X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,52.409,52.542,52.766,53.072,38.207
-5.92,-6,52.523,52.655,52.879,53.183,38.206
-5.84,-6,52.637,52.769,52.991,53.295,38.206
-5.76,-6,52.752,52.883,53.104,53.407,38.206
-5.68,-6,52.867,52.997,53.217,53.518,38.207
-5.6,-6,52.982,53.111,53.33,53.63,38.208
-5.52,-6,53.097,53.225,53.443,53.743,38.21
-5.44,-6,53.213,53.34,53.557,53.855,38.213
-5.36,-6,53.329,53.455,53.671,53.968,38.217
-5.28,-6,53.445,53.571,53.785,54.08,38.222
-5.2,-6,53.562,53.686,53.899,54.193,38.228
-5.12,-6,53.678,53.802,54.013,54.306,38.235
-5.04,-6,53.795,53.918,54.128,54.419,38.243
-4.96,-6,53.913,54.034,54.242,54.532,38.252
-4.88,-6,54.03,54.15,54.357,54.645,38.263
-4.8,-6,54.148,54.266,54.472,54.758,38.275
-4.72,-6,54.265,54.383,54.587,54.872,38.289
-4.64,-6,54.383,54.5,54.702,54.985,38.304
-4.56,-6,54.502,54.616,54.817,55.098,38.321
-4.48,-6,54.62,54.733,54.932,55.212,38.339
-4.4,-6,54.738,54.851,55.048,55.325,38.359
-4.32,-6,54.857,54.968,55.163,55.438,38.381
-4.24,-6,54.976,55.085,55.279,55.552,38.418
-4.16,-6,55.095,55.203,55.394,55.665,38.489
-4.08,-6,55.215,55.321,55.51,55.778,38.565
-4,-6,55.334,55.439,55.626,55.892,38.644
-3.92,-6,55.454,55.557,55.741,56.005,38.727
-3.84,-6,55.574,55.675,55.857,56.118,38.812
-3.76,-6,55.694,55.793,55.973,56.231,38.9
-3.68,-6,55.815,55.912,56.089,56.344,38.989
-3.6,-6,55.935,56.03,56.205,56.457,39.079
-3.52,-6,56.056,56.149,56.321,56.57,39.168
-3.44,-6,56.177,56.268,56.437,56.683,39.258
-3.36,-6,56.299,56.387,56.553,56.796,39.346
-3.28,-6,56.421,56.507,56.669,56.909,39.433
-3.2,-6,56.543,56.626,56.786,57.022,39.517
-3.12,-6,56.665,56.746,56.902,57.134,39.599
-3.04,-6,56.788,56.866,57.019,57.247,39.677
-2.96,-6,56.911,56.987,57.136,57.36,39.752
-2.88,-6,57.035,57.107,57.253,57.472,39.822
-2.8,-6,57.159,57.228,57.37,57.585,39.888
-2.72,-6,57.283,57.35,57.487,57.697,39.949
-2.64,-6,57.408,57.472,57.605,57.81,39.976
-2.56,-6,57.534,57.594,57.723,57.923,39.97
-2.48,-6,57.66,57.717,57.841,58.036,39.953
-2.4,-6,57.787,57.84,57.959,58.149,39.933
-2.32,-6,57.914,57.964,58.078,58.262,39.911
-2.24,-6,58.043,58.088,58.197,58.375,39.885
-2.16,-6,58.172,58.213,58.317,58.489,39.858
-2.08,-6,58.301,58.339,58.437,58.603,39.828
-2,-6,58.432,58.465,58.558,58.717,39.795
-1.92,-6,58.563,58.592,58.679,58.831,39.761
-1.84,-6,58.696,58.72,58.801,58.946,39.726
-1.76,-6,58.829,58.848,58.924,59.061,39.688
-1.68,-6,58.963,58.978,59.046,59.176,39.649
-1.6,-6,59.098,59.108,59.17,59.292,39.609
-1.52,-6,59.235,59.239,59.294,59.408,39.567
-1.44,-6,59.372,59.371,59.419,59.525,39.513
-1.36,-6,59.51,59.503,59.545,59.642,39.449
-1.28,-6,59.649,59.636,59.671,59.76,39.383
-1.2,-6,59.789,59.771,59.797,59.878,39.32
-1.12,-6,59.93,59.905,59.925,59.996,39.266
-1.04,-6,60.071,60.041,60.052,60.115,39.21
-0.96,-6,60.214,60.177,60.18,60.235,39.15
-0.88,-6,60.357,60.314,60.309,60.354,39.088
-0.8,-6,60.5,60.451,60.438,60.474,39.022
-0.72,-6,60.645,60.589,60.567,60.595,38.954
-0.64,-6,60.789,60.727,60.697,60.715,38.882
-0.56,-6,60.935,60.866,60.827,60.836,38.807
-0.48,-6,61.081,61.005,60.957,60.96,38.729
-0.4,-6,61.228,61.145,61.089,61.088,38.647
-0.32,-6,61.376,61.286,61.219,61.217,38.56
-0.24,-6,61.524,61.427,61.35,61.345,38.469
