X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,38.697,39.238,39.709,31.569
-5.92,-6,38.819,39.36,39.83,31.565
-5.84,-6,38.941,39.482,39.952,31.562
-5.76,-6,39.063,39.603,40.074,31.561
-5.68,-6,39.184,39.724,40.195,31.562
-5.6,-6,39.305,39.845,40.315,31.565
-5.52,-6,39.425,39.965,40.435,31.57
-5.44,-6,39.545,40.086,40.555,31.578
-5.36,-6,39.666,40.206,40.675,31.588
-5.28,-6,39.786,40.325,40.795,31.601
-5.2,-6,39.905,40.445,40.914,31.616
-5.12,-6,40.022,40.563,41.033,31.635
-5.04,-6,40.139,40.68,41.15,31.657
-4.96,-6,40.255,40.797,41.268,31.682
-4.88,-6,40.371,40.914,41.384,31.71
-4.8,-6,40.487,41.03,41.5,31.797
-4.72,-6,40.603,41.147,41.617,31.891
-4.64,-6,40.718,41.263,41.733,31.988
-4.56,-6,40.836,41.379,41.85,32.09
-4.48,-6,40.954,41.498,41.967,32.194
-4.4,-6,41.073,41.616,42.085,32.3
-4.32,-6,41.192,41.733,42.202,32.408
-4.24,-6,41.31,41.851,42.319,32.516
-4.16,-6,41.428,41.967,42.436,32.625
-4.08,-6,41.545,42.083,42.551,32.732
-4,-6,41.661,42.199,42.666,32.838
-3.92,-6,41.775,42.312,42.778,32.941
-3.84,-6,41.887,42.424,42.89,33.04
-3.76,-6,41.998,42.535,43.001,33.136
-3.68,-6,42.109,42.644,43.111,33.228
-3.6,-6,42.218,42.754,43.22,33.314
-3.52,-6,42.327,42.862,43.328,33.395
-3.44,-6,42.434,42.968,43.434,33.47
-3.36,-6,42.54,43.074,43.539,33.538
-3.28,-6,42.643,43.178,43.643,33.587
-3.2,-6,42.746,43.28,43.745,33.591
-3.12,-6,42.848,43.382,43.847,33.575
-3.04,-6,42.949,43.482,43.947,33.554
-2.96,-6,43.048,43.582,44.046,33.528
-2.88,-6,43.147,43.68,44.144,33.498
-2.8,-6,43.244,43.776,44.24,33.462
-2.72,-6,43.34,43.872,44.335,33.423
-2.64,-6,43.435,43.966,44.429,33.381
-2.56,-6,43.529,44.059,44.521,33.335
-2.48,-6,43.621,44.15,44.612,33.286
-2.4,-6,43.712,44.24,44.701,33.236
-2.32,-6,43.802,44.328,44.788,33.185
-2.24,-6,43.891,44.415,44.874,33.133
-2.16,-6,43.978,44.501,44.959,33.081
-2.08,-6,44.065,44.585,45.042,33.031
-2,-6,44.15,44.668,45.123,32.982
-1.92,-6,44.234,44.749,45.203,32.937
-1.84,-6,44.316,44.829,45.28,32.894
-1.76,-6,44.398,44.907,45.357,32.877
-1.68,-6,44.479,44.984,45.431,32.863
-1.6,-6,44.56,45.06,45.504,32.852
-1.52,-6,44.639,45.134,45.576,32.845
-1.44,-6,44.718,45.208,45.645,32.826
-1.36,-6,44.797,45.28,45.714,32.8
-1.28,-6,44.876,45.352,45.781,32.776
-1.2,-6,44.955,45.423,45.847,32.755
-1.12,-6,45.035,45.494,45.912,32.738
-1.04,-6,45.117,45.564,45.976,32.727
-0.96,-6,45.199,45.635,46.039,32.721
-0.88,-6,45.284,45.707,46.102,32.722
-0.8,-6,45.37,45.779,46.164,32.731
-0.72,-6,45.46,45.852,46.227,32.75
-0.64,-6,45.554,45.927,46.29,32.779
-0.56,-6,45.651,46.005,46.354,32.819
-0.48,-6,45.753,46.085,46.418,32.869
-0.4,-6,45.861,46.168,46.485,32.93
-0.32,-6,45.974,46.255,46.553,32.997
-0.24,-6,46.093,46.347,46.624,33.07
-0.16,-6,46.22,46.443,46.698,33.143
-0.08,-6,46.353,46.545,46.776,33.211
0,-6,46.493,46.653,46.858,33.267
0.08,-6,46.622,46.75,46.928,33.32
0.16,-6,46.754,46.85,46.999,33.346
0.24,-6,46.878,46.941,47.06,33.59
0.32,-6,46.99,47.02,47.11,33.34
0.4,-6,47.091,47.089,47.148,33.103
0.48,-6,47.178,47.147,47.175,32.883
0.56,-6,47.256,47.195,47.194,32.776
0.64,-6,47.321,47.237,47.206,32.633
0.72,-6,47.382,47.271,47.211,32.502
0.8,-6,47.437,47.299,47.217,32.397
0.88,-6,47.488,47.327,47.218,32.292
0.96,-6,47.535,47.355,47.218,32.187
1.04,-6,47.583,47.382,47.223,32.083
1.12,-6,47.629,47.411,47.23,31.979
1.2,-6,47.677,47.442,47.24,31.876
1.28,-6,47.721,47.476,47.254,31.774
1.36,-6,47.77,47.513,47.272,31.672
1.44,-6,47.818,47.553,47.296,31.571
1.52,-6,47.86,47.593,47.323,31.471
1.6,-6,47.897,47.637,47.357,31.372
1.68,-6,47.92,47.684,47.393,31.274
1.76,-6,47.941,47.729,47.431,31.176
1.84,-6,47.954,47.769,47.471,31.078
1.92,-6,47.958,47.804,47.517,30.981
2,-6,47.952,47.826,47.563,30.884
2.08,-6,47.934,47.85,47.607,30.786
2.16,-6,47.902,47.869,47.646,30.689
2.24,-6,47.845,47.88,47.681,30.592
2.32,-6,47.77,47.883,47.703,30.495
2.4,-6,47.683,47.875,47.731,30.397
2.48,-6,47.563,47.856,47.755,30.299
2.56,-6,47.33,47.824,47.774,30.2
2.64,-6,47.099,47.774,47.787,30.101
2.72,-6,46.96,47.698,47.793,30.001
2.8,-6,46.816,47.608,47.79,29.9
2.88,-6,46.668,47.505,47.776,29.799
2.96,-6,46.518,47.389,47.749,29.697
3.04,-6,46.366,47.156,47.709,29.594
3.12,-6,46.212,46.872,47.653,29.491
3.2,-6,46.057,46.686,47.569,29.387
3.28,-6,45.9,46.509,47.464,29.281
3.36,-6,45.74,46.323,47.343,29.175
3.44,-6,45.579,46.13,47.206,29.069
3.52,-6,45.413,45.93,47.05,28.961
3.6,-6,45.244,45.723,46.838,28.852
3.68,-6,45.07,45.51,46.498,28.743
3.76,-6,44.904,45.29,46.175,28.633
3.84,-6,44.735,45.065,45.931,28.522
3.92,-6,44.563,44.834,45.676,28.411
4,-6,44.387,44.598,45.41,28.299
4.08,-6,44.198,44.353,45.133,28.186
4.16,-6,43.993,44.103,44.851,28.072
4.24,-6,43.784,43.851,44.564,27.958
4.32,-6,43.575,43.599,44.277,27.843
4.4,-6,43.365,43.349,43.991,27.728
4.48,-6,43.159,43.102,43.708,27.612
4.56,-6,42.957,42.86,43.432,27.495
4.64,-6,42.761,42.624,43.162,27.378
4.72,-6,42.57,42.396,42.902,27.26
4.8,-6,42.389,42.176,42.651,27.142
4.88,-6,42.214,41.966,42.412,27.024
4.96,-6,42.05,41.766,42.183,26.905
5.04,-6,41.893,41.575,41.966,26.786
5.12,-6,41.747,41.394,41.76,26.667
5.2,-6,41.607,41.223,41.565,26.547
5.28,-6,41.477,41.06,41.381,26.427
5.36,-6,41.353,40.907,41.207,26.306
5.44,-6,41.238,40.761,41.042,26.186
5.52,-6,41.128,40.624,40.886,26.065
5.6,-6,41.025,40.493,40.738,25.944
5.68,-6,40.926,40.369,40.598,25.823
5.76,-6,40.834,40.252,40.465,25.702
5.84,-6,40.744,40.141,40.339,25.58
5.92,-6,40.66,40.035,40.218,25.459
6,-6,40.578,39.934,40.103,25.338
-6,-5.92,38.81,39.35,39.821,31.793
-5.92,-5.92,38.933,39.474,39.944,31.789
-5.84,-5.92,39.057,39.597,40.067,31.786
-5.76,-5.92,39.181,39.721,40.19,31.784
-5.68,-5.92,39.305,39.844,40.314,31.785
-5.6,-5.92,39.427,39.967,40.436,31.787
-5.52,-5.92,39.55,40.089,40.559,31.792
-5.44,-5.92,39.672,40.211,40.68,31.799
-5.36,-5.92,39.794,40.333,40.802,31.809
-5.28,-5.92,39.916,40.455,40.924,31.822
-5.2,-5.92,40.038,40.577,41.045,31.837
-5.12,-5.92,40.159,40.698,41.166,31.855
-5.04,-5.92,40.279,40.819,41.287,31.877
-4.96,-5.92,40.397,40.937,41.406,31.902
-4.88,-5.92,40.515,41.056,41.525,31.929
-4.8,-5.92,40.633,41.174,41.643,32.014
-4.72,-5.92,40.75,41.292,41.761,32.108
-4.64,-5.92,40.868,41.41,41.879,32.206
-4.56,-5.92,40.985,41.527,41.997,32.307
-4.48,-5.92,41.102,41.645,42.115,32.412
-4.4,-5.92,41.221,41.763,42.233,32.518
-4.32,-5.92,41.342,41.883,42.351,32.627
-4.24,-5.92,41.461,42.002,42.47,32.736
-4.16,-5.92,41.581,42.12,42.588,32.845
-4.08,-5.92,41.7,42.238,42.706,32.952
-4,-5.92,41.818,42.356,42.823,33.059
-3.92,-5.92,41.936,42.472,42.939,33.162
-3.84,-5.92,42.052,42.588,43.054,33.263
-3.76,-5.92,42.165,42.701,43.167,33.359
-3.68,-5.92,42.278,42.813,43.279,33.452
-3.6,-5.92,42.389,42.924,43.39,33.539
-3.52,-5.92,42.5,43.034,43.5,33.62
-3.44,-5.92,42.61,43.144,43.609,33.695
-3.36,-5.92,42.718,43.252,43.716,33.764
-3.28,-5.92,42.825,43.358,43.823,33.816
-3.2,-5.92,42.93,43.463,43.928,33.821
-3.12,-5.92,43.034,43.567,44.031,33.805
-3.04,-5.92,43.136,43.669,44.133,33.785
-2.96,-5.92,43.238,43.77,44.234,33.759
-2.88,-5.92,43.338,43.87,44.334,33.728
-2.8,-5.92,43.438,43.969,44.432,33.693
-2.72,-5.92,43.536,44.066,44.529,33.653
-2.64,-5.92,43.632,44.162,44.625,33.61
-2.56,-5.92,43.728,44.257,44.719,33.564
-2.48,-5.92,43.822,44.35,44.811,33.515
-2.4,-5.92,43.915,44.442,44.902,33.465
