X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,43.431,43.538,43.648,43.817,45.212
-5.92,-6,43.555,43.662,43.771,43.94,45.199
-5.84,-6,43.68,43.785,43.895,44.062,45.187
-5.76,-6,43.804,43.909,44.018,44.185,45.174
-5.68,-6,43.929,44.033,44.142,44.308,45.161
-5.6,-6,44.053,44.158,44.265,44.431,45.148
-5.52,-6,44.178,44.282,44.389,44.554,45.135
-5.44,-6,44.303,44.406,44.513,44.677,45.121
-5.36,-6,44.428,44.531,44.637,44.8,45.107
-5.28,-6,44.554,44.656,44.761,44.923,45.093
-5.2,-6,44.679,44.78,44.885,45.046,45.079
-5.12,-6,44.804,44.905,45.009,45.169,45.065
-5.04,-6,44.929,45.03,45.133,45.292,45.052
-4.96,-6,45.055,45.154,45.258,45.415,45.038
-4.88,-6,45.18,45.279,45.382,45.538,45.023
-4.8,-6,45.305,45.403,45.505,45.661,45.008
-4.72,-6,45.43,45.528,45.629,45.784,44.993
-4.64,-6,45.555,45.652,45.753,45.907,44.977
-4.56,-6,45.68,45.776,45.876,46.029,44.96
-4.48,-6,45.805,45.9,46,46.151,44.944
-4.4,-6,45.93,46.024,46.123,46.273,44.94
-4.32,-6,46.054,46.148,46.246,46.395,44.936
-4.24,-6,46.178,46.271,46.368,46.516,44.907
-4.16,-6,46.302,46.394,46.49,46.637,44.876
-4.08,-6,46.426,46.517,46.612,46.757,44.844
-4,-6,46.549,46.639,46.734,46.878,44.812
-3.92,-6,46.672,46.761,46.855,46.997,44.778
-3.84,-6,46.794,46.883,46.975,47.117,44.743
-3.76,-6,46.916,47.004,47.096,47.235,44.708
-3.68,-6,47.037,47.124,47.215,47.354,44.671
-3.6,-6,47.158,47.244,47.334,47.471,44.634
-3.52,-6,47.279,47.364,47.453,47.588,44.596
-3.44,-6,47.399,47.483,47.571,47.705,44.557
-3.36,-6,47.518,47.601,47.688,47.82,44.517
-3.28,-6,47.637,47.718,47.805,47.935,44.476
-3.2,-6,47.754,47.835,47.92,48.049,44.434
-3.12,-6,47.872,47.951,48.035,48.163,44.392
-3.04,-6,47.988,48.067,48.15,48.275,44.349
-2.96,-6,48.104,48.181,48.263,48.387,44.305
-2.88,-6,48.218,48.295,48.375,48.497,44.261
-2.8,-6,48.332,48.407,48.487,48.607,44.216
-2.72,-6,48.445,48.519,48.597,48.716,44.17
-2.64,-6,48.557,48.63,48.707,48.823,44.123
-2.56,-6,48.668,48.739,48.815,48.93,44.077
-2.48,-6,48.778,48.848,48.923,49.035,44.031
-2.4,-6,48.886,48.955,49.029,49.139,43.983
-2.32,-6,48.994,49.062,49.134,49.242,43.934
-2.24,-6,49.1,49.167,49.238,49.344,43.884
-2.16,-6,49.205,49.271,49.34,49.444,43.832
-2.08,-6,49.309,49.373,49.441,49.544,43.779
-2,-6,49.412,49.474,49.541,49.641,43.725
-1.92,-6,49.513,49.574,49.64,49.738,43.669
-1.84,-6,49.613,49.673,49.737,49.833,43.612
-1.76,-6,49.711,49.77,49.833,49.926,43.554
-1.68,-6,49.808,49.865,49.927,50.018,43.494
-1.6,-6,49.903,49.959,50.019,50.108,43.433
-1.52,-6,49.997,50.052,50.11,50.197,43.371
-1.44,-6,50.089,50.143,50.2,50.284,43.3
-1.36,-6,50.18,50.232,50.288,50.369,43.222
-1.28,-6,50.269,50.319,50.374,50.453,43.142
-1.2,-6,50.356,50.405,50.458,50.535,43.064
-1.12,-6,50.441,50.489,50.541,50.616,42.992
-1.04,-6,50.525,50.571,50.622,50.694,42.918
-0.96,-6,50.607,50.652,50.701,50.771,42.842
-0.88,-6,50.687,50.73,50.778,50.846,42.764
-0.8,-6,50.765,50.807,50.853,50.919,42.684
-0.72,-6,50.841,50.882,50.927,50.99,42.602
-0.64,-6,50.915,50.955,50.998,51.059,42.518
-0.56,-6,50.987,51.026,51.068,51.126,42.431
-0.48,-6,51.057,51.094,51.135,51.192,42.342
-0.4,-6,51.125,51.161,51.201,51.255,42.251
-0.32,-6,51.191,51.226,51.264,51.316,42.157
-0.24,-6,51.254,51.288,51.325,51.376,42.061
-0.16,-6,51.316,51.349,51.385,51.433,41.963
-0.08,-6,51.375,51.407,51.442,51.488,41.862
0,-6,51.433,51.463,51.497,51.541,41.759
0.08,-6,51.378,51.404,51.432,51.48,41.667
0.16,-6,51.397,51.419,51.445,51.492,41.573
0.24,-6,51.425,51.445,51.469,51.515,41.583
0.32,-6,51.456,51.475,51.496,51.541,41.488
0.4,-6,51.488,51.505,51.524,51.568,41.39
0.48,-6,51.519,51.535,51.553,51.594,41.291
0.56,-6,51.55,51.564,51.58,51.62,41.19
0.64,-6,51.586,51.592,51.605,51.643,41.088
0.72,-6,51.623,51.627,51.633,51.665,40.984
0.8,-6,51.659,51.661,51.665,51.685,40.878
0.88,-6,51.693,51.693,51.694,51.711,40.771
0.96,-6,51.728,51.724,51.723,51.735,40.662
1.04,-6,51.763,51.754,51.75,51.757,40.552
1.12,-6,51.799,51.786,51.776,51.777,40.441
1.2,-6,51.832,51.817,51.803,51.797,40.328
1.28,-6,51.846,51.847,51.831,51.815,40.215
1.36,-6,51.854,51.859,51.856,51.834,40.1
1.44,-6,51.86,51.864,51.868,51.854,39.983
1.52,-6,51.865,51.867,51.87,51.871,39.866
1.6,-6,51.868,51.868,51.87,51.88,39.748
1.68,-6,51.87,51.869,51.868,51.875,39.628
1.76,-6,51.809,51.867,51.865,51.868,39.508
1.84,-6,51.769,51.856,51.861,51.86,39.387
1.92,-6,51.777,51.788,51.855,51.85,39.265
2,-6,51.796,51.755,51.829,51.839,39.142
2.08,-6,51.815,51.769,51.763,51.827,39.018
2.16,-6,51.834,51.784,51.736,51.814,38.893
2.24,-6,51.853,51.799,51.747,51.799,38.768
2.32,-6,51.871,51.814,51.758,51.739,38.642
2.4,-6,51.89,51.829,51.768,51.686,38.516
2.48,-6,51.908,51.843,51.779,51.671,38.389
2.56,-6,51.926,51.858,51.79,51.674,38.262
2.64,-6,51.945,51.873,51.801,51.676,38.134
2.72,-6,51.963,51.888,51.812,51.679,38.005
2.8,-6,51.982,51.904,51.824,51.683,37.877
2.88,-6,52.001,51.919,51.836,51.686,37.747
2.96,-6,52.019,51.935,51.848,51.691,37.618
3.04,-6,52.038,51.951,51.861,51.695,37.488
3.12,-6,52.057,51.967,51.874,51.701,37.358
3.2,-6,52.076,51.984,51.887,51.707,37.228
3.28,-6,52.07,52,51.901,51.713,37.098
3.36,-6,52.064,52.017,51.915,51.72,36.967
3.44,-6,52.058,52.028,51.929,51.728,36.836
3.52,-6,52.051,52.021,51.944,51.736,36.705
3.6,-6,52.045,52.013,51.959,51.745,36.574
3.68,-6,52.04,52.006,51.966,51.754,36.444
3.76,-6,52.034,51.999,51.958,51.765,36.313
3.84,-6,52.03,51.993,51.949,51.775,36.182
3.92,-6,52.025,51.987,51.942,51.786,36.051
4,-6,52.021,51.981,51.934,51.798,35.92
4.08,-6,52.017,51.976,51.927,51.81,35.789
4.16,-6,52.014,51.971,51.92,51.823,35.658
4.24,-6,52.011,51.967,51.914,51.828,35.527
4.32,-6,52.009,51.963,51.908,51.818,35.397
4.4,-6,52.007,51.96,51.903,51.809,35.267
4.48,-6,52.006,51.958,51.899,51.8,35.136
4.56,-6,52.005,51.956,51.895,51.791,35.006
4.64,-6,52.005,51.955,51.891,51.783,34.877
4.72,-6,52.006,51.954,51.888,51.776,34.747
4.8,-6,52.007,51.954,51.886,51.769,34.618
4.88,-6,52.008,51.954,51.885,51.763,34.489
4.96,-6,52.011,51.956,51.884,51.757,34.36
5.04,-6,52.014,51.957,51.884,51.753,34.231
5.12,-6,52.019,51.96,51.884,51.748,34.103
5.2,-6,52.036,51.963,51.885,51.744,33.975
5.28,-6,52.054,51.967,51.887,51.741,33.847
5.36,-6,52.072,51.976,51.89,51.739,33.72
5.44,-6,52.092,51.994,51.893,51.737,33.593
5.52,-6,52.112,52.014,51.897,51.736,33.466
5.6,-6,52.132,52.034,51.907,51.736,33.34
5.68,-6,52.153,52.055,51.926,51.736,33.214
5.76,-6,52.175,52.077,51.946,51.737,33.089
5.84,-6,52.197,52.099,51.967,51.739,32.964
5.92,-6,52.219,52.122,51.989,51.741,32.839
6,-6,52.242,52.146,52.012,51.744,32.714
-6,-5.92,43.533,43.641,43.751,43.921,45.44
-5.92,-5.92,43.659,43.765,43.876,44.044,45.428
-5.84,-5.92,43.784,43.891,44,44.168,45.415
-5.76,-5.92,43.91,44.016,44.125,44.293,45.402
-5.68,-5.92,44.036,44.142,44.25,44.417,45.389
-5.6,-5.92,44.163,44.267,44.376,44.541,45.376
-5.52,-5.92,44.289,44.393,44.501,44.666,45.362
-5.44,-5.92,44.416,44.519,44.626,44.79,45.348
-5.36,-5.92,44.542,44.645,44.752,44.915,45.334
-5.28,-5.92,44.669,44.772,44.878,45.04,45.32
-5.2,-5.92,44.796,44.898,45.003,45.165,45.306
-5.12,-5.92,44.923,45.024,45.129,45.289,45.292
-5.04,-5.92,45.05,45.15,45.255,45.414,45.278
-4.96,-5.92,45.177,45.277,45.38,45.539,45.264
-4.88,-5.92,45.304,45.403,45.506,45.664,45.249
-4.8,-5.92,45.431,45.529,45.632,45.788,45.234
-4.72,-5.92,45.557,45.655,45.757,45.913,45.218
-4.64,-5.92,45.684,45.781,45.883,46.037,45.202
-4.56,-5.92,45.811,45.907,46.008,46.161,45.186
-4.48,-5.92,45.937,46.033,46.133,46.285,45.17
-4.4,-5.92,46.064,46.159,46.258,46.409,45.166
-4.32,-5.92,46.19,46.284,46.382,46.532,45.161
