X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,40.4,40.636,40.933,41.353,41.721,42.081,38.863
-5.92,-6,40.513,40.748,41.045,41.463,41.831,42.19,38.922
-5.84,-6,40.625,40.86,41.156,41.573,41.94,42.299,38.98
-5.76,-6,40.738,40.973,41.267,41.684,42.05,42.408,39.037
-5.68,-6,40.851,41.085,41.379,41.794,42.159,42.517,39.093
-5.6,-6,40.965,41.197,41.491,41.905,42.269,42.626,39.148
-5.52,-6,41.078,41.31,41.602,42.016,42.379,42.735,39.201
-5.44,-6,41.191,41.423,41.714,42.126,42.489,42.844,39.253
-5.36,-6,41.305,41.535,41.826,42.237,42.598,42.953,39.303
-5.28,-6,41.418,41.648,41.938,42.348,42.708,43.062,39.352
-5.2,-6,41.532,41.761,42.05,42.458,42.818,43.171,39.399
-5.12,-6,41.646,41.874,42.161,42.569,42.928,43.279,39.444
-5.04,-6,41.76,41.987,42.273,42.679,43.037,43.388,39.488
-4.96,-6,41.873,42.1,42.385,42.79,43.146,43.497,39.529
-4.88,-6,41.987,42.213,42.497,42.9,43.256,43.605,39.569
-4.8,-6,42.101,42.326,42.609,43.01,43.365,43.713,39.607
-4.72,-6,42.215,42.438,42.72,43.12,43.474,43.821,39.643
-4.64,-6,42.328,42.551,42.832,43.23,43.583,43.929,39.677
-4.56,-6,42.442,42.664,42.943,43.34,43.691,44.037,39.707
-4.48,-6,42.556,42.776,43.054,43.45,43.799,44.144,39.707
-4.4,-6,42.669,42.889,43.165,43.559,43.907,44.251,39.705
-4.32,-6,42.783,43.001,43.276,43.668,44.015,44.357,39.702
-4.24,-6,42.896,43.113,43.387,43.777,44.122,44.464,39.698
-4.16,-6,43.009,43.225,43.497,43.885,44.229,44.569,39.693
-4.08,-6,43.123,43.337,43.607,43.993,44.336,44.675,39.687
-4,-6,43.236,43.448,43.717,44.101,44.442,44.78,39.68
-3.92,-6,43.348,43.56,43.827,44.208,44.548,44.884,39.672
-3.84,-6,43.461,43.671,43.936,44.315,44.653,44.988,39.664
-3.76,-6,43.573,43.782,44.045,44.422,44.758,45.092,39.656
-3.68,-6,43.686,43.892,44.153,44.528,44.862,45.194,39.647
-3.6,-6,43.798,44.003,44.262,44.634,44.966,45.297,39.639
-3.52,-6,43.91,44.113,44.37,44.739,45.069,45.398,39.63
-3.44,-6,44.021,44.223,44.477,44.844,45.172,45.499,39.623
-3.36,-6,44.133,44.332,44.584,44.948,45.274,45.599,39.616
-3.28,-6,44.244,44.441,44.691,45.051,45.375,45.699,39.61
-3.2,-6,44.355,44.55,44.797,45.154,45.476,45.798,39.604
-3.12,-6,44.466,44.659,44.903,45.257,45.576,45.896,39.6
-3.04,-6,44.576,44.767,45.008,45.359,45.675,45.993,39.597
-2.96,-6,44.687,44.875,45.113,45.46,45.773,46.089,39.598
-2.88,-6,44.797,44.983,45.218,45.561,45.871,46.184,39.596
-2.8,-6,44.907,45.09,45.322,45.661,45.968,46.279,39.578
-2.72,-6,45.017,45.197,45.426,45.76,46.064,46.372,39.558
-2.64,-6,45.126,45.304,45.529,45.859,46.159,46.465,39.536
-2.56,-6,45.236,45.411,45.632,45.957,46.254,46.557,39.514
-2.48,-6,45.345,45.517,45.734,46.054,46.347,46.647,39.49
-2.4,-6,45.454,45.623,45.836,46.151,46.44,46.737,39.466
-2.32,-6,45.564,45.729,45.938,46.247,46.532,46.826,39.441
-2.24,-6,45.673,45.834,46.039,46.343,46.623,46.913,39.415
-2.16,-6,45.782,45.94,46.14,46.438,46.714,47,39.39
-2.08,-6,45.891,46.045,46.24,46.532,46.803,47.085,39.365
-2,-6,46,46.15,46.34,46.626,46.891,47.17,39.341
-1.92,-6,46.109,46.256,46.44,46.719,46.979,47.253,39.318
-1.84,-6,46.219,46.361,46.54,46.811,47.066,47.336,39.296
-1.76,-6,46.328,46.466,46.639,46.903,47.152,47.417,39.277
