X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,46.601,46.685,46.749,46.8,46.907,46.909,40.437
-5.92,-6,46.719,46.802,46.865,46.913,47.019,47.02,40.44
-5.84,-6,46.837,46.919,46.981,47.028,47.13,47.132,40.442
-5.76,-6,46.955,47.036,47.098,47.142,47.242,47.244,40.444
-5.68,-6,47.074,47.154,47.215,47.257,47.355,47.356,40.445
-5.6,-6,47.194,47.272,47.333,47.372,47.467,47.469,40.446
-5.52,-6,47.314,47.391,47.451,47.488,47.58,47.582,40.446
-5.44,-6,47.434,47.51,47.57,47.605,47.694,47.695,40.445
-5.36,-6,47.555,47.63,47.689,47.721,47.808,47.809,40.445
-5.28,-6,47.677,47.751,47.809,47.838,47.922,47.923,40.443
-5.2,-6,47.799,47.872,47.929,47.956,48.036,48.038,40.442
-5.12,-6,47.922,47.993,48.05,48.074,48.151,48.153,40.44
-5.04,-6,48.046,48.115,48.172,48.192,48.266,48.268,40.438
-4.96,-6,48.17,48.238,48.293,48.311,48.382,48.383,40.436
-4.88,-6,48.294,48.361,48.416,48.431,48.498,48.499,40.433
-4.8,-6,48.42,48.485,48.539,48.55,48.614,48.615,40.431
-4.72,-6,48.546,48.609,48.662,48.671,48.731,48.732,40.428
-4.64,-6,48.672,48.734,48.786,48.791,48.847,48.849,40.425
-4.56,-6,48.799,48.86,48.911,48.913,48.965,48.966,40.421
-4.48,-6,48.927,48.986,49.036,49.034,49.082,49.084,40.418
-4.4,-6,49.055,49.112,49.162,49.156,49.2,49.202,40.414
-4.32,-6,49.184,49.24,49.288,49.279,49.319,49.32,40.41
-4.24,-6,49.314,49.368,49.415,49.402,49.437,49.439,40.409
-4.16,-6,49.445,49.496,49.543,49.526,49.557,49.558,40.414
-4.08,-6,49.576,49.626,49.671,49.65,49.676,49.677,40.418
-4,-6,49.708,49.756,49.8,49.774,49.796,49.797,40.42
-3.92,-6,49.841,49.886,49.929,49.9,49.916,49.917,40.421
-3.84,-6,49.974,50.018,50.06,50.025,50.037,50.038,40.428
-3.76,-6,50.109,50.15,50.191,50.152,50.158,50.159,40.454
-3.68,-6,50.244,50.283,50.322,50.279,50.28,50.281,40.48
-3.6,-6,50.38,50.417,50.455,50.406,50.402,50.403,40.505
-3.52,-6,50.517,50.552,50.588,50.535,50.524,50.525,40.531
-3.44,-6,50.655,50.687,50.722,50.664,50.647,50.648,40.556
-3.36,-6,50.794,50.824,50.857,50.794,50.771,50.772,40.581
-3.28,-6,50.934,50.961,50.993,50.924,50.895,50.896,40.606
-3.2,-6,51.075,51.1,51.13,51.055,51.02,51.02,40.63
-3.12,-6,51.217,51.239,51.268,51.187,51.145,51.146,40.669
-3.04,-6,51.36,51.38,51.407,51.32,51.271,51.272,40.712
-2.96,-6,51.504,51.521,51.547,51.454,51.398,51.399,40.754
-2.88,-6,51.65,51.664,51.688,51.589,51.525,51.526,40.798
-2.8,-6,51.797,51.808,51.83,51.725,51.654,51.654,40.842
-2.72,-6,51.945,51.954,51.973,51.862,51.783,51.783,40.887
-2.64,-6,52.095,52.1,52.118,52,51.913,51.913,40.894
-2.56,-6,52.246,52.248,52.264,52.139,52.044,52.044,40.865
-2.48,-6,52.399,52.398,52.411,52.28,52.176,52.176,40.827
-2.4,-6,52.553,52.549,52.56,52.421,52.309,52.309,40.789
-2.32,-6,52.708,52.701,52.71,52.564,52.443,52.443,40.749
-2.24,-6,52.866,52.856,52.861,52.709,52.578,52.578,40.709
-2.16,-6,53.025,53.011,53.015,52.855,52.715,52.715,40.667
-2.08,-6,53.186,53.169,53.169,53.003,52.853,52.853,40.625
-2,-6,53.349,53.328,53.326,53.152,52.992,52.992,40.582
-1.92,-6,53.513,53.489,53.484,53.302,53.132,53.132,40.539
-1.84,-6,53.68,53.653,53.644,53.455,53.275,53.274,40.495
-1.76,-6,53.848,53.818,53.807,53.609,53.418,53.418,40.451
-1.68,-6,54.019,53.985,53.971,53.765,53.564,53.563,40.407
