X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,36.679,36.889,37.114,37.525,38.003,38.304,38.317
-5.92,-6,36.798,37.008,37.232,37.643,38.12,38.421,38.308
-5.84,-6,36.917,37.127,37.351,37.76,38.237,38.537,38.299
-5.76,-6,37.036,37.246,37.469,37.878,38.354,38.654,38.289
-5.68,-6,37.156,37.364,37.588,37.996,38.471,38.771,38.279
-5.6,-6,37.275,37.483,37.706,38.113,38.588,38.887,38.267
-5.52,-6,37.394,37.602,37.825,38.231,38.705,39.004,38.256
-5.44,-6,37.514,37.721,37.943,38.349,38.822,39.12,38.244
-5.36,-6,37.633,37.84,38.061,38.466,38.939,39.237,38.232
-5.28,-6,37.752,37.959,38.18,38.584,39.055,39.353,38.22
-5.2,-6,37.871,38.078,38.298,38.701,39.172,39.469,38.207
-5.12,-6,37.99,38.196,38.416,38.818,39.288,39.586,38.195
-5.04,-6,38.109,38.315,38.534,38.935,39.405,39.701,38.182
-4.96,-6,38.228,38.433,38.652,39.052,39.521,39.817,38.17
-4.88,-6,38.347,38.551,38.77,39.169,39.636,39.932,38.157
-4.8,-6,38.465,38.669,38.887,39.285,39.752,40.048,38.145
-4.72,-6,38.584,38.787,39.004,39.401,39.867,40.162,38.134
-4.64,-6,38.702,38.904,39.121,39.517,39.982,40.277,38.122
-4.56,-6,38.819,39.021,39.238,39.632,40.097,40.391,38.11
-4.48,-6,38.937,39.138,39.354,39.747,40.211,40.505,38.099
-4.4,-6,39.054,39.255,39.47,39.862,40.324,40.618,38.086
-4.32,-6,39.171,39.371,39.585,39.976,40.438,40.731,38.073
-4.24,-6,39.287,39.486,39.7,40.09,40.55,40.843,38.059
-4.16,-6,39.403,39.602,39.815,40.203,40.663,40.955,38.043
-4.08,-6,39.519,39.716,39.929,40.316,40.774,41.066,38.027
-4,-6,39.634,39.831,40.042,40.428,40.885,41.176,38.011
-3.92,-6,39.748,39.944,40.155,40.539,40.996,41.286,37.993
-3.84,-6,39.862,40.058,40.267,40.65,41.105,41.395,37.976
-3.76,-6,39.976,40.17,40.379,40.761,41.214,41.503,37.957
-3.68,-6,40.089,40.282,40.49,40.87,41.322,41.611,37.939
-3.6,-6,40.201,40.394,40.601,40.979,41.43,41.717,37.92
-3.52,-6,40.313,40.504,40.71,41.087,41.536,41.823,37.901
-3.44,-6,40.424,40.614,40.819,41.194,41.642,41.928,37.882
-3.36,-6,40.535,40.724,40.928,41.3,41.746,42.032,37.864
-3.28,-6,40.644,40.832,41.035,41.405,41.85,42.135,37.845
-3.2,-6,40.754,40.94,41.142,41.51,41.953,42.237,37.827
-3.12,-6,40.862,41.047,41.248,41.613,42.055,42.338,37.809
-3.04,-6,40.97,41.154,41.352,41.716,42.155,42.437,37.791
-2.96,-6,41.077,41.259,41.456,41.817,42.255,42.536,37.777
-2.88,-6,41.183,41.364,41.56,41.918,42.353,42.633,37.759
-2.8,-6,41.288,41.467,41.662,42.017,42.45,42.729,37.727
-2.72,-6,41.393,41.57,41.763,42.116,42.546,42.824,37.692
-2.64,-6,41.497,41.673,41.863,42.213,42.64,42.917,37.656
-2.56,-6,41.6,41.774,41.963,42.309,42.734,43.009,37.617
-2.48,-6,41.702,41.874,42.061,42.404,42.825,43.099,37.577
-2.4,-6,41.804,41.974,42.159,42.498,42.916,43.188,37.534
-2.32,-6,41.905,42.072,42.255,42.59,43.005,43.276,37.49
-2.24,-6,42.005,42.17,42.351,42.682,43.093,43.362,37.444
-2.16,-6,42.105,42.267,42.445,42.772,43.179,43.447,37.397
-2.08,-6,42.204,42.364,42.539,42.861,43.264,43.53,37.348
-2,-6,42.302,42.459,42.631,42.949,43.348,43.611,37.299
-1.92,-6,42.4,42.554,42.723,43.035,43.43,43.691,37.248
-1.84,-6,42.497,42.648,42.814,43.121,43.51,43.769,37.196
-1.76,-6,42.594,42.742,42.904,43.205,43.589,43.845,37.143
-1.68,-6,42.691,42.834,42.994,43.288,43.667,43.92,37.09
-1.6,-6,42.787,42.927,43.083,43.37,43.743,43.993,37.036
-1.52,-6,42.882,43.019,43.17,43.451,43.818,44.065,36.982
-1.44,-6,42.978,43.11,43.258,43.531,43.891,44.135,36.928
-1.36,-6,43.073,43.201,43.344,43.61,43.963,44.203,36.873
-1.28,-6,43.168,43.291,43.431,43.688,44.033,44.27,36.819
-1.2,-6,43.262,43.382,43.516,43.765,44.102,44.335,36.764
-1.12,-6,43.357,43.472,43.601,43.841,44.17,44.398,36.71
-1.04,-6,43.452,43.561,43.686,43.917,44.236,44.46,36.655
-0.96,-6,43.546,43.651,43.771,43.992,44.301,44.52,36.601
-0.88,-6,43.641,43.74,43.855,44.065,44.365,44.579,36.547
-0.8,-6,43.735,43.829,43.938,44.139,44.428,44.636,36.492
-0.72,-6,43.829,43.918,44.022,44.211,44.49,44.691,36.436
-0.64,-6,43.923,44.007,44.105,44.283,44.55,44.746,36.38
-0.56,-6,44.017,44.096,44.188,44.354,44.61,44.799,36.322
-0.48,-6,44.111,44.184,44.27,44.425,44.668,44.85,36.263
-0.4,-6,44.203,44.271,44.352,44.495,44.726,44.901,36.201
-0.32,-6,44.296,44.358,44.433,44.564,44.782,44.95,36.136
-0.24,-6,44.387,44.445,44.514,44.633,44.838,44.998,36.067
-0.16,-6,44.477,44.53,44.594,44.701,44.892,45.044,35.993
