X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,38.377,38.443,38.529,38.688,38.895,41.348
-5.92,-6,38.5,38.565,38.651,38.809,39.015,41.328
-5.84,-6,38.624,38.688,38.773,38.93,39.136,41.307
-5.76,-6,38.748,38.811,38.896,39.052,39.256,41.286
-5.68,-6,38.872,38.935,39.018,39.174,39.377,41.265
-5.6,-6,38.996,39.058,39.141,39.296,39.498,41.243
-5.52,-6,39.12,39.182,39.264,39.418,39.618,41.222
-5.44,-6,39.245,39.306,39.388,39.54,39.739,41.202
-5.36,-6,39.369,39.43,39.511,39.662,39.861,41.182
-5.28,-6,39.494,39.554,39.634,39.785,39.982,41.162
-5.2,-6,39.619,39.678,39.758,39.907,40.103,41.141
-5.12,-6,39.744,39.803,39.882,40.03,40.224,41.121
-5.04,-6,39.87,39.927,40.005,40.152,40.346,41.103
-4.96,-6,39.995,40.052,40.129,40.275,40.467,41.076
-4.88,-6,40.12,40.176,40.253,40.397,40.588,41.039
-4.8,-6,40.246,40.301,40.377,40.52,40.709,41.001
-4.72,-6,40.371,40.425,40.501,40.642,40.83,40.962
-4.64,-6,40.496,40.55,40.624,40.765,40.951,40.922
-4.56,-6,40.621,40.674,40.748,40.887,41.072,40.881
-4.48,-6,40.747,40.799,40.872,41.009,41.193,40.839
-4.4,-6,40.872,40.923,40.995,41.131,41.313,40.796
-4.32,-6,40.997,41.047,41.118,41.253,41.434,40.753
-4.24,-6,41.121,41.171,41.241,41.375,41.554,40.708
-4.16,-6,41.246,41.295,41.364,41.496,41.673,40.663
-4.08,-6,41.371,41.418,41.487,41.617,41.793,40.617
-4,-6,41.495,41.542,41.609,41.738,41.912,40.571
-3.92,-6,41.619,41.665,41.731,41.859,42.031,40.523
-3.84,-6,41.742,41.787,41.853,41.979,42.149,40.475
-3.76,-6,41.866,41.91,41.975,42.099,42.267,40.427
-3.68,-6,41.989,42.032,42.096,42.218,42.385,40.378
-3.6,-6,42.111,42.153,42.216,42.337,42.502,40.328
-3.52,-6,42.234,42.275,42.336,42.456,42.618,40.278
-3.44,-6,42.355,42.395,42.456,42.574,42.734,40.227
-3.36,-6,42.477,42.516,42.575,42.691,42.85,40.177
-3.28,-6,42.597,42.635,42.694,42.808,42.964,40.125
-3.2,-6,42.718,42.755,42.812,42.924,43.078,40.074
-3.12,-6,42.837,42.873,42.929,43.039,43.192,40.022
-3.04,-6,42.956,42.991,43.046,43.154,43.304,39.97
-2.96,-6,43.075,43.108,43.162,43.268,43.416,39.917
-2.88,-6,43.192,43.225,43.278,43.382,43.527,39.864
-2.8,-6,43.309,43.341,43.392,43.494,43.637,39.811
-2.72,-6,43.425,43.456,43.506,43.606,43.747,39.758
-2.64,-6,43.541,43.57,43.619,43.717,43.855,39.705
-2.56,-6,43.655,43.683,43.731,43.827,43.963,39.654
-2.48,-6,43.769,43.796,43.842,43.936,44.069,39.606
-2.4,-6,43.881,43.907,43.953,44.044,44.175,39.556
-2.32,-6,43.993,44.018,44.062,44.151,44.279,39.505
-2.24,-6,44.104,44.127,44.17,44.257,44.382,39.454
-2.16,-6,44.214,44.236,44.277,44.362,44.485,39.402
-2.08,-6,44.322,44.343,44.383,44.466,44.586,39.348
-2,-6,44.43,44.45,44.488,44.569,44.686,39.294
-1.92,-6,44.536,44.555,44.592,44.67,44.784,39.239
-1.84,-6,44.641,44.659,44.695,44.771,44.882,39.183
-1.76,-6,44.745,44.762,44.796,44.87,44.978,39.127
-1.68,-6,44.848,44.863,44.897,44.968,45.073,39.069
-1.6,-6,44.95,44.964,44.995,45.064,45.167,39.01
-1.52,-6,45.05,45.062,45.093,45.159,45.259,38.951
-1.44,-6,45.149,45.16,45.189,45.253,45.35,38.884
-1.36,-6,45.246,45.256,45.284,45.346,45.439,38.81
-1.28,-6,45.342,45.351,45.378,45.437,45.528,38.736
-1.2,-6,45.436,45.444,45.47,45.526,45.614,38.663
-1.12,-6,45.529,45.536,45.56,45.615,45.699,38.596
-1.04,-6,45.621,45.627,45.649,45.701,45.783,38.528
-0.96,-6,45.711,45.715,45.737,45.786,45.865,38.459
-0.88,-6,45.799,45.803,45.822,45.87,45.946,38.387
-0.8,-6,45.886,45.888,45.907,45.952,46.025,38.314
-0.72,-6,45.971,45.972,45.989,46.032,46.103,38.239
-0.64,-6,46.054,46.054,46.071,46.111,46.179,38.162
-0.56,-6,46.136,46.135,46.15,46.189,46.253,38.084
-0.48,-6,46.216,46.214,46.228,46.264,46.326,38.004
-0.4,-6,46.294,46.291,46.304,46.338,46.398,37.921
-0.32,-6,46.371,46.367,46.378,46.41,46.467,37.837
-0.24,-6,46.445,46.44,46.451,46.481,46.535,37.75
-0.16,-6,46.518,46.512,46.521,46.55,46.602,37.661
-0.08,-6,46.589,46.582,46.59,46.617,46.667,37.57
0,-6,46.658,46.651,46.658,46.682,46.73,37.477
0.08,-6,46.67,46.666,46.669,46.689,46.729,37.393
0.16,-6,46.716,46.712,46.714,46.731,46.767,37.308
0.24,-6,46.767,46.764,46.764,46.777,46.81,37.3
0.32,-6,46.819,46.816,46.815,46.825,46.856,37.143
0.4,-6,46.872,46.868,46.865,46.874,46.901,37.002
0.48,-6,46.923,46.919,46.915,46.922,46.947,36.873
0.56,-6,46.974,46.969,46.964,46.969,46.991,36.756
0.64,-6,47.028,47.018,47.012,47.015,47.036,36.718
0.72,-6,47.083,47.071,47.059,47.059,47.078,36.619
0.8,-6,47.137,47.124,47.11,47.102,47.119,36.519
0.88,-6,47.191,47.175,47.159,47.148,47.159,36.418
0.96,-6,47.244,47.225,47.207,47.194,47.197,36.316
1.04,-6,47.296,47.275,47.255,47.238,47.238,36.213
1.12,-6,47.35,47.323,47.301,47.281,47.279,36.108
1.2,-6,47.404,47.373,47.347,47.323,47.318,36.002
1.28,-6,47.456,47.424,47.393,47.364,47.356,35.895
1.36,-6,47.499,47.473,47.44,47.404,47.392,35.787
1.44,-6,47.531,47.516,47.485,47.444,47.427,35.677
1.52,-6,47.562,47.545,47.529,47.486,47.463,35.567
1.6,-6,47.591,47.573,47.557,47.525,47.496,35.455
1.68,-6,47.619,47.599,47.582,47.563,47.529,35.343
1.76,-6,47.645,47.623,47.606,47.594,47.563,35.229
1.84,-6,47.67,47.647,47.628,47.615,47.596,35.115
1.92,-6,47.693,47.668,47.648,47.634,47.628,34.999
2,-6,47.715,47.689,47.667,47.651,47.657,34.883
2.08,-6,47.737,47.708,47.685,47.667,47.676,34.766
2.16,-6,47.756,47.726,47.701,47.682,47.691,34.648
2.24,-6,47.775,47.743,47.717,47.696,47.704,34.53
2.32,-6,47.793,47.759,47.731,47.708,47.715,34.41
2.4,-6,47.81,47.773,47.744,47.718,47.725,34.29
2.48,-6,47.826,47.787,47.756,47.728,47.735,34.17
2.56,-6,47.826,47.8,47.767,47.737,47.742,34.048
2.64,-6,47.815,47.812,47.777,47.745,47.749,33.927
2.72,-6,47.824,47.818,47.787,47.751,47.754,33.804
2.8,-6,47.855,47.802,47.795,47.757,47.759,33.681
2.88,-6,47.886,47.795,47.804,47.762,47.762,33.558
2.96,-6,47.917,47.822,47.793,47.767,47.765,33.434
3.04,-6,47.948,47.849,47.777,47.771,47.767,33.31
3.12,-6,47.979,47.877,47.784,47.774,47.767,33.186
3.2,-6,48.01,47.904,47.807,47.776,47.768,33.061
3.28,-6,48.041,47.931,47.831,47.779,47.767,32.936
3.36,-6,48.072,47.959,47.855,47.764,47.766,32.811
3.44,-6,48.103,47.987,47.879,47.743,47.765,32.685
3.52,-6,48.134,48.014,47.903,47.745,47.763,32.559
3.6,-6,48.165,48.042,47.928,47.762,47.76,32.433
3.68,-6,48.196,48.07,47.952,47.781,47.757,32.307
3.76,-6,48.227,48.099,47.978,47.8,47.754,32.181
3.84,-6,48.258,48.127,48.003,47.819,47.74,32.055
3.92,-6,48.289,48.155,48.029,47.839,47.712,31.928
4,-6,48.319,48.184,48.055,47.859,47.701,31.802
4.08,-6,48.35,48.212,48.081,47.88,47.713,31.675
4.16,-6,48.368,48.24,48.107,47.901,47.726,31.549
4.24,-6,48.381,48.269,48.133,47.923,47.739,31.422
4.32,-6,48.393,48.297,48.16,47.945,47.753,31.296
4.4,-6,48.406,48.321,48.186,47.968,47.768,31.17
4.48,-6,48.419,48.331,48.213,47.992,47.783,31.043
4.56,-6,48.432,48.342,48.24,48.015,47.8,30.917
4.64,-6,48.446,48.352,48.266,48.039,47.816,30.791
4.72,-6,48.46,48.363,48.284,48.064,47.834,30.665
4.8,-6,48.474,48.374,48.293,48.088,47.852,30.539
4.88,-6,48.488,48.386,48.302,48.113,47.871,30.414
4.96,-6,48.503,48.398,48.311,48.138,47.891,30.288
5.04,-6,48.518,48.41,48.321,48.164,47.911,30.163
5.12,-6,48.533,48.422,48.331,48.189,47.931,30.038
5.2,-6,48.549,48.435,48.342,48.215,47.952,29.914
5.28,-6,48.566,48.448,48.353,48.234,47.974,29.789
5.36,-6,48.582,48.461,48.364,48.243,47.996,29.665
5.44,-6,48.599,48.475,48.375,48.253,48.018,29.541
5.52,-6,48.617,48.489,48.387,48.263,48.041,29.418
5.6,-6,48.637,48.504,48.399,48.273,48.064,29.294
5.68,-6,48.671,48.519,48.412,48.284,48.087,29.171
5.76,-6,48.706,48.535,48.425,48.296,48.11,29.049
5.84,-6,48.741,48.551,48.439,48.307,48.134,28.926
5.92,-6,48.778,48.578,48.453,48.319,48.158,28.804
6,-6,48.814,48.611,48.467,48.332,48.172,28.683
-6,-5.92,38.478,38.543,38.629,38.789,38.997,41.581
-5.92,-5.92,38.602,38.667,38.753,38.911,39.118,41.56
-5.84,-5.92,38.727,38.791,38.877,39.034,39.24,41.539
-5.76,-5.92,38.852,38.916,39,39.157,39.362,41.518
-5.68,-5.92,38.977,39.04,39.124,39.28,39.484,41.496
-5.6,-5.92,39.103,39.165,39.249,39.403,39.606,41.474
-5.52,-5.92,39.229,39.291,39.373,39.527,39.728,41.453
-5.44,-5.92,39.355,39.416,39.498,39.651,39.851,41.433
-5.36,-5.92,39.481,39.541,39.623,39.774,39.973,41.413
-5.28,-5.92,39.607,39.667,39.748,39.898,40.096,41.392
-5.2,-5.92,39.734,39.793,39.873,40.022,40.219,41.371
-5.12,-5.92,39.86,39.919,39.998,40.146,40.342,41.351
-5.04,-5.92,39.987,40.045,40.123,40.27,40.464,41.333
-4.96,-5.92,40.114,40.171,40.249,40.394,40.587,41.305
-4.88,-5.92,40.241,40.297,40.374,40.519,40.71,41.267
-4.8,-5.92,40.368,40.423,40.499,40.643,40.833,41.229
-4.72,-5.92,40.494,40.549,40.625,40.767,40.955,41.189
-4.64,-5.92,40.621,40.675,40.75,40.891,41.078,41.148
-4.56,-5.92,40.748,40.801,40.875,41.015,41.201,41.107
-4.48,-5.92,40.875,40.927,41,41.139,41.323,41.064
-4.4,-5.92,41.002,41.053,41.125,41.262,41.445,41.021
-4.32,-5.92,41.128,41.179,41.25,41.386,41.567,40.977
-4.24,-5.92,41.255,41.304,41.375,41.509,41.689,40.931
-4.16,-5.92,41.381,41.43,41.5,41.632,41.81,40.886
-4.08,-5.92,41.507,41.555,41.624,41.755,41.932,40.839
-4,-5.92,41.633,41.68,41.748,41.878,42.052,40.792
-3.92,-5.92,41.759,41.805,41.872,42,42.173,40.744
-3.84,-5.92,41.884,41.929,41.996,42.122,42.293,40.695
-3.76,-5.92,42.009,42.054,42.119,42.244,42.413,40.646
-3.68,-5.92,42.134,42.177,42.241,42.365,42.532,40.596
-3.6,-5.92,42.259,42.301,42.364,42.485,42.651,40.546
-3.52,-5.92,42.383,42.424,42.486,42.606,42.769,40.495
-3.44,-5.92,42.506,42.546,42.607,42.725,42.887,40.444
-3.36,-5.92,42.629,42.668,42.728,42.844,43.004,40.392
-3.28,-5.92,42.752,42.79,42.849,42.963,43.12,40.34
-3.2,-5.92,42.874,42.911,42.968,43.081,43.236,40.288
-3.12,-5.92,42.995,43.031,43.088,43.198,43.351,40.235
-3.04,-5.92,43.116,43.151,43.206,43.315,43.466,40.182
-2.96,-5.92,43.236,43.27,43.324,43.431,43.579,40.129
-2.88,-5.92,43.355,43.388,43.441,43.546,43.692,40.076
-2.8,-5.92,43.474,43.506,43.557,43.66,43.804,40.022
-2.72,-5.92,43.592,43.622,43.673,43.774,43.915,39.969
-2.64,-5.92,43.709,43.738,43.788,43.886,44.025,39.915
-2.56,-5.92,43.825,43.853,43.901,43.998,44.134,39.864
-2.48,-5.92,43.94,43.968,44.014,44.109,44.242,39.815
-2.4,-5.92,44.055,44.081,44.126,44.218,44.35,39.765
-2.32,-5.92,44.168,44.193,44.237,44.327,44.456,39.714
-2.24,-5.92,44.281,44.304,44.347,44.435,44.561,39.662
-2.16,-5.92,44.392,44.415,44.456,44.541,44.664,39.609
-2.08,-5.92,44.503,44.524,44.564,44.647,44.767,39.555
-2,-5.92,44.612,44.632,44.671,44.751,44.869,39.5
-1.92,-5.92,44.72,44.738,44.776,44.854,44.969,39.445
-1.84,-5.92,44.827,44.844,44.88,44.956,45.068,39.388
-1.76,-5.92,44.932,44.948,44.983,45.057,45.166,39.331
-1.68,-5.92,45.037,45.052,45.085,45.156,45.262,39.273
-1.6,-5.92,45.14,45.153,45.185,45.254,45.357,39.214
-1.52,-5.92,45.241,45.254,45.284,45.351,45.451,39.154
