X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,47.197,47.405,47.612,47.961,48.37,48.746,48.919,47.846
-5.92,-6,47.307,47.514,47.72,48.069,48.477,48.853,49.026,47.863
-5.84,-6,47.416,47.623,47.829,48.177,48.585,48.96,49.132,47.88
-5.76,-6,47.526,47.732,47.938,48.285,48.692,49.067,49.239,47.896
-5.68,-6,47.636,47.841,48.047,48.393,48.8,49.174,49.346,47.912
-5.6,-6,47.745,47.95,48.156,48.502,48.908,49.281,49.453,47.928
-5.52,-6,47.855,48.06,48.265,48.61,49.015,49.388,49.56,47.943
-5.44,-6,47.965,48.169,48.374,48.718,49.123,49.495,49.667,47.958
-5.36,-6,48.075,48.279,48.483,48.826,49.23,49.602,49.774,47.973
-5.28,-6,48.185,48.388,48.592,48.935,49.338,49.709,49.88,47.987
-5.2,-6,48.295,48.497,48.701,49.043,49.445,49.816,49.987,48
-5.12,-6,48.405,48.607,48.809,49.151,49.553,49.923,50.093,48.013
-5.04,-6,48.515,48.716,48.918,49.259,49.66,50.029,50.2,48.026
-4.96,-6,48.625,48.825,49.027,49.367,49.767,50.135,50.306,48.038
-4.88,-6,48.734,48.935,49.136,49.475,49.874,50.242,50.412,48.049
-4.8,-6,48.844,49.044,49.244,49.582,49.981,50.348,50.517,48.06
-4.72,-6,48.954,49.153,49.352,49.69,50.087,50.453,50.623,48.07
-4.64,-6,49.063,49.261,49.461,49.797,50.193,50.559,50.728,48.08
-4.56,-6,49.173,49.37,49.569,49.904,50.299,50.664,50.833,48.088
-4.48,-6,49.282,49.479,49.676,50.011,50.405,50.769,50.937,48.092
-4.4,-6,49.391,49.587,49.784,50.117,50.51,50.873,51.042,48.096
-4.32,-6,49.5,49.695,49.891,50.224,50.616,50.978,51.145,48.098
-4.24,-6,49.609,49.803,49.999,50.329,50.72,51.081,51.249,48.1
-4.16,-6,49.717,49.911,50.105,50.435,50.825,51.185,51.352,48.1
-4.08,-6,49.826,50.018,50.212,50.54,50.928,51.287,51.454,48.1
-4,-6,49.934,50.125,50.318,50.645,51.032,51.39,51.556,48.099
-3.92,-6,50.042,50.232,50.424,50.75,51.135,51.492,51.658,48.098
-3.84,-6,50.149,50.339,50.53,50.854,51.238,51.593,51.758,48.096
-3.76,-6,50.257,50.445,50.635,50.957,51.34,51.694,51.859,48.093
-3.68,-6,50.364,50.551,50.74,51.061,51.441,51.794,51.958,48.089
-3.6,-6,50.471,50.657,50.844,51.163,51.542,51.894,52.057,48.085
-3.52,-6,50.577,50.762,50.948,51.265,51.642,51.993,52.156,48.081
-3.44,-6,50.684,50.867,51.052,51.367,51.742,52.091,52.254,48.075
-3.36,-6,50.79,50.972,51.155,51.468,51.841,52.188,52.35,48.07
-3.28,-6,50.896,51.076,51.258,51.569,51.94,52.285,52.447,48.064
-3.2,-6,51.001,51.18,51.361,51.669,52.038,52.381,52.542,48.058
-3.12,-6,51.107,51.284,51.463,51.769,52.135,52.477,52.637,48.051
-3.04,-6,51.212,51.387,51.565,51.868,52.232,52.571,52.73,48.043
-2.96,-6,51.317,51.49,51.666,51.967,52.328,52.665,52.823,48.037
