X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,38.566,38.667,38.75,38.858,38.438
-5.92,-6,38.684,38.784,38.866,38.974,38.389
-5.84,-6,38.802,38.901,38.983,39.09,38.34
-5.76,-6,38.921,39.019,39.099,39.206,38.291
-5.68,-6,39.039,39.137,39.216,39.322,38.242
-5.6,-6,39.158,39.255,39.333,39.438,38.193
-5.52,-6,39.277,39.373,39.451,39.554,38.144
-5.44,-6,39.397,39.491,39.568,39.671,38.096
-5.36,-6,39.516,39.609,39.685,39.787,38.047
-5.28,-6,39.635,39.728,39.803,39.904,37.999
-5.2,-6,39.755,39.846,39.921,40.021,37.951
-5.12,-6,39.875,39.965,40.038,40.138,37.903
-5.04,-6,39.994,40.084,40.156,40.254,37.856
-4.96,-6,40.114,40.203,40.274,40.371,37.808
-4.88,-6,40.234,40.321,40.392,40.488,37.761
-4.8,-6,40.354,40.44,40.509,40.605,37.714
-4.72,-6,40.474,40.559,40.627,40.721,37.667
-4.64,-6,40.594,40.678,40.745,40.838,37.621
-4.56,-6,40.714,40.796,40.862,40.954,37.575
-4.48,-6,40.834,40.915,40.98,41.071,37.529
-4.4,-6,40.953,41.033,41.097,41.187,37.483
-4.32,-6,41.073,41.152,41.214,41.303,37.437
-4.24,-6,41.192,41.27,41.331,41.419,37.397
-4.16,-6,41.312,41.388,41.448,41.534,37.368
-4.08,-6,41.431,41.506,41.565,41.65,37.339
-4,-6,41.55,41.623,41.681,41.765,37.31
-3.92,-6,41.668,41.74,41.797,41.879,37.279
-3.84,-6,41.787,41.857,41.913,41.994,37.249
-3.76,-6,41.905,41.974,42.028,42.108,37.217
-3.68,-6,42.023,42.091,42.143,42.221,37.185
-3.6,-6,42.14,42.207,42.258,42.334,37.153
-3.52,-6,42.258,42.322,42.372,42.447,37.12
-3.44,-6,42.374,42.437,42.485,42.559,37.087
-3.36,-6,42.491,42.552,42.599,42.671,37.054
-3.28,-6,42.607,42.666,42.712,42.782,37.02
-3.2,-6,42.722,42.78,42.824,42.893,36.986
-3.12,-6,42.837,42.893,42.935,43.003,36.952
-3.04,-6,42.951,43.006,43.046,43.112,36.917
-2.96,-6,43.065,43.118,43.157,43.221,36.882
-2.88,-6,43.178,43.229,43.267,43.329,36.847
-2.8,-6,43.291,43.34,43.376,43.436,36.812
-2.72,-6,43.403,43.45,43.484,43.543,36.777
-2.64,-6,43.514,43.56,43.592,43.648,36.743
-2.56,-6,43.625,43.668,43.699,43.753,36.704
-2.48,-6,43.734,43.776,43.805,43.858,36.66
-2.4,-6,43.844,43.883,43.91,43.961,36.617
