X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,30.424,30.673,30.805,30.366
-5.92,-6,30.554,30.802,30.933,30.369
-5.84,-6,30.684,30.931,31.061,30.372
-5.76,-6,30.815,31.06,31.19,30.376
-5.68,-6,30.946,31.189,31.318,30.38
-5.6,-6,31.077,31.319,31.447,30.385
-5.52,-6,31.208,31.449,31.577,30.389
-5.44,-6,31.34,31.579,31.706,30.394
-5.36,-6,31.472,31.71,31.836,30.4
-5.28,-6,31.605,31.84,31.966,30.405
-5.2,-6,31.737,31.971,32.096,30.411
-5.12,-6,31.87,32.102,32.226,30.417
-5.04,-6,32.003,32.233,32.356,30.424
-4.96,-6,32.136,32.365,32.487,30.43
-4.88,-6,32.269,32.496,32.617,30.437
-4.8,-6,32.402,32.627,32.748,30.444
-4.72,-6,32.535,32.759,32.879,30.451
-4.64,-6,32.669,32.891,33.01,30.459
-4.56,-6,32.802,33.022,33.141,30.466
-4.48,-6,32.936,33.154,33.271,30.474
-4.4,-6,33.07,33.286,33.402,30.481
-4.32,-6,33.203,33.417,33.533,30.489
-4.24,-6,33.337,33.549,33.664,30.507
-4.16,-6,33.471,33.681,33.794,30.55
-4.08,-6,33.604,33.812,33.925,30.594
-4,-6,33.738,33.943,34.055,30.639
-3.92,-6,33.871,34.075,34.185,30.685
-3.84,-6,34.004,34.206,34.315,30.732
-3.76,-6,34.137,34.337,34.445,30.779
-3.68,-6,34.27,34.467,34.575,30.827
-3.6,-6,34.402,34.597,34.704,30.876
-3.52,-6,34.535,34.727,34.833,30.924
-3.44,-6,34.667,34.857,34.961,30.973
-3.36,-6,34.798,34.987,35.09,31.022
-3.28,-6,34.93,35.116,35.218,31.07
-3.2,-6,35.061,35.244,35.345,31.119
-3.12,-6,35.191,35.372,35.472,31.166
-3.04,-6,35.322,35.5,35.599,31.213
-2.96,-6,35.451,35.627,35.725,31.26
-2.88,-6,35.581,35.754,35.85,31.305
-2.8,-6,35.709,35.88,35.975,31.349
-2.72,-6,35.837,36.006,36.1,31.392
-2.64,-6,35.965,36.131,36.223,31.403
-2.56,-6,36.092,36.255,36.346,31.384
-2.48,-6,36.218,36.379,36.469,31.356
-2.4,-6,36.344,36.502,36.591,31.326
-2.32,-6,36.469,36.624,36.712,31.295
-2.24,-6,36.593,36.745,36.832,31.263
-2.16,-6,36.716,36.866,36.951,31.228
-2.08,-6,36.839,36.986,37.07,31.192
-2,-6,36.961,37.105,37.187,31.155
-1.92,-6,37.082,37.223,37.304,31.116
-1.84,-6,37.202,37.34,37.42,31.076
-1.76,-6,37.321,37.457,37.535,31.034
-1.68,-6,37.439,37.572,37.649,30.99
-1.6,-6,37.557,37.687,37.762,30.945
-1.52,-6,37.673,37.8,37.874,30.899
-1.44,-6,37.788,37.912,37.985,30.85
-1.36,-6,37.902,38.024,38.096,30.791
-1.28,-6,38.016,38.134,38.205,30.725
-1.2,-6,38.128,38.243,38.312,30.662
-1.12,-6,38.239,38.351,38.419,30.606
-1.04,-6,38.349,38.458,38.525,30.549
-0.96,-6,38.458,38.564,38.63,30.49
-0.88,-6,38.566,38.669,38.733,30.428
-0.8,-6,38.672,38.773,38.836,30.365
-0.72,-6,38.778,38.875,38.937,30.299
-0.64,-6,38.882,38.977,39.037,30.231
-0.56,-6,38.985,39.077,39.137,30.162
-0.48,-6,39.087,39.176,39.235,30.089
-0.4,-6,39.187,39.275,39.333,30.015
-0.32,-6,39.287,39.372,39.429,29.938
-0.24,-6,39.386,39.468,39.524,29.859
-0.16,-6,39.484,39.563,39.618,29.777
-0.08,-6,39.58,39.657,39.712,29.693
0,-6,39.676,39.75,39.804,29.606
0.08,-6,39.715,39.788,39.839,29.532
0.16,-6,39.791,39.862,39.911,29.459
0.24,-6,39.874,39.942,39.989,29.438
0.32,-6,39.958,40.024,40.069,29.298
0.4,-6,40.047,40.107,40.151,29.171
0.48,-6,40.151,40.19,40.233,29.062
0.56,-6,40.258,40.281,40.317,28.942
0.64,-6,40.366,40.372,40.407,28.846
0.72,-6,40.476,40.464,40.496,28.755
0.8,-6,40.588,40.556,40.586,28.662
0.88,-6,40.705,40.65,40.676,28.567
0.96,-6,40.822,40.744,40.768,28.471
1.04,-6,40.887,40.842,40.859,28.373
1.12,-6,40.949,40.941,40.955,28.274
1.2,-6,41.042,41.037,41.051,28.173
1.28,-6,41.145,41.085,41.147,28.071
1.36,-6,41.247,41.145,41.214,27.968
1.44,-6,41.338,41.238,41.261,27.863
1.52,-6,41.428,41.332,41.329,27.757
1.6,-6,41.518,41.426,41.412,27.65
1.68,-6,41.609,41.521,41.497,27.541
1.76,-6,41.7,41.617,41.588,27.431
1.84,-6,41.792,41.713,41.68,27.32
1.92,-6,41.885,41.811,41.773,27.208
2,-6,41.979,41.909,41.866,27.095
2.08,-6,42.074,42.009,41.961,26.981
2.16,-6,42.171,42.1,42.058,26.865
2.24,-6,42.268,42.19,42.155,26.749
2.32,-6,42.368,42.281,42.254,26.632
2.4,-6,42.478,42.373,42.354,26.513
2.48,-6,42.602,42.466,42.455,26.394
2.56,-6,42.728,42.56,42.549,26.274
2.64,-6,42.857,42.656,42.642,26.154
2.72,-6,42.989,42.753,42.737,26.032
2.8,-6,43.124,42.852,42.833,25.91
2.88,-6,43.261,42.953,42.931,25.787
2.96,-6,43.402,43.055,43.03,25.664
3.04,-6,43.545,43.16,43.131,25.54
3.12,-6,43.691,43.265,43.233,25.415
3.2,-6,43.84,43.373,43.338,25.29
3.28,-6,43.992,43.483,43.444,25.165
3.36,-6,44.146,43.597,43.551,25.039
3.44,-6,44.302,43.733,43.661,24.912
3.52,-6,44.461,43.872,43.773,24.785
3.6,-6,44.622,44.015,43.886,24.658
3.68,-6,44.785,44.161,44.001,24.531
3.76,-6,44.95,44.311,44.119,24.403
3.84,-6,45.117,44.464,44.238,24.275
3.92,-6,45.285,44.62,44.364,24.147
4,-6,45.455,44.779,44.51,24.018
4.08,-6,45.626,44.942,44.66,23.89
4.16,-6,45.798,45.107,44.813,23.761
4.24,-6,45.971,45.276,44.969,23.632
4.32,-6,46.144,45.447,45.129,23.503
4.4,-6,46.319,45.621,45.293,23.374
4.48,-6,46.494,45.798,45.459,23.245
4.56,-6,46.662,45.977,45.629,23.116
4.64,-6,46.824,46.159,45.802,22.987
4.72,-6,46.988,46.342,45.978,22.859
4.8,-6,47.151,46.528,46.157,22.73
4.88,-6,47.316,46.715,46.339,22.601
4.96,-6,47.482,46.904,46.524,22.473
5.04,-6,47.647,47.094,46.711,22.344
5.12,-6,47.814,47.286,46.901,22.216
5.2,-6,47.987,47.479,47.093,22.088
5.28,-6,48.166,47.672,47.288,21.96
5.36,-6,48.346,47.866,47.484,21.832
5.44,-6,48.527,48.061,47.682,21.705
5.52,-6,48.71,48.256,47.882,21.577
5.6,-6,48.893,48.452,48.083,21.45
5.68,-6,49.078,48.647,48.286,21.324
5.76,-6,49.264,48.843,48.49,21.197
5.84,-6,49.451,49.037,48.695,21.071
5.92,-6,49.639,49.22,48.9,20.945
6,-6,49.828,49.403,49.107,20.82
-6,-5.92,30.518,30.768,30.9,30.61
-5.92,-5.92,30.649,30.898,31.029,30.612
-5.84,-5.92,30.781,31.028,31.159,30.615
-5.76,-5.92,30.913,31.158,31.288,30.619
-5.68,-5.92,31.045,31.289,31.419,30.623
-5.6,-5.92,31.178,31.42,31.549,30.627
-5.52,-5.92,31.311,31.552,31.68,30.631
-5.44,-5.92,31.444,31.683,31.81,30.636
-5.36,-5.92,31.577,31.815,31.942,30.641
-5.28,-5.92,31.711,31.947,32.073,30.646
-5.2,-5.92,31.845,32.079,32.204,30.651
-5.12,-5.92,31.979,32.212,32.336,30.657
-5.04,-5.92,32.114,32.345,32.468,30.663
-4.96,-5.92,32.248,32.477,32.6,30.67
-4.88,-5.92,32.383,32.61,32.732,30.676
-4.8,-5.92,32.518,32.743,32.864,30.683
-4.72,-5.92,32.653,32.876,32.997,30.69
-4.64,-5.92,32.788,33.01,33.129,30.697
-4.56,-5.92,32.923,33.143,33.261,30.704
-4.48,-5.92,33.058,33.276,33.394,30.712
-4.4,-5.92,33.193,33.41,33.526,30.72
-4.32,-5.92,33.328,33.543,33.659,30.727
-4.24,-5.92,33.464,33.676,33.791,30.747
-4.16,-5.92,33.599,33.809,33.923,30.79
-4.08,-5.92,33.734,33.942,34.055,30.834
-4,-5.92,33.869,34.075,34.187,30.88
-3.92,-5.92,34.004,34.208,34.319,30.926
-3.84,-5.92,34.139,34.341,34.451,30.973
-3.76,-5.92,34.274,34.474,34.582,31.021
-3.68,-5.92,34.408,34.606,34.714,31.069
-3.6,-5.92,34.542,34.738,34.845,31.118
-3.52,-5.92,34.676,34.87,34.975,31.167
-3.44,-5.92,34.81,35.001,35.106,31.216
-3.36,-5.92,34.944,35.132,35.236,31.265
-3.28,-5.92,35.077,35.263,35.365,31.314
-3.2,-5.92,35.21,35.393,35.494,31.362
-3.12,-5.92,35.342,35.523,35.623,31.41
-3.04,-5.92,35.474,35.653,35.751,31.457
-2.96,-5.92,35.605,35.782,35.879,31.503
-2.88,-5.92,35.736,35.91,36.007,31.549
-2.8,-5.92,35.867,36.038,36.133,31.593
-2.72,-5.92,35.997,36.165,36.259,31.636
-2.64,-5.92,36.126,36.292,36.385,31.644
-2.56,-5.92,36.255,36.418,36.51,31.623
-2.48,-5.92,36.383,36.543,36.634,31.595
-2.4,-5.92,36.51,36.668,36.757,31.565
-2.32,-5.92,36.637,36.792,36.88,31.534
-2.24,-5.92,36.762,36.915,37.002,31.5
-2.16,-5.92,36.887,37.038,37.123,31.465
-2.08,-5.92,37.012,37.159,37.243,31.429
-2,-5.92,37.135,37.28,37.362,31.391
-1.92,-5.92,37.258,37.399,37.481,31.351
-1.84,-5.92,37.379,37.518,37.598,31.31
-1.76,-5.92,37.5,37.636,37.715,31.268
-1.68,-5.92,37.62,37.753,37.83,31.223
-1.6,-5.92,37.739,37.869,37.945,31.178
-1.52,-5.92,37.857,37.984,38.059,31.131
-1.44,-5.92,37.973,38.098,38.171,31.082
-1.36,-5.92,38.089,38.211,38.283,31.021
-1.28,-5.92,38.204,38.323,38.393,30.955
-1.2,-5.92,38.317,38.433,38.502,30.891
-1.12,-5.92,38.43,38.543,38.611,30.835
-1.04,-5.92,38.541,38.651,38.718,30.777
-0.96,-5.92,38.652,38.758,38.824,30.717
-0.88,-5.92,38.761,38.864,38.929,30.655
-0.8,-5.92,38.869,38.969,39.032,30.591
-0.72,-5.92,38.975,39.073,39.135,30.525
-0.64,-5.92,39.081,39.176,39.236,30.456
-0.56,-5.92,39.185,39.278,39.337,30.386
-0.48,-5.92,39.288,39.378,39.437,30.313
-0.4,-5.92,39.39,39.477,39.535,30.237
-0.32,-5.92,39.49,39.576,39.633,30.159
-0.24,-5.92,39.59,39.673,39.729,30.079
-0.16,-5.92,39.689,39.769,39.824,29.997
-0.08,-5.92,39.787,39.864,39.918,29.911
0,-5.92,39.883,39.958,40.012,29.824
0.08,-5.92,39.923,39.997,40.047,29.749
0.16,-5.92,40,40.072,40.12,29.675
0.24,-5.92,40.083,40.152,40.199,29.654
0.32,-5.92,40.169,40.235,40.281,29.513
0.4,-5.92,40.257,40.319,40.363,29.385
0.48,-5.92,40.358,40.403,40.446,29.273
0.56,-5.92,40.465,40.495,40.531,29.152
0.64,-5.92,40.574,40.587,40.621,29.055
0.72,-5.92,40.685,40.679,40.712,28.963
0.8,-5.92,40.798,40.772,40.802,28.869
0.88,-5.92,40.916,40.867,40.893,28.773
0.96,-5.92,41.034,40.962,40.986,28.675
1.04,-5.92,41.099,41.061,41.078,28.577
1.12,-5.92,41.161,41.16,41.175,28.476
1.2,-5.92,41.256,41.258,41.272,28.374
1.28,-5.92,41.359,41.302,41.368,28.271
1.36,-5.92,41.462,41.363,41.436,28.166
1.44,-5.92,41.56,41.456,41.484,28.06
1.52,-5.92,41.651,41.551,41.552,27.953
1.6,-5.92,41.742,41.646,41.636,27.844
1.68,-5.92,41.833,41.742,41.72,27.734
1.76,-5.92,41.925,41.838,41.811,27.623
1.84,-5.92,42.017,41.936,41.903,27.51
1.92,-5.92,42.111,42.034,41.997,27.397
2,-5.92,42.206,42.134,42.092,27.282
2.08,-5.92,42.302,42.234,42.188,27.166
2.16,-5.92,42.399,42.332,42.285,27.049
2.24,-5.92,42.497,42.423,42.384,26.932
2.32,-5.92,42.597,42.515,42.484,26.813
2.4,-5.92,42.699,42.608,42.585,26.693
2.48,-5.92,42.823,42.702,42.688,26.573
2.56,-5.92,42.95,42.797,42.787,26.451
2.64,-5.92,43.08,42.894,42.882,26.329
2.72,-5.92,43.213,42.993,42.978,26.206
2.8,-5.92,43.349,43.093,43.076,26.082
2.88,-5.92,43.488,43.195,43.175,25.958
2.96,-5.92,43.63,43.299,43.276,25.833
3.04,-5.92,43.775,43.404,43.378,25.707
3.12,-5.92,43.922,43.511,43.482,25.581
3.2,-5.92,44.073,43.62,43.588,25.455
3.28,-5.92,44.226,43.731,43.695,25.328
3.36,-5.92,44.382,43.845,43.805,25.2
3.44,-5.92,44.541,43.973,43.916,25.072
3.52,-5.92,44.702,44.114,44.029,24.944
3.6,-5.92,44.865,44.259,44.144,24.815
3.68,-5.92,45.03,44.406,44.261,24.686
3.76,-5.92,45.198,44.557,44.38,24.557
3.84,-5.92,45.367,44.712,44.501,24.427
3.92,-5.92,45.538,44.87,44.624,24.297
4,-5.92,45.711,45.031,44.766,24.167
4.08,-5.92,45.884,45.196,44.917,24.037
4.16,-5.92,46.059,45.363,45.072,23.907
4.24,-5.92,46.235,45.534,45.23,23.777
4.32,-5.92,46.412,45.708,45.392,23.647
4.4,-5.92,46.589,45.884,45.557,23.516
4.48,-5.92,46.767,46.063,45.726,23.386
4.56,-5.92,46.945,46.245,45.898,23.256
4.64,-5.92,47.109,46.429,46.073,23.125
4.72,-5.92,47.275,46.616,46.251,22.995
4.8,-5.92,47.442,46.804,46.433,22.865
4.88,-5.92,47.609,46.994,46.617,22.735
4.96,-5.92,47.777,47.186,46.805,22.605
