X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,36.462,36.52,36.575,36.669,36.605,36.258
-5.92,-6,36.582,36.639,36.694,36.787,36.72,36.279
-5.84,-6,36.702,36.759,36.812,36.904,36.835,36.313
-5.76,-6,36.822,36.879,36.932,37.022,36.95,36.326
-5.68,-6,36.943,36.999,37.051,37.141,37.066,36.318
-5.6,-6,37.064,37.119,37.17,37.259,37.182,36.309
-5.52,-6,37.185,37.239,37.29,37.378,37.298,36.298
-5.44,-6,37.306,37.36,37.41,37.497,37.414,36.286
-5.36,-6,37.428,37.481,37.53,37.616,37.53,36.273
-5.28,-6,37.549,37.602,37.651,37.735,37.646,36.258
-5.2,-6,37.671,37.723,37.771,37.854,37.763,36.243
-5.12,-6,37.793,37.844,37.892,37.974,37.879,36.226
-5.04,-6,37.915,37.966,38.012,38.093,37.995,36.207
-4.96,-6,38.037,38.087,38.133,38.213,38.112,36.188
-4.88,-6,38.16,38.209,38.254,38.333,38.228,36.167
-4.8,-6,38.282,38.331,38.375,38.452,38.344,36.145
-4.72,-6,38.405,38.452,38.496,38.572,38.461,36.122
-4.64,-6,38.527,38.574,38.617,38.692,38.577,36.098
-4.56,-6,38.65,38.696,38.738,38.812,38.693,36.072
-4.48,-6,38.773,38.818,38.859,38.931,38.809,36.046
-4.4,-6,38.895,38.94,38.98,39.051,38.925,36.018
-4.32,-6,39.018,39.061,39.101,39.17,39.041,35.99
-4.24,-6,39.14,39.183,39.222,39.29,39.156,35.96
-4.16,-6,39.263,39.305,39.343,39.409,39.272,35.93
-4.08,-6,39.385,39.426,39.463,39.528,39.387,35.899
-4,-6,39.507,39.548,39.584,39.647,39.501,35.866
-3.92,-6,39.629,39.669,39.704,39.766,39.616,35.833
-3.84,-6,39.751,39.79,39.824,39.885,39.73,35.799
-3.76,-6,39.873,39.911,39.944,40.003,39.844,35.765
-3.68,-6,39.994,40.031,40.064,40.121,39.957,35.729
-3.6,-6,40.116,40.152,40.183,40.239,40.07,35.693
-3.52,-6,40.237,40.272,40.302,40.356,40.183,35.656
-3.44,-6,40.357,40.391,40.421,40.473,40.295,35.619
-3.36,-6,40.478,40.511,40.539,40.59,40.406,35.581
-3.28,-6,40.598,40.63,40.657,40.706,40.517,35.542
-3.2,-6,40.717,40.749,40.775,40.822,40.628,35.503
-3.12,-6,40.837,40.867,40.892,40.937,40.738,35.463
-3.04,-6,40.955,40.985,41.009,41.052,40.847,35.422
-2.96,-6,41.074,41.102,41.125,41.166,40.955,35.381
-2.88,-6,41.192,41.219,41.241,41.28,41.063,35.339
-2.8,-6,41.309,41.335,41.356,41.393,41.171,35.295
-2.72,-6,41.426,41.451,41.47,41.506,41.277,35.249
-2.64,-6,41.542,41.566,41.584,41.617,41.383,35.201
-2.56,-6,41.658,41.681,41.698,41.729,41.488,35.151
-2.48,-6,41.773,41.794,41.81,41.839,41.592,35.099
-2.4,-6,41.887,41.908,41.922,41.949,41.695,35.045
-2.32,-6,42.001,42.02,42.034,42.058,41.798,34.989
-2.24,-6,42.114,42.132,42.144,42.167,41.899,34.931
