X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,39.919,40.064,40.254,34.308
-5.92,-6,40.032,40.176,40.364,34.346
-5.84,-6,40.144,40.287,40.474,34.385
-5.76,-6,40.257,40.399,40.585,34.424
-5.68,-6,40.37,40.511,40.696,34.463
-5.6,-6,40.483,40.623,40.807,34.502
-5.52,-6,40.596,40.735,40.918,34.541
-5.44,-6,40.71,40.847,41.029,34.581
-5.36,-6,40.823,40.96,41.14,34.621
-5.28,-6,40.937,41.072,41.251,34.661
-5.2,-6,41.051,41.185,41.363,34.702
-5.12,-6,41.165,41.298,41.474,34.743
-5.04,-6,41.279,41.41,41.586,34.784
-4.96,-6,41.393,41.523,41.697,34.825
-4.88,-6,41.507,41.636,41.808,34.866
-4.8,-6,41.621,41.748,41.919,34.907
-4.72,-6,41.735,41.861,42.031,34.948
-4.64,-6,41.849,41.973,42.142,34.989
-4.56,-6,41.963,42.086,42.253,35.03
-4.48,-6,42.076,42.198,42.363,35.07
-4.4,-6,42.19,42.31,42.474,35.11
-4.32,-6,42.304,42.422,42.584,35.149
-4.24,-6,42.417,42.534,42.695,35.188
-4.16,-6,42.53,42.646,42.804,35.227
-4.08,-6,42.643,42.757,42.914,35.268
-4,-6,42.756,42.868,43.023,35.362
-3.92,-6,42.868,42.979,43.132,35.486
-3.84,-6,42.981,43.09,43.241,35.51
-3.76,-6,43.093,43.2,43.349,35.533
-3.68,-6,43.204,43.31,43.457,35.555
-3.6,-6,43.315,43.419,43.564,35.576
-3.52,-6,43.426,43.528,43.671,35.596
-3.44,-6,43.537,43.636,43.778,35.615
-3.36,-6,43.647,43.744,43.883,35.633
-3.28,-6,43.756,43.852,43.989,35.65
-3.2,-6,43.865,43.959,44.093,35.666
-3.12,-6,43.973,44.065,44.197,35.68
-3.04,-6,44.081,44.171,44.3,35.694
-2.96,-6,44.188,44.276,44.403,35.706
-2.88,-6,44.295,44.38,44.505,35.711
-2.8,-6,44.401,44.483,44.606,35.704
-2.72,-6,44.506,44.586,44.706,35.695
-2.64,-6,44.61,44.688,44.805,35.685
-2.56,-6,44.714,44.79,44.904,35.672
-2.48,-6,44.816,44.89,45.002,35.658
-2.4,-6,44.918,44.989,45.098,35.642
-2.32,-6,45.019,45.088,45.194,35.624
-2.24,-6,45.119,45.185,45.289,35.605
-2.16,-6,45.218,45.282,45.382,35.584
-2.08,-6,45.317,45.378,45.475,35.561
-2,-6,45.414,45.472,45.566,35.537
-1.92,-6,45.51,45.565,45.656,35.512
-1.84,-6,45.604,45.658,45.746,35.484
-1.76,-6,45.698,45.749,45.833,35.456
-1.68,-6,45.791,45.838,45.92,35.426
-1.6,-6,45.882,45.927,46.005,35.394
-1.52,-6,45.972,46.014,46.09,35.361
-1.44,-6,46.061,46.1,46.172,35.327
-1.36,-6,46.148,46.185,46.254,35.291
-1.28,-6,46.234,46.268,46.334,35.254
-1.2,-6,46.318,46.35,46.412,35.215
-1.12,-6,46.401,46.43,46.489,35.174
-1.04,-6,46.483,46.509,46.564,35.133
-0.96,-6,46.563,46.586,46.638,35.089
-0.88,-6,46.641,46.662,46.711,35.044
-0.8,-6,46.718,46.736,46.782,34.997
-0.72,-6,46.793,46.808,46.851,34.948
-0.64,-6,46.866,46.879,46.918,34.897
-0.56,-6,46.937,46.948,46.984,34.844
-0.48,-6,47.007,47.015,47.048,34.789
-0.4,-6,47.075,47.081,47.11,34.732
-0.32,-6,47.141,47.144,47.171,34.672
-0.24,-6,47.205,47.206,47.229,34.609
-0.16,-6,47.266,47.266,47.286,34.544
-0.08,-6,47.326,47.324,47.341,34.476
0,-6,47.384,47.38,47.394,34.405
0.08,-6,47.278,47.28,47.283,34.357
0.16,-6,47.282,47.288,47.282,34.306
0.24,-6,47.304,47.308,47.298,34.376
0.32,-6,47.331,47.334,47.32,34.129
0.4,-6,47.36,47.363,47.343,33.961
0.48,-6,47.39,47.391,47.368,33.88
0.56,-6,47.426,47.419,47.392,33.769
0.64,-6,47.468,47.453,47.415,33.688
0.72,-6,47.508,47.49,47.444,33.617
0.8,-6,47.547,47.524,47.475,33.544
0.88,-6,47.585,47.558,47.504,33.469
0.96,-6,47.623,47.59,47.531,33.393
1.04,-6,47.664,47.621,47.557,33.314
1.12,-6,47.702,47.656,47.582,33.235
1.2,-6,47.71,47.689,47.608,33.153
1.28,-6,47.691,47.717,47.635,33.07
1.36,-6,47.688,47.693,47.659,32.985
1.44,-6,47.699,47.673,47.666,32.898
1.52,-6,47.708,47.68,47.638,32.81
1.6,-6,47.715,47.685,47.62,32.721
1.68,-6,47.721,47.689,47.621,32.63
1.76,-6,47.724,47.691,47.62,32.537
1.84,-6,47.726,47.691,47.616,32.444
