X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,47.316,47.529,47.743,48.105,48.531,48.923,49.104,47.772
-5.92,-6,47.425,47.638,47.851,48.213,48.638,49.03,49.21,47.788
-5.84,-6,47.534,47.746,47.959,48.32,48.745,49.136,49.316,47.805
-5.76,-6,47.643,47.854,48.067,48.428,48.852,49.242,49.422,47.821
-5.68,-6,47.752,47.963,48.175,48.535,48.959,49.349,49.529,47.836
-5.6,-6,47.861,48.072,48.284,48.643,49.066,49.455,49.635,47.852
-5.52,-6,47.97,48.18,48.392,48.751,49.173,49.562,49.741,47.867
-5.44,-6,48.079,48.289,48.5,48.858,49.28,49.668,49.847,47.881
-5.36,-6,48.188,48.397,48.608,48.966,49.386,49.774,49.953,47.895
-5.28,-6,48.297,48.506,48.716,49.073,49.493,49.88,50.059,47.909
-5.2,-6,48.406,48.614,48.824,49.18,49.6,49.986,50.165,47.922
-5.12,-6,48.515,48.723,48.932,49.288,49.706,50.092,50.271,47.935
-5.04,-6,48.624,48.831,49.04,49.395,49.812,50.198,50.376,47.947
-4.96,-6,48.733,48.939,49.148,49.502,49.919,50.303,50.481,47.959
-4.88,-6,48.841,49.048,49.255,49.608,50.025,50.409,50.586,47.97
-4.8,-6,48.95,49.156,49.363,49.715,50.13,50.514,50.691,47.981
-4.72,-6,49.059,49.263,49.47,49.821,50.236,50.618,50.796,47.99
-4.64,-6,49.167,49.371,49.577,49.927,50.341,50.723,50.9,47.999
-4.56,-6,49.275,49.479,49.684,50.033,50.446,50.827,51.004,48.008
-4.48,-6,49.383,49.586,49.791,50.139,50.55,50.931,51.107,48.011
-4.4,-6,49.491,49.693,49.897,50.244,50.655,51.034,51.21,48.014
-4.32,-6,49.598,49.8,50.003,50.349,50.758,51.137,51.313,48.017
-4.24,-6,49.706,49.906,50.109,50.454,50.862,51.239,51.415,48.018
-4.16,-6,49.813,50.012,50.214,50.558,50.965,51.341,51.517,48.018
-4.08,-6,49.92,50.118,50.319,50.661,51.067,51.443,51.618,48.018
-4,-6,50.026,50.224,50.424,50.765,51.169,51.544,51.718,48.017
-3.92,-6,50.132,50.329,50.528,50.868,51.271,51.644,51.818,48.015
-3.84,-6,50.238,50.434,50.632,50.97,51.371,51.744,51.918,48.012
-3.76,-6,50.344,50.538,50.735,51.072,51.472,51.843,52.016,48.009
-3.68,-6,50.449,50.642,50.838,51.173,51.571,51.941,52.114,48.005
-3.6,-6,50.554,50.746,50.941,51.274,51.67,52.039,52.212,48.001
-3.52,-6,50.658,50.849,51.043,51.374,51.769,52.136,52.308,47.996
-3.44,-6,50.763,50.952,51.144,51.474,51.866,52.232,52.404,47.991
-3.36,-6,50.866,51.054,51.245,51.573,51.963,52.328,52.499,47.985
-3.28,-6,50.97,51.156,51.346,51.671,52.06,52.422,52.593,47.979
-3.2,-6,51.073,51.257,51.445,51.769,52.155,52.516,52.686,47.972
-3.12,-6,51.175,51.358,51.545,51.866,52.25,52.609,52.778,47.965
-3.04,-6,51.278,51.459,51.644,51.962,52.343,52.701,52.869,47.958
-2.96,-6,51.38,51.559,51.742,52.058,52.436,52.792,52.959,47.951
-2.88,-6,51.481,51.658,51.84,52.153,52.529,52.882,53.049,47.937
-2.8,-6,51.583,51.758,51.937,52.247,52.62,52.971,53.137,47.906
-2.72,-6,51.684,51.856,52.034,52.34,52.71,53.059,53.224,47.873
-2.64,-6,51.784,51.955,52.13,52.433,52.8,53.145,53.31,47.837
-2.56,-6,51.885,52.053,52.226,52.525,52.888,53.231,53.395,47.798
-2.48,-6,51.985,52.15,52.321,52.617,52.976,53.316,53.478,47.757
-2.4,-6,52.085,52.248,52.415,52.708,53.063,53.4,53.561,47.714
-2.32,-6,52.185,52.345,52.51,52.798,53.148,53.482,53.642,47.668
-2.24,-6,52.285,52.442,52.604,52.887,53.233,53.563,53.722,47.621
-2.16,-6,52.385,52.538,52.697,52.976,53.317,53.644,53.801,47.571
-2.08,-6,52.485,52.635,52.791,53.065,53.401,53.723,53.879,47.519
-2,-6,52.585,52.731,52.884,53.152,53.483,53.801,53.955,47.465
-1.92,-6,52.685,52.827,52.976,53.24,53.564,53.878,54.03,47.41
-1.84,-6,52.785,52.924,53.069,53.326,53.645,53.953,54.104,47.353
-1.76,-6,52.885,53.02,53.161,53.413,53.725,54.028,54.177,47.295
-1.68,-6,52.986,53.117,53.254,53.499,53.804,54.101,54.248,47.236
-1.6,-6,53.088,53.213,53.346,53.584,53.882,54.174,54.319,47.175
-1.52,-6,53.189,53.31,53.439,53.67,53.96,54.245,54.388,47.114
-1.44,-6,53.291,53.408,53.532,53.755,54.037,54.316,54.456,47.051
-1.36,-6,53.394,53.505,53.625,53.84,54.114,54.385,54.522,46.988
-1.28,-6,53.497,53.604,53.718,53.925,54.19,54.454,54.588,46.924
-1.2,-6,53.601,53.702,53.811,54.01,54.265,54.521,54.653,46.86
-1.12,-6,53.706,53.801,53.905,54.095,54.34,54.588,54.717,46.795
-1.04,-6,53.811,53.901,53.999,54.18,54.415,54.654,54.779,46.73
-0.96,-6,53.916,54.001,54.093,54.265,54.49,54.719,54.841,46.663
-0.88,-6,54.022,54.101,54.188,54.35,54.564,54.784,54.902,46.597
-0.8,-6,54.129,54.202,54.283,54.436,54.638,54.848,54.962,46.529
-0.72,-6,54.236,54.303,54.379,54.521,54.711,54.911,55.021,46.46
-0.64,-6,54.342,54.404,54.474,54.607,54.785,54.973,55.079,46.39
-0.56,-6,54.449,54.506,54.57,54.692,54.858,55.035,55.137,46.319
-0.48,-6,54.556,54.607,54.665,54.778,54.931,55.097,55.194,46.245
-0.4,-6,54.662,54.708,54.761,54.863,55.004,55.158,55.25,46.169
-0.32,-6,54.767,54.808,54.856,54.948,55.077,55.218,55.306,46.091
-0.24,-6,54.871,54.907,54.95,55.033,55.149,55.278,55.361,46.008
-0.16,-6,54.974,55.005,55.043,55.117,55.221,55.338,55.415,45.921
-0.08,-6,55.074,55.101,55.135,55.2,55.292,55.396,55.468,45.83
0,-6,55.172,55.196,55.225,55.282,55.362,55.454,55.521,45.732
0.08,-6,55.171,55.187,55.209,55.253,55.315,55.4,55.46,45.657
0.16,-6,55.229,55.241,55.257,55.29,55.338,55.413,55.467,45.575
0.24,-6,55.288,55.296,55.309,55.334,55.368,55.432,55.48,45.69
0.32,-6,55.343,55.348,55.357,55.375,55.397,55.45,55.491,45.592
0.4,-6,55.39,55.393,55.4,55.411,55.422,55.462,55.499,45.488
0.48,-6,55.429,55.43,55.435,55.44,55.441,55.47,55.5,45.38
0.56,-6,55.468,55.46,55.46,55.461,55.452,55.47,55.495,45.267
0.64,-6,55.5,55.491,55.484,55.474,55.456,55.463,55.483,45.152
0.72,-6,55.524,55.512,55.504,55.483,55.452,55.448,55.463,45.035
0.8,-6,55.539,55.525,55.515,55.49,55.44,55.425,55.435,44.917
0.88,-6,55.548,55.531,55.517,55.489,55.43,55.395,55.4,44.799
0.96,-6,55.553,55.529,55.514,55.48,55.413,55.359,55.357,44.68
1.04,-6,55.552,55.526,55.504,55.465,55.389,55.324,55.312,44.561
1.12,-6,55.539,55.515,55.492,55.445,55.36,55.282,55.266,44.442
1.2,-6,55.495,55.492,55.474,55.421,55.325,55.235,55.214,44.324
1.28,-6,55.443,55.441,55.443,55.396,55.287,55.184,55.158,44.207
1.36,-6,55.382,55.382,55.387,55.364,55.246,55.131,55.098,44.09
1.44,-6,55.312,55.314,55.322,55.32,55.207,55.074,55.037,43.974
1.52,-6,55.235,55.239,55.25,55.255,55.163,55.018,54.974,43.859
1.6,-6,55.107,55.156,55.171,55.184,55.117,54.965,54.915,43.745
1.68,-6,54.912,55.067,55.085,55.108,55.052,54.91,54.855,43.632
1.76,-6,54.754,54.906,54.994,55.028,54.977,54.854,54.795,43.52
1.84,-6,54.642,54.776,54.895,54.94,54.897,54.788,54.724,43.409
1.92,-6,54.526,54.663,54.789,54.847,54.814,54.707,54.644,43.299
2,-6,54.406,54.546,54.678,54.75,54.728,54.627,54.564,43.191
2.08,-6,54.284,54.426,54.563,54.65,54.642,54.546,54.485,43.083
2.16,-6,54.159,54.302,54.444,54.548,54.555,54.467,54.408,42.977
2.24,-6,54.034,54.179,54.324,54.445,54.468,54.389,54.333,42.871
2.32,-6,53.909,54.054,54.203,54.341,54.381,54.312,54.261,42.766
2.4,-6,53.785,53.931,54.082,54.237,54.296,54.239,54.192,42.662
2.48,-6,53.663,53.808,53.96,54.133,54.213,54.168,54.127,42.559
2.56,-6,53.544,53.687,53.84,54.031,54.131,54.101,54.066,42.456
2.64,-6,53.429,53.57,53.723,53.93,54.053,54.037,54.009,42.354
2.72,-6,53.318,53.456,53.608,53.832,53.977,53.978,53.957,42.253
2.8,-6,53.212,53.346,53.497,53.736,53.904,53.922,53.909,42.152
2.88,-6,53.111,53.242,53.39,53.644,53.835,53.87,53.866,42.051
2.96,-6,53.017,53.143,53.288,53.554,53.769,53.822,53.826,41.951
3.04,-6,52.929,53.049,53.191,53.469,53.706,53.777,53.791,41.851
3.12,-6,52.848,52.962,53.1,53.386,53.646,53.736,53.759,41.751
3.2,-6,52.774,52.881,53.015,53.308,53.589,53.697,53.73,41.652
3.28,-6,52.706,52.806,52.934,53.234,53.535,53.661,53.703,41.552
3.36,-6,52.645,52.738,52.86,53.162,53.483,53.627,53.679,41.453
3.44,-6,52.59,52.675,52.791,53.094,53.433,53.595,53.656,41.354
