X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,37.241,37.377,37.525,37.827,38.195,38.428,38.368
-5.92,-6,37.339,37.476,37.625,37.928,38.298,38.532,38.36
-5.84,-6,37.437,37.575,37.725,38.03,38.401,38.636,38.351
-5.76,-6,37.535,37.675,37.826,38.133,38.505,38.741,38.341
-5.68,-6,37.634,37.775,37.927,38.235,38.609,38.846,38.331
-5.6,-6,37.734,37.875,38.029,38.338,38.714,38.951,38.32
-5.52,-6,37.834,37.976,38.131,38.442,38.818,39.057,38.309
-5.44,-6,37.934,38.078,38.233,38.545,38.923,39.163,38.297
-5.36,-6,38.035,38.179,38.336,38.649,39.029,39.268,38.286
-5.28,-6,38.136,38.281,38.439,38.753,39.134,39.375,38.273
-5.2,-6,38.238,38.384,38.543,38.858,39.24,39.481,38.261
-5.12,-6,38.34,38.487,38.646,38.962,39.345,39.587,38.249
-5.04,-6,38.442,38.59,38.75,39.067,39.451,39.694,38.237
-4.96,-6,38.544,38.693,38.854,39.172,39.557,39.8,38.225
-4.88,-6,38.647,38.797,38.959,39.277,39.663,39.907,38.213
-4.8,-6,38.75,38.9,39.063,39.382,39.769,40.013,38.201
-4.72,-6,38.854,39.004,39.168,39.488,39.875,40.119,38.189
-4.64,-6,38.957,39.108,39.272,39.593,39.981,40.226,38.178
-4.56,-6,39.061,39.213,39.377,39.698,40.087,40.332,38.167
-4.48,-6,39.164,39.317,39.482,39.803,40.192,40.438,38.155
-4.4,-6,39.268,39.421,39.587,39.908,40.298,40.544,38.143
-4.32,-6,39.372,39.525,39.691,40.013,40.403,40.649,38.13
-4.24,-6,39.476,39.63,39.796,40.118,40.508,40.755,38.116
-4.16,-6,39.58,39.734,39.901,40.223,40.613,40.86,38.101
-4.08,-6,39.684,39.838,40.005,40.327,40.718,40.965,38.085
-4,-6,39.788,39.942,40.109,40.431,40.822,41.069,38.068
-3.92,-6,39.892,40.046,40.213,40.535,40.926,41.173,38.051
-3.84,-6,39.996,40.15,40.317,40.639,41.029,41.276,38.034
-3.76,-6,40.099,40.254,40.421,40.742,41.132,41.379,38.016
-3.68,-6,40.203,40.357,40.524,40.845,41.234,41.481,37.997
-3.6,-6,40.306,40.46,40.627,40.947,41.336,41.583,37.979
-3.52,-6,40.409,40.563,40.729,41.049,41.437,41.684,37.96
-3.44,-6,40.512,40.665,40.832,41.15,41.538,41.784,37.941
-3.36,-6,40.614,40.767,40.933,41.251,41.638,41.884,37.923
-3.28,-6,40.716,40.869,41.034,41.351,41.737,41.983,37.904
-3.2,-6,40.818,40.97,41.135,41.45,41.836,42.081,37.886
-3.12,-6,40.919,41.071,41.235,41.549,41.933,42.178,37.868
-3.04,-6,41.021,41.171,41.335,41.647,42.03,42.274,37.851
-2.96,-6,41.121,41.271,41.434,41.744,42.126,42.37,37.837
-2.88,-6,41.222,41.371,41.533,41.841,42.221,42.464,37.819
-2.8,-6,41.322,41.469,41.631,41.937,42.315,42.557,37.787
-2.72,-6,41.422,41.568,41.728,42.032,42.408,42.649,37.752
-2.64,-6,41.521,41.666,41.825,42.126,42.501,42.741,37.716
-2.56,-6,41.62,41.763,41.921,42.219,42.592,42.831,37.677
-2.48,-6,41.718,41.86,42.016,42.312,42.682,42.919,37.637
-2.4,-6,41.816,41.956,42.111,42.404,42.771,43.007,37.594
-2.32,-6,41.914,42.052,42.205,42.494,42.858,43.093,37.55
-2.24,-6,42.012,42.148,42.299,42.584,42.945,43.178,37.504
-2.16,-6,42.109,42.243,42.392,42.673,43.031,43.262,37.457
-2.08,-6,42.206,42.338,42.484,42.762,43.115,43.345,37.408
-2,-6,42.303,42.432,42.576,42.849,43.199,43.426,37.358
-1.92,-6,42.399,42.526,42.667,42.936,43.281,43.506,37.307
-1.84,-6,42.496,42.62,42.758,43.021,43.362,43.585,37.255
-1.76,-6,42.592,42.713,42.848,43.106,43.442,43.662,37.202
-1.68,-6,42.688,42.806,42.938,43.19,43.521,43.738,37.149
-1.6,-6,42.785,42.899,43.028,43.274,43.599,43.813,37.094
-1.52,-6,42.881,42.992,43.117,43.357,43.676,43.886,37.04
-1.44,-6,42.977,43.084,43.206,43.439,43.751,43.959,36.985
-1.36,-6,43.074,43.177,43.295,43.52,43.826,44.03,36.93
-1.28,-6,43.171,43.27,43.384,43.602,43.9,44.099,36.875
-1.2,-6,43.269,43.363,43.473,43.682,43.972,44.168,36.82
-1.12,-6,43.366,43.457,43.562,43.762,44.044,44.235,36.765
-1.04,-6,43.464,43.55,43.65,43.842,44.116,44.302,36.71
-0.96,-6,43.563,43.644,43.739,43.922,44.186,44.367,36.655
-0.88,-6,43.661,43.738,43.828,44.001,44.256,44.431,36.6
-0.8,-6,43.76,43.831,43.917,44.08,44.325,44.495,36.544
-0.72,-6,43.859,43.926,44.006,44.159,44.393,44.557,36.488
-0.64,-6,43.958,44.02,44.095,44.238,44.461,44.619,36.43
-0.56,-6,44.058,44.114,44.184,44.316,44.529,44.68,36.372
-0.48,-6,44.157,44.209,44.273,44.395,44.596,44.74,36.311
-0.4,-6,44.257,44.304,44.362,44.473,44.663,44.8,36.248
-0.32,-6,44.356,44.398,44.451,44.551,44.729,44.859,36.182
-0.24,-6,44.454,44.491,44.539,44.629,44.795,44.917,36.112
-0.16,-6,44.551,44.584,44.627,44.706,44.86,44.975,36.037
-0.08,-6,44.647,44.676,44.714,44.783,44.925,45.032,35.957
0,-6,44.741,44.766,44.8,44.859,44.99,45.089,35.871
0.08,-6,44.767,44.786,44.814,44.867,44.983,45.071,35.801
0.16,-6,44.831,44.845,44.868,44.913,45.016,45.096,35.726
0.24,-6,44.895,44.907,44.925,44.961,45.053,45.123,35.896
0.32,-6,44.956,44.964,44.979,45.007,45.086,45.149,35.586
0.4,-6,45.01,45.015,45.026,45.047,45.115,45.17,35.323
0.48,-6,45.057,45.059,45.067,45.08,45.139,45.185,35.105
0.56,-6,45.095,45.095,45.1,45.107,45.157,45.196,34.926
0.64,-6,45.127,45.119,45.124,45.126,45.168,45.199,34.947
0.72,-6,45.158,45.146,45.14,45.135,45.172,45.197,34.791
0.8,-6,45.182,45.168,45.159,45.136,45.166,45.186,34.669
0.88,-6,45.2,45.183,45.171,45.137,45.155,45.167,34.546
0.96,-6,45.213,45.191,45.176,45.134,45.136,45.144,34.423
1.04,-6,45.221,45.196,45.175,45.126,45.118,45.114,34.299
1.12,-6,45.229,45.194,45.172,45.112,45.098,45.082,34.175
1.2,-6,45.233,45.195,45.162,45.093,45.073,45.052,34.051
1.28,-6,45.229,45.191,45.155,45.072,45.044,45.017,33.928
1.36,-6,45.109,45.182,45.144,45.047,45.012,44.979,33.805
1.44,-6,44.995,45.06,45.129,45.024,44.978,44.939,33.683
1.52,-6,44.95,44.94,45.025,44.999,44.941,44.896,33.561
1.6,-6,44.902,44.882,44.897,44.971,44.91,44.852,33.441
1.68,-6,44.85,44.827,44.818,44.928,44.875,44.808,33.321
1.76,-6,44.794,44.767,44.755,44.805,44.838,44.762,33.202
1.84,-6,44.731,44.701,44.688,44.716,44.787,44.705,33.084
1.92,-6,44.663,44.631,44.616,44.643,44.72,44.639,32.966
2,-6,44.593,44.558,44.542,44.566,44.65,44.569,32.85
2.08,-6,44.52,44.483,44.464,44.485,44.576,44.497,32.735
2.16,-6,44.445,44.404,44.383,44.402,44.498,44.422,32.62
2.24,-6,44.366,44.323,44.3,44.315,44.417,44.344,32.506
2.32,-6,44.287,44.24,44.214,44.227,44.336,44.276,32.392
2.4,-6,44.205,44.156,44.126,44.136,44.176,44.212,32.279
2.48,-6,44.121,44.068,44.035,44.043,44.008,44.145,32.167
2.56,-6,44.037,43.98,43.943,43.946,43.889,44.04,32.055
2.64,-6,43.949,43.889,43.847,43.846,43.789,43.861,31.944
2.72,-6,43.859,43.795,43.749,43.743,43.686,43.698,31.833
2.8,-6,43.768,43.698,43.648,43.637,43.58,43.595,31.722
2.88,-6,43.675,43.599,43.543,43.527,43.47,43.487,31.612
2.96,-6,43.578,43.498,43.434,43.414,43.356,43.376,31.501
3.04,-6,43.48,43.395,43.325,43.298,43.239,43.261,31.391
3.12,-6,43.38,43.29,43.215,43.18,43.118,43.142,31.281
3.2,-6,43.277,43.182,43.101,43.058,42.994,43.019,31.171
3.28,-6,43.17,43.071,42.984,42.932,42.866,42.892,31.061
3.36,-6,43.067,42.957,42.864,42.803,42.735,42.761,30.951
3.44,-6,42.965,42.839,42.74,42.67,42.6,42.627,30.841
3.52,-6,42.862,42.716,42.613,42.533,42.462,42.489,30.73
3.6,-6,42.752,42.591,42.481,42.393,42.319,42.344,30.62
3.68,-6,42.631,42.463,42.346,42.251,42.173,42.196,30.51
3.76,-6,42.507,42.331,42.208,42.105,42.024,42.046,30.399
3.84,-6,42.386,42.203,42.069,41.958,41.873,41.893,30.289
3.92,-6,42.264,42.073,41.927,41.808,41.72,41.738,30.178
4,-6,42.135,41.936,41.783,41.655,41.565,41.58,30.067
4.08,-6,42.003,41.798,41.637,41.501,41.409,41.422,29.956
4.16,-6,41.874,41.662,41.493,41.348,41.252,41.262,29.844
4.24,-6,41.744,41.525,41.349,41.195,41.094,41.101,29.733
4.32,-6,41.614,41.388,41.204,41.04,40.936,40.94,29.621
4.4,-6,41.49,41.258,41.061,40.887,40.779,40.779,29.509
4.48,-6,41.366,41.126,40.919,40.732,40.621,40.618,29.398
4.56,-6,41.236,40.99,40.774,40.577,40.464,40.458,29.286
4.64,-6,41.106,40.854,40.631,40.423,40.307,40.298,29.173
4.72,-6,40.98,40.723,40.491,40.272,40.151,40.139,29.061
4.8,-6,40.855,40.592,40.353,40.122,39.996,39.981,28.949
4.88,-6,40.73,40.462,40.216,39.973,39.843,39.825,28.836
4.96,-6,40.614,40.341,40.088,39.825,39.692,39.671,28.724
5.04,-6,40.499,40.22,39.958,39.678,39.542,39.517,28.611
5.12,-6,40.377,40.093,39.825,39.532,39.393,39.366,28.499
5.2,-6,40.257,39.968,39.694,39.388,39.246,39.215,28.386
5.28,-6,40.14,39.848,39.567,39.248,39.1,39.067,28.273
5.36,-6,40.024,39.728,39.441,39.109,38.956,38.92,28.16
5.44,-6,39.909,39.609,39.317,38.972,38.813,38.775,28.048
5.52,-6,39.8,39.498,39.201,38.836,38.674,38.633,27.935
5.6,-6,39.698,39.391,39.087,38.701,38.535,38.492,27.822
5.68,-6,39.585,39.275,38.966,38.567,38.397,38.352,27.709
5.76,-6,39.474,39.161,38.847,38.435,38.261,38.213,27.597
5.84,-6,39.366,39.051,38.733,38.307,38.126,38.076,27.484
5.92,-6,39.258,38.94,38.618,38.18,37.993,37.941,27.372
6,-6,39.15,38.831,38.505,38.054,37.861,37.806,27.259
-6,-5.92,37.361,37.496,37.643,37.943,38.309,38.542,38.588
-5.92,-5.92,37.459,37.596,37.744,38.046,38.414,38.647,38.58
-5.84,-5.92,37.559,37.696,37.845,38.149,38.519,38.753,38.571
-5.76,-5.92,37.658,37.797,37.947,38.253,38.624,38.859,38.561
-5.68,-5.92,37.759,37.898,38.05,38.357,38.729,38.965,38.55
-5.6,-5.92,37.859,38,38.153,38.461,38.835,39.072,38.539
-5.52,-5.92,37.961,38.102,38.256,38.566,38.941,39.179,38.528
-5.44,-5.92,38.062,38.205,38.36,38.671,39.048,39.286,38.516
-5.36,-5.92,38.164,38.308,38.464,38.776,39.155,39.394,38.503
-5.28,-5.92,38.267,38.412,38.569,38.882,39.261,39.501,38.491
-5.2,-5.92,38.37,38.516,38.674,38.988,39.369,39.609,38.479
-5.12,-5.92,38.473,38.62,38.779,39.094,39.476,39.717,38.466
-5.04,-5.92,38.577,38.724,38.884,39.2,39.583,39.825,38.454
-4.96,-5.92,38.681,38.829,38.99,39.307,39.691,39.933,38.441
-4.88,-5.92,38.785,38.934,39.096,39.413,39.798,40.041,38.429
-4.8,-5.92,38.89,39.039,39.202,39.52,39.906,40.149,38.417
-4.72,-5.92,38.995,39.145,39.308,39.627,40.013,40.258,38.405
-4.64,-5.92,39.1,39.25,39.414,39.734,40.121,40.366,38.393
-4.56,-5.92,39.205,39.356,39.52,39.841,40.229,40.474,38.382
-4.48,-5.92,39.31,39.462,39.627,39.948,40.336,40.581,38.371
-4.4,-5.92,39.415,39.568,39.733,40.054,40.443,40.689,38.358
-4.32,-5.92,39.521,39.674,39.84,40.161,40.55,40.796,38.345
-4.24,-5.92,39.627,39.78,39.946,40.268,40.657,40.903,38.33
-4.16,-5.92,39.732,39.886,40.052,40.374,40.764,41.01,38.315
-4.08,-5.92,39.838,39.992,40.158,40.48,40.87,41.117,38.299
-4,-5.92,39.943,40.097,40.264,40.586,40.976,41.223,38.282
-3.92,-5.92,40.049,40.203,40.37,40.692,41.082,41.329,38.264
-3.84,-5.92,40.154,40.309,40.476,40.797,41.187,41.434,38.246
-3.76,-5.92,40.259,40.414,40.581,40.902,41.292,41.539,38.228
-3.68,-5.92,40.364,40.519,40.686,41.006,41.396,41.643,38.209
-3.6,-5.92,40.469,40.624,40.791,41.11,41.5,41.746,38.19
-3.52,-5.92,40.574,40.728,40.895,41.214,41.603,41.849,38.171
-3.44,-5.92,40.678,40.832,40.999,41.317,41.705,41.951,38.152
-3.36,-5.92,40.782,40.936,41.102,41.419,41.807,42.053,38.133
-3.28,-5.92,40.886,41.039,41.205,41.521,41.908,42.154,38.115
-3.2,-5.92,40.99,41.142,41.307,41.622,42.008,42.253,38.096
-3.12,-5.92,41.093,41.244,41.409,41.723,42.108,42.352,38.078
-3.04,-5.92,41.195,41.346,41.511,41.823,42.206,42.451,38.06
-2.96,-5.92,41.298,41.448,41.611,41.922,42.304,42.548,38.046
-2.88,-5.92,41.4,41.549,41.711,42.02,42.401,42.644,38.028
-2.8,-5.92,41.501,41.649,41.811,42.118,42.497,42.739,37.995
-2.72,-5.92,41.603,41.749,41.91,42.214,42.592,42.833,37.961
-2.64,-5.92,41.703,41.849,42.008,42.31,42.685,42.926,37.924
-2.56,-5.92,41.804,41.948,42.106,42.405,42.778,43.018,37.884
-2.48,-5.92,41.904,42.046,42.203,42.499,42.87,43.108,37.843
-2.4,-5.92,42.003,42.144,42.299,42.592,42.96,43.197,37.8
-2.32,-5.92,42.102,42.241,42.394,42.685,43.05,43.285,37.756
-2.24,-5.92,42.201,42.338,42.489,42.776,43.138,43.372,37.709
-2.16,-5.92,42.299,42.434,42.584,42.867,43.225,43.457,37.661
-2.08,-5.92,42.397,42.53,42.677,42.956,43.311,43.541,37.612
-2,-5.92,42.495,42.626,42.77,43.045,43.396,43.624,37.561
-1.92,-5.92,42.593,42.721,42.863,43.133,43.48,43.706,37.509
-1.84,-5.92,42.691,42.816,42.955,43.22,43.562,43.786,37.456
-1.76,-5.92,42.788,42.91,43.046,43.306,43.643,43.865,37.403
-1.68,-5.92,42.886,43.004,43.137,43.391,43.723,43.942,37.348
-1.6,-5.92,42.983,43.098,43.228,43.476,43.802,44.018,37.294
-1.52,-5.92,43.08,43.192,43.318,43.559,43.88,44.092,37.238
-1.44,-5.92,43.177,43.285,43.408,43.643,43.957,44.166,37.183
-1.36,-5.92,43.275,43.379,43.498,43.725,44.033,44.237,37.127
-1.28,-5.92,43.373,43.473,43.588,43.807,44.107,44.308,37.072
-1.2,-5.92,43.471,43.566,43.677,43.888,44.181,44.378,37.016
-1.12,-5.92,43.569,43.66,43.766,43.969,44.254,44.446,36.961
-1.04,-5.92,43.668,43.755,43.856,44.05,44.326,44.513,36.905
-0.96,-5.92,43.767,43.849,43.945,44.13,44.397,44.579,36.85
-0.88,-5.92,43.866,43.943,44.035,44.21,44.467,44.644,36.794
-0.8,-5.92,43.965,44.038,44.124,44.289,44.537,44.708,36.738
-0.72,-5.92,44.065,44.133,44.214,44.369,44.606,44.771,36.682
-0.64,-5.92,44.165,44.227,44.303,44.448,44.674,44.833,36.624
-0.56,-5.92,44.265,44.323,44.393,44.527,44.742,44.894,36.565
-0.48,-5.92,44.365,44.418,44.483,44.606,44.809,44.955,36.505
-0.4,-5.92,44.465,44.513,44.572,44.685,44.876,45.015,36.442
-0.32,-5.92,44.565,44.608,44.662,44.763,44.943,45.074,36.376
-0.24,-5.92,44.664,44.702,44.751,44.841,45.009,45.133,36.306
-0.16,-5.92,44.762,44.795,44.839,44.919,45.075,45.191,36.231
-0.08,-5.92,44.859,44.888,44.927,44.996,45.14,45.248,36.151
0,-5.92,44.954,44.979,45.013,45.073,45.205,45.305,36.065
0.08,-5.92,44.978,44.998,45.026,45.079,45.196,45.286,35.995
0.16,-5.92,45.043,45.057,45.08,45.125,45.23,45.31,35.92
0.24,-5.92,45.108,45.119,45.137,45.174,45.266,45.337,36.091
0.32,-5.92,45.169,45.176,45.191,45.219,45.299,45.362,35.781
0.4,-5.92,45.223,45.228,45.238,45.259,45.328,45.383,35.518
0.48,-5.92,45.27,45.271,45.28,45.292,45.351,45.397,35.299
0.56,-5.92,45.308,45.308,45.312,45.318,45.368,45.407,35.118
0.64,-5.92,45.34,45.332,45.336,45.337,45.378,45.409,35.139
0.72,-5.92,45.371,45.359,45.351,45.346,45.381,45.406,34.982
0.8,-5.92,45.395,45.38,45.37,45.346,45.375,45.394,34.859
0.88,-5.92,45.413,45.394,45.382,45.346,45.363,45.375,34.735
0.96,-5.92,45.426,45.403,45.386,45.343,45.343,45.351,34.611
1.04,-5.92,45.433,45.407,45.386,45.334,45.325,45.32,34.486
1.12,-5.92,45.441,45.405,45.382,45.319,45.304,45.286,34.361
1.2,-5.92,45.445,45.406,45.372,45.3,45.278,45.255,34.237
1.28,-5.92,45.441,45.402,45.365,45.279,45.248,45.22,34.113
1.36,-5.92,45.318,45.392,45.353,45.253,45.215,45.182,33.989
1.44,-5.92,45.204,45.268,45.337,45.23,45.181,45.14,33.866
1.52,-5.92,45.158,45.147,45.232,45.205,45.144,45.097,33.744
1.6,-5.92,45.109,45.089,45.103,45.177,45.112,45.052,33.622
1.68,-5.92,45.057,45.033,45.023,45.133,45.077,45.008,33.502
1.76,-5.92,45,44.973,44.96,45.009,45.04,44.961,33.382
1.84,-5.92,44.936,44.906,44.892,44.919,44.989,44.904,33.263
1.92,-5.92,44.867,44.835,44.819,44.845,44.922,44.837,33.145
2,-5.92,44.797,44.761,44.744,44.767,44.851,44.768,33.028
2.08,-5.92,44.724,44.685,44.666,44.686,44.776,44.695,32.912
2.16,-5.92,44.648,44.606,44.585,44.602,44.698,44.62,32.796
2.24,-5.92,44.569,44.524,44.5,44.515,44.617,44.541,32.681
2.32,-5.92,44.489,44.441,44.414,44.426,44.535,44.474,32.567
2.4,-5.92,44.407,44.356,44.326,44.335,44.368,44.41,32.453
2.48,-5.92,44.323,44.269,44.234,44.241,44.2,44.343,32.34
2.56,-5.92,44.238,44.18,44.141,44.143,44.084,44.23,32.227
2.64,-5.92,44.15,44.089,44.046,44.043,43.984,44.05,32.115
2.72,-5.92,44.06,43.994,43.947,43.939,43.881,43.892,32.002
2.8,-5.92,43.969,43.897,43.845,43.833,43.773,43.788,31.891
2.88,-5.92,43.875,43.798,43.74,43.723,43.663,43.68,31.779
2.96,-5.92,43.779,43.697,43.631,43.609,43.548,43.568,31.667
3.04,-5.92,43.68,43.593,43.521,43.492,43.43,43.452,31.556
3.12,-5.92,43.58,43.488,43.411,43.373,43.309,43.332,31.445
3.2,-5.92,43.476,43.38,43.297,43.25,43.184,43.208,31.333
3.28,-5.92,43.369,43.268,43.179,43.124,43.055,43.08,31.222
3.36,-5.92,43.266,43.153,43.058,42.994,42.923,42.949,31.111
3.44,-5.92,43.164,43.035,42.934,42.86,42.787,42.813,30.999
3.52,-5.92,43.06,42.911,42.806,42.722,42.649,42.674,30.887
3.6,-5.92,42.949,42.785,42.672,42.581,42.504,42.529,30.776
3.68,-5.92,42.827,42.656,42.536,42.437,42.357,42.379,30.664
3.76,-5.92,42.702,42.524,42.398,42.291,42.207,42.227,30.552
3.84,-5.92,42.581,42.396,42.257,42.143,42.055,42.073,30.44
3.92,-5.92,42.458,42.264,42.114,41.991,41.9,41.917,30.327
4,-5.92,42.328,42.127,41.969,41.838,41.744,41.758,30.215
4.08,-5.92,42.196,41.988,41.823,41.683,41.587,41.598,30.102
4.16,-5.92,42.066,41.85,41.678,41.528,41.429,41.437,29.99
4.24,-5.92,41.936,41.713,41.533,41.374,41.27,41.275,29.877
4.32,-5.92,41.805,41.576,41.387,41.219,41.111,41.113,29.763
4.4,-5.92,41.683,41.447,41.245,41.064,40.953,40.952,29.65
4.48,-5.92,41.557,41.313,41.101,40.909,40.794,40.79,29.537
4.56,-5.92,41.426,41.176,40.956,40.753,40.636,40.628,29.423
4.64,-5.92,41.296,41.04,40.812,40.598,40.478,40.468,29.309
4.72,-5.92,41.169,40.908,40.672,40.446,40.322,40.308,29.196
4.8,-5.92,41.044,40.777,40.534,40.296,40.166,40.15,29.082
4.88,-5.92,40.919,40.648,40.398,40.146,40.013,39.993,28.968
4.96,-5.92,40.805,40.528,40.271,39.999,39.861,39.838,28.854
5.04,-5.92,40.687,40.404,40.138,39.851,39.71,39.684,28.74
5.12,-5.92,40.565,40.277,40.005,39.704,39.561,39.531,28.625
5.2,-5.92,40.445,40.153,39.874,39.56,39.413,39.38,28.511
5.28,-5.92,40.328,40.032,39.747,39.42,39.267,39.231,28.397
5.36,-5.92,40.212,39.912,39.621,39.28,39.122,39.084,28.283
5.44,-5.92,40.096,39.793,39.496,39.143,38.98,38.939,28.168
5.52,-5.92,39.991,39.685,39.383,39.007,38.84,38.797,28.054
5.6,-5.92,39.885,39.575,39.266,38.871,38.7,38.654,27.94
5.68,-5.92,39.772,39.458,39.145,38.736,38.562,38.514,27.826
5.76,-5.92,39.66,39.344,39.026,38.605,38.426,38.375,27.712
5.84,-5.92,39.552,39.233,38.911,38.476,38.29,38.238,27.598
5.92,-5.92,39.443,39.123,38.796,38.349,38.156,38.101,27.484
6,-5.92,39.334,39.012,38.682,38.222,38.024,37.967,27.37
-6,-5.84,37.48,37.614,37.76,38.059,38.424,38.655,38.812
-5.92,-5.84,37.58,37.715,37.863,38.163,38.53,38.762,38.803
-5.84,-5.84,37.68,37.817,37.966,38.268,38.636,38.869,38.794
-5.76,-5.84,37.781,37.919,38.069,38.373,38.743,38.977,38.783
-5.68,-5.84,37.883,38.022,38.173,38.478,38.85,39.085,38.773
-5.6,-5.84,37.985,38.125,38.277,38.584,38.957,39.193,38.761
-5.52,-5.84,38.088,38.229,38.382,38.69,39.065,39.301,38.749
-5.44,-5.84,38.191,38.333,38.487,38.796,39.172,39.41,38.737
-5.36,-5.84,38.294,38.437,38.593,38.903,39.281,39.519,38.725
-5.28,-5.84,38.398,38.542,38.699,39.01,39.389,39.628,38.712
-5.2,-5.84,38.502,38.647,38.805,39.118,39.498,39.738,38.699
-5.12,-5.84,38.607,38.753,38.912,39.226,39.607,39.847,38.686
-5.04,-5.84,38.712,38.859,39.018,39.334,39.716,39.957,38.674
-4.96,-5.84,38.818,38.965,39.126,39.442,39.825,40.067,38.661
-4.88,-5.84,38.924,39.072,39.233,39.55,39.934,40.176,38.649
-4.8,-5.84,39.03,39.179,39.341,39.658,40.043,40.286,38.636
-4.72,-5.84,39.136,39.286,39.448,39.767,40.153,40.396,38.624
-4.64,-5.84,39.243,39.393,39.556,39.875,40.262,40.506,38.612
