X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,43.825,44.033,44.244,44.65,45.068,45.072,39.372
-5.92,-6,43.929,44.136,44.347,44.753,45.171,45.174,39.392
-5.84,-6,44.033,44.24,44.451,44.856,45.273,45.276,39.411
-5.76,-6,44.137,44.343,44.554,44.958,45.375,45.378,39.429
-5.68,-6,44.241,44.447,44.657,45.061,45.477,45.481,39.447
-5.6,-6,44.345,44.55,44.76,45.164,45.579,45.583,39.465
-5.52,-6,44.449,44.654,44.863,45.266,45.681,45.685,39.483
-5.44,-6,44.553,44.757,44.967,45.369,45.784,45.787,39.5
-5.36,-6,44.657,44.861,45.07,45.471,45.885,45.889,39.517
-5.28,-6,44.761,44.964,45.173,45.573,45.987,45.991,39.534
-5.2,-6,44.864,45.068,45.276,45.676,46.089,46.092,39.55
-5.12,-6,44.968,45.171,45.378,45.778,46.19,46.194,39.567
-5.04,-6,45.072,45.274,45.481,45.88,46.292,46.295,39.582
-4.96,-6,45.175,45.377,45.583,45.981,46.393,46.396,39.598
-4.88,-6,45.279,45.48,45.686,46.083,46.494,46.497,39.613
-4.8,-6,45.382,45.582,45.788,46.184,46.594,46.598,39.638
-4.72,-6,45.485,45.685,45.89,46.285,46.695,46.698,39.661
-4.64,-6,45.587,45.787,45.991,46.386,46.795,46.798,39.684
-4.56,-6,45.69,45.889,46.093,46.486,46.894,46.898,39.704
-4.48,-6,45.792,45.99,46.194,46.586,46.994,46.997,39.724
-4.4,-6,45.894,46.092,46.294,46.686,47.093,47.096,39.769
-4.32,-6,45.996,46.193,46.395,46.785,47.191,47.194,39.814
-4.24,-6,46.097,46.293,46.495,46.884,47.289,47.292,39.86
-4.16,-6,46.198,46.393,46.594,46.982,47.387,47.39,39.905
-4.08,-6,46.299,46.493,46.693,47.08,47.484,47.487,39.95
-4,-6,46.399,46.593,46.792,47.178,47.58,47.583,39.995
-3.92,-6,46.499,46.692,46.89,47.274,47.676,47.679,40.04
-3.84,-6,46.599,46.79,46.988,47.371,47.771,47.774,40.085
-3.76,-6,46.698,46.888,47.085,47.466,47.866,47.869,40.139
-3.68,-6,46.796,46.986,47.181,47.561,47.959,47.963,40.202
-3.6,-6,46.894,47.083,47.277,47.656,48.053,48.056,40.266
-3.52,-6,46.992,47.179,47.372,47.749,48.145,48.148,40.33
-3.44,-6,47.089,47.275,47.467,47.842,48.237,48.24,40.395
-3.36,-6,47.186,47.37,47.561,47.934,48.327,48.33,40.46
-3.28,-6,47.281,47.465,47.655,48.026,48.417,48.42,40.509
-3.2,-6,47.377,47.559,47.747,48.116,48.506,48.509,40.505
-3.12,-6,47.472,47.652,47.839,48.206,48.594,48.597,40.487
-3.04,-6,47.566,47.745,47.931,48.295,48.681,48.685,40.468
-2.96,-6,47.66,47.837,48.021,48.383,48.768,48.771,40.448
-2.88,-6,47.753,47.928,48.111,48.47,48.853,48.856,40.426
-2.8,-6,47.845,48.019,48.2,48.556,48.937,48.94,40.403
-2.72,-6,47.937,48.108,48.288,48.642,49.02,49.023,40.379
-2.64,-6,48.029,48.198,48.375,48.726,49.102,49.105,40.354
-2.56,-6,48.119,48.286,48.462,48.809,49.183,49.186,40.327
-2.48,-6,48.21,48.374,48.548,48.892,49.262,49.265,40.299
-2.4,-6,48.299,48.462,48.633,48.973,49.341,49.344,40.27
-2.32,-6,48.388,48.548,48.717,49.053,49.418,49.421,40.24
-2.24,-6,48.477,48.634,48.801,49.133,49.494,49.497,40.209
-2.16,-6,48.565,48.719,48.883,49.211,49.569,49.572,40.176
-2.08,-6,48.653,48.804,48.965,49.289,49.643,49.646,40.143
-2,-6,48.74,48.888,49.047,49.365,49.715,49.718,40.11
-1.92,-6,48.827,48.972,49.127,49.44,49.787,49.789,40.075
-1.84,-6,48.914,49.055,49.207,49.515,49.857,49.859,40.041
-1.76,-6,49,49.138,49.286,49.589,49.925,49.928,40.021
-1.68,-6,49.086,49.22,49.365,49.661,49.993,49.996,40.002
