X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,39.356,39.547,39.731,40.084,40.453,40.843,41.203,46.678
-5.92,-6,39.494,39.685,39.868,40.221,40.59,40.98,41.339,46.639
-5.84,-6,39.632,39.823,40.006,40.358,40.727,41.116,41.475,46.6
-5.76,-6,39.77,39.961,40.143,40.496,40.863,41.253,41.611,46.562
-5.68,-6,39.908,40.098,40.281,40.633,41,41.389,41.747,46.525
-5.6,-6,40.046,40.236,40.419,40.77,41.137,41.526,41.884,46.487
-5.52,-6,40.184,40.374,40.556,40.908,41.274,41.662,42.02,46.451
-5.44,-6,40.322,40.512,40.694,41.045,41.411,41.799,42.156,46.415
-5.36,-6,40.46,40.65,40.832,41.182,41.548,41.935,42.292,46.38
-5.28,-6,40.598,40.788,40.969,41.319,41.685,42.072,42.428,46.346
-5.2,-6,40.736,40.925,41.106,41.456,41.821,42.208,42.564,46.313
-5.12,-6,40.874,41.063,41.244,41.593,41.958,42.344,42.699,46.28
-5.04,-6,41.011,41.2,41.381,41.73,42.094,42.479,42.835,46.249
-4.96,-6,41.149,41.337,41.518,41.866,42.23,42.615,42.97,46.219
-4.88,-6,41.286,41.474,41.654,42.002,42.366,42.75,43.105,46.19
-4.8,-6,41.422,41.61,41.79,42.138,42.5,42.884,43.239,46.163
-4.72,-6,41.558,41.746,41.925,42.272,42.634,43.018,43.372,46.136
-4.64,-6,41.693,41.881,42.06,42.406,42.768,43.151,43.505,46.111
-4.56,-6,41.828,42.015,42.194,42.54,42.901,43.284,43.637,46.087
-4.48,-6,41.962,42.149,42.327,42.673,43.034,43.416,43.769,46.069
-4.4,-6,42.096,42.282,42.46,42.805,43.166,43.548,43.901,46.049
-4.32,-6,42.229,42.415,42.593,42.938,43.297,43.679,44.031,46.028
-4.24,-6,42.362,42.548,42.725,43.069,43.428,43.809,44.162,46.006
-4.16,-6,42.494,42.68,42.857,43.2,43.559,43.939,44.291,45.983
-4.08,-6,42.626,42.811,42.988,43.33,43.688,44.068,44.42,45.959
-4,-6,42.757,42.942,43.118,43.46,43.817,44.197,44.548,45.934
-3.92,-6,42.887,43.072,43.247,43.589,43.946,44.324,44.676,45.909
-3.84,-6,43.017,43.201,43.376,43.717,44.073,44.451,44.802,45.883
-3.76,-6,43.146,43.329,43.504,43.844,44.2,44.577,44.928,45.857
-3.68,-6,43.274,43.457,43.631,43.97,44.325,44.702,45.052,45.83
-3.6,-6,43.402,43.584,43.758,44.096,44.45,44.826,45.176,45.803
-3.52,-6,43.528,43.71,43.883,44.22,44.573,44.949,45.298,45.777
-3.44,-6,43.654,43.835,44.007,44.343,44.696,45.071,45.42,45.75
-3.36,-6,43.778,43.958,44.131,44.466,44.817,45.191,45.54,45.724
-3.28,-6,43.902,44.081,44.253,44.587,44.937,45.31,45.658,45.698
-3.2,-6,44.025,44.203,44.374,44.706,45.056,45.428,45.776,45.672
-3.12,-6,44.146,44.323,44.494,44.825,45.173,45.545,45.892,45.647
-3.04,-6,44.267,44.443,44.613,44.943,45.29,45.661,46.007,45.622
-2.96,-6,44.386,44.561,44.73,45.059,45.405,45.775,46.12,45.603
-2.88,-6,44.505,44.678,44.847,45.174,45.518,45.887,46.232,45.577
-2.8,-6,44.622,44.795,44.962,45.287,45.631,45.998,46.343,45.528
-2.72,-6,44.738,44.909,45.076,45.399,45.741,46.108,46.452,45.476
-2.64,-6,44.852,45.022,45.188,45.51,45.85,46.215,46.558,45.421
