X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,51.353,51.547,51.733,52.097,52.539,52.978,53.282,48.333
-5.92,-6,51.466,51.659,51.845,52.208,52.65,53.088,53.393,48.325
-5.84,-6,51.578,51.771,51.957,52.32,52.761,53.199,53.503,48.316
-5.76,-6,51.691,51.884,52.069,52.431,52.872,53.309,53.613,48.308
-5.68,-6,51.803,51.996,52.181,52.543,52.983,53.42,53.723,48.301
-5.6,-6,51.916,52.108,52.293,52.654,53.094,53.53,53.834,48.294
-5.52,-6,52.028,52.22,52.405,52.765,53.205,53.641,53.944,48.288
-5.44,-6,52.141,52.333,52.517,52.877,53.316,53.751,54.054,48.282
-5.36,-6,52.253,52.445,52.629,52.988,53.427,53.862,54.164,48.277
-5.28,-6,52.366,52.557,52.741,53.099,53.537,53.972,54.274,48.273
-5.2,-6,52.478,52.669,52.852,53.211,53.648,54.082,54.384,48.269
-5.12,-6,52.591,52.781,52.964,53.322,53.758,54.192,54.493,48.266
-5.04,-6,52.703,52.893,53.075,53.432,53.868,54.302,54.603,48.263
-4.96,-6,52.815,53.005,53.187,53.543,53.978,54.411,54.712,48.261
-4.88,-6,52.927,53.116,53.298,53.654,54.088,54.52,54.821,48.26
-4.8,-6,53.039,53.228,53.409,53.764,54.198,54.629,54.93,48.268
-4.72,-6,53.151,53.339,53.52,53.874,54.307,54.738,55.038,48.275
-4.64,-6,53.262,53.45,53.63,53.984,54.416,54.846,55.146,48.282
-4.56,-6,53.373,53.56,53.74,54.093,54.525,54.954,55.254,48.288
-4.48,-6,53.484,53.671,53.85,54.202,54.633,55.062,55.361,48.293
-4.4,-6,53.595,53.781,53.96,54.311,54.741,55.169,55.468,48.297
-4.32,-6,53.705,53.891,54.069,54.419,54.848,55.276,55.574,48.3
-4.24,-6,53.815,54,54.178,54.527,54.955,55.382,55.68,48.302
-4.16,-6,53.925,54.109,54.286,54.634,55.062,55.488,55.786,48.303
-4.08,-6,54.034,54.218,54.394,54.741,55.168,55.593,55.891,48.303
-4,-6,54.143,54.326,54.502,54.848,55.273,55.698,55.995,48.303
-3.92,-6,54.252,54.433,54.609,54.954,55.378,55.802,56.098,48.301
-3.84,-6,54.36,54.541,54.715,55.059,55.482,55.905,56.201,48.298
-3.76,-6,54.467,54.647,54.821,55.164,55.585,56.008,56.304,48.295
-3.68,-6,54.574,54.754,54.927,55.268,55.688,56.11,56.405,48.29
-3.6,-6,54.681,54.859,55.032,55.371,55.79,56.211,56.506,48.285
-3.52,-6,54.787,54.964,55.136,55.474,55.892,56.311,56.606,48.278
-3.44,-6,54.892,55.069,55.239,55.576,55.992,56.411,56.704,48.271
-3.36,-6,54.997,55.173,55.342,55.677,56.092,56.509,56.802,48.262
-3.28,-6,55.102,55.276,55.445,55.778,56.191,56.607,56.9,48.254
