X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-6,-6,45.612,45.7,45.77,45.932,46.113,46.287,46.508,46.751,46.907,45.093
-5.92,-6,45.707,45.794,45.864,46.025,46.204,46.377,46.597,46.838,46.995,45.049
-5.84,-6,45.802,45.889,45.957,46.117,46.295,46.467,46.686,46.926,47.082,45.005
-5.76,-6,45.897,45.983,46.051,46.209,46.386,46.557,46.775,47.014,47.169,44.959
-5.68,-6,45.992,46.078,46.145,46.302,46.477,46.647,46.864,47.103,47.257,44.913
-5.6,-6,46.088,46.173,46.239,46.395,46.569,46.737,46.953,47.191,47.345,44.866
-5.52,-6,46.184,46.268,46.333,46.488,46.66,46.828,47.043,47.279,47.432,44.818
-5.44,-6,46.28,46.364,46.428,46.581,46.752,46.918,47.132,47.367,47.52,44.769
-5.36,-6,46.377,46.459,46.522,46.675,46.844,47.009,47.221,47.456,47.608,44.719
-5.28,-6,46.473,46.555,46.617,46.768,46.936,47.1,47.311,47.544,47.696,44.669
-5.2,-6,46.57,46.651,46.712,46.862,47.028,47.191,47.401,47.633,47.783,44.618
-5.12,-6,46.667,46.747,46.807,46.956,47.12,47.281,47.49,47.722,47.871,44.566
-5.04,-6,46.764,46.844,46.902,47.05,47.212,47.372,47.58,47.81,47.959,44.514
-4.96,-6,46.861,46.94,46.998,47.144,47.304,47.463,47.67,47.899,48.047,44.461
-4.88,-6,46.959,47.037,47.093,47.238,47.397,47.554,47.759,47.987,48.135,44.408
-4.8,-6,47.056,47.134,47.189,47.332,47.489,47.645,47.849,48.076,48.222,44.354
-4.72,-6,47.154,47.23,47.285,47.426,47.581,47.736,47.938,48.164,48.31,44.3
-4.64,-6,47.251,47.327,47.38,47.52,47.674,47.827,48.028,48.252,48.397,44.246
-4.56,-6,47.349,47.424,47.476,47.614,47.766,47.918,48.117,48.34,48.485,44.191
-4.48,-6,47.447,47.521,47.572,47.709,47.858,48.009,48.207,48.429,48.572,44.136
-4.4,-6,47.545,47.618,47.668,47.803,47.951,48.1,48.296,48.517,48.659,44.081
-4.32,-6,47.643,47.716,47.764,47.897,48.043,48.191,48.385,48.604,48.746,44.025
-4.24,-6,47.741,47.813,47.86,47.992,48.135,48.281,48.474,48.692,48.833,43.97
-4.16,-6,47.839,47.91,47.956,48.086,48.227,48.372,48.563,48.779,48.919,43.914
-4.08,-6,47.938,48.007,48.051,48.18,48.319,48.462,48.652,48.866,49.006,43.858
-4,-6,48.036,48.104,48.147,48.274,48.411,48.552,48.74,48.953,49.092,43.802
-3.92,-6,48.134,48.201,48.243,48.368,48.502,48.642,48.828,49.04,49.177,43.746
-3.84,-6,48.232,48.298,48.338,48.461,48.594,48.732,48.916,49.127,49.263,43.69
-3.76,-6,48.33,48.395,48.434,48.555,48.685,48.821,49.004,49.213,49.348,43.635
-3.68,-6,48.427,48.492,48.529,48.649,48.776,48.911,49.091,49.298,49.433,43.579
-3.6,-6,48.525,48.589,48.624,48.742,48.867,49,49.179,49.384,49.517,43.523
-3.52,-6,48.623,48.685,48.72,48.835,48.958,49.088,49.265,49.469,49.601,43.468
-3.44,-6,48.72,48.782,48.814,48.928,49.048,49.177,49.352,49.553,49.684,43.413
-3.36,-6,48.818,48.878,48.909,49.021,49.138,49.265,49.438,49.638,49.767,43.358
-3.28,-6,48.915,48.974,49.004,49.113,49.228,49.353,49.523,49.721,49.85,43.304
-3.2,-6,49.012,49.07,49.098,49.205,49.317,49.44,49.609,49.805,49.932,43.249
-3.12,-6,49.109,49.166,49.192,49.297,49.406,49.527,49.693,49.888,50.014,43.196
-3.04,-6,49.205,49.261,49.285,49.388,49.495,49.613,49.778,49.97,50.095,43.142
-2.96,-6,49.302,49.356,49.379,49.48,49.583,49.7,49.861,50.052,50.175,43.089
-2.88,-6,49.398,49.451,49.472,49.57,49.671,49.785,49.945,50.133,50.255,43.036
-2.8,-6,49.494,49.546,49.565,49.661,49.758,49.87,50.027,50.213,50.335,42.983
-2.72,-6,49.589,49.64,49.657,49.751,49.845,49.955,50.11,50.293,50.413,42.931
-2.64,-6,49.684,49.734,49.749,49.841,49.932,50.039,50.191,50.373,50.491,42.879
-2.56,-6,49.779,49.828,49.841,49.93,50.018,50.123,50.272,50.452,50.568,42.835
-2.48,-6,49.874,49.921,49.932,50.019,50.103,50.206,50.353,50.53,50.645,42.797
-2.4,-6,49.968,50.014,50.023,50.107,50.188,50.288,50.432,50.607,50.721,42.757
-2.32,-6,50.061,50.106,50.113,50.195,50.273,50.37,50.511,50.684,50.796,42.716
-2.24,-6,50.155,50.198,50.203,50.282,50.357,50.452,50.59,50.759,50.87,42.675
-2.16,-6,50.247,50.289,50.292,50.369,50.44,50.532,50.667,50.835,50.944,42.633
-2.08,-6,50.34,50.38,50.381,50.455,50.523,50.612,50.744,50.909,51.017,42.59
-2,-6,50.432,50.471,50.469,50.541,50.605,50.692,50.821,50.983,51.089,42.546
-1.92,-6,50.523,50.561,50.557,50.626,50.686,50.77,50.896,51.055,51.16,42.501
-1.84,-6,50.614,50.651,50.644,50.711,50.767,50.848,50.971,51.127,51.23,42.456
-1.76,-6,50.705,50.74,50.731,50.795,50.847,50.925,51.045,51.198,51.299,42.41
-1.68,-6,50.794,50.828,50.817,50.878,50.927,51.002,51.118,51.269,51.368,42.363
-1.6,-6,50.884,50.916,50.903,50.961,51.006,51.078,51.19,51.338,51.435,42.315
-1.52,-6,50.973,51.003,50.988,51.043,51.084,51.153,51.262,51.406,51.502,42.266
-1.44,-6,51.061,51.09,51.072,51.125,51.161,51.227,51.333,51.474,51.568,42.21
-1.36,-6,51.148,51.176,51.155,51.206,51.238,51.3,51.403,51.541,51.632,42.149
-1.28,-6,51.235,51.262,51.238,51.286,51.314,51.373,51.472,51.606,51.696,42.086
-1.2,-6,51.322,51.347,51.321,51.365,51.389,51.445,51.54,51.671,51.759,42.025
-1.12,-6,51.407,51.431,51.402,51.444,51.464,51.516,51.607,51.735,51.821,41.971
-1.04,-6,51.493,51.515,51.483,51.522,51.537,51.586,51.673,51.798,51.882,41.915
-0.96,-6,51.577,51.598,51.563,51.6,51.61,51.656,51.739,51.86,51.942,41.857
-0.88,-6,51.661,51.68,51.643,51.676,51.682,51.725,51.803,51.921,52.001,41.798
-0.8,-6,51.744,51.762,51.722,51.752,51.754,51.793,51.867,51.981,52.059,41.738
-0.72,-6,51.826,51.843,51.8,51.828,51.825,51.86,51.928,52.041,52.116,41.676
-0.64,-6,51.908,51.923,51.878,51.903,51.895,51.926,51.984,52.101,52.176,41.612
-0.56,-6,51.989,52.003,51.954,51.977,51.964,51.992,52.045,52.16,52.235,41.547
