X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,38.534,38.593,38.669,38.815,39.005,39.982
-5.92,-6,38.661,38.719,38.795,38.939,39.128,39.984
-5.84,-6,38.788,38.845,38.92,39.064,39.252,39.985
-5.76,-6,38.915,38.971,39.046,39.189,39.375,39.985
-5.68,-6,39.042,39.098,39.172,39.314,39.499,39.989
-5.6,-6,39.17,39.225,39.299,39.439,39.624,39.989
-5.52,-6,39.298,39.352,39.425,39.565,39.748,39.975
-5.44,-6,39.426,39.48,39.552,39.691,39.873,39.96
-5.36,-6,39.554,39.608,39.679,39.817,39.998,39.943
-5.28,-6,39.683,39.735,39.806,39.943,40.122,39.926
-5.2,-6,39.812,39.863,39.934,40.069,40.247,39.907
-5.12,-6,39.941,39.992,40.061,40.195,40.373,39.887
-5.04,-6,40.07,40.12,40.189,40.322,40.498,39.867
-4.96,-6,40.199,40.249,40.317,40.448,40.623,39.845
-4.88,-6,40.329,40.377,40.444,40.575,40.748,39.823
-4.8,-6,40.458,40.506,40.572,40.701,40.874,39.799
-4.72,-6,40.588,40.635,40.7,40.828,40.999,39.775
-4.64,-6,40.717,40.763,40.828,40.955,41.124,39.749
-4.56,-6,40.847,40.892,40.956,41.081,41.25,39.723
-4.48,-6,40.977,41.021,41.084,41.208,41.375,39.696
-4.4,-6,41.106,41.15,41.212,41.334,41.5,39.669
-4.32,-6,41.236,41.279,41.34,41.461,41.625,39.64
-4.24,-6,41.365,41.407,41.468,41.587,41.75,39.611
-4.16,-6,41.495,41.536,41.596,41.714,41.874,39.581
-4.08,-6,41.624,41.664,41.723,41.84,41.999,39.55
-4,-6,41.754,41.793,41.85,41.965,42.123,39.519
-3.92,-6,41.883,41.921,41.978,42.091,42.247,39.487
-3.84,-6,42.012,42.049,42.105,42.216,42.371,39.455
-3.76,-6,42.14,42.177,42.231,42.342,42.494,39.422
-3.68,-6,42.269,42.304,42.358,42.466,42.617,39.388
-3.6,-6,42.397,42.431,42.484,42.591,42.74,39.354
-3.52,-6,42.525,42.558,42.61,42.715,42.862,39.32
-3.44,-6,42.652,42.685,42.735,42.839,42.984,39.285
-3.36,-6,42.78,42.811,42.861,42.962,43.106,39.249
-3.28,-6,42.907,42.937,42.985,43.085,43.227,39.214
-3.2,-6,43.033,43.062,43.11,43.208,43.347,39.179
-3.12,-6,43.159,43.187,43.233,43.329,43.467,39.148
-3.04,-6,43.285,43.312,43.357,43.451,43.586,39.116
-2.96,-6,43.41,43.435,43.479,43.572,43.705,39.082
-2.88,-6,43.534,43.559,43.602,43.692,43.823,39.048
-2.8,-6,43.658,43.682,43.723,43.811,43.941,39.013
-2.72,-6,43.781,43.804,43.844,43.93,44.057,38.977
-2.64,-6,43.904,43.925,43.964,44.049,44.174,38.941
-2.56,-6,44.026,44.046,44.084,44.166,44.289,38.903
-2.48,-6,44.148,44.166,44.203,44.283,44.403,38.864
-2.4,-6,44.268,44.286,44.321,44.399,44.517,38.824
-2.32,-6,44.388,44.404,44.438,44.514,44.63,38.784
-2.24,-6,44.507,44.522,44.555,44.628,44.742,38.742
-2.16,-6,44.625,44.639,44.67,44.741,44.853,38.7
-2.08,-6,44.743,44.755,44.785,44.854,44.963,38.657
-2,-6,44.859,44.87,44.899,44.965,45.072,38.613
-1.92,-6,44.975,44.985,45.012,45.076,45.18,38.568
-1.84,-6,45.089,45.098,45.124,45.185,45.287,38.523
-1.76,-6,45.203,45.21,45.235,45.294,45.393,38.487
-1.68,-6,45.315,45.322,45.344,45.401,45.498,38.451
-1.6,-6,45.427,45.432,45.453,45.508,45.602,38.414
-1.52,-6,45.537,45.541,45.561,45.613,45.705,38.376
-1.44,-6,45.647,45.649,45.667,45.717,45.806,38.329
-1.36,-6,45.755,45.756,45.773,45.82,45.907,38.275
-1.28,-6,45.862,45.861,45.877,45.922,46.006,38.22
-1.2,-6,45.968,45.966,45.98,46.022,46.104,38.163
-1.12,-6,46.072,46.069,46.082,46.122,46.201,38.105
-1.04,-6,46.176,46.171,46.182,46.22,46.296,38.045
-0.96,-6,46.278,46.272,46.282,46.316,46.391,37.984
-0.88,-6,46.379,46.372,46.38,46.412,46.484,37.92
-0.8,-6,46.478,46.47,46.476,46.506,46.576,37.855
-0.72,-6,46.577,46.567,46.572,46.599,46.666,37.788
-0.64,-6,46.674,46.662,46.666,46.69,46.755,37.719
-0.56,-6,46.769,46.756,46.758,46.78,46.843,37.648
-0.48,-6,46.864,46.849,46.85,46.869,46.929,37.575
-0.4,-6,46.956,46.941,46.94,46.956,47.014,37.5
-0.32,-6,47.048,47.031,47.028,47.042,47.098,37.423
-0.24,-6,47.138,47.119,47.115,47.127,47.18,37.344
-0.16,-6,47.227,47.207,47.201,47.21,47.261,37.262
-0.08,-6,47.314,47.293,47.285,47.292,47.34,37.178
0,-6,47.4,47.377,47.368,47.372,47.418,37.091
0.08,-6,47.439,47.418,47.406,47.403,47.444,37.015
0.16,-6,47.507,47.486,47.471,47.465,47.502,36.937
0.24,-6,47.58,47.557,47.54,47.53,47.564,36.944
0.32,-6,47.653,47.628,47.609,47.595,47.628,36.788
