X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,47.353,47.557,47.76,48.104,48.51,48.883,49.057,47.828
-5.92,-6,47.464,47.667,47.87,48.213,48.618,48.991,49.164,47.845
-5.84,-6,47.574,47.777,47.979,48.321,48.726,49.098,49.271,47.862
-5.76,-6,47.685,47.887,48.089,48.43,48.834,49.205,49.379,47.878
-5.68,-6,47.796,47.997,48.199,48.539,48.942,49.313,49.486,47.894
-5.6,-6,47.907,48.107,48.308,48.648,49.05,49.421,49.593,47.91
-5.52,-6,48.018,48.218,48.418,48.757,49.159,49.528,49.701,47.925
-5.44,-6,48.129,48.328,48.528,48.866,49.267,49.636,49.808,47.94
-5.36,-6,48.24,48.439,48.638,48.976,49.375,49.743,49.915,47.954
-5.28,-6,48.351,48.549,48.748,49.085,49.483,49.851,50.022,47.968
-5.2,-6,48.463,48.66,48.858,49.194,49.591,49.958,50.129,47.982
-5.12,-6,48.574,48.771,48.968,49.303,49.7,50.065,50.236,47.995
-5.04,-6,48.685,48.881,49.078,49.412,49.807,50.172,50.343,48.007
-4.96,-6,48.797,48.992,49.188,49.521,49.915,50.279,50.45,48.019
-4.88,-6,48.908,49.103,49.298,49.629,50.023,50.386,50.556,48.031
-4.8,-6,49.019,49.213,49.408,49.738,50.131,50.493,50.663,48.041
-4.72,-6,49.131,49.324,49.517,49.847,50.238,50.599,50.769,48.052
-4.64,-6,49.242,49.434,49.627,49.955,50.345,50.705,50.875,48.061
-4.56,-6,49.353,49.544,49.736,50.063,50.452,50.811,50.98,48.069
-4.48,-6,49.464,49.654,49.846,50.171,50.559,50.917,51.085,48.073
-4.4,-6,49.575,49.764,49.955,50.279,50.665,51.022,51.19,48.077
-4.32,-6,49.686,49.874,50.064,50.387,50.771,51.127,51.295,48.079
-4.24,-6,49.797,49.984,50.173,50.494,50.877,51.232,51.399,48.08
-4.16,-6,49.908,50.094,50.281,50.601,50.983,51.336,51.503,48.081
-4.08,-6,50.018,50.203,50.39,50.708,51.088,51.44,51.606,48.081
-4,-6,50.129,50.313,50.498,50.814,51.192,51.543,51.709,48.08
-3.92,-6,50.239,50.422,50.606,50.92,51.297,51.646,51.812,48.078
-3.84,-6,50.349,50.53,50.713,51.026,51.401,51.749,51.914,48.076
-3.76,-6,50.459,50.639,50.821,51.131,51.504,51.851,52.015,48.073
-3.68,-6,50.569,50.748,50.928,51.236,51.607,51.952,52.116,48.069
-3.6,-6,50.679,50.856,51.035,51.341,51.71,52.053,52.216,48.065
-3.52,-6,50.788,50.964,51.141,51.445,51.812,52.153,52.316,48.061
-3.44,-6,50.898,51.072,51.247,51.549,51.913,52.253,52.415,48.056
-3.36,-6,51.007,51.179,51.353,51.652,52.014,52.352,52.513,48.05
-3.28,-6,51.116,51.287,51.459,51.756,52.114,52.45,52.611,48.044
-3.2,-6,51.225,51.394,51.564,51.858,52.214,52.548,52.707,48.037
-3.12,-6,51.334,51.501,51.669,51.96,52.314,52.645,52.804,48.031
-3.04,-6,51.443,51.608,51.774,52.062,52.412,52.741,52.899,48.023
-2.96,-6,51.552,51.714,51.879,52.163,52.51,52.836,52.994,48.017
-2.88,-6,51.661,51.821,51.983,52.264,52.608,52.931,53.088,48.003
-2.8,-6,51.77,51.927,52.087,52.365,52.705,53.025,53.181,47.972
-2.72,-6,51.879,52.034,52.191,52.465,52.801,53.119,53.273,47.939
-2.64,-6,51.988,52.14,52.295,52.565,52.897,53.211,53.364,47.903
-2.56,-6,52.097,52.246,52.399,52.664,52.992,53.303,53.455,47.864
-2.48,-6,52.207,52.353,52.502,52.764,53.087,53.394,53.545,47.823
-2.4,-6,52.316,52.459,52.606,52.862,53.181,53.484,53.634,47.78
-2.32,-6,52.426,52.566,52.709,52.961,53.275,53.574,53.722,47.734
-2.24,-6,52.536,52.673,52.813,53.06,53.368,53.663,53.809,47.686
-2.16,-6,52.647,52.78,52.917,53.158,53.461,53.751,53.896,47.637
-2.08,-6,52.758,52.887,53.021,53.256,53.553,53.839,53.982,47.585
-2,-6,52.87,52.995,53.125,53.354,53.645,53.926,54.067,47.531
-1.92,-6,52.983,53.104,53.229,53.453,53.737,54.012,54.151,47.476
-1.84,-6,53.096,53.213,53.334,53.551,53.829,54.098,54.235,47.419
-1.76,-6,53.21,53.323,53.44,53.65,53.92,54.183,54.318,47.36
-1.68,-6,53.325,53.433,53.546,53.749,54.011,54.268,54.401,47.301
-1.6,-6,53.442,53.545,53.653,53.848,54.103,54.352,54.483,47.24
-1.52,-6,53.559,53.657,53.76,53.948,54.194,54.437,54.564,47.178
-1.44,-6,53.677,53.77,53.868,54.048,54.285,54.521,54.645,47.116
-1.36,-6,53.797,53.885,53.978,54.149,54.377,54.604,54.726,47.052
-1.28,-6,53.917,54,54.088,54.25,54.469,54.688,54.807,46.988
-1.2,-6,54.04,54.117,54.199,54.353,54.562,54.772,54.887,46.923
-1.12,-6,54.163,54.235,54.312,54.456,54.655,54.856,54.968,46.857
-1.04,-6,54.288,54.354,54.425,54.56,54.748,54.94,55.048,46.791
-0.96,-6,54.414,54.475,54.54,54.665,54.842,55.024,55.129,46.724
-0.88,-6,54.542,54.597,54.657,54.772,54.937,55.109,55.21,46.657
-0.8,-6,54.671,54.72,54.774,54.879,55.033,55.194,55.291,46.588
-0.72,-6,54.801,54.845,54.893,54.988,55.13,55.28,55.373,46.519
-0.64,-6,54.932,54.97,55.012,55.097,55.228,55.366,55.455,46.448
-0.56,-6,55.064,55.097,55.133,55.208,55.327,55.454,55.538,46.375
-0.48,-6,55.197,55.225,55.255,55.32,55.427,55.542,55.621,46.301
-0.4,-6,55.331,55.353,55.378,55.433,55.528,55.631,55.705,46.224
-0.32,-6,55.464,55.482,55.502,55.547,55.63,55.721,55.79,46.143
-0.24,-6,55.598,55.611,55.626,55.662,55.733,55.812,55.876,46.06
-0.16,-6,55.732,55.74,55.75,55.777,55.836,55.903,55.963,45.972
-0.08,-6,55.865,55.869,55.874,55.893,55.941,55.996,56.051,45.879
0,-6,55.997,55.998,55.999,56.009,56.046,56.09,56.14,45.781
0.08,-6,56.05,56.044,56.037,56.034,56.055,56.091,56.134,45.701
0.16,-6,56.153,56.142,56.131,56.117,56.125,56.151,56.189,45.617
0.24,-6,56.259,56.245,56.228,56.206,56.203,56.218,56.251,45.729
0.32,-6,56.363,56.346,56.325,56.296,56.282,56.287,56.314,45.63
0.4,-6,56.464,56.443,56.42,56.383,56.359,56.353,56.376,45.525
0.48,-6,56.56,56.537,56.51,56.466,56.434,56.418,56.436,45.415
0.56,-6,56.659,56.628,56.595,56.546,56.505,56.479,56.493,45.302
0.64,-6,56.755,56.721,56.683,56.62,56.573,56.537,56.547,45.186
0.72,-6,56.846,56.809,56.767,56.697,56.636,56.591,56.597,45.068
0.8,-6,56.934,56.893,56.848,56.771,56.698,56.642,56.645,44.949
0.88,-6,57.019,56.974,56.925,56.842,56.762,56.689,56.689,44.829
0.96,-6,57.104,57.053,57,56.909,56.822,56.738,56.731,44.709
1.04,-6,57.187,57.133,57.072,56.974,56.88,56.787,56.776,44.59
1.12,-6,57.264,57.21,57.146,57.037,56.936,56.834,56.821,44.47
1.2,-6,57.324,57.279,57.216,57.1,56.99,56.879,56.863,44.351
1.28,-6,57.381,57.334,57.279,57.162,57.043,56.923,56.905,44.232
1.36,-6,57.437,57.386,57.329,57.222,57.096,56.966,56.945,44.114
1.44,-6,57.49,57.437,57.376,57.273,57.15,57.009,56.986,43.997
1.52,-6,57.543,57.485,57.421,57.313,57.202,57.051,57.027,43.881
1.6,-6,57.562,57.533,57.465,57.351,57.252,57.096,57.066,43.766
1.68,-6,57.558,57.576,57.507,57.387,57.288,57.139,57.108,43.653
1.76,-6,57.584,57.561,57.547,57.421,57.321,57.181,57.15,43.54
1.84,-6,57.632,57.563,57.555,57.454,57.352,57.222,57.191,43.428
1.92,-6,57.682,57.608,57.549,57.487,57.385,57.248,57.23,43.318
2,-6,57.744,57.665,57.58,57.531,57.417,57.272,57.261,43.209
2.08,-6,57.807,57.724,57.632,57.536,57.447,57.3,57.283,43.1
2.16,-6,57.873,57.784,57.687,57.536,57.476,57.328,57.304,42.993
2.24,-6,57.941,57.846,57.742,57.567,57.503,57.354,57.322,42.887
2.32,-6,58.01,57.911,57.799,57.613,57.528,57.379,57.338,42.781
2.4,-6,58.081,57.977,57.858,57.66,57.505,57.401,57.351,42.677
2.48,-6,58.155,58.045,57.919,57.709,57.485,57.422,57.361,42.573
