X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,38.774,39.333,39.816,32.284
-5.92,-6,38.895,39.453,39.937,32.263
-5.84,-6,39.016,39.574,40.057,32.243
-5.76,-6,39.137,39.695,40.178,32.224
-5.68,-6,39.258,39.816,40.299,32.206
-5.6,-6,39.379,39.936,40.419,32.189
-5.52,-6,39.5,40.057,40.54,32.174
-5.44,-6,39.621,40.178,40.66,32.161
-5.36,-6,39.741,40.298,40.78,32.151
-5.28,-6,39.862,40.418,40.9,32.142
-5.2,-6,39.982,40.538,41.02,32.136
-5.12,-6,40.102,40.658,41.14,32.132
-5.04,-6,40.222,40.778,41.26,32.132
-4.96,-6,40.341,40.897,41.379,32.134
-4.88,-6,40.461,41.016,41.498,32.14
-4.8,-6,40.58,41.135,41.617,32.149
-4.72,-6,40.698,41.254,41.735,32.162
-4.64,-6,40.816,41.372,41.853,32.178
-4.56,-6,40.934,41.489,41.97,32.202
-4.48,-6,41.051,41.606,42.087,32.283
-4.4,-6,41.168,41.723,42.204,32.368
-4.32,-6,41.284,41.839,42.32,32.458
-4.24,-6,41.4,41.955,42.435,32.552
-4.16,-6,41.515,42.069,42.55,32.65
-4.08,-6,41.629,42.184,42.664,32.749
-4,-6,41.743,42.297,42.777,32.851
-3.92,-6,41.856,42.41,42.89,32.953
-3.84,-6,41.968,42.522,43.002,33.056
-3.76,-6,42.08,42.633,43.113,33.158
-3.68,-6,42.19,42.744,43.223,33.259
-3.6,-6,42.3,42.853,43.332,33.357
-3.52,-6,42.409,42.961,43.441,33.453
-3.44,-6,42.517,43.069,43.548,33.546
-3.36,-6,42.623,43.175,43.654,33.635
-3.28,-6,42.729,43.281,43.759,33.719
-3.2,-6,42.834,43.385,43.863,33.799
-3.12,-6,42.937,43.488,43.966,33.874
-3.04,-6,43.04,43.59,44.068,33.943
-2.96,-6,43.141,43.691,44.168,33.989
-2.88,-6,43.241,43.79,44.267,33.994
-2.8,-6,43.34,43.888,44.365,33.979
-2.72,-6,43.438,43.985,44.461,33.96
-2.64,-6,43.534,44.081,44.556,33.936
-2.56,-6,43.629,44.175,44.649,33.908
-2.48,-6,43.723,44.267,44.741,33.876
-2.4,-6,43.816,44.359,44.832,33.84
-2.32,-6,43.907,44.449,44.92,33.801
-2.24,-6,43.997,44.537,45.008,33.758
-2.16,-6,44.086,44.624,45.093,33.712
-2.08,-6,44.174,44.709,45.177,33.664
-2,-6,44.26,44.793,45.26,33.612
-1.92,-6,44.346,44.876,45.341,33.559
-1.84,-6,44.43,44.957,45.42,33.504
-1.76,-6,44.514,45.037,45.497,33.447
-1.68,-6,44.597,45.116,45.573,33.389
-1.6,-6,44.679,45.193,45.648,33.331
-1.52,-6,44.761,45.27,45.721,33.272
-1.44,-6,44.842,45.346,45.793,33.215
-1.36,-6,44.923,45.42,45.863,33.158
-1.28,-6,45.005,45.494,45.932,33.104
-1.2,-6,45.087,45.568,46.001,33.053
-1.12,-6,45.17,45.642,46.068,33.006
-1.04,-6,45.254,45.715,46.134,32.964
-0.96,-6,45.34,45.789,46.2,32.93
-0.88,-6,45.428,45.864,46.266,32.903
-0.8,-6,45.519,45.94,46.332,32.887
-0.72,-6,45.613,46.018,46.397,32.881
-0.64,-6,45.711,46.097,46.464,32.887
-0.56,-6,45.813,46.179,46.532,32.906
-0.48,-6,45.921,46.265,46.601,32.938
-0.4,-6,46.034,46.354,46.673,32.982
-0.32,-6,46.154,46.448,46.746,33.035
-0.24,-6,46.281,46.547,46.824,33.095
-0.16,-6,46.416,46.651,46.905,33.158
-0.08,-6,46.558,46.762,46.99,33.217
0,-6,46.708,46.88,47.08,33.265
0.08,-6,46.849,46.989,47.16,33.318
0.16,-6,46.995,47.102,47.242,33.344
0.24,-6,47.134,47.208,47.316,33.588
0.32,-6,47.264,47.304,47.382,33.336
0.4,-6,47.385,47.394,47.436,33.098
0.48,-6,47.495,47.474,47.484,32.878
0.56,-6,47.599,47.549,47.523,32.77
0.64,-6,47.693,47.618,47.561,32.626
0.72,-6,47.781,47.685,47.593,32.494
0.8,-6,47.866,47.745,47.628,32.389
0.88,-6,47.947,47.804,47.66,32.284
0.96,-6,48.024,47.864,47.69,32.179
1.04,-6,48.098,47.923,47.72,32.074
1.12,-6,48.167,47.98,47.753,31.97
1.2,-6,48.231,48.034,47.786,31.867
1.28,-6,48.288,48.086,47.818,31.765
1.36,-6,48.342,48.144,47.867,31.663
1.44,-6,48.406,48.207,47.927,31.562
1.52,-6,48.459,48.263,47.987,31.462
1.6,-6,48.495,48.307,48.041,31.363
1.68,-6,48.498,48.327,48.085,31.265
1.76,-6,48.485,48.345,48.125,31.167
1.84,-6,48.457,48.357,48.16,31.069
1.92,-6,48.41,48.362,48.19,30.972
2,-6,48.339,48.36,48.211,30.875
2.08,-6,48.256,48.349,48.219,30.778
2.16,-6,48.162,48.331,48.232,30.681
2.24,-6,47.987,48.304,48.245,30.584
2.32,-6,47.752,48.267,48.257,30.487
2.4,-6,47.601,48.209,48.267,30.389
2.48,-6,47.476,48.14,48.274,30.291
2.56,-6,47.354,48.063,48.277,30.192
2.64,-6,47.235,47.978,48.275,30.093
2.72,-6,47.122,47.85,48.266,29.993
2.8,-6,47.016,47.632,48.248,29.893
2.88,-6,46.917,47.449,48.221,29.792
2.96,-6,46.827,47.339,48.17,29.69
3.04,-6,46.747,47.231,48.112,29.587
3.12,-6,46.676,47.127,48.047,29.483
3.2,-6,46.614,47.029,47.974,29.379
3.28,-6,46.561,46.936,47.893,29.274
3.36,-6,46.517,46.851,47.738,29.168
3.44,-6,46.504,46.772,47.513,29.061
3.52,-6,46.514,46.7,47.372,28.954
3.6,-6,46.535,46.636,47.271,28.845
3.68,-6,46.569,46.58,47.174,28.736
3.76,-6,46.612,46.531,47.082,28.626
3.84,-6,46.663,46.49,46.996,28.515
3.92,-6,46.72,46.455,46.916,28.404
4,-6,46.782,46.427,46.844,28.292
4.08,-6,46.847,46.405,46.779,28.179
4.16,-6,46.912,46.388,46.721,28.065
4.24,-6,46.977,46.376,46.669,27.951
