X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,47.157,47.389,47.585,47.983,48.344,43.765
-5.92,-6,47.26,47.492,47.688,48.085,48.447,43.768
-5.84,-6,47.364,47.596,47.791,48.188,48.549,43.769
-5.76,-6,47.468,47.699,47.895,48.291,48.651,43.77
-5.68,-6,47.572,47.803,47.998,48.394,48.754,43.768
-5.6,-6,47.676,47.907,48.101,48.497,48.856,43.766
-5.52,-6,47.78,48.01,48.204,48.599,48.958,43.762
-5.44,-6,47.884,48.114,48.308,48.702,49.06,43.756
-5.36,-6,47.988,48.217,48.411,48.805,49.163,43.75
-5.28,-6,48.092,48.321,48.514,48.907,49.265,43.742
-5.2,-6,48.196,48.424,48.617,49.009,49.367,43.732
-5.12,-6,48.3,48.527,48.72,49.112,49.468,43.72
-5.04,-6,48.403,48.631,48.823,49.214,49.57,43.705
-4.96,-6,48.507,48.734,48.925,49.316,49.671,43.688
-4.88,-6,48.61,48.836,49.028,49.417,49.772,43.67
-4.8,-6,48.713,48.939,49.13,49.519,49.873,43.65
-4.72,-6,48.816,49.041,49.232,49.62,49.974,43.63
-4.64,-6,48.919,49.144,49.334,49.721,50.074,43.607
-4.56,-6,49.022,49.246,49.435,49.822,50.174,43.584
-4.48,-6,49.124,49.347,49.536,49.922,50.274,43.559
-4.4,-6,49.226,49.448,49.637,50.022,50.373,43.533
-4.32,-6,49.328,49.549,49.737,50.121,50.472,43.506
-4.24,-6,49.429,49.65,49.837,50.22,50.57,43.478
-4.16,-6,49.53,49.75,49.937,50.319,50.668,43.448
-4.08,-6,49.63,49.85,50.036,50.417,50.766,43.417
-4,-6,49.731,49.95,50.135,50.515,50.863,43.386
-3.92,-6,49.83,50.048,50.233,50.612,50.959,43.353
-3.84,-6,49.93,50.147,50.331,50.709,51.054,43.318
-3.76,-6,50.029,50.245,50.428,50.805,51.15,43.283
-3.68,-6,50.127,50.342,50.525,50.9,51.244,43.246
-3.6,-6,50.225,50.439,50.621,50.995,51.338,43.208
-3.52,-6,50.322,50.535,50.716,51.089,51.43,43.169
-3.44,-6,50.419,50.631,50.811,51.182,51.523,43.129
-3.36,-6,50.515,50.726,50.905,51.274,51.614,43.088
-3.28,-6,50.611,50.82,50.999,51.366,51.704,43.045
-3.2,-6,50.706,50.914,51.091,51.457,51.794,43.002
-3.12,-6,50.8,51.007,51.183,51.547,51.883,42.958
-3.04,-6,50.894,51.099,51.275,51.637,51.971,42.912
-2.96,-6,50.987,51.191,51.365,51.725,52.057,42.866
-2.88,-6,51.08,51.282,51.455,51.812,52.143,42.822
-2.8,-6,51.171,51.372,51.543,51.899,52.228,42.782
-2.72,-6,51.262,51.461,51.631,51.985,52.312,42.741
-2.64,-6,51.353,51.55,51.719,52.069,52.394,42.696
-2.56,-6,51.443,51.638,51.805,52.153,52.476,42.65
-2.48,-6,51.532,51.725,51.89,52.235,52.556,42.603
-2.4,-6,51.62,51.811,51.975,52.317,52.636,42.556
-2.32,-6,51.708,51.897,52.059,52.398,52.714,42.508
-2.24,-6,51.795,51.981,52.141,52.477,52.791,42.459
-2.16,-6,51.882,52.065,52.224,52.556,52.867,42.41
-2.08,-6,51.968,52.149,52.305,52.633,52.941,42.359
-2,-6,52.053,52.231,52.385,52.71,53.015,42.308
-1.92,-6,52.138,52.313,52.465,52.785,53.087,42.256
-1.84,-6,52.222,52.394,52.543,52.859,53.158,42.205
-1.76,-6,52.306,52.475,52.621,52.933,53.227,42.153
-1.68,-6,52.389,52.555,52.698,53.005,53.296,42.102
-1.6,-6,52.472,52.634,52.775,53.077,53.363,42.052
-1.52,-6,52.554,52.713,52.851,53.147,53.429,42.002
-1.44,-6,52.636,52.791,52.926,53.216,53.494,41.954
-1.36,-6,52.718,52.869,53,53.285,53.558,41.906
-1.28,-6,52.799,52.946,53.074,53.353,53.621,41.86
-1.2,-6,52.88,53.023,53.148,53.42,53.682,41.816
-1.12,-6,52.961,53.099,53.22,53.486,53.743,41.775
-1.04,-6,53.041,53.175,53.293,53.551,53.802,41.736
-0.96,-6,53.122,53.251,53.365,53.616,53.861,41.699
-0.88,-6,53.202,53.326,53.436,53.68,53.918,41.667
-0.8,-6,53.282,53.401,53.507,53.743,53.975,41.638
-0.72,-6,53.362,53.476,53.578,53.806,54.03,41.613
-0.64,-6,53.441,53.551,53.649,53.868,54.085,41.595
-0.56,-6,53.521,53.625,53.719,53.93,54.139,41.583
-0.48,-6,53.6,53.7,53.789,53.991,54.193,41.575
-0.4,-6,53.679,53.773,53.858,54.051,54.245,41.572
-0.32,-6,53.757,53.847,53.927,54.111,54.297,41.575
-0.24,-6,53.835,53.92,53.996,54.171,54.349,41.583
-0.16,-6,53.912,53.992,54.064,54.23,54.399,41.596
-0.08,-6,53.989,54.064,54.132,54.289,54.449,41.614
0,-6,54.065,54.135,54.199,54.347,54.499,41.635
0.08,-6,53.933,53.992,54.068,54.197,54.33,41.66
0.16,-6,53.942,53.994,54.071,54.186,54.306,41.684
0.24,-6,53.973,54.017,54.094,54.196,54.302,41.902
0.32,-6,54.009,54.047,54.123,54.213,54.309,41.822
0.4,-6,54.047,54.081,54.154,54.234,54.318,41.744
0.48,-6,54.086,54.114,54.185,54.254,54.328,41.664
