X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,50.011,50.075,50.16,50.317,50.558,50.669,44.218
-5.92,-6,50.106,50.169,50.254,50.41,50.65,50.761,44.215
-5.84,-6,50.202,50.264,50.348,50.504,50.741,50.852,44.211
-5.76,-6,50.298,50.359,50.442,50.597,50.833,50.943,44.206
-5.68,-6,50.394,50.455,50.537,50.69,50.925,51.035,44.2
-5.6,-6,50.49,50.55,50.631,50.783,51.017,51.126,44.194
-5.52,-6,50.586,50.645,50.726,50.876,51.109,51.218,44.186
-5.44,-6,50.682,50.74,50.82,50.97,51.201,51.309,44.178
-5.36,-6,50.779,50.836,50.915,51.063,51.293,51.401,44.169
-5.28,-6,50.875,50.931,51.009,51.157,51.385,51.492,44.159
-5.2,-6,50.971,51.026,51.104,51.25,51.477,51.583,44.148
-5.12,-6,51.068,51.122,51.198,51.343,51.569,51.675,44.137
-5.04,-6,51.164,51.217,51.293,51.436,51.661,51.766,44.125
-4.96,-6,51.26,51.312,51.387,51.53,51.752,51.857,44.112
-4.88,-6,51.356,51.408,51.482,51.623,51.844,51.948,44.098
-4.8,-6,51.452,51.503,51.576,51.716,51.935,52.039,44.084
-4.72,-6,51.548,51.598,51.67,51.808,52.027,52.13,44.069
-4.64,-6,51.644,51.693,51.764,51.901,52.118,52.22,44.053
-4.56,-6,51.74,51.787,51.858,51.994,52.209,52.311,44.037
-4.48,-6,51.836,51.882,51.951,52.086,52.299,52.401,44.02
-4.4,-6,51.931,51.976,52.045,52.178,52.39,52.491,44.002
-4.32,-6,52.026,52.07,52.138,52.27,52.48,52.58,43.985
-4.24,-6,52.121,52.164,52.231,52.361,52.57,52.67,43.97
-4.16,-6,52.216,52.258,52.324,52.453,52.659,52.759,43.954
-4.08,-6,52.31,52.351,52.416,52.543,52.749,52.847,43.937
-4,-6,52.404,52.444,52.508,52.634,52.837,52.935,43.92
-3.92,-6,52.498,52.537,52.6,52.724,52.926,53.023,43.902
-3.84,-6,52.592,52.629,52.691,52.814,53.014,53.111,43.885
-3.76,-6,52.685,52.721,52.782,52.903,53.101,53.198,43.866
-3.68,-6,52.778,52.813,52.872,52.992,53.189,53.284,43.848
-3.6,-6,52.87,52.904,52.963,53.081,53.275,53.37,43.829
-3.52,-6,52.962,52.995,53.052,53.169,53.361,53.456,43.807
-3.44,-6,53.053,53.085,53.141,53.256,53.447,53.54,43.785
