X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,51.447,51.631,51.804,52.152,52.589,53.037,53.349,49.043
-5.92,-6,51.563,51.747,51.919,52.266,52.703,53.151,53.463,49.021
-5.84,-6,51.679,51.862,52.034,52.381,52.818,53.266,53.577,49
-5.76,-6,51.795,51.978,52.149,52.496,52.932,53.38,53.691,48.978
-5.68,-6,51.912,52.094,52.265,52.611,53.046,53.494,53.806,48.957
-5.6,-6,52.028,52.21,52.38,52.726,53.161,53.609,53.92,48.937
-5.52,-6,52.145,52.326,52.496,52.841,53.276,53.723,54.035,48.917
-5.44,-6,52.262,52.442,52.612,52.956,53.39,53.838,54.149,48.898
-5.36,-6,52.379,52.559,52.728,53.071,53.505,53.953,54.264,48.879
-5.28,-6,52.496,52.676,52.844,53.186,53.62,54.068,54.379,48.861
-5.2,-6,52.613,52.792,52.96,53.302,53.735,54.183,54.493,48.844
-5.12,-6,52.73,52.909,53.076,53.417,53.85,54.298,54.608,48.828
-5.04,-6,52.848,53.026,53.192,53.533,53.965,54.412,54.723,48.813
-4.96,-6,52.965,53.143,53.309,53.648,54.08,54.527,54.838,48.799
-4.88,-6,53.083,53.26,53.425,53.764,54.195,54.642,54.953,48.785
-4.8,-6,53.2,53.377,53.541,53.879,54.31,54.757,55.068,48.773
-4.72,-6,53.318,53.494,53.658,53.995,54.425,54.872,55.182,48.761
-4.64,-6,53.436,53.611,53.774,54.11,54.54,54.987,55.297,48.751
-4.56,-6,53.553,53.728,53.89,54.226,54.655,55.102,55.412,48.742
-4.48,-6,53.671,53.845,54.007,54.341,54.769,55.216,55.526,48.743
-4.4,-6,53.789,53.962,54.123,54.456,54.884,55.331,55.641,48.743
-4.32,-6,53.907,54.079,54.239,54.571,54.998,55.445,55.755,48.742
-4.24,-6,54.025,54.197,54.355,54.686,55.113,55.56,55.869,48.741
-4.16,-6,54.143,54.314,54.471,54.801,55.227,55.674,55.983,48.74
-4.08,-6,54.261,54.431,54.587,54.916,55.341,55.788,56.097,48.738
-4,-6,54.378,54.548,54.703,55.031,55.455,55.902,56.211,48.736
-3.92,-6,54.496,54.664,54.819,55.145,55.569,56.015,56.324,48.734
-3.84,-6,54.614,54.781,54.935,55.26,55.682,56.129,56.437,48.731
-3.76,-6,54.732,54.898,55.051,55.374,55.796,56.242,56.55,48.728
-3.68,-6,54.85,55.015,55.166,55.488,55.909,56.355,56.663,48.724
-3.6,-6,54.968,55.132,55.282,55.602,56.022,56.468,56.776,48.721
-3.52,-6,55.086,55.249,55.397,55.716,56.135,56.581,56.888,48.717
-3.44,-6,55.204,55.366,55.513,55.829,56.247,56.693,57,48.713
-3.36,-6,55.322,55.482,55.628,55.943,56.359,56.805,57.112,48.709
-3.28,-6,55.44,55.599,55.743,56.056,56.472,56.917,57.224,48.705
-3.2,-6,55.559,55.716,55.858,56.17,56.584,57.029,57.335,48.701
-3.12,-6,55.677,55.833,55.974,56.283,56.695,57.14,57.446,48.697
-3.04,-6,55.796,55.95,56.089,56.396,56.807,57.252,57.557,48.693
-2.96,-6,55.914,56.068,56.204,56.509,56.918,57.363,57.668,48.691
-2.88,-6,56.034,56.185,56.32,56.622,57.03,57.474,57.778,48.681
-2.8,-6,56.153,56.303,56.435,56.735,57.141,57.585,57.888,48.657
-2.72,-6,56.273,56.421,56.551,56.848,57.252,57.695,57.998,48.63
-2.64,-6,56.393,56.539,56.667,56.961,57.363,57.806,58.108,48.602
-2.56,-6,56.514,56.658,56.783,57.074,57.475,57.916,58.218,48.571
-2.48,-6,56.635,56.777,56.9,57.187,57.586,58.027,58.327,48.54
-2.4,-6,56.757,56.896,57.017,57.301,57.697,58.137,58.437,48.506
-2.32,-6,56.879,57.016,57.134,57.415,57.809,58.248,58.546,48.472
-2.24,-6,57.002,57.137,57.252,57.529,57.92,58.358,58.656,48.436
-2.16,-6,57.126,57.259,57.371,57.644,58.032,58.469,58.765,48.399
-2.08,-6,57.251,57.381,57.49,57.759,58.144,58.58,58.875,48.362
-2,-6,57.377,57.504,57.61,57.875,58.257,58.691,58.985,48.324
-1.92,-6,57.504,57.628,57.73,57.991,58.37,58.803,59.095,48.285
-1.84,-6,57.632,57.754,57.852,58.108,58.484,58.915,59.205,48.247
-1.76,-6,57.762,57.88,57.975,58.226,58.598,59.027,59.315,48.208
-1.68,-6,57.892,58.008,58.099,58.345,58.713,59.14,59.426,48.171
-1.6,-6,58.025,58.137,58.224,58.464,58.829,59.253,59.538,48.133
-1.52,-6,58.158,58.267,58.35,58.585,58.946,59.367,59.65,48.097
-1.44,-6,58.293,58.399,58.477,58.707,59.063,59.482,59.762,48.062
-1.36,-6,58.43,58.532,58.606,58.83,59.182,59.598,59.875,48.028
-1.28,-6,58.568,58.667,58.737,58.955,59.302,59.714,59.989,47.995
-1.2,-6,58.708,58.803,58.869,59.08,59.422,59.831,60.103,47.964
-1.12,-6,58.85,58.941,59.002,59.207,59.544,59.95,60.218,47.935
-1.04,-6,58.993,59.08,59.137,59.336,59.667,60.069,60.334,47.907
-0.96,-6,59.138,59.221,59.273,59.466,59.792,60.189,60.451,47.882
-0.88,-6,59.284,59.364,59.411,59.597,59.917,60.309,60.568,47.857
-0.8,-6,59.431,59.507,59.55,59.729,60.044,60.431,60.686,47.834
