X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,50.463,50.515,50.589,50.741,50.972,51.084,44.797
-5.92,-6,50.558,50.61,50.682,50.834,51.063,51.175,44.787
-5.84,-6,50.654,50.705,50.776,50.926,51.154,51.266,44.777
-5.76,-6,50.75,50.8,50.87,51.019,51.246,51.357,44.765
-5.68,-6,50.846,50.895,50.965,51.112,51.338,51.448,44.753
-5.6,-6,50.942,50.99,51.059,51.205,51.429,51.539,44.74
-5.52,-6,51.038,51.085,51.154,51.298,51.521,51.631,44.725
-5.44,-6,51.134,51.181,51.248,51.392,51.613,51.722,44.71
-5.36,-6,51.231,51.276,51.343,51.485,51.705,51.814,44.695
-5.28,-6,51.327,51.372,51.437,51.578,51.797,51.905,44.678
-5.2,-6,51.424,51.467,51.532,51.672,51.889,51.997,44.66
-5.12,-6,51.521,51.563,51.627,51.765,51.981,52.088,44.642
-5.04,-6,51.617,51.659,51.722,51.858,52.073,52.18,44.623
-4.96,-6,51.714,51.754,51.817,51.952,52.165,52.271,44.603
-4.88,-6,51.811,51.85,51.911,52.045,52.257,52.362,44.583
-4.8,-6,51.908,51.946,52.006,52.138,52.348,52.454,44.562
-4.72,-6,52.004,52.041,52.101,52.232,52.44,52.545,44.54
-4.64,-6,52.101,52.137,52.195,52.325,52.532,52.636,44.518
-4.56,-6,52.198,52.233,52.29,52.418,52.623,52.727,44.495
-4.48,-6,52.294,52.328,52.385,52.511,52.715,52.818,44.471
-4.4,-6,52.391,52.423,52.479,52.604,52.806,52.908,44.447
-4.32,-6,52.487,52.519,52.573,52.696,52.897,52.999,44.422
-4.24,-6,52.583,52.614,52.667,52.789,52.988,53.089,44.397
-4.16,-6,52.68,52.709,52.761,52.881,53.078,53.179,44.371
-4.08,-6,52.776,52.803,52.855,52.973,53.168,53.269,44.345
-4,-6,52.871,52.898,52.948,53.065,53.258,53.358,44.32
-3.92,-6,52.967,52.992,53.041,53.156,53.348,53.448,44.297
-3.84,-6,53.062,53.086,53.134,53.248,53.438,53.537,44.272
-3.76,-6,53.157,53.18,53.227,53.339,53.527,53.625,44.247
-3.68,-6,53.252,53.274,53.319,53.429,53.616,53.713,44.223
-3.6,-6,53.347,53.367,53.411,53.52,53.704,53.801,44.197
-3.52,-6,53.441,53.46,53.503,53.609,53.792,53.888,44.172
-3.44,-6,53.535,53.552,53.594,53.699,53.879,53.975,44.146
-3.36,-6,53.628,53.644,53.685,53.788,53.966,54.062,44.12
-3.28,-6,53.721,53.736,53.776,53.876,54.053,54.148,44.094
-3.2,-6,53.814,53.827,53.866,53.965,54.139,54.233,44.065
-3.12,-6,53.906,53.918,53.955,54.052,54.224,54.318,44.036
-3.04,-6,53.998,54.009,54.044,54.139,54.309,54.402,44.007
-2.96,-6,54.089,54.098,54.133,54.226,54.394,54.486,43.978
-2.88,-6,54.18,54.188,54.221,54.312,54.477,54.569,43.949
-2.8,-6,54.27,54.277,54.308,54.397,54.56,54.651,43.92
-2.72,-6,54.36,54.365,54.395,54.482,54.643,54.733,43.891
-2.64,-6,54.449,54.452,54.482,54.566,54.725,54.814,43.862
-2.56,-6,54.538,54.54,54.567,54.649,54.806,54.895,43.833
-2.48,-6,54.626,54.626,54.652,54.732,54.886,54.974,43.808
-2.4,-6,54.714,54.712,54.736,54.814,54.966,55.053,43.783
-2.32,-6,54.8,54.797,54.82,54.895,55.044,55.131,43.755
-2.24,-6,54.886,54.881,54.903,54.976,55.122,55.208,43.728
-2.16,-6,54.972,54.965,54.985,55.056,55.2,55.285,43.7
-2.08,-6,55.057,55.048,55.067,55.135,55.276,55.361,43.673
-2,-6,55.141,55.13,55.147,55.213,55.351,55.435,43.646
-1.92,-6,55.224,55.212,55.227,55.291,55.426,55.509,43.619
-1.84,-6,55.307,55.293,55.306,55.367,55.5,55.582,43.593
-1.76,-6,55.388,55.373,55.385,55.443,55.573,55.654,43.566
-1.68,-6,55.469,55.452,55.462,55.518,55.644,55.726,43.54
-1.6,-6,55.55,55.53,55.539,55.592,55.715,55.796,43.514
-1.52,-6,55.629,55.608,55.615,55.665,55.786,55.865,43.487
-1.44,-6,55.708,55.684,55.69,55.737,55.855,55.933,43.461
-1.36,-6,55.785,55.76,55.764,55.808,55.923,56.001,43.433
-1.28,-6,55.862,55.835,55.837,55.879,55.99,56.067,43.402
-1.2,-6,55.938,55.91,55.909,55.948,56.056,56.133,43.371
-1.12,-6,56.014,55.983,55.981,56.017,56.122,56.197,43.342
-1.04,-6,56.088,56.055,56.051,56.085,56.186,56.261,43.314
-0.96,-6,56.162,56.127,56.121,56.151,56.249,56.323,43.284
-0.88,-6,56.235,56.198,56.19,56.217,56.311,56.385,43.254
-0.8,-6,56.307,56.268,56.258,56.282,56.373,56.446,43.222
-0.72,-6,56.378,56.337,56.325,56.346,56.433,56.506,43.19
-0.64,-6,56.448,56.406,56.392,56.41,56.496,56.569,43.157
-0.56,-6,56.518,56.474,56.458,56.473,56.557,56.632,43.123
-0.48,-6,56.587,56.541,56.523,56.535,56.617,56.694,43.088
-0.4,-6,56.656,56.608,56.587,56.597,56.675,56.755,43.051
-0.32,-6,56.723,56.674,56.651,56.657,56.732,56.815,43.013
-0.24,-6,56.79,56.739,56.713,56.717,56.788,56.874,42.973
-0.16,-6,56.856,56.803,56.775,56.776,56.843,56.928,42.931
-0.08,-6,56.921,56.866,56.837,56.834,56.897,56.982,42.887
0,-6,56.985,56.928,56.897,56.892,56.951,57.035,42.84
0.08,-6,56.971,56.898,56.859,56.853,56.9,56.981,42.795
0.16,-6,57.017,56.93,56.887,56.878,56.918,56.998,42.751
0.24,-6,57.073,56.98,56.926,56.914,56.947,57.025,42.992
0.32,-6,57.134,57.036,56.969,56.955,56.982,57.059,42.829
0.4,-6,57.197,57.094,57.02,56.999,57.02,57.097,42.675
0.48,-6,57.262,57.154,57.075,57.044,57.06,57.136,42.54
0.56,-6,57.296,57.215,57.131,57.09,57.102,57.176,42.413
0.64,-6,57.315,57.263,57.189,57.137,57.144,57.218,42.301
0.72,-6,57.35,57.274,57.247,57.184,57.187,57.26,42.2
0.8,-6,57.409,57.303,57.267,57.232,57.23,57.302,42.135
0.88,-6,57.472,57.359,57.289,57.282,57.273,57.345,42.061
0.96,-6,57.536,57.421,57.327,57.333,57.317,57.388,41.996
1.04,-6,57.599,57.483,57.387,57.385,57.36,57.431,41.929
1.12,-6,57.661,57.545,57.447,57.4,57.403,57.473,41.861
1.2,-6,57.725,57.608,57.508,57.424,57.446,57.516,41.792
1.28,-6,57.788,57.671,57.569,57.463,57.489,57.559,41.722
1.36,-6,57.851,57.735,57.63,57.519,57.533,57.601,41.651
1.44,-6,57.914,57.798,57.693,57.575,57.58,57.645,41.579
1.52,-6,57.975,57.86,57.756,57.632,57.626,57.69,41.506
1.6,-6,58.033,57.921,57.818,57.688,57.663,57.736,41.432
1.68,-6,58.09,57.976,57.875,57.742,57.668,57.78,41.357
1.76,-6,58.146,58.03,57.932,57.796,57.688,57.824,41.281
1.84,-6,58.202,58.085,57.985,57.849,57.731,57.868,41.204
1.92,-6,58.258,58.139,58.037,57.903,57.779,57.911,41.126
2,-6,58.315,58.194,58.09,57.957,57.827,57.945,41.047
2.08,-6,58.371,58.248,58.143,58.011,57.875,57.947,40.967
2.16,-6,58.427,58.302,58.195,58.065,57.923,57.964,40.887
2.24,-6,58.484,58.357,58.248,58.12,57.972,58.005,40.805
2.32,-6,58.54,58.412,58.301,58.175,58.021,58.051,40.723
2.4,-6,58.598,58.467,58.354,58.23,58.07,58.098,40.64
2.48,-6,58.655,58.522,58.408,58.285,58.119,58.144,40.556
2.56,-6,58.713,58.578,58.461,58.334,58.17,58.191,40.471
2.64,-6,58.771,58.635,58.516,58.384,58.22,58.239,40.385
2.72,-6,58.83,58.691,58.57,58.434,58.271,58.287,40.299
2.8,-6,58.89,58.749,58.626,58.485,58.323,58.335,40.212
2.88,-6,58.95,58.807,58.682,58.536,58.376,58.384,40.124
2.96,-6,59.011,58.866,58.738,58.587,58.429,58.434,40.036
3.04,-6,59.075,58.926,58.796,58.639,58.483,58.484,39.947
3.12,-6,59.147,58.986,58.854,58.692,58.538,58.536,39.858
3.2,-6,59.221,59.048,58.913,58.746,58.594,58.588,39.768
3.28,-6,59.296,59.11,58.974,58.8,58.65,58.641,39.677
3.36,-6,59.372,59.182,59.035,58.855,58.708,58.695,39.586
3.44,-6,59.451,59.258,59.097,58.911,58.766,58.75,39.494
3.52,-6,59.531,59.335,59.161,58.968,58.821,58.805,39.402
3.6,-6,59.612,59.415,59.225,59.027,58.873,58.862,39.309
3.68,-6,59.696,59.496,59.302,59.086,58.926,58.92,39.216
3.76,-6,59.781,59.579,59.382,59.147,58.98,58.98,39.123
3.84,-6,59.868,59.665,59.464,59.208,59.034,59.04,39.029
3.92,-6,59.957,59.752,59.548,59.272,59.09,59.101,38.935
4,-6,60.048,59.842,59.635,59.336,59.147,59.158,38.84
4.08,-6,60.141,59.934,59.724,59.402,59.206,59.213,38.745
4.16,-6,60.235,60.028,59.815,59.479,59.265,59.268,38.65
4.24,-6,60.331,60.123,59.908,59.563,59.326,59.325,38.555
4.32,-6,60.429,60.221,60.004,59.649,59.388,59.383,38.459
4.4,-6,60.528,60.321,60.103,59.738,59.452,59.442,38.363
4.48,-6,60.629,60.423,60.204,59.83,59.517,59.502,38.267
4.56,-6,60.732,60.527,60.307,59.924,59.584,59.564,38.171
4.64,-6,60.836,60.633,60.412,60.022,59.652,59.627,38.075
4.72,-6,60.941,60.741,60.52,60.122,59.733,59.692,37.978
4.8,-6,61.043,60.85,60.63,60.225,59.821,59.758,37.882
4.88,-6,61.144,60.961,60.742,60.331,59.912,59.826,37.785
4.96,-6,61.246,61.074,60.856,60.44,60.007,59.91,37.688
5.04,-6,61.35,61.187,60.972,60.552,60.104,59.998,37.591
5.12,-6,61.455,61.303,61.091,60.666,60.204,60.09,37.495
5.2,-6,61.561,61.419,61.21,60.783,60.308,60.185,37.398
5.28,-6,61.669,61.532,61.332,60.903,60.415,60.283,37.301
5.36,-6,61.777,61.643,61.455,61.026,60.525,60.385,37.204
5.44,-6,61.887,61.755,61.58,61.151,60.638,60.49,37.107
5.52,-6,62.002,61.868,61.706,61.278,60.755,60.598,37.01
5.6,-6,62.123,61.983,61.833,61.408,60.875,60.71,36.914
5.68,-6,62.245,62.098,61.961,61.54,60.998,60.825,36.817
5.76,-6,62.369,62.215,62.09,61.674,61.124,60.943,36.721
5.84,-6,62.494,62.332,62.212,61.809,61.253,61.065,36.624
5.92,-6,62.621,62.45,62.334,61.947,61.385,61.19,36.528
6,-6,62.749,62.569,62.458,62.087,61.52,61.318,36.432
-6,-5.92,50.528,50.581,50.655,50.808,51.04,51.153,44.99
-5.92,-5.92,50.624,50.677,50.75,50.902,51.133,51.245,44.98
-5.84,-5.92,50.721,50.773,50.845,50.996,51.225,51.337,44.969
-5.76,-5.92,50.818,50.869,50.94,51.09,51.318,51.429,44.956
-5.68,-5.92,50.915,50.965,51.035,51.184,51.411,51.521,44.943
-5.6,-5.92,51.012,51.061,51.131,51.278,51.503,51.614,44.93
-5.52,-5.92,51.11,51.158,51.226,51.372,51.596,51.706,44.915
-5.44,-5.92,51.207,51.254,51.322,51.467,51.689,51.799,44.899
-5.36,-5.92,51.305,51.351,51.418,51.561,51.782,51.891,44.883
-5.28,-5.92,51.402,51.447,51.514,51.656,51.876,51.984,44.865
-5.2,-5.92,51.5,51.544,51.61,51.75,51.969,52.077,44.847
-5.12,-5.92,51.598,51.641,51.706,51.845,52.062,52.169,44.828
-5.04,-5.92,51.696,51.738,51.802,51.939,52.155,52.262,44.808
-4.96,-5.92,51.794,51.835,51.898,52.034,52.248,52.355,44.788
-4.88,-5.92,51.892,51.932,51.994,52.129,52.341,52.447,44.767
-4.8,-5.92,51.99,52.029,52.09,52.223,52.434,52.54,44.745
-4.72,-5.92,52.088,52.126,52.186,52.318,52.527,52.632,44.722
-4.64,-5.92,52.186,52.223,52.282,52.412,52.62,52.725,44.699
-4.56,-5.92,52.284,52.319,52.378,52.506,52.713,52.817,44.675
-4.48,-5.92,52.382,52.416,52.473,52.601,52.806,52.909,44.651
-4.4,-5.92,52.48,52.513,52.569,52.695,52.898,53.001,44.626
-4.32,-5.92,52.577,52.609,52.665,52.789,52.99,53.093,44.6
-4.24,-5.92,52.675,52.706,52.76,52.883,53.083,53.184,44.574
-4.16,-5.92,52.772,52.802,52.855,52.976,53.175,53.276,44.548
-4.08,-5.92,52.87,52.898,52.95,53.07,53.266,53.367,44.521
-4,-5.92,52.967,52.994,53.045,53.163,53.358,53.458,44.495
-3.92,-5.92,53.064,53.09,53.14,53.256,53.449,53.548,44.471
-3.84,-5.92,53.16,53.185,53.234,53.348,53.539,53.638,44.445
-3.76,-5.92,53.257,53.28,53.328,53.441,53.63,53.728,44.42
-3.68,-5.92,53.353,53.375,53.422,53.532,53.72,53.818,44.394
-3.6,-5.92,53.449,53.47,53.515,53.624,53.81,53.907,44.368
-3.52,-5.92,53.545,53.564,53.608,53.715,53.899,53.996,44.342
-3.44,-5.92,53.64,53.658,53.701,53.806,53.988,54.084,44.315
-3.36,-5.92,53.735,53.751,53.793,53.897,54.076,54.172,44.289
-3.28,-5.92,53.829,53.845,53.885,53.987,54.164,54.259,44.261
-3.2,-5.92,53.923,53.937,53.976,54.076,54.252,54.346,44.232
-3.12,-5.92,54.017,54.029,54.067,54.165,54.339,54.432,44.202
-3.04,-5.92,54.11,54.121,54.158,54.253,54.425,54.518,44.172
-2.96,-5.92,54.203,54.212,54.248,54.341,54.511,54.603,44.142
-2.88,-5.92,54.295,54.303,54.337,54.429,54.596,54.687,44.112
-2.8,-5.92,54.387,54.393,54.426,54.515,54.68,54.771,44.082
-2.72,-5.92,54.478,54.483,54.514,54.601,54.764,54.854,44.053
-2.64,-5.92,54.569,54.572,54.602,54.687,54.847,54.936,44.023
-2.56,-5.92,54.659,54.66,54.689,54.772,54.929,55.018,43.994
-2.48,-5.92,54.748,54.748,54.775,54.856,55.011,55.099,43.968
-2.4,-5.92,54.837,54.835,54.86,54.939,55.092,55.179,43.942
-2.32,-5.92,54.925,54.922,54.945,55.022,55.172,55.259,43.914
-2.24,-5.92,55.012,55.008,55.03,55.104,55.251,55.337,43.886
-2.16,-5.92,55.099,55.093,55.113,55.185,55.33,55.415,43.858
-2.08,-5.92,55.185,55.177,55.196,55.265,55.407,55.492,43.83
-2,-5.92,55.271,55.26,55.278,55.344,55.484,55.568,43.803
-1.92,-5.92,55.355,55.343,55.359,55.423,55.56,55.643,43.775
-1.84,-5.92,55.439,55.425,55.439,55.501,55.635,55.717,43.748
-1.76,-5.92,55.522,55.506,55.519,55.578,55.709,55.79,43.721
-1.68,-5.92,55.604,55.587,55.597,55.654,55.782,55.863,43.695
-1.6,-5.92,55.686,55.666,55.675,55.729,55.854,55.934,43.668
-1.52,-5.92,55.766,55.745,55.752,55.803,55.925,56.004,43.642
-1.44,-5.92,55.846,55.823,55.828,55.876,55.995,56.074,43.614
-1.36,-5.92,55.925,55.9,55.904,55.949,56.064,56.142,43.586
-1.28,-5.92,56.003,55.976,55.978,56.02,56.133,56.21,43.555
-1.2,-5.92,56.08,56.051,56.051,56.091,56.2,56.276,43.524
