X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,38.459,38.523,38.605,38.767,38.965,39.979
-5.92,-6,38.577,38.641,38.721,38.882,39.079,39.981
-5.84,-6,38.696,38.758,38.838,38.997,39.194,39.981
-5.76,-6,38.815,38.876,38.955,39.112,39.308,39.982
-5.68,-6,38.933,38.993,39.07,39.226,39.421,39.986
-5.6,-6,39.052,39.111,39.186,39.339,39.535,39.986
-5.52,-6,39.172,39.228,39.302,39.453,39.648,39.972
-5.44,-6,39.291,39.346,39.418,39.567,39.762,39.957
-5.36,-6,39.41,39.463,39.534,39.681,39.875,39.94
-5.28,-6,39.53,39.582,39.651,39.795,39.988,39.922
-5.2,-6,39.65,39.7,39.767,39.91,40.102,39.904
-5.12,-6,39.769,39.817,39.882,40.022,40.213,39.884
-5.04,-6,39.888,39.934,39.997,40.134,40.325,39.864
-4.96,-6,40.008,40.052,40.113,40.246,40.437,39.842
-4.88,-6,40.129,40.17,40.23,40.36,40.55,39.819
-4.8,-6,40.25,40.29,40.348,40.476,40.665,39.796
-4.72,-6,40.372,40.41,40.467,40.592,40.781,39.771
-4.64,-6,40.494,40.531,40.587,40.709,40.897,39.746
-4.56,-6,40.617,40.653,40.708,40.828,41.016,39.72
-4.48,-6,40.741,40.777,40.832,40.951,41.137,39.693
-4.4,-6,40.865,40.902,40.957,41.075,41.259,39.665
-4.32,-6,40.99,41.027,41.082,41.2,41.382,39.637
-4.24,-6,41.116,41.153,41.209,41.326,41.506,39.607
-4.16,-6,41.242,41.28,41.336,41.453,41.63,39.577
-4.08,-6,41.368,41.407,41.464,41.581,41.756,39.547
-4,-6,41.495,41.535,41.593,41.709,41.881,39.515
-3.92,-6,41.62,41.661,41.72,41.835,42.005,39.484
-3.84,-6,41.746,41.787,41.846,41.961,42.129,39.451
-3.76,-6,41.871,41.912,41.971,42.085,42.252,39.418
-3.68,-6,41.995,42.037,42.096,42.21,42.374,39.385
-3.6,-6,42.12,42.162,42.221,42.334,42.495,39.351
-3.52,-6,42.244,42.286,42.345,42.458,42.617,39.316
-3.44,-6,42.367,42.41,42.469,42.581,42.738,39.281
-3.36,-6,42.49,42.533,42.592,42.703,42.858,39.246
-3.28,-6,42.612,42.654,42.713,42.823,42.976,39.21
-3.2,-6,42.733,42.775,42.834,42.942,43.093,39.175
-3.12,-6,42.854,42.895,42.953,43.061,43.209,39.144
-3.04,-6,42.973,43.015,43.072,43.178,43.324,39.112
-2.96,-6,43.092,43.133,43.19,43.295,43.438,39.079
-2.88,-6,43.21,43.251,43.307,43.41,43.551,39.045
-2.8,-6,43.328,43.368,43.424,43.525,43.663,39.01
-2.72,-6,43.444,43.484,43.539,43.639,43.774,38.974
-2.64,-6,43.56,43.599,43.653,43.75,43.883,38.937
-2.56,-6,43.674,43.712,43.765,43.861,43.991,38.899
-2.48,-6,43.787,43.825,43.877,43.97,44.098,38.86
-2.4,-6,43.9,43.936,43.987,44.079,44.204,38.821
-2.32,-6,44.011,44.047,44.096,44.186,44.308,38.78
-2.24,-6,44.122,44.156,44.205,44.293,44.412,38.739
-2.16,-6,44.231,44.265,44.312,44.398,44.515,38.697
-2.08,-6,44.339,44.372,44.418,44.502,44.616,38.654
-2,-6,44.446,44.478,44.523,44.605,44.716,38.61
-1.92,-6,44.551,44.582,44.627,44.706,44.815,38.565
-1.84,-6,44.654,44.685,44.728,44.806,44.912,38.519
-1.76,-6,44.755,44.786,44.828,44.904,45.008,38.484
-1.68,-6,44.855,44.885,44.926,45.001,45.101,38.447
-1.6,-6,44.953,44.982,45.023,45.095,45.193,38.41
-1.52,-6,45.049,45.077,45.117,45.187,45.282,38.372
-1.44,-6,45.144,45.171,45.21,45.278,45.37,38.325
-1.36,-6,45.237,45.264,45.301,45.367,45.457,38.272
-1.28,-6,45.329,45.355,45.391,45.455,45.542,38.217
-1.2,-6,45.419,45.444,45.479,45.542,45.625,38.16
-1.12,-6,45.508,45.532,45.566,45.626,45.707,38.102
-1.04,-6,45.595,45.618,45.652,45.71,45.788,38.042
-0.96,-6,45.681,45.703,45.735,45.791,45.867,37.98
-0.88,-6,45.764,45.786,45.817,45.872,45.945,37.917
-0.8,-6,45.846,45.867,45.898,45.95,46.02,37.852
-0.72,-6,45.927,45.947,45.976,46.027,46.095,37.785
-0.64,-6,46.005,46.025,46.053,46.102,46.167,37.716
-0.56,-6,46.082,46.101,46.129,46.176,46.238,37.645
-0.48,-6,46.156,46.175,46.202,46.247,46.308,37.572
-0.4,-6,46.229,46.248,46.274,46.317,46.375,37.497
-0.32,-6,46.3,46.318,46.343,46.385,46.441,37.42
-0.24,-6,46.369,46.387,46.411,46.452,46.505,37.34
-0.16,-6,46.436,46.453,46.477,46.516,46.567,37.259
-0.08,-6,46.501,46.518,46.541,46.579,46.628,37.175
0,-6,46.564,46.58,46.603,46.64,46.687,37.088
0.08,-6,46.567,46.589,46.609,46.641,46.681,37.012
0.16,-6,46.606,46.628,46.648,46.677,46.714,36.935
0.24,-6,46.647,46.672,46.69,46.717,46.75,36.941
0.32,-6,46.69,46.715,46.732,46.757,46.789,36.785
0.4,-6,46.732,46.758,46.774,46.799,46.828,36.647
0.48,-6,46.773,46.8,46.816,46.839,46.866,36.522
0.56,-6,46.813,46.84,46.856,46.878,46.903,36.411
0.64,-6,46.856,46.879,46.894,46.915,46.939,36.384
0.72,-6,46.9,46.922,46.932,46.951,46.974,36.292
0.8,-6,46.943,46.964,46.973,46.985,47.007,36.199
0.88,-6,46.985,47.004,47.013,47.021,47.038,36.104
0.96,-6,47.025,47.043,47.05,47.058,47.067,36.009
1.04,-6,47.065,47.081,47.087,47.092,47.098,35.912
1.12,-6,47.106,47.118,47.122,47.125,47.13,35.813
1.2,-6,47.147,47.156,47.157,47.157,47.159,35.713
1.28,-6,47.186,47.194,47.191,47.187,47.186,35.612
1.36,-6,47.213,47.23,47.226,47.216,47.212,35.51
1.44,-6,47.23,47.259,47.259,47.244,47.237,35.406
1.52,-6,47.244,47.273,47.289,47.273,47.26,35.301
1.6,-6,47.256,47.285,47.303,47.301,47.282,35.195
