X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,49.756,49.822,49.898,50.038,50.249,50.344,44.27
-5.92,-6,49.85,49.915,49.991,50.13,50.34,50.435,44.267
-5.84,-6,49.944,50.008,50.084,50.221,50.431,50.525,44.264
-5.76,-6,50.039,50.102,50.177,50.313,50.522,50.615,44.259
-5.68,-6,50.133,50.196,50.27,50.406,50.613,50.705,44.253
-5.6,-6,50.228,50.289,50.363,50.498,50.704,50.796,44.247
-5.52,-6,50.322,50.383,50.456,50.59,50.795,50.886,44.24
-5.44,-6,50.417,50.477,50.549,50.682,50.886,50.976,44.231
-5.36,-6,50.512,50.57,50.642,50.774,50.977,51.067,44.222
-5.28,-6,50.606,50.664,50.735,50.866,51.068,51.157,44.213
-5.2,-6,50.701,50.758,50.828,50.958,51.159,51.247,44.202
-5.12,-6,50.795,50.852,50.921,51.05,51.25,51.338,44.191
-5.04,-6,50.89,50.945,51.014,51.142,51.341,51.428,44.179
-4.96,-6,50.984,51.039,51.106,51.234,51.432,51.518,44.166
-4.88,-6,51.079,51.133,51.199,51.326,51.522,51.608,44.152
-4.8,-6,51.173,51.226,51.292,51.417,51.613,51.697,44.138
-4.72,-6,51.267,51.319,51.384,51.509,51.703,51.787,44.123
-4.64,-6,51.361,51.412,51.476,51.6,51.793,51.876,44.107
-4.56,-6,51.455,51.505,51.569,51.691,51.883,51.965,44.091
-4.48,-6,51.549,51.598,51.66,51.782,51.973,52.054,44.074
-4.4,-6,51.642,51.69,51.752,51.873,52.062,52.143,44.057
-4.32,-6,51.736,51.783,51.843,51.963,52.151,52.231,44.04
-4.24,-6,51.829,51.875,51.934,52.053,52.24,52.319,44.024
-4.16,-6,51.921,51.966,52.025,52.143,52.328,52.407,44.008
-4.08,-6,52.014,52.058,52.116,52.232,52.416,52.494,43.991
-4,-6,52.106,52.148,52.206,52.321,52.504,52.581,43.974
-3.92,-6,52.197,52.239,52.295,52.409,52.591,52.667,43.957
-3.84,-6,52.288,52.329,52.384,52.497,52.678,52.753,43.939
-3.76,-6,52.379,52.419,52.473,52.585,52.764,52.839,43.92
-3.68,-6,52.469,52.508,52.561,52.672,52.85,52.924,43.902
-3.6,-6,52.559,52.597,52.649,52.758,52.935,53.008,43.883
-3.52,-6,52.649,52.685,52.736,52.844,53.02,53.092,43.861
-3.44,-6,52.737,52.773,52.823,52.93,53.104,53.175,43.839
-3.36,-6,52.826,52.86,52.909,53.015,53.188,53.258,43.816
-3.28,-6,52.913,52.946,52.994,53.099,53.27,53.34,43.794
-3.2,-6,53,53.032,53.079,53.182,53.353,53.421,43.771
-3.12,-6,53.087,53.117,53.163,53.265,53.434,53.502,43.748
-3.04,-6,53.173,53.202,53.246,53.347,53.515,53.581,43.725
-2.96,-6,53.258,53.286,53.329,53.428,53.594,53.66,43.702
-2.88,-6,53.342,53.368,53.41,53.509,53.673,53.738,43.679
