X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,43.884,44.089,44.3,44.701,45.113,45.116,40.044
-5.92,-6,43.991,44.195,44.406,44.807,45.217,45.221,40.06
-5.84,-6,44.098,44.302,44.512,44.912,45.322,45.325,40.076
-5.76,-6,44.205,44.409,44.618,45.018,45.427,45.43,40.091
-5.68,-6,44.313,44.516,44.725,45.123,45.532,45.535,40.105
-5.6,-6,44.42,44.623,44.831,45.229,45.636,45.64,40.119
-5.52,-6,44.528,44.73,44.938,45.335,45.741,45.745,40.133
-5.44,-6,44.636,44.838,45.045,45.441,45.846,45.85,40.146
-5.36,-6,44.744,44.945,45.152,45.547,45.952,45.955,40.159
-5.28,-6,44.853,45.053,45.259,45.653,46.057,46.06,40.172
-5.2,-6,44.961,45.161,45.366,45.759,46.162,46.165,40.184
-5.12,-6,45.07,45.269,45.474,45.865,46.267,46.27,40.195
-5.04,-6,45.178,45.377,45.581,45.971,46.372,46.375,40.207
-4.96,-6,45.287,45.485,45.689,46.078,46.477,46.48,40.218
-4.88,-6,45.396,45.593,45.796,46.184,46.582,46.585,40.229
-4.8,-6,45.505,45.701,45.904,46.29,46.687,46.69,40.239
-4.72,-6,45.615,45.81,46.012,46.397,46.792,46.795,40.249
-4.64,-6,45.724,45.918,46.119,46.503,46.897,46.9,40.259
-4.56,-6,45.833,46.027,46.227,46.609,47.002,47.005,40.269
-4.48,-6,45.943,46.136,46.335,46.715,47.107,47.11,40.287
-4.4,-6,46.053,46.244,46.443,46.821,47.211,47.214,40.304
-4.32,-6,46.163,46.353,46.551,46.927,47.316,47.319,40.32
-4.24,-6,46.273,46.462,46.659,47.034,47.42,47.423,40.335
-4.16,-6,46.383,46.571,46.766,47.14,47.524,47.527,40.35
-4.08,-6,46.493,46.68,46.874,47.246,47.628,47.632,40.388
-4,-6,46.603,46.789,46.983,47.351,47.732,47.735,40.426
-3.92,-6,46.714,46.899,47.091,47.457,47.836,47.839,40.464
-3.84,-6,46.825,47.008,47.199,47.563,47.94,47.943,40.501
-3.76,-6,46.936,47.118,47.307,47.669,48.043,48.046,40.538
-3.68,-6,47.047,47.227,47.416,47.775,48.147,48.15,40.575
-3.6,-6,47.159,47.337,47.524,47.88,48.25,48.253,40.612
-3.52,-6,47.271,47.448,47.633,47.986,48.353,48.356,40.649
-3.44,-6,47.383,47.558,47.742,48.092,48.456,48.459,40.696
-3.36,-6,47.496,47.669,47.851,48.198,48.558,48.561,40.75
-3.28,-6,47.609,47.78,47.96,48.304,48.661,48.664,40.804
-3.2,-6,47.722,47.891,48.07,48.41,48.764,48.767,40.858
-3.12,-6,47.836,48.003,48.18,48.516,48.866,48.869,40.913
-3.04,-6,47.951,48.116,48.29,48.622,48.969,48.972,40.968
-2.96,-6,48.067,48.229,48.401,48.729,49.071,49.074,40.999
-2.88,-6,48.183,48.343,48.512,48.836,49.174,49.177,40.981
-2.8,-6,48.3,48.457,48.624,48.943,49.276,49.279,40.942
-2.72,-6,48.418,48.572,48.737,49.051,49.379,49.382,40.902
-2.64,-6,48.537,48.689,48.851,49.159,49.482,49.485,40.861
-2.56,-6,48.658,48.806,48.965,49.267,49.585,49.588,40.818
-2.48,-6,48.779,48.924,49.08,49.377,49.689,49.691,40.773
-2.4,-6,48.902,49.044,49.197,49.487,49.793,49.795,40.726
-2.32,-6,49.027,49.165,49.314,49.598,49.897,49.9,40.678
-2.24,-6,49.153,49.287,49.433,49.71,50.002,50.005,40.629
-2.16,-6,49.281,49.411,49.553,49.823,50.108,50.11,40.578
-2.08,-6,49.411,49.537,49.675,49.937,50.214,50.217,40.526
-2,-6,49.543,49.665,49.799,50.052,50.321,50.324,40.473
-1.92,-6,49.677,49.794,49.924,50.169,50.429,50.432,40.419
-1.84,-6,49.814,49.926,50.051,50.287,50.539,50.541,40.364
-1.76,-6,49.953,50.061,50.18,50.407,50.649,50.652,40.308
-1.68,-6,50.094,50.197,50.312,50.529,50.761,50.763,40.251
-1.6,-6,50.239,50.336,50.446,50.652,50.874,50.876,40.195
-1.52,-6,50.386,50.478,50.582,50.778,50.989,50.991,40.139
-1.44,-6,50.536,50.622,50.721,50.905,51.105,51.107,40.083
-1.36,-6,50.689,50.77,50.862,51.035,51.223,51.225,40.028
-1.28,-6,50.845,50.92,51.006,51.167,51.343,51.345,39.975
-1.2,-6,51.004,51.073,51.153,51.302,51.465,51.467,39.923
-1.12,-6,51.166,51.229,51.303,51.439,51.588,51.59,39.874
-1.04,-6,51.331,51.387,51.455,51.578,51.714,51.716,39.828
-0.96,-6,51.499,51.549,51.609,51.719,51.842,51.843,39.787
-0.88,-6,51.67,51.713,51.767,51.863,51.971,51.973,39.75
-0.8,-6,51.843,51.88,51.927,52.009,52.103,52.104,39.718
-0.72,-6,52.019,52.049,52.089,52.157,52.236,52.237,39.693
-0.64,-6,52.197,52.22,52.253,52.307,52.371,52.372,39.675
-0.56,-6,52.376,52.393,52.418,52.459,52.508,52.509,39.664
-0.48,-6,52.557,52.568,52.586,52.612,52.646,52.647,39.661
-0.4,-6,52.739,52.743,52.754,52.767,52.785,52.786,39.667
-0.32,-6,52.922,52.919,52.923,52.922,52.925,52.926,39.681
-0.24,-6,53.105,53.096,53.092,53.077,53.066,53.067,39.703
-0.16,-6,53.287,53.272,53.262,53.233,53.207,53.208,39.733
-0.08,-6,53.469,53.448,53.43,53.389,53.348,53.349,39.771
0,-6,53.649,53.622,53.598,53.543,53.489,53.489,39.813
0.08,-6,53.724,53.687,53.651,53.572,53.504,53.504,39.879
0.16,-6,53.873,53.827,53.782,53.687,53.605,53.605,39.944
0.24,-6,54.029,53.977,53.924,53.814,53.718,53.718,40.143
0.32,-6,54.185,54.128,54.068,53.943,53.835,53.835,40.026
0.4,-6,54.34,54.276,54.209,54.073,53.951,53.951,39.915
0.48,-6,54.49,54.42,54.347,54.199,54.064,54.064,39.817
0.56,-6,54.634,54.561,54.481,54.321,54.174,54.174,39.665
0.64,-6,54.789,54.695,54.609,54.438,54.281,54.28,39.574
0.72,-6,54.95,54.83,54.733,54.551,54.382,54.381,39.514
0.8,-6,55.106,54.962,54.856,54.658,54.478,54.478,39.456
0.88,-6,55.256,55.095,54.972,54.764,54.569,54.569,39.396
0.96,-6,55.401,55.228,55.084,54.865,54.655,54.654,39.334
1.04,-6,55.54,55.359,55.196,54.961,54.738,54.737,39.271
1.12,-6,55.677,55.484,55.304,55.052,54.818,54.817,39.207
1.2,-6,55.808,55.608,55.407,55.137,54.893,54.892,39.141
1.28,-6,55.934,55.727,55.509,55.219,54.965,54.963,39.074
1.36,-6,56.04,55.842,55.607,55.297,55.031,55.03,39.005
1.44,-6,56.143,55.942,55.709,55.375,55.095,55.094,38.935
1.52,-6,56.251,56.038,55.799,55.45,55.156,55.155,38.864
1.6,-6,56.346,56.127,55.873,55.52,55.217,55.216,38.791
1.68,-6,56.433,56.214,55.951,55.588,55.277,55.276,38.716
1.76,-6,56.519,56.3,56.032,55.648,55.337,55.336,38.641
1.84,-6,56.603,56.387,56.115,55.709,55.396,55.394,38.563
1.92,-6,56.688,56.475,56.2,55.772,55.453,55.452,38.485
2,-6,56.775,56.566,56.288,55.838,55.513,55.512,38.405
2.08,-6,56.865,56.66,56.381,55.908,55.577,55.575,38.325
2.16,-6,56.96,56.759,56.478,55.991,55.645,55.643,38.242
2.24,-6,57.058,56.859,56.582,56.084,55.719,55.717,38.159
2.32,-6,57.162,56.964,56.691,56.184,55.799,55.797,38.074
2.4,-6,57.272,57.075,56.808,56.293,55.885,55.884,37.989
2.48,-6,57.395,57.193,56.931,56.411,55.979,55.978,37.902
2.56,-6,57.527,57.318,57.063,56.537,56.081,56.08,37.814
2.64,-6,57.668,57.45,57.201,56.673,56.191,56.189,37.725
2.72,-6,57.818,57.59,57.348,56.819,56.31,56.308,37.635
2.8,-6,57.976,57.737,57.502,56.975,56.437,56.435,37.543
2.88,-6,58.142,57.892,57.659,57.14,56.572,56.57,37.451
2.96,-6,58.316,58.058,57.825,57.315,56.717,56.715,37.358
3.04,-6,58.499,58.238,57.998,57.498,56.869,56.867,37.264
3.12,-6,58.689,58.425,58.178,57.691,57.047,57.043,37.17
3.2,-6,58.887,58.621,58.366,57.891,57.236,57.232,37.074
3.28,-6,59.091,58.824,58.561,58.1,57.434,57.43,36.978
3.36,-6,59.302,59.035,58.762,58.315,57.643,57.638,36.88
3.44,-6,59.52,59.253,58.969,58.538,57.86,57.856,36.782
3.52,-6,59.742,59.477,59.182,58.767,58.086,58.082,36.684
3.6,-6,59.97,59.707,59.403,59.001,58.321,58.316,36.584
3.68,-6,60.203,59.942,59.637,59.241,58.564,58.559,36.484
3.76,-6,60.44,60.183,59.878,59.486,58.814,58.809,36.383
3.84,-6,60.681,60.429,60.124,59.735,59.071,59.066,36.282
3.92,-6,60.925,60.68,60.375,59.983,59.335,59.33,36.18
4,-6,61.173,60.934,60.631,60.234,59.605,59.6,36.078
4.08,-6,61.423,61.192,60.892,60.49,59.881,59.876,35.975
4.16,-6,61.676,61.454,61.158,60.75,60.163,60.158,35.872
4.24,-6,61.931,61.718,61.427,61.014,60.449,60.444,35.768
4.32,-6,62.187,61.986,61.7,61.281,60.74,60.735,35.664
4.4,-6,62.446,62.256,61.977,61.552,61.036,61.031,35.56
4.48,-6,62.706,62.528,62.258,61.826,61.335,61.33,35.455
4.56,-6,62.967,62.803,62.541,62.103,61.638,61.633,35.35
4.64,-6,63.229,63.079,62.828,62.382,61.944,61.94,35.244
4.72,-6,63.488,63.357,63.117,62.664,62.254,62.249,35.138
4.8,-6,63.745,63.637,63.408,62.956,62.566,62.562,35.033
4.88,-6,64.004,63.918,63.702,63.253,62.882,62.878,34.926
4.96,-6,64.264,64.2,63.998,63.554,63.2,63.196,34.82
5.04,-6,64.525,64.484,64.296,63.859,63.52,63.516,34.713
5.12,-6,64.788,64.768,64.596,64.167,63.842,63.839,34.607
5.2,-6,65.053,65.053,64.897,64.478,64.167,64.164,34.5
5.28,-6,65.318,65.339,65.201,64.793,64.492,64.49,34.393
5.36,-6,65.585,65.621,65.505,65.111,64.815,64.813,34.286
5.44,-6,65.852,65.902,65.811,65.432,65.142,65.14,34.179
5.52,-6,66.129,66.185,66.119,65.756,65.472,65.47,34.072
5.6,-6,66.407,66.469,66.427,66.084,65.806,65.804,33.964
5.68,-6,66.686,66.755,66.736,66.414,66.142,66.141,33.857
5.76,-6,66.968,67.042,67.047,66.747,66.482,66.481,33.75
