X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,51.243,51.433,51.614,51.969,52.401,52.827,53.122,49.051
-5.92,-6,51.355,51.545,51.726,52.08,52.512,52.938,53.232,49.029
-5.84,-6,51.468,51.657,51.838,52.192,52.623,53.048,53.342,49.007
-5.76,-6,51.58,51.769,51.95,52.303,52.733,53.158,53.452,48.986
-5.68,-6,51.693,51.881,52.061,52.414,52.844,53.269,53.562,48.965
-5.6,-6,51.805,51.993,52.173,52.525,52.955,53.379,53.673,48.945
-5.52,-6,51.917,52.105,52.285,52.637,53.066,53.489,53.783,48.925
-5.44,-6,52.03,52.217,52.397,52.748,53.176,53.6,53.893,48.906
-5.36,-6,52.142,52.329,52.508,52.859,53.287,53.71,54.002,48.887
-5.28,-6,52.255,52.441,52.62,52.97,53.397,53.82,54.112,48.87
-5.2,-6,52.367,52.553,52.731,53.081,53.508,53.93,54.222,48.853
-5.12,-6,52.479,52.665,52.843,53.192,53.618,54.039,54.331,48.836
-5.04,-6,52.591,52.776,52.954,53.302,53.728,54.149,54.44,48.821
-4.96,-6,52.703,52.888,53.065,53.413,53.838,54.258,54.55,48.807
-4.88,-6,52.815,52.999,53.176,53.523,53.947,54.367,54.658,48.794
-4.8,-6,52.926,53.11,53.287,53.633,54.057,54.476,54.767,48.781
-4.72,-6,53.038,53.221,53.397,53.743,54.166,54.584,54.875,48.77
-4.64,-6,53.149,53.332,53.508,53.852,54.274,54.693,54.983,48.759
-4.56,-6,53.26,53.442,53.617,53.961,54.383,54.8,55.09,48.75
-4.48,-6,53.37,53.552,53.727,54.07,54.491,54.908,55.197,48.751
-4.4,-6,53.481,53.662,53.836,54.179,54.598,55.015,55.304,48.751
-4.32,-6,53.591,53.772,53.945,54.286,54.705,55.121,55.41,48.751
-4.24,-6,53.701,53.881,54.054,54.394,54.812,55.227,55.516,48.75
-4.16,-6,53.81,53.989,54.162,54.501,54.918,55.332,55.621,48.749
-4.08,-6,53.919,54.097,54.269,54.608,55.024,55.437,55.725,48.747
-4,-6,54.027,54.205,54.376,54.714,55.129,55.542,55.829,48.745
-3.92,-6,54.135,54.312,54.483,54.819,55.233,55.645,55.932,48.742
-3.84,-6,54.243,54.419,54.589,54.924,55.337,55.748,56.035,48.74
-3.76,-6,54.35,54.526,54.694,55.028,55.44,55.85,56.136,48.736
-3.68,-6,54.457,54.631,54.799,55.132,55.542,55.952,56.237,48.733
-3.6,-6,54.563,54.736,54.904,55.235,55.644,56.052,56.338,48.73
-3.52,-6,54.668,54.841,55.007,55.337,55.745,56.152,56.437,48.726
-3.44,-6,54.773,54.945,55.11,55.438,55.845,56.251,56.535,48.722
-3.36,-6,54.878,55.048,55.213,55.539,55.944,56.349,56.633,48.718
-3.28,-6,54.982,55.151,55.314,55.639,56.042,56.446,56.729,48.714
-3.2,-6,55.085,55.253,55.415,55.738,56.139,56.542,56.825,48.71
-3.12,-6,55.187,55.354,55.515,55.836,56.236,56.637,56.919,48.706
-3.04,-6,55.289,55.455,55.614,55.933,56.331,56.731,57.012,48.702
-2.96,-6,55.391,55.555,55.713,56.03,56.426,56.824,57.105,48.699
-2.88,-6,55.491,55.654,55.811,56.125,56.519,56.916,57.195,48.69
-2.8,-6,55.591,55.752,55.908,56.22,56.611,57.006,57.285,48.665
-2.72,-6,55.691,55.85,56.004,56.313,56.702,57.095,57.374,48.639
-2.64,-6,55.79,55.947,56.099,56.406,56.792,57.184,57.461,48.611
-2.56,-6,55.888,56.043,56.194,56.497,56.881,57.27,57.547,48.58
-2.48,-6,55.986,56.139,56.287,56.588,56.969,57.356,57.631,48.549
-2.4,-6,56.083,56.234,56.38,56.677,57.055,57.44,57.714,48.515
-2.32,-6,56.179,56.328,56.472,56.766,57.14,57.523,57.795,48.481
-2.24,-6,56.275,56.421,56.564,56.854,57.224,57.604,57.875,48.445
-2.16,-6,56.371,56.514,56.654,56.94,57.307,57.684,57.954,48.408
-2.08,-6,56.466,56.606,56.744,57.026,57.389,57.762,58.031,48.37
-2,-6,56.56,56.698,56.833,57.11,57.469,57.839,58.106,48.332
-1.92,-6,56.655,56.789,56.921,57.194,57.548,57.915,58.18,48.294
-1.84,-6,56.748,56.88,57.009,57.276,57.626,57.989,58.252,48.255
-1.76,-6,56.842,56.97,57.096,57.358,57.702,58.061,58.322,48.217
-1.68,-6,56.936,57.06,57.183,57.439,57.778,58.132,58.391,48.179
-1.6,-6,57.029,57.15,57.269,57.519,57.852,58.201,58.458,48.142
-1.52,-6,57.123,57.239,57.355,57.598,57.925,58.269,58.523,48.105
-1.44,-6,57.216,57.329,57.44,57.676,57.996,58.336,58.587,48.07
-1.36,-6,57.31,57.418,57.525,57.754,58.067,58.401,58.649,48.036
-1.28,-6,57.403,57.507,57.61,57.831,58.137,58.464,58.709,48.003
-1.2,-6,57.497,57.596,57.694,57.908,58.205,58.526,58.768,47.972
-1.12,-6,57.591,57.685,57.779,57.984,58.273,58.587,58.824,47.943
-1.04,-6,57.686,57.775,57.863,58.06,58.34,58.646,58.88,47.915
-0.96,-6,57.781,57.864,57.948,58.135,58.405,58.704,58.933,47.889
-0.88,-6,57.876,57.954,58.033,58.21,58.47,58.761,58.985,47.864
-0.8,-6,57.972,58.045,58.117,58.285,58.535,58.816,59.036,47.841
-0.72,-6,58.069,58.135,58.203,58.359,58.599,58.871,59.084,47.819
-0.64,-6,58.166,58.227,58.288,58.434,58.662,58.924,59.132,47.798
-0.56,-6,58.263,58.318,58.373,58.508,58.724,58.976,59.178,47.777
-0.48,-6,58.361,58.41,58.459,58.583,58.787,59.027,59.222,47.756
-0.4,-6,58.459,58.502,58.546,58.658,58.849,59.078,59.265,47.734
-0.32,-6,58.557,58.595,58.632,58.732,58.91,59.127,59.307,47.71
-0.24,-6,58.656,58.687,58.719,58.807,58.972,59.176,59.348,47.684
-0.16,-6,58.754,58.78,58.805,58.882,59.033,59.224,59.388,47.654
-0.08,-6,58.852,58.872,58.892,58.957,59.094,59.272,59.427,47.619
0,-6,58.95,58.965,58.979,59.033,59.155,59.319,59.465,47.579
0.08,-6,58.921,58.927,58.931,58.979,59.08,59.22,59.366,47.551
0.16,-6,58.973,58.972,58.969,59.007,59.09,59.212,59.351,47.52
0.24,-6,59.035,59.028,59.018,59.046,59.111,59.213,59.343,47.783
0.32,-6,59.097,59.084,59.068,59.086,59.132,59.219,59.337,47.732
0.4,-6,59.156,59.138,59.116,59.123,59.154,59.221,59.328,47.671
0.48,-6,59.21,59.188,59.161,59.157,59.171,59.22,59.315,47.605
0.56,-6,59.259,59.233,59.2,59.187,59.185,59.214,59.297,47.533
0.64,-6,59.302,59.273,59.236,59.212,59.194,59.205,59.273,47.457
0.72,-6,59.351,59.31,59.265,59.232,59.2,59.19,59.243,47.378
