X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,38.808,38.887,38.981,37.672
-5.92,-6,38.939,39.017,39.109,37.686
-5.84,-6,39.07,39.147,39.239,37.701
-5.76,-6,39.202,39.278,39.368,37.716
-5.68,-6,39.334,39.409,39.498,37.729
-5.6,-6,39.466,39.54,39.629,37.742
-5.52,-6,39.599,39.672,39.759,37.755
-5.44,-6,39.733,39.805,39.89,37.768
-5.36,-6,39.867,39.937,40.022,37.781
-5.28,-6,40.001,40.07,40.154,37.794
-5.2,-6,40.135,40.204,40.286,37.808
-5.12,-6,40.27,40.338,40.418,37.821
-5.04,-6,40.405,40.472,40.551,37.834
-4.96,-6,40.541,40.606,40.684,37.848
-4.88,-6,40.677,40.741,40.818,37.861
-4.8,-6,40.813,40.876,40.951,37.875
-4.72,-6,40.95,41.011,41.085,37.888
-4.64,-6,41.087,41.147,41.219,37.901
-4.56,-6,41.224,41.283,41.354,37.915
-4.48,-6,41.361,41.419,41.488,37.928
-4.4,-6,41.499,41.555,41.623,37.941
-4.32,-6,41.637,41.692,41.758,37.953
-4.24,-6,41.775,41.829,41.894,37.966
-4.16,-6,41.913,41.966,42.029,37.978
-4.08,-6,42.052,42.103,42.165,37.999
-4,-6,42.191,42.24,42.3,38.054
-3.92,-6,42.33,42.378,42.436,38.112
-3.84,-6,42.469,42.516,42.572,38.117
-3.76,-6,42.608,42.654,42.708,38.121
-3.68,-6,42.748,42.792,42.845,38.125
-3.6,-6,42.887,42.93,42.981,38.127
-3.52,-6,43.027,43.068,43.117,38.129
-3.44,-6,43.167,43.206,43.254,38.13
-3.36,-6,43.307,43.345,43.39,38.131
-3.28,-6,43.447,43.483,43.527,38.13
-3.2,-6,43.587,43.622,43.663,38.129
-3.12,-6,43.727,43.76,43.8,38.127
-3.04,-6,43.867,43.899,43.936,38.124
-2.96,-6,44.007,44.037,44.073,38.121
-2.88,-6,44.148,44.176,44.209,38.111
-2.8,-6,44.288,44.314,44.346,38.091
-2.72,-6,44.428,44.452,44.482,38.069
-2.64,-6,44.568,44.591,44.618,38.046
-2.56,-6,44.708,44.729,44.754,38.021
-2.48,-6,44.848,44.867,44.891,37.995
-2.4,-6,44.988,45.006,45.027,37.968
-2.32,-6,45.128,45.144,45.162,37.939
-2.24,-6,45.268,45.282,45.298,37.908
-2.16,-6,45.407,45.42,45.434,37.877
-2.08,-6,45.547,45.557,45.569,37.844
-2,-6,45.686,45.695,45.704,37.81
-1.92,-6,45.826,45.832,45.84,37.775
-1.84,-6,45.965,45.97,45.975,37.739
-1.76,-6,46.104,46.107,46.109,37.701
-1.68,-6,46.243,46.244,46.244,37.663
-1.6,-6,46.381,46.381,46.379,37.623
-1.52,-6,46.52,46.518,46.513,37.582
-1.44,-6,46.658,46.654,46.647,37.54
-1.36,-6,46.796,46.79,46.781,37.498
-1.28,-6,46.934,46.927,46.915,37.454
-1.2,-6,47.072,47.063,47.048,37.409
-1.12,-6,47.21,47.198,47.182,37.363
-1.04,-6,47.347,47.334,47.315,37.316
-0.96,-6,47.484,47.469,47.448,37.267
-0.88,-6,47.621,47.605,47.581,37.217
-0.8,-6,47.758,47.74,47.714,37.166
-0.72,-6,47.895,47.875,47.847,37.114
-0.64,-6,48.031,48.01,47.979,37.059
-0.56,-6,48.167,48.144,48.112,37.003
-0.48,-6,48.304,48.279,48.244,36.946
-0.4,-6,48.44,48.413,48.377,36.886
-0.32,-6,48.576,48.548,48.509,36.823
-0.24,-6,48.711,48.682,48.641,36.759
-0.16,-6,48.847,48.816,48.773,36.691
-0.08,-6,48.983,48.95,48.905,36.621
0,-6,49.119,49.085,49.037,36.548
0.08,-6,49.224,49.191,49.139,36.495
0.16,-6,49.35,49.317,49.263,36.444
0.24,-6,49.481,49.446,49.39,36.51
0.32,-6,49.613,49.577,49.519,36.357
0.4,-6,49.746,49.71,49.65,36.215
0.48,-6,49.883,49.844,49.781,36.09
0.56,-6,50.036,49.979,49.915,35.99
0.64,-6,50.194,50.118,50.05,35.899
0.72,-6,50.353,50.261,50.188,35.824
0.8,-6,50.513,50.411,50.327,35.747
0.88,-6,50.674,50.562,50.466,35.669
0.96,-6,50.838,50.717,50.612,35.588
1.04,-6,51.003,50.876,50.759,35.506
1.12,-6,51.165,51.037,50.909,35.423
1.2,-6,51.31,51.198,51.061,35.338
1.28,-6,51.46,51.342,51.214,35.251
1.36,-6,51.621,51.488,51.358,35.162
1.44,-6,51.784,51.646,51.497,35.072
1.52,-6,51.947,51.807,51.647,34.981
1.6,-6,52.103,51.961,51.798,34.888
1.68,-6,52.256,52.114,51.951,34.793
1.76,-6,52.408,52.269,52.105,34.697
1.84,-6,52.561,52.425,52.261,34.6
1.92,-6,52.715,52.583,52.418,34.501
2,-6,52.871,52.743,52.578,34.401
2.08,-6,53.028,52.905,52.74,34.299
2.16,-6,53.188,53.069,52.905,34.197
2.24,-6,53.349,53.235,53.072,34.093
2.32,-6,53.513,53.403,53.242,33.988
2.4,-6,53.679,53.572,53.415,33.882
