X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,43.379,43.496,43.614,43.813,44.585
-5.92,-6,43.503,43.619,43.736,43.934,44.584
-5.84,-6,43.626,43.742,43.859,44.056,44.582
-5.76,-6,43.75,43.865,43.982,44.178,44.58
-5.68,-6,43.874,43.989,44.105,44.3,44.578
-5.6,-6,43.998,44.113,44.228,44.422,44.576
-5.52,-6,44.123,44.237,44.352,44.544,44.574
-5.44,-6,44.247,44.361,44.476,44.667,44.571
-5.36,-6,44.372,44.485,44.599,44.789,44.57
-5.28,-6,44.496,44.609,44.723,44.911,44.568
-5.2,-6,44.621,44.733,44.846,45.034,44.565
-5.12,-6,44.746,44.857,44.97,45.156,44.562
-5.04,-6,44.87,44.981,45.093,45.278,44.559
-4.96,-6,44.995,45.105,45.217,45.4,44.555
-4.88,-6,45.12,45.229,45.34,45.522,44.551
-4.8,-6,45.244,45.353,45.463,45.643,44.546
-4.72,-6,45.368,45.476,45.586,45.763,44.552
-4.64,-6,45.491,45.598,45.707,45.883,44.56
-4.56,-6,45.614,45.72,45.828,46.002,44.549
-4.48,-6,45.735,45.841,45.948,46.121,44.532
-4.4,-6,45.857,45.962,46.069,46.24,44.513
-4.32,-6,45.978,46.083,46.189,46.358,44.494
-4.24,-6,46.099,46.203,46.309,46.476,44.474
-4.16,-6,46.22,46.323,46.428,46.593,44.452
-4.08,-6,46.34,46.443,46.547,46.711,44.43
-4,-6,46.46,46.562,46.666,46.827,44.407
-3.92,-6,46.58,46.681,46.784,46.944,44.384
-3.84,-6,46.699,46.8,46.902,47.06,44.359
-3.76,-6,46.818,46.918,47.019,47.175,44.334
-3.68,-6,46.936,47.035,47.136,47.29,44.308
-3.6,-6,47.054,47.152,47.252,47.404,44.281
-3.52,-6,47.171,47.268,47.367,47.517,44.253
-3.44,-6,47.287,47.383,47.481,47.629,44.225
-3.36,-6,47.402,47.498,47.594,47.74,44.195
-3.28,-6,47.517,47.611,47.707,47.851,44.166
-3.2,-6,47.63,47.724,47.818,47.96,44.135
-3.12,-6,47.743,47.835,47.928,48.068,44.104
-3.04,-6,47.854,47.945,48.038,48.176,44.072
-2.96,-6,47.964,48.054,48.146,48.282,44.039
