X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,39.075,39.151,39.259,37.147
-5.92,-6,39.181,39.256,39.363,37.144
-5.84,-6,39.287,39.361,39.466,37.141
-5.76,-6,39.394,39.466,39.57,37.138
-5.68,-6,39.501,39.572,39.674,37.135
-5.6,-6,39.608,39.677,39.778,37.132
-5.52,-6,39.716,39.783,39.882,37.128
-5.44,-6,39.824,39.889,39.986,37.125
-5.36,-6,39.931,39.996,40.091,37.121
-5.28,-6,40.039,40.102,40.195,37.118
-5.2,-6,40.148,40.209,40.3,37.114
-5.12,-6,40.256,40.315,40.405,37.11
-5.04,-6,40.364,40.422,40.51,37.107
-4.96,-6,40.473,40.529,40.615,37.103
-4.88,-6,40.582,40.636,40.72,37.099
-4.8,-6,40.69,40.743,40.825,37.095
-4.72,-6,40.799,40.85,40.93,37.091
-4.64,-6,40.908,40.957,41.035,37.087
-4.56,-6,41.017,41.064,41.139,37.084
-4.48,-6,41.126,41.171,41.244,37.089
-4.4,-6,41.235,41.278,41.349,37.093
-4.32,-6,41.344,41.384,41.454,37.097
-4.24,-6,41.453,41.491,41.559,37.101
-4.16,-6,41.561,41.598,41.663,37.104
-4.08,-6,41.67,41.705,41.767,37.107
-4,-6,41.779,41.811,41.871,37.11
-3.92,-6,41.887,41.918,41.975,37.112
-3.84,-6,41.996,42.024,42.079,37.114
-3.76,-6,42.104,42.13,42.183,37.116
-3.68,-6,42.212,42.236,42.286,37.118
-3.6,-6,42.32,42.341,42.389,37.119
-3.52,-6,42.427,42.446,42.492,37.12
-3.44,-6,42.535,42.551,42.594,37.12
-3.36,-6,42.642,42.656,42.696,37.12
-3.28,-6,42.748,42.76,42.797,37.119
-3.2,-6,42.855,42.864,42.899,37.118
-3.12,-6,42.961,42.968,42.999,37.117
-3.04,-6,43.067,43.071,43.1,37.115
-2.96,-6,43.172,43.174,43.199,37.111
-2.88,-6,43.277,43.276,43.299,37.097
-2.8,-6,43.381,43.378,43.397,37.069
-2.72,-6,43.485,43.479,43.496,37.04
-2.64,-6,43.588,43.58,43.593,37.01
-2.56,-6,43.691,43.68,43.69,36.98
-2.48,-6,43.794,43.779,43.786,36.948
-2.4,-6,43.895,43.878,43.882,36.915
-2.32,-6,43.996,43.976,43.977,36.882
-2.24,-6,44.097,44.074,44.071,36.847
-2.16,-6,44.197,44.171,44.165,36.812
-2.08,-6,44.296,44.267,44.257,36.775
-2,-6,44.394,44.362,44.349,36.738
-1.92,-6,44.491,44.457,44.44,36.7
-1.84,-6,44.588,44.551,44.531,36.661
-1.76,-6,44.684,44.644,44.62,36.621
-1.68,-6,44.779,44.736,44.708,36.581
-1.6,-6,44.873,44.827,44.796,36.539
-1.52,-6,44.967,44.917,44.883,36.497
-1.44,-6,45.059,45.006,44.968,36.453
-1.36,-6,45.15,45.095,45.053,36.409
-1.28,-6,45.241,45.182,45.136,36.364
-1.2,-6,45.33,45.268,45.219,36.318
-1.12,-6,45.418,45.354,45.301,36.271
-1.04,-6,45.506,45.438,45.381,36.222
-0.96,-6,45.592,45.521,45.46,36.173
-0.88,-6,45.677,45.603,45.538,36.122
-0.8,-6,45.76,45.684,45.616,36.07
-0.72,-6,45.843,45.763,45.691,36.017
-0.64,-6,45.924,45.842,45.766,35.962
-0.56,-6,46.005,45.919,45.84,35.906
-0.48,-6,46.084,45.995,45.912,35.848
-0.4,-6,46.161,46.07,45.983,35.788
-0.32,-6,46.237,46.144,46.053,35.726
-0.24,-6,46.312,46.216,46.121,35.663
-0.16,-6,46.386,46.287,46.189,35.597
-0.08,-6,46.458,46.356,46.255,35.529
0,-6,46.529,46.424,46.319,35.458
0.08,-6,46.526,46.422,46.307,35.408
0.16,-6,46.572,46.467,46.347,35.356
0.24,-6,46.625,46.518,46.393,35.405
0.32,-6,46.679,46.571,46.441,35.249
0.4,-6,46.734,46.624,46.49,35.11
0.48,-6,46.789,46.676,46.539,34.994
0.56,-6,46.843,46.728,46.587,34.929
0.64,-6,46.9,46.779,46.634,34.838
0.72,-6,46.959,46.833,46.68,34.757
0.8,-6,47.018,46.888,46.729,34.688
0.88,-6,47.075,46.943,46.78,34.617
0.96,-6,47.132,46.996,46.829,34.545
1.04,-6,47.189,47.049,46.877,34.471
1.12,-6,47.246,47.101,46.925,34.396
1.2,-6,47.304,47.154,46.973,34.321
1.28,-6,47.36,47.208,47.019,34.243
1.36,-6,47.401,47.26,47.067,34.165
1.44,-6,47.414,47.311,47.115,34.086
1.52,-6,47.433,47.327,47.162,34.005
1.6,-6,47.479,47.336,47.203,33.923
1.68,-6,47.523,47.364,47.206,33.841
1.76,-6,47.566,47.401,47.212,33.757
1.84,-6,47.604,47.434,47.237,33.672
1.92,-6,47.633,47.462,47.263,33.586
2,-6,47.66,47.489,47.288,33.499
2.08,-6,47.685,47.513,47.311,33.411
2.16,-6,47.709,47.537,47.333,33.322
2.24,-6,47.731,47.559,47.353,33.233
2.32,-6,47.751,47.579,47.372,33.142
2.4,-6,47.77,47.598,47.39,33.051
2.48,-6,47.788,47.616,47.407,32.959
2.56,-6,47.804,47.632,47.422,32.866
2.64,-6,47.818,47.647,47.437,32.772
2.72,-6,47.831,47.661,47.45,32.678
2.8,-6,47.843,47.674,47.462,32.582
2.88,-6,47.853,47.685,47.473,32.487
2.96,-6,47.862,47.695,47.483,32.39
3.04,-6,47.869,47.703,47.491,32.293
3.12,-6,47.875,47.711,47.499,32.196
3.2,-6,47.88,47.717,47.506,32.098
3.28,-6,47.883,47.723,47.512,31.999
3.36,-6,47.885,47.727,47.516,31.9
3.44,-6,47.886,47.729,47.52,31.801
3.52,-6,47.886,47.731,47.523,31.701
3.6,-6,47.884,47.732,47.525,31.601
3.68,-6,47.881,47.732,47.526,31.5
3.76,-6,47.877,47.73,47.526,31.399
3.84,-6,47.878,47.738,47.54,31.298
3.92,-6,47.898,47.763,47.569,31.196
4,-6,47.917,47.787,47.598,31.094
4.08,-6,47.934,47.811,47.626,30.992
4.16,-6,47.95,47.832,47.652,30.89
4.24,-6,47.965,47.853,47.678,30.788
4.32,-6,47.979,47.872,47.702,30.685
4.4,-6,47.991,47.89,47.725,30.582
4.48,-6,48.002,47.907,47.747,30.479
4.56,-6,48.012,47.923,47.767,30.376
4.64,-6,48.02,47.937,47.786,30.273
4.72,-6,48.027,47.949,47.804,30.17
4.8,-6,48.033,47.96,47.821,30.067
4.88,-6,48.026,47.97,47.836,29.964
4.96,-6,48.001,47.979,47.849,29.861
5.04,-6,47.976,47.986,47.862,29.758
5.12,-6,47.95,47.991,47.873,29.655
5.2,-6,47.923,47.968,47.882,29.552
5.28,-6,47.895,47.942,47.89,29.449
5.36,-6,47.867,47.915,47.897,29.347
5.44,-6,47.839,47.887,47.901,29.244
5.52,-6,47.81,47.859,47.874,29.141
5.6,-6,47.78,47.831,47.847,29.039
5.68,-6,47.75,47.801,47.818,28.937
5.76,-6,47.719,47.772,47.789,28.835
5.84,-6,47.688,47.741,47.76,28.733
5.92,-6,47.657,47.71,47.73,28.631
6,-6,47.625,47.679,47.699,28.529
-6,-5.92,39.138,39.216,39.326,37.309
-5.92,-5.92,39.246,39.322,39.43,37.306
-5.84,-5.92,39.353,39.428,39.535,37.303
-5.76,-5.92,39.461,39.535,39.64,37.3
-5.68,-5.92,39.569,39.641,39.745,37.297
-5.6,-5.92,39.678,39.748,39.85,37.293
-5.52,-5.92,39.786,39.855,39.955,37.29
-5.44,-5.92,39.895,39.962,40.061,37.287
-5.36,-5.92,40.004,40.07,40.167,37.283
-5.28,-5.92,40.113,40.177,40.272,37.279
-5.2,-5.92,40.223,40.285,40.378,37.276
-5.12,-5.92,40.332,40.393,40.484,37.272
-5.04,-5.92,40.442,40.501,40.59,37.268
-4.96,-5.92,40.552,40.609,40.697,37.264
-4.88,-5.92,40.662,40.717,40.803,37.261
-4.8,-5.92,40.772,40.825,40.909,37.257
-4.72,-5.92,40.882,40.934,41.015,37.253
-4.64,-5.92,40.992,41.042,41.122,37.249
-4.56,-5.92,41.102,41.15,41.228,37.246
-4.48,-5.92,41.213,41.259,41.334,37.251
-4.4,-5.92,41.323,41.367,41.44,37.255
-4.32,-5.92,41.433,41.475,41.546,37.26
-4.24,-5.92,41.543,41.583,41.652,37.264
-4.16,-5.92,41.654,41.692,41.758,37.267
-4.08,-5.92,41.764,41.8,41.864,37.271
-4,-5.92,41.874,41.908,41.97,37.273
-3.92,-5.92,41.984,42.015,42.075,37.276
-3.84,-5.92,42.093,42.123,42.18,37.278
-3.76,-5.92,42.203,42.23,42.285,37.28
-3.68,-5.92,42.313,42.338,42.39,37.282
-3.6,-5.92,42.422,42.445,42.494,37.283
-3.52,-5.92,42.531,42.551,42.598,37.284
-3.44,-5.92,42.64,42.658,42.702,37.285
-3.36,-5.92,42.748,42.764,42.805,37.285
-3.28,-5.92,42.857,42.87,42.908,37.285
-3.2,-5.92,42.964,42.975,43.011,37.284
-3.12,-5.92,43.072,43.08,43.113,37.282
-3.04,-5.92,43.179,43.185,43.215,37.28
-2.96,-5.92,43.286,43.289,43.316,37.277
-2.88,-5.92,43.392,43.393,43.417,37.263
-2.8,-5.92,43.498,43.496,43.517,37.235
-2.72,-5.92,43.604,43.598,43.617,37.206
-2.64,-5.92,43.709,43.701,43.716,37.175
-2.56,-5.92,43.813,43.802,43.814,37.144
-2.48,-5.92,43.917,43.903,43.912,37.112
-2.4,-5.92,44.02,44.004,44.009,37.079
-2.32,-5.92,44.122,44.103,44.105,37.045
-2.24,-5.92,44.224,44.202,44.201,37.01
-2.16,-5.92,44.326,44.301,44.296,36.974
-2.08,-5.92,44.426,44.398,44.39,36.938
-2,-5.92,44.526,44.495,44.483,36.9
-1.92,-5.92,44.625,44.591,44.575,36.862
-1.84,-5.92,44.723,44.686,44.667,36.822
-1.76,-5.92,44.82,44.78,44.758,36.782
-1.68,-5.92,44.917,44.874,44.847,36.741
-1.6,-5.92,45.012,44.966,44.936,36.699
-1.52,-5.92,45.107,45.058,45.024,36.656
-1.44,-5.92,45.201,45.148,45.111,36.612
-1.36,-5.92,45.294,45.238,45.197,36.568
-1.28,-5.92,45.385,45.327,45.282,36.522
-1.2,-5.92,45.476,45.414,45.365,36.475
-1.12,-5.92,45.566,45.501,45.448,36.428
-1.04,-5.92,45.654,45.586,45.53,36.379
-0.96,-5.92,45.742,45.671,45.61,36.329
-0.88,-5.92,45.828,45.754,45.689,36.278
-0.8,-5.92,45.913,45.836,45.768,36.226
-0.72,-5.92,45.997,45.917,45.845,36.172
-0.64,-5.92,46.079,45.996,45.92,36.117
-0.56,-5.92,46.161,46.075,45.995,36.06
-0.48,-5.92,46.241,46.152,46.068,36.002
-0.4,-5.92,46.32,46.228,46.14,35.942
-0.32,-5.92,46.397,46.302,46.211,35.88
-0.24,-5.92,46.473,46.375,46.28,35.815
-0.16,-5.92,46.548,46.447,46.348,35.749
-0.08,-5.92,46.621,46.518,46.415,35.68
0,-5.92,46.693,46.587,46.481,35.609
0.08,-5.92,46.69,46.585,46.469,35.559
0.16,-5.92,46.738,46.631,46.51,35.506
0.24,-5.92,46.791,46.683,46.557,35.556
0.32,-5.92,46.846,46.736,46.605,35.398
0.4,-5.92,46.902,46.79,46.655,35.258
0.48,-5.92,46.958,46.843,46.704,35.141
0.56,-5.92,47.013,46.896,46.752,35.075
0.64,-5.92,47.07,46.947,46.8,34.984
0.72,-5.92,47.13,47.002,46.846,34.902
0.8,-5.92,47.189,47.058,46.896,34.832
0.88,-5.92,47.247,47.112,46.947,34.76
0.96,-5.92,47.305,47.166,46.997,34.687
1.04,-5.92,47.362,47.22,47.046,34.613
1.12,-5.92,47.42,47.273,47.093,34.537
1.2,-5.92,47.479,47.325,47.142,34.461
1.28,-5.92,47.536,47.38,47.188,34.382
1.36,-5.92,47.577,47.433,47.237,34.303
1.44,-5.92,47.59,47.484,47.285,34.223
1.52,-5.92,47.609,47.5,47.332,34.141
1.6,-5.92,47.655,47.51,47.374,34.059
1.68,-5.92,47.7,47.538,47.377,33.975
1.76,-5.92,47.742,47.574,47.382,33.89
1.84,-5.92,47.782,47.608,47.408,33.804
1.92,-5.92,47.81,47.636,47.434,33.717
2,-5.92,47.837,47.662,47.458,33.629
2.08,-5.92,47.863,47.687,47.481,33.54
2.16,-5.92,47.886,47.71,47.503,33.45
2.24,-5.92,47.908,47.732,47.523,33.359
2.32,-5.92,47.929,47.753,47.542,33.267
2.4,-5.92,47.948,47.772,47.56,33.175
2.48,-5.92,47.965,47.789,47.576,33.081
2.56,-5.92,47.981,47.805,47.592,32.987
2.64,-5.92,47.995,47.82,47.606,32.892
2.72,-5.92,48.008,47.834,47.619,32.796
2.8,-5.92,48.019,47.846,47.63,32.7
2.88,-5.92,48.029,47.857,47.641,32.603
2.96,-5.92,48.038,47.867,47.651,32.505
3.04,-5.92,48.045,47.876,47.659,32.407
3.12,-5.92,48.05,47.883,47.667,32.308
3.2,-5.92,48.055,47.889,47.674,32.209
3.28,-5.92,48.058,47.894,47.679,32.109
3.36,-5.92,48.06,47.898,47.684,32.009
3.44,-5.92,48.06,47.9,47.687,31.908
3.52,-5.92,48.059,47.902,47.69,31.807
3.6,-5.92,48.057,47.902,47.691,31.705
3.68,-5.92,48.054,47.901,47.692,31.603
3.76,-5.92,48.05,47.899,47.691,31.501
3.84,-5.92,48.058,47.915,47.714,31.398
3.92,-5.92,48.077,47.941,47.744,31.295
4,-5.92,48.096,47.965,47.773,31.192
4.08,-5.92,48.113,47.988,47.801,31.089
4.16,-5.92,48.129,48.01,47.827,30.985
4.24,-5.92,48.144,48.03,47.853,30.882
4.32,-5.92,48.157,48.05,47.877,30.778
4.4,-5.92,48.169,48.067,47.9,30.674
4.48,-5.92,48.179,48.084,47.922,30.57
4.56,-5.92,48.189,48.099,47.942,30.466
4.64,-5.92,48.197,48.113,47.961,30.362
4.72,-5.92,48.203,48.125,47.979,30.257
4.8,-5.92,48.208,48.136,47.995,30.153
4.88,-5.92,48.193,48.145,48.01,30.049
4.96,-5.92,48.168,48.153,48.023,29.944
5.04,-5.92,48.141,48.16,48.035,29.84
5.12,-5.92,48.114,48.158,48.045,29.736
5.2,-5.92,48.086,48.132,48.054,29.632
5.28,-5.92,48.058,48.105,48.062,29.528
5.36,-5.92,48.03,48.078,48.068,29.424
5.44,-5.92,48,48.049,48.063,29.32
5.52,-5.92,47.97,48.02,48.035,29.217
5.6,-5.92,47.939,47.991,48.007,29.113
5.68,-5.92,47.908,47.961,47.978,29.01
5.76,-5.92,47.877,47.93,47.948,28.907
5.84,-5.92,47.845,47.899,47.918,28.804
5.92,-5.92,47.813,47.867,47.887,28.701
6,-5.92,47.781,47.835,47.856,28.598
-6,-5.84,39.202,39.281,39.392,37.473
-5.92,-5.84,39.31,39.388,39.498,37.47
-5.84,-5.84,39.419,39.495,39.604,37.467
-5.76,-5.84,39.528,39.603,39.71,37.464
-5.68,-5.84,39.637,39.711,39.816,37.461
-5.6,-5.84,39.747,39.819,39.922,37.457
-5.52,-5.84,39.857,39.927,40.029,37.454
-5.44,-5.84,39.967,40.035,40.136,37.45
-5.36,-5.84,40.077,40.144,40.242,37.447
-5.28,-5.84,40.187,40.253,40.349,37.443
-5.2,-5.84,40.298,40.362,40.457,37.44
-5.12,-5.84,40.409,40.471,40.564,37.436
-5.04,-5.84,40.52,40.58,40.671,37.432
-4.96,-5.84,40.631,40.689,40.779,37.428
-4.88,-5.84,40.742,40.799,40.886,37.425
-4.8,-5.84,40.853,40.908,40.994,37.421
-4.72,-5.84,40.965,41.018,41.102,37.417
-4.64,-5.84,41.076,41.128,41.209,37.413
-4.56,-5.84,41.188,41.237,41.317,37.41
-4.48,-5.84,41.299,41.347,41.424,37.415
-4.4,-5.84,41.411,41.457,41.532,37.42
-4.32,-5.84,41.523,41.566,41.639,37.425
-4.24,-5.84,41.634,41.676,41.747,37.429
-4.16,-5.84,41.746,41.786,41.854,37.433
-4.08,-5.84,41.858,41.895,41.961,37.436
-4,-5.84,41.969,42.004,42.068,37.439
-3.92,-5.84,42.081,42.114,42.175,37.442
-3.84,-5.84,42.192,42.223,42.282,37.445
-3.76,-5.84,42.303,42.331,42.388,37.447
-3.68,-5.84,42.414,42.44,42.494,37.449
-3.6,-5.84,42.525,42.549,42.6,37.45
-3.52,-5.84,42.635,42.657,42.706,37.452
-3.44,-5.84,42.746,42.765,42.811,37.452
-3.36,-5.84,42.856,42.872,42.916,37.453
-3.28,-5.84,42.965,42.98,43.02,37.452
-3.2,-5.84,43.075,43.087,43.124,37.452
-3.12,-5.84,43.184,43.193,43.228,37.45
-3.04,-5.84,43.293,43.299,43.331,37.449
-2.96,-5.84,43.401,43.405,43.434,37.445
-2.88,-5.84,43.509,43.51,43.536,37.431
-2.8,-5.84,43.616,43.615,43.638,37.403
-2.72,-5.84,43.723,43.719,43.739,37.373
-2.64,-5.84,43.83,43.823,43.839,37.343
-2.56,-5.84,43.935,43.926,43.939,37.311
-2.48,-5.84,44.041,44.028,44.038,37.279
-2.4,-5.84,44.146,44.13,44.137,37.246
-2.32,-5.84,44.25,44.231,44.234,37.211
-2.24,-5.84,44.353,44.332,44.332,37.176
-2.16,-5.84,44.456,44.431,44.428,37.14
-2.08,-5.84,44.558,44.53,44.523,37.102
-2,-5.84,44.659,44.629,44.618,37.064
-1.92,-5.84,44.76,44.726,44.712,37.025
-1.84,-5.84,44.859,44.823,44.805,36.986
-1.76,-5.84,44.958,44.918,44.897,36.945
-1.68,-5.84,45.056,45.013,44.988,36.903
-1.6,-5.84,45.153,45.107,45.078,36.861
-1.52,-5.84,45.249,45.2,45.167,36.818
-1.44,-5.84,45.344,45.292,45.255,36.773
-1.36,-5.84,45.438,45.383,45.342,36.728
-1.28,-5.84,45.532,45.473,45.428,36.682
-1.2,-5.84,45.624,45.562,45.513,36.635
-1.12,-5.84,45.715,45.65,45.597,36.587
-1.04,-5.84,45.805,45.736,45.68,36.538
-0.96,-5.84,45.893,45.822,45.762,36.488
-0.88,-5.84,45.981,45.906,45.842,36.437
-0.8,-5.84,46.067,45.99,45.921,36.384
-0.72,-5.84,46.152,46.072,46,36.33
-0.64,-5.84,46.236,46.152,46.076,36.274
-0.56,-5.84,46.319,46.232,46.152,36.217
-0.48,-5.84,46.4,46.31,46.226,36.158
-0.4,-5.84,46.48,46.387,46.299,36.097
-0.32,-5.84,46.558,46.463,46.371,36.035
-0.24,-5.84,46.636,46.537,46.441,35.97
-0.16,-5.84,46.711,46.61,46.51,35.903
-0.08,-5.84,46.786,46.681,46.578,35.834
0,-5.84,46.858,46.751,46.644,35.762
0.08,-5.84,46.856,46.75,46.633,35.712
0.16,-5.84,46.905,46.797,46.675,35.659
0.24,-5.84,46.96,46.849,46.722,35.709
0.32,-5.84,47.016,46.904,46.771,35.55
0.4,-5.84,47.072,46.958,46.821,35.408
0.48,-5.84,47.129,47.012,46.871,35.29
0.56,-5.84,47.184,47.065,46.92,35.224
0.64,-5.84,47.242,47.117,46.969,35.131
0.72,-5.84,47.303,47.172,47.015,35.049
0.8,-5.84,47.363,47.229,47.066,34.978
0.88,-5.84,47.422,47.284,47.117,34.905
0.96,-5.84,47.48,47.339,47.167,34.832
1.04,-5.84,47.538,47.393,47.216,34.756
1.12,-5.84,47.597,47.446,47.264,34.68
1.2,-5.84,47.656,47.499,47.313,34.602
1.28,-5.84,47.713,47.554,47.36,34.523
1.36,-5.84,47.755,47.608,47.409,34.443
1.44,-5.84,47.768,47.659,47.458,34.362
1.52,-5.84,47.787,47.675,47.505,34.279
1.6,-5.84,47.834,47.685,47.547,34.195
1.68,-5.84,47.879,47.713,47.549,34.11
1.76,-5.84,47.922,47.75,47.554,34.024
1.84,-5.84,47.961,47.784,47.58,33.937
1.92,-5.84,47.99,47.812,47.606,33.849
2,-5.84,48.017,47.838,47.63,33.76
2.08,-5.84,48.042,47.863,47.653,33.67
2.16,-5.84,48.066,47.886,47.675,33.578
2.24,-5.84,48.088,47.908,47.695,33.486
2.32,-5.84,48.108,47.928,47.714,33.393
2.4,-5.84,48.127,47.947,47.731,33.3
2.48,-5.84,48.144,47.965,47.748,33.205
2.56,-5.84,48.16,47.981,47.763,33.109
2.64,-5.84,48.174,47.996,47.777,33.013
2.72,-5.84,48.187,48.009,47.79,32.916
2.8,-5.84,48.198,48.021,47.801,32.819
2.88,-5.84,48.208,48.032,47.812,32.72
2.96,-5.84,48.216,48.042,47.821,32.621
3.04,-5.84,48.223,48.05,47.83,32.522
3.12,-5.84,48.228,48.057,47.837,32.421
3.2,-5.84,48.232,48.063,47.843,32.321
3.28,-5.84,48.235,48.068,47.848,32.22
3.36,-5.84,48.236,48.071,47.853,32.118
3.44,-5.84,48.237,48.073,47.856,32.016
3.52,-5.84,48.235,48.074,47.858,31.913
3.6,-5.84,48.233,48.074,47.86,31.81
3.68,-5.84,48.229,48.073,47.86,31.707
3.76,-5.84,48.224,48.071,47.86,31.603
3.84,-5.84,48.239,48.095,47.891,31.5
3.92,-5.84,48.259,48.121,47.921,31.395
4,-5.84,48.277,48.145,47.95,31.291
4.08,-5.84,48.294,48.168,47.978,31.186
4.16,-5.84,48.31,48.19,48.005,31.082
4.24,-5.84,48.324,48.21,48.03,30.977
4.32,-5.84,48.337,48.229,48.054,30.871
