X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,43.503,43.592,43.719,43.881,43.922
-5.92,-6,43.629,43.717,43.844,44.004,43.929
-5.84,-6,43.754,43.842,43.968,44.129,43.935
-5.76,-6,43.88,43.968,44.094,44.253,43.942
-5.68,-6,44.007,44.093,44.219,44.377,43.949
-5.6,-6,44.133,44.219,44.344,44.502,43.956
-5.52,-6,44.26,44.345,44.47,44.627,43.962
-5.44,-6,44.386,44.471,44.596,44.752,43.967
-5.36,-6,44.513,44.598,44.722,44.877,43.972
-5.28,-6,44.64,44.724,44.848,45.002,43.977
-5.2,-6,44.767,44.85,44.974,45.127,43.981
-5.12,-6,44.894,44.977,45.1,45.252,43.984
-5.04,-6,45.022,45.103,45.226,45.377,43.996
-4.96,-6,45.149,45.23,45.352,45.502,44.011
-4.88,-6,45.276,45.356,45.478,45.628,44.01
-4.8,-6,45.404,45.483,45.604,45.753,44
-4.72,-6,45.531,45.609,45.73,45.878,43.989
-4.64,-6,45.658,45.736,45.856,46.003,43.977
-4.56,-6,45.785,45.862,45.982,46.127,43.964
-4.48,-6,45.912,45.988,46.108,46.252,43.95
-4.4,-6,46.039,46.115,46.234,46.376,43.934
-4.32,-6,46.166,46.24,46.359,46.501,43.918
-4.24,-6,46.293,46.366,46.484,46.625,43.9
-4.16,-6,46.419,46.492,46.609,46.748,43.882
-4.08,-6,46.545,46.617,46.734,46.872,43.862
-4,-6,46.671,46.742,46.859,46.995,43.842
-3.92,-6,46.797,46.867,46.983,47.118,43.82
-3.84,-6,46.922,46.991,47.106,47.24,43.798
-3.76,-6,47.047,47.115,47.23,47.362,43.775
-3.68,-6,47.172,47.238,47.353,47.483,43.75
-3.6,-6,47.296,47.361,47.475,47.604,43.725
-3.52,-6,47.42,47.484,47.597,47.725,43.699
-3.44,-6,47.543,47.606,47.719,47.845,43.673
-3.36,-6,47.666,47.728,47.839,47.964,43.645
-3.28,-6,47.788,47.849,47.96,48.083,43.617
-3.2,-6,47.91,47.969,48.079,48.201,43.588
-3.12,-6,48.031,48.089,48.198,48.318,43.56
-3.04,-6,48.151,48.208,48.317,48.435,43.53
-2.96,-6,48.271,48.326,48.434,48.55,43.499
-2.88,-6,48.389,48.444,48.551,48.665,43.467
-2.8,-6,48.508,48.561,48.667,48.78,43.433
-2.72,-6,48.625,48.677,48.782,48.893,43.398
-2.64,-6,48.742,48.792,48.897,49.005,43.362
-2.56,-6,48.857,48.906,49.01,49.117,43.325
-2.48,-6,48.972,49.019,49.123,49.227,43.286
-2.4,-6,49.086,49.132,49.234,49.336,43.246
-2.32,-6,49.199,49.243,49.345,49.445,43.205
-2.24,-6,49.311,49.353,49.454,49.552,43.162
-2.16,-6,49.422,49.463,49.562,49.658,43.118
-2.08,-6,49.531,49.571,49.669,49.763,43.074
-2,-6,49.64,49.678,49.775,49.866,43.028
-1.92,-6,49.748,49.784,49.88,49.969,42.98
-1.84,-6,49.854,49.888,49.984,50.07,42.932
-1.76,-6,49.959,49.992,50.086,50.17,42.894
-1.68,-6,50.063,50.094,50.187,50.269,42.856
-1.6,-6,50.166,50.195,50.287,50.366,42.816
-1.52,-6,50.267,50.294,50.386,50.461,42.775
-1.44,-6,50.367,50.393,50.483,50.556,42.724
-1.36,-6,50.466,50.489,50.578,50.649,42.666
-1.28,-6,50.563,50.585,50.672,50.74,42.605
-1.2,-6,50.659,50.679,50.765,50.83,42.542
-1.12,-6,50.753,50.771,50.856,50.918,42.478
-1.04,-6,50.846,50.862,50.946,51.005,42.411
-0.96,-6,50.938,50.952,51.034,51.091,42.342
-0.88,-6,51.028,51.04,51.121,51.174,42.272
-0.8,-6,51.116,51.126,51.206,51.256,42.198
-0.72,-6,51.203,51.211,51.29,51.337,42.123
-0.64,-6,51.288,51.295,51.371,51.416,42.046
-0.56,-6,51.372,51.377,51.452,51.493,41.966
-0.48,-6,51.454,51.457,51.53,51.568,41.884
-0.4,-6,51.535,51.535,51.607,51.642,41.799
-0.32,-6,51.614,51.612,51.683,51.714,41.712
-0.24,-6,51.691,51.688,51.756,51.784,41.623
-0.16,-6,51.767,51.761,51.828,51.853,41.531
-0.08,-6,51.841,51.834,51.899,51.92,41.437
