X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,49.57,49.695,49.799,49.977,50.106,41.897
-5.92,-6,49.652,49.776,49.879,50.056,50.186,41.884
-5.84,-6,49.734,49.857,49.959,50.135,50.265,41.869
-5.76,-6,49.817,49.938,50.039,50.215,50.345,41.855
-5.68,-6,49.9,50.019,50.12,50.295,50.426,41.839
-5.6,-6,49.983,50.101,50.201,50.376,50.506,41.823
-5.52,-6,50.066,50.183,50.282,50.456,50.587,41.807
-5.44,-6,50.15,50.266,50.363,50.537,50.668,41.79
-5.36,-6,50.233,50.348,50.445,50.618,50.75,41.772
-5.28,-6,50.318,50.431,50.527,50.7,50.831,41.755
-5.2,-6,50.402,50.515,50.609,50.781,50.913,41.736
-5.12,-6,50.487,50.598,50.691,50.863,50.995,41.718
-5.04,-6,50.571,50.682,50.774,50.945,51.077,41.699
-4.96,-6,50.656,50.765,50.857,51.028,51.16,41.68
-4.88,-6,50.742,50.849,50.94,51.11,51.242,41.661
-4.8,-6,50.827,50.934,51.023,51.193,51.325,41.642
-4.72,-6,50.913,51.018,51.106,51.276,51.408,41.622
-4.64,-6,50.999,51.103,51.19,51.359,51.491,41.603
-4.56,-6,51.085,51.188,51.274,51.442,51.574,41.584
-4.48,-6,51.171,51.273,51.358,51.525,51.657,41.566
-4.4,-6,51.257,51.358,51.442,51.608,51.74,41.548
-4.32,-6,51.344,51.443,51.526,51.692,51.823,41.53
-4.24,-6,51.431,51.528,51.61,51.775,51.907,41.512
-4.16,-6,51.517,51.614,51.694,51.859,51.99,41.494
-4.08,-6,51.604,51.699,51.778,51.942,52.073,41.476
-4,-6,51.691,51.785,51.863,52.026,52.156,41.459
-3.92,-6,51.778,51.871,51.947,52.109,52.239,41.442
-3.84,-6,51.865,51.956,52.032,52.193,52.322,41.426
-3.76,-6,51.953,52.042,52.116,52.276,52.405,41.41
-3.68,-6,52.04,52.128,52.2,52.359,52.487,41.395
-3.6,-6,52.127,52.213,52.284,52.442,52.57,41.38
-3.52,-6,52.214,52.299,52.369,52.525,52.652,41.367
-3.44,-6,52.301,52.385,52.453,52.608,52.734,41.354
-3.36,-6,52.389,52.47,52.537,52.691,52.815,41.343
