X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,47.482,47.686,47.892,48.246,48.678,49.07,49.249,47.266
-5.92,-6,47.594,47.797,48.003,48.356,48.788,49.179,49.359,47.295
-5.84,-6,47.707,47.909,48.114,48.467,48.898,49.289,49.469,47.324
-5.76,-6,47.819,48.021,48.225,48.578,49.008,49.399,49.579,47.352
-5.68,-6,47.932,48.133,48.337,48.689,49.119,49.509,49.689,47.379
-5.6,-6,48.044,48.245,48.449,48.799,49.23,49.62,49.799,47.406
-5.52,-6,48.157,48.357,48.56,48.911,49.34,49.73,49.909,47.431
-5.44,-6,48.271,48.47,48.672,49.022,49.451,49.841,50.019,47.456
-5.36,-6,48.384,48.582,48.784,49.133,49.562,49.951,50.13,47.48
-5.28,-6,48.497,48.695,48.896,49.244,49.674,50.062,50.24,47.503
-5.2,-6,48.611,48.808,49.009,49.356,49.785,50.173,50.351,47.525
-5.12,-6,48.725,48.921,49.121,49.468,49.896,50.284,50.461,47.546
-5.04,-6,48.839,49.034,49.234,49.579,50.007,50.395,50.572,47.566
-4.96,-6,48.953,49.148,49.346,49.691,50.119,50.505,50.683,47.584
-4.88,-6,49.067,49.261,49.459,49.802,50.23,50.616,50.793,47.601
-4.8,-6,49.181,49.374,49.571,49.914,50.342,50.727,50.904,47.61
-4.72,-6,49.296,49.488,49.684,50.026,50.453,50.838,51.015,47.618
-4.64,-6,49.41,49.601,49.797,50.137,50.564,50.949,51.125,47.625
-4.56,-6,49.525,49.715,49.909,50.249,50.676,51.06,51.236,47.63
-4.48,-6,49.639,49.828,50.022,50.361,50.787,51.171,51.346,47.634
-4.4,-6,49.754,49.942,50.135,50.472,50.898,51.282,51.457,47.637
-4.32,-6,49.869,50.056,50.248,50.584,51.01,51.392,51.567,47.639
-4.24,-6,49.984,50.17,50.36,50.695,51.121,51.503,51.678,47.639
-4.16,-6,50.099,50.283,50.473,50.807,51.232,51.613,51.788,47.638
-4.08,-6,50.214,50.397,50.586,50.918,51.343,51.724,51.898,47.635
-4,-6,50.329,50.511,50.698,51.03,51.454,51.834,52.008,47.632
-3.92,-6,50.445,50.625,50.811,51.141,51.565,51.944,52.118,47.627
-3.84,-6,50.56,50.739,50.924,51.252,51.676,52.054,52.227,47.621
-3.76,-6,50.676,50.853,51.037,51.363,51.786,52.164,52.337,47.613
-3.68,-6,50.791,50.967,51.149,51.474,51.897,52.274,52.447,47.604
-3.6,-6,50.907,51.081,51.262,51.585,52.007,52.384,52.556,47.594
-3.52,-6,51.023,51.195,51.375,51.696,52.118,52.494,52.665,47.583
-3.44,-6,51.139,51.31,51.487,51.807,52.228,52.603,52.774,47.57
-3.36,-6,51.255,51.424,51.6,51.917,52.338,52.712,52.883,47.556
-3.28,-6,51.372,51.539,51.713,52.028,52.449,52.822,52.992,47.541
-3.2,-6,51.489,51.653,51.826,52.139,52.559,52.931,53.1,47.524
-3.12,-6,51.606,51.768,51.939,52.25,52.669,53.04,53.209,47.491
-3.04,-6,51.723,51.883,52.052,52.36,52.779,53.149,53.317,47.456
-2.96,-6,51.841,51.999,52.165,52.471,52.889,53.258,53.425,47.418
-2.88,-6,51.959,52.114,52.278,52.582,52.999,53.367,53.533,47.378
-2.8,-6,52.077,52.23,52.392,52.693,53.109,53.475,53.642,47.336
-2.72,-6,52.197,52.346,52.506,52.804,53.219,53.584,53.75,47.292
-2.64,-6,52.316,52.463,52.62,52.915,53.33,53.693,53.858,47.246
-2.56,-6,52.436,52.58,52.735,53.026,53.44,53.802,53.966,47.199
-2.48,-6,52.557,52.698,52.85,53.138,53.551,53.911,54.074,47.151
-2.4,-6,52.679,52.816,52.965,53.25,53.661,54.02,54.182,47.102
-2.32,-6,52.801,52.935,53.081,53.362,53.772,54.129,54.29,47.054
-2.24,-6,52.924,53.055,53.198,53.475,53.884,54.238,54.398,47.005
-2.16,-6,53.048,53.175,53.315,53.588,53.995,54.347,54.506,46.957
-2.08,-6,53.173,53.297,53.433,53.701,54.107,54.456,54.614,46.909
-2,-6,53.299,53.419,53.551,53.816,54.219,54.566,54.723,46.863
-1.92,-6,53.427,53.542,53.67,53.93,54.331,54.676,54.831,46.819
-1.84,-6,53.555,53.665,53.79,54.046,54.444,54.786,54.94,46.776
