X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
2.96,-6,52.149,52.147,52.006,51.966,51.811,51.722,51.632,51.607,51.617,37.581
3.04,-6,52.171,52.17,52.02,51.977,51.817,51.723,51.627,51.597,51.605,37.48
3.12,-6,52.199,52.2,52.035,51.989,51.823,51.725,51.622,51.588,51.592,37.379
3.2,-6,52.229,52.23,52.049,52,51.829,51.726,51.617,51.578,51.58,37.278
3.28,-6,52.258,52.261,52.064,52.012,51.835,51.727,51.613,51.568,51.567,37.176
3.36,-6,52.288,52.292,52.079,52.025,51.842,51.729,51.608,51.559,51.555,37.075
3.44,-6,52.319,52.323,52.098,52.037,51.85,51.731,51.604,51.549,51.542,36.973
3.52,-6,52.35,52.355,52.124,52.052,51.858,51.733,51.6,51.54,51.53,36.87
3.6,-6,52.381,52.387,52.15,52.076,51.867,51.735,51.596,51.531,51.518,36.768
3.68,-6,52.412,52.419,52.176,52.101,51.876,51.739,51.593,51.522,51.506,36.665
3.76,-6,52.444,52.452,52.203,52.127,51.886,51.742,51.59,51.514,51.494,36.563
3.84,-6,52.467,52.485,52.231,52.154,51.896,51.746,51.588,51.506,51.483,36.46
3.92,-6,52.488,52.509,52.259,52.181,51.906,51.751,51.586,51.499,51.472,36.357
4,-6,52.509,52.529,52.288,52.209,51.918,51.756,51.585,51.492,51.462,36.254
4.08,-6,52.53,52.55,52.318,52.238,51.93,51.762,51.585,51.486,51.452,36.151
4.16,-6,52.551,52.571,52.347,52.267,51.952,51.769,51.585,51.481,51.443,36.048
4.24,-6,52.573,52.592,52.371,52.297,51.975,51.776,51.585,51.476,51.435,35.945
4.32,-6,52.595,52.613,52.391,52.327,51.999,51.784,51.587,51.472,51.428,35.842
4.4,-6,52.618,52.635,52.411,52.358,52.024,51.793,51.589,51.469,51.421,35.739
4.48,-6,52.641,52.657,52.432,52.383,52.05,51.803,51.592,51.466,51.415,35.636
4.56,-6,52.665,52.679,52.453,52.402,52.077,51.82,51.595,51.464,51.41,35.533
4.64,-6,52.688,52.702,52.475,52.422,52.104,51.842,51.6,51.463,51.405,35.43
4.72,-6,52.712,52.725,52.497,52.442,52.132,51.865,51.605,51.463,51.402,35.327
4.8,-6,52.736,52.749,52.519,52.463,52.161,51.889,51.611,51.464,51.399,35.225
4.88,-6,52.761,52.772,52.542,52.484,52.191,51.914,51.618,51.466,51.398,35.122
4.96,-6,52.792,52.796,52.566,52.505,52.221,51.94,51.626,51.468,51.397,35.02
5.04,-6,52.831,52.82,52.59,52.527,52.247,51.967,51.634,51.472,51.398,34.917
5.12,-6,52.871,52.845,52.614,52.549,52.269,51.995,51.644,51.476,51.399,34.815
5.2,-6,52.911,52.873,52.64,52.572,52.291,52.023,51.665,51.482,51.402,34.713
5.28,-6,52.951,52.911,52.68,52.595,52.314,52.052,51.686,51.488,51.406,34.611
5.36,-6,52.992,52.949,52.722,52.619,52.337,52.083,51.709,51.496,51.411,34.509
5.44,-6,53.033,52.988,52.764,52.642,52.361,52.113,51.733,51.504,51.417,34.408
5.52,-6,53.075,53.028,52.807,52.667,52.386,52.145,51.758,51.513,51.424,34.306
5.6,-6,53.116,53.067,52.851,52.691,52.411,52.167,51.783,51.524,51.432,34.205
