X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,40.592,40.791,41.049,41.429,41.738,42.019,38.915
-5.92,-6,40.692,40.89,41.148,41.528,41.837,42.119,38.975
-5.84,-6,40.792,40.99,41.248,41.627,41.936,42.218,39.033
-5.76,-6,40.892,41.09,41.348,41.726,42.036,42.318,39.09
-5.68,-6,40.992,41.19,41.448,41.826,42.136,42.419,39.146
-5.6,-6,41.093,41.291,41.548,41.926,42.236,42.519,39.201
-5.52,-6,41.194,41.392,41.649,42.026,42.336,42.62,39.255
-5.44,-6,41.296,41.493,41.75,42.126,42.436,42.72,39.307
-5.36,-6,41.398,41.595,41.851,42.227,42.537,42.821,39.357
-5.28,-6,41.5,41.696,41.952,42.327,42.638,42.922,39.406
-5.2,-6,41.602,41.799,42.053,42.428,42.738,43.023,39.454
-5.12,-6,41.705,41.901,42.155,42.529,42.839,43.125,39.499
-5.04,-6,41.808,42.003,42.257,42.63,42.94,43.226,39.543
-4.96,-6,41.911,42.106,42.359,42.732,43.041,43.327,39.585
-4.88,-6,42.014,42.209,42.461,42.833,43.142,43.428,39.625
-4.8,-6,42.118,42.312,42.563,42.934,43.243,43.529,39.663
-4.72,-6,42.222,42.415,42.665,43.035,43.344,43.63,39.7
-4.64,-6,42.325,42.518,42.768,43.137,43.445,43.73,39.734
-4.56,-6,42.429,42.621,42.87,43.238,43.545,43.831,39.763
-4.48,-6,42.533,42.724,42.972,43.339,43.646,43.931,39.763
-4.4,-6,42.637,42.828,43.074,43.439,43.746,44.032,39.762
-4.32,-6,42.742,42.931,43.177,43.54,43.846,44.132,39.759
-4.24,-6,42.846,43.034,43.279,43.641,43.946,44.231,39.755
-4.16,-6,42.95,43.138,43.381,43.741,44.046,44.331,39.75
-4.08,-6,43.055,43.241,43.483,43.842,44.146,44.43,39.744
-4,-6,43.159,43.344,43.585,43.942,44.245,44.529,39.737
-3.92,-6,43.263,43.447,43.686,44.042,44.344,44.628,39.73
-3.84,-6,43.368,43.55,43.788,44.141,44.442,44.726,39.722
-3.76,-6,43.472,43.653,43.889,44.24,44.541,44.823,39.714
-3.68,-6,43.576,43.756,43.99,44.339,44.638,44.92,39.705
-3.6,-6,43.68,43.858,44.091,44.438,44.736,45.017,39.697
-3.52,-6,43.784,43.961,44.191,44.536,44.833,45.113,39.689
-3.44,-6,43.888,44.063,44.291,44.633,44.929,45.208,39.681
-3.36,-6,43.991,44.165,44.391,44.731,45.025,45.303,39.674
-3.28,-6,44.095,44.267,44.491,44.827,45.12,45.397,39.668
-3.2,-6,44.198,44.368,44.59,44.924,45.214,45.49,39.663
-3.12,-6,44.301,44.469,44.689,45.019,45.308,45.583,39.659
-3.04,-6,44.405,44.57,44.787,45.114,45.401,45.675,39.656
-2.96,-6,44.507,44.671,44.885,45.209,45.493,45.766,39.657
-2.88,-6,44.61,44.771,44.983,45.303,45.585,45.856,39.655
-2.8,-6,44.713,44.871,45.08,45.396,45.676,45.945,39.636
-2.72,-6,44.815,44.971,45.176,45.489,45.766,46.033,39.616
-2.64,-6,44.918,45.071,45.272,45.581,45.855,46.12,39.594
-2.56,-6,45.02,45.17,45.368,45.672,45.944,46.207,39.572
-2.48,-6,45.122,45.269,45.464,45.763,46.031,46.292,39.548
-2.4,-6,45.224,45.368,45.558,45.853,46.118,46.377,39.523
-2.32,-6,45.326,45.466,45.653,45.942,46.204,46.46,39.498
-2.24,-6,45.428,45.564,45.747,46.031,46.289,46.542,39.472
-2.16,-6,45.529,45.662,45.84,46.119,46.373,46.623,39.446
-2.08,-6,45.63,45.76,45.933,46.206,46.456,46.703,39.421
-2,-6,45.732,45.857,46.026,46.293,46.538,46.782,39.397
-1.92,-6,45.833,45.955,46.118,46.379,46.619,46.859,39.373
-1.84,-6,45.934,46.052,46.21,46.464,46.699,46.935,39.351
-1.76,-6,46.035,46.149,46.302,46.548,46.778,47.011,39.33
-1.68,-6,46.136,46.246,46.393,46.632,46.856,47.085,39.312
-1.6,-6,46.237,46.342,46.484,46.715,46.934,47.158,39.296
-1.52,-6,46.338,46.439,46.574,46.797,47.01,47.23,39.283
-1.44,-6,46.439,46.535,46.665,46.879,47.086,47.3,39.272
-1.36,-6,46.541,46.632,46.755,46.96,47.16,47.369,39.265
-1.28,-6,46.643,46.728,46.844,47.041,47.234,47.437,39.261
-1.2,-6,46.745,46.825,46.934,47.122,47.307,47.504,39.261
-1.12,-6,46.848,46.921,47.023,47.202,47.379,47.569,39.264
-1.04,-6,46.95,47.018,47.113,47.281,47.45,47.634,39.271
-0.96,-6,47.052,47.114,47.202,47.36,47.521,47.697,39.282
-0.88,-6,47.154,47.21,47.291,47.438,47.59,47.76,39.296
-0.8,-6,47.256,47.307,47.379,47.516,47.659,47.821,39.313
-0.72,-6,47.358,47.403,47.468,47.593,47.727,47.882,39.332
-0.64,-6,47.459,47.499,47.556,47.67,47.794,47.941,39.353
-0.56,-6,47.561,47.595,47.644,47.747,47.861,47.999,39.376
-0.48,-6,47.663,47.69,47.732,47.824,47.927,48.056,39.399
-0.4,-6,47.763,47.785,47.819,47.9,47.993,48.112,39.421
-0.32,-6,47.864,47.88,47.906,47.976,48.058,48.167,39.441
-0.24,-6,47.963,47.974,47.993,48.051,48.122,48.221,39.458
-0.16,-6,48.061,48.067,48.079,48.125,48.185,48.275,39.471
-0.08,-6,48.158,48.16,48.164,48.199,48.248,48.328,39.478
0,-6,48.254,48.251,48.249,48.271,48.309,48.379,39.478
0.08,-6,48.313,48.304,48.293,48.302,48.33,48.387,39.484
0.16,-6,48.392,48.377,48.359,48.356,48.375,48.419,39.486
0.24,-6,48.47,48.451,48.426,48.412,48.42,48.451,39.746
0.32,-6,48.545,48.522,48.491,48.466,48.463,48.483,39.719
0.4,-6,48.617,48.59,48.553,48.517,48.503,48.509,39.678
0.48,-6,48.684,48.653,48.61,48.565,48.539,48.534,39.63
0.56,-6,48.745,48.712,48.664,48.608,48.572,48.553,39.574
0.64,-6,48.802,48.766,48.712,48.648,48.599,48.568,39.512
0.72,-6,48.855,48.814,48.757,48.683,48.623,48.579,39.446
0.8,-6,48.907,48.86,48.796,48.714,48.643,48.586,39.379
0.88,-6,48.954,48.905,48.833,48.739,48.658,48.59,39.311
0.96,-6,48.996,48.944,48.867,48.76,48.669,48.588,39.243
1.04,-6,49.034,48.98,48.898,48.78,48.675,48.581,39.173
1.12,-6,49.068,49.011,48.925,48.798,48.676,48.571,39.104
1.2,-6,49.099,49.039,48.948,48.812,48.677,48.556,39.034
1.28,-6,49.126,49.064,48.968,48.824,48.675,48.535,38.963
1.36,-6,49.153,49.086,48.986,48.831,48.671,48.515,38.892
1.44,-6,49.178,49.106,49,48.837,48.665,48.496,38.821
1.52,-6,49.198,49.126,49.015,48.839,48.656,48.473,38.749
1.6,-6,49.214,49.142,49.028,48.84,48.644,48.446,38.676
1.68,-6,49.217,49.155,49.038,48.84,48.63,48.417,38.604
1.76,-6,49.212,49.164,49.045,48.836,48.613,48.385,38.53
1.84,-6,49.201,49.153,49.04,48.825,48.59,48.347,38.456
1.92,-6,49.182,49.137,49.025,48.807,48.563,48.307,38.382
2,-6,49.16,49.117,49.007,48.787,48.536,48.266,38.306
2.08,-6,49.133,49.093,48.985,48.764,48.505,48.224,38.23
2.16,-6,49.101,49.065,48.959,48.737,48.472,48.179,38.153
2.24,-6,49.066,49.033,48.929,48.709,48.437,48.131,38.075
2.32,-6,49.033,49.009,48.899,48.689,48.418,48.105,37.996
2.4,-6,49,48.986,48.871,48.67,48.401,48.081,37.916
2.48,-6,48.963,48.96,48.851,48.649,48.383,48.058,37.835
2.56,-6,48.922,48.93,48.828,48.624,48.365,48.037,37.754
2.64,-6,48.873,48.896,48.801,48.597,48.345,48.016,37.671
2.72,-6,48.818,48.857,48.77,48.561,48.322,47.991,37.587
2.8,-6,48.758,48.814,48.736,48.53,48.296,47.965,37.502
2.88,-6,48.694,48.76,48.697,48.497,48.267,47.936,37.416
2.96,-6,48.625,48.695,48.654,48.46,48.234,47.905,37.329
3.04,-6,48.51,48.625,48.607,48.421,48.198,47.872,37.24
3.12,-6,48.382,48.552,48.554,48.378,48.144,47.841,37.151
3.2,-6,48.281,48.473,48.48,48.332,48.087,47.807,37.06
3.28,-6,48.187,48.381,48.402,48.282,48.026,47.767,36.969
3.36,-6,48.089,48.238,48.32,48.229,47.961,47.725,36.876
3.44,-6,47.986,48.098,48.233,48.172,47.893,47.678,36.783
3.52,-6,47.881,47.993,48.141,48.112,47.821,47.61,36.688
3.6,-6,47.773,47.884,48.041,48.031,47.738,47.524,36.593
3.68,-6,47.66,47.77,47.935,47.941,47.652,47.438,36.496
3.76,-6,47.543,47.653,47.825,47.848,47.563,47.348,36.399
3.84,-6,47.426,47.532,47.708,47.754,47.472,47.256,36.301
3.92,-6,47.307,47.408,47.587,47.655,47.377,47.159,36.201
4,-6,47.182,47.28,47.465,47.553,47.277,47.057,36.101
4.08,-6,47.054,47.15,47.341,47.447,47.174,46.953,36.001
4.16,-6,46.925,47.018,47.213,47.338,47.073,46.852,35.899
4.24,-6,46.795,46.883,47.083,47.227,46.969,46.75,35.797
4.32,-6,46.662,46.746,46.935,47.113,46.864,46.645,35.694
4.4,-6,46.533,46.608,46.761,46.999,46.759,46.54,35.59
4.48,-6,46.402,46.468,46.619,46.882,46.649,46.429,35.485
4.56,-6,46.267,46.327,46.479,46.763,46.537,46.315,35.38
4.64,-6,46.132,46.185,46.337,46.643,46.424,46.2,35.275
4.72,-6,45.996,46.043,46.194,46.52,46.313,46.094,35.168
4.8,-6,45.861,45.9,46.05,46.396,46.201,45.986,35.062
4.88,-6,45.725,45.757,45.905,46.272,46.088,45.874,34.954
4.96,-6,45.595,45.615,45.76,46.148,45.976,45.764,34.847
5.04,-6,45.463,45.473,45.613,46.023,45.861,45.65,34.739
5.12,-6,45.328,45.331,45.467,45.896,45.744,45.534,34.63
5.2,-6,45.195,45.189,45.32,45.769,45.628,45.419,34.521
5.28,-6,45.061,45.047,45.173,45.64,45.514,45.309,34.412
5.36,-6,44.929,44.906,45.027,45.511,45.4,45.197,34.303
5.44,-6,44.797,44.766,44.88,45.382,45.285,45.083,34.193
5.52,-6,44.669,44.63,44.735,45.254,45.172,44.972,34.083
5.6,-6,44.544,44.496,44.589,45.125,45.058,44.859,33.972
5.68,-6,44.415,44.358,44.444,44.995,44.942,44.743,33.862
5.76,-6,44.286,44.221,44.299,44.865,44.826,44.628,33.751
5.84,-6,44.158,44.085,44.155,44.733,44.711,44.517,33.64
5.92,-6,44.03,43.95,44.011,44.602,44.595,44.406,33.529
6,-6,43.904,43.816,43.869,44.47,44.479,44.293,33.418
-6,-5.92,40.701,40.899,41.157,41.536,41.844,42.124,39.136
-5.92,-5.92,40.802,40.999,41.257,41.636,41.944,42.225,39.195
-5.84,-5.92,40.903,41.1,41.358,41.737,42.045,42.326,39.253
-5.76,-5.92,41.004,41.202,41.459,41.837,42.146,42.427,39.31
-5.68,-5.92,41.106,41.303,41.56,41.938,42.247,42.528,39.366
-5.6,-5.92,41.208,41.405,41.662,42.039,42.348,42.63,39.42
-5.52,-5.92,41.31,41.507,41.764,42.14,42.449,42.732,39.474
-5.44,-5.92,41.413,41.61,41.866,42.242,42.551,42.834,39.525
-5.36,-5.92,41.516,41.713,41.968,42.344,42.653,42.936,39.576
-5.28,-5.92,41.62,41.816,42.071,42.446,42.755,43.039,39.625
-5.2,-5.92,41.723,41.919,42.174,42.548,42.857,43.141,39.672
-5.12,-5.92,41.827,42.023,42.277,42.651,42.96,43.244,39.717
-5.04,-5.92,41.932,42.127,42.38,42.753,43.062,43.347,39.761
-4.96,-5.92,42.036,42.231,42.483,42.856,43.164,43.449,39.802
-4.88,-5.92,42.141,42.335,42.587,42.958,43.267,43.552,39.842
-4.8,-5.92,42.246,42.439,42.691,43.061,43.369,43.654,39.88
-4.72,-5.92,42.351,42.544,42.794,43.164,43.471,43.757,39.916
-4.64,-5.92,42.456,42.648,42.898,43.267,43.574,43.859,39.95
-4.56,-5.92,42.561,42.753,43.002,43.369,43.676,43.961,39.979
-4.48,-5.92,42.667,42.858,43.106,43.472,43.778,44.063,39.979
-4.4,-5.92,42.772,42.962,43.209,43.574,43.88,44.165,39.977
-4.32,-5.92,42.878,43.067,43.313,43.677,43.982,44.266,39.974
-4.24,-5.92,42.984,43.172,43.417,43.779,44.083,44.368,39.97
-4.16,-5.92,43.089,43.277,43.52,43.881,44.185,44.469,39.964
-4.08,-5.92,43.195,43.382,43.624,43.983,44.286,44.57,39.958
-4,-5.92,43.301,43.486,43.727,44.084,44.387,44.671,39.95
-3.92,-5.92,43.407,43.591,43.83,44.186,44.488,44.771,39.942
-3.84,-5.92,43.513,43.695,43.933,44.287,44.588,44.871,39.933
-3.76,-5.92,43.618,43.8,44.036,44.388,44.687,44.97,39.924
-3.68,-5.92,43.724,43.904,44.139,44.488,44.787,45.068,39.915
-3.6,-5.92,43.83,44.008,44.241,44.588,44.886,45.167,39.906
-3.52,-5.92,43.935,44.112,44.343,44.688,44.984,45.264,39.898
-3.44,-5.92,44.04,44.216,44.445,44.787,45.082,45.361,39.89
-3.36,-5.92,44.146,44.319,44.546,44.886,45.179,45.458,39.882
-3.28,-5.92,44.251,44.423,44.647,44.984,45.276,45.554,39.875
-3.2,-5.92,44.356,44.526,44.748,45.082,45.372,45.649,39.87
-3.12,-5.92,44.46,44.629,44.848,45.179,45.468,45.743,39.865
-3.04,-5.92,44.565,44.731,44.948,45.276,45.563,45.836,39.861
