X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,39.434,39.631,39.82,40.188,40.568,40.967,41.328,46.622
-5.92,-6,39.57,39.767,39.956,40.323,40.703,41.102,41.463,46.582
-5.84,-6,39.706,39.903,40.092,40.458,40.839,41.236,41.598,46.543
-5.76,-6,39.842,40.039,40.228,40.594,40.974,41.371,41.733,46.505
-5.68,-6,39.978,40.175,40.363,40.729,41.109,41.506,41.868,46.467
-5.6,-6,40.115,40.311,40.499,40.865,41.244,41.641,42.003,46.429
-5.52,-6,40.251,40.447,40.635,41,41.379,41.776,42.138,46.392
-5.44,-6,40.387,40.582,40.77,41.135,41.514,41.911,42.272,46.356
-5.36,-6,40.523,40.718,40.906,41.271,41.649,42.046,42.407,46.321
-5.28,-6,40.659,40.854,41.041,41.406,41.784,42.18,42.541,46.286
-5.2,-6,40.795,40.989,41.177,41.54,41.918,42.315,42.676,46.253
-5.12,-6,40.93,41.125,41.312,41.675,42.053,42.449,42.81,46.22
-5.04,-6,41.066,41.26,41.447,41.81,42.187,42.583,42.944,46.189
-4.96,-6,41.201,41.395,41.581,41.944,42.321,42.717,43.077,46.158
-4.88,-6,41.336,41.529,41.716,42.078,42.454,42.85,43.211,46.129
-4.8,-6,41.471,41.664,41.85,42.211,42.588,42.983,43.344,46.101
-4.72,-6,41.605,41.798,41.983,42.345,42.721,43.116,43.476,46.075
-4.64,-6,41.739,41.931,42.117,42.477,42.853,43.248,43.608,46.049
-4.56,-6,41.873,42.065,42.249,42.61,42.985,43.38,43.74,46.025
-4.48,-6,42.006,42.197,42.382,42.742,43.116,43.511,43.871,46.007
-4.4,-6,42.138,42.33,42.514,42.873,43.247,43.641,44.002,45.987
-4.32,-6,42.271,42.461,42.645,43.004,43.378,43.772,44.132,45.965
-4.24,-6,42.402,42.592,42.776,43.134,43.508,43.901,44.261,45.943
-4.16,-6,42.533,42.723,42.906,43.264,43.637,44.03,44.39,45.92
-4.08,-6,42.663,42.853,43.035,43.392,43.765,44.158,44.518,45.896
-4,-6,42.793,42.982,43.164,43.52,43.893,44.285,44.645,45.871
-3.92,-6,42.922,43.111,43.292,43.648,44.019,44.412,44.772,45.845
-3.84,-6,43.05,43.238,43.419,43.774,44.145,44.537,44.897,45.819
-3.76,-6,43.178,43.365,43.546,43.9,44.27,44.662,45.022,45.792
-3.68,-6,43.305,43.491,43.671,44.025,44.394,44.785,45.145,45.766
-3.6,-6,43.43,43.616,43.796,44.148,44.517,44.908,45.268,45.739
-3.52,-6,43.555,43.74,43.919,44.271,44.639,45.03,45.389,45.712
-3.44,-6,43.679,43.864,44.042,44.392,44.76,45.15,45.51,45.685
-3.36,-6,43.802,43.986,44.163,44.513,44.88,45.269,45.629,45.658
-3.28,-6,43.924,44.107,44.284,44.632,44.998,45.387,45.747,45.632
-3.2,-6,44.045,44.227,44.403,44.75,45.116,45.504,45.863,45.606
-3.12,-6,44.165,44.346,44.521,44.867,45.232,45.619,45.978,45.581
-3.04,-6,44.283,44.463,44.638,44.983,45.346,45.733,46.092,45.556
-2.96,-6,44.401,44.58,44.754,45.097,45.459,45.845,46.204,45.536
-2.88,-6,44.517,44.695,44.868,45.209,45.571,45.956,46.315,45.511
-2.8,-6,44.632,44.809,44.981,45.321,45.681,46.066,46.424,45.462
-2.72,-6,44.746,44.922,45.092,45.43,45.789,46.173,46.531,45.41
-2.64,-6,44.858,45.033,45.202,45.539,45.896,46.279,46.637,45.354
-2.56,-6,44.97,45.143,45.311,45.645,46.001,46.383,46.741,45.295
-2.48,-6,45.08,45.251,45.418,45.75,46.105,46.486,46.843,45.233
-2.4,-6,45.188,45.358,45.523,45.853,46.206,46.586,46.943,45.167
-2.32,-6,45.295,45.464,45.628,45.955,46.306,46.685,47.041,45.098
-2.24,-6,45.401,45.568,45.73,46.055,46.404,46.781,47.137,45.026
-2.16,-6,45.506,45.67,45.831,46.153,46.5,46.876,47.231,44.951
-2.08,-6,45.609,45.771,45.93,46.249,46.594,46.969,47.323,44.872
-2,-6,45.711,45.871,46.028,46.344,46.686,47.059,47.413,44.79
-1.92,-6,45.811,45.969,46.124,46.436,46.776,47.147,47.5,44.705
-1.84,-6,45.91,46.066,46.219,46.527,46.864,47.233,47.586,44.617
-1.76,-6,46.008,46.161,46.312,46.616,46.95,47.317,47.668,44.526
-1.68,-6,46.105,46.255,46.403,46.703,47.034,47.399,47.749,44.433
-1.6,-6,46.2,46.347,46.493,46.788,47.116,47.478,47.827,44.336
-1.52,-6,46.294,46.438,46.581,46.871,47.196,47.555,47.902,44.237
-1.44,-6,46.387,46.528,46.668,46.952,47.273,47.629,47.975,44.135
-1.36,-6,46.479,46.616,46.753,47.032,47.348,47.702,48.046,44.031
-1.28,-6,46.569,46.703,46.836,47.11,47.421,47.771,48.114,43.924
-1.2,-6,46.659,46.789,46.918,47.185,47.492,47.839,48.179,43.814
-1.12,-6,46.747,46.873,46.999,47.259,47.561,47.903,48.242,43.702
-1.04,-6,46.835,46.957,47.079,47.331,47.628,47.966,48.301,43.588
-0.96,-6,46.921,47.039,47.157,47.402,47.692,48.026,48.359,43.471
-0.88,-6,47.007,47.12,47.233,47.47,47.755,48.083,48.413,43.351
-0.8,-6,47.091,47.2,47.309,47.537,47.815,48.138,48.465,43.229
-0.72,-6,47.175,47.278,47.383,47.603,47.873,48.191,48.514,43.104
-0.64,-6,47.258,47.356,47.456,47.666,47.93,48.241,48.56,42.976
-0.56,-6,47.34,47.433,47.528,47.728,47.984,48.289,48.604,42.845
-0.48,-6,47.421,47.509,47.598,47.789,48.036,48.335,48.645,42.711
-0.4,-6,47.5,47.583,47.668,47.848,48.086,48.378,48.683,42.573
-0.32,-6,47.579,47.656,47.736,47.905,48.135,48.419,48.719,42.432
-0.24,-6,47.657,47.729,47.803,47.961,48.181,48.457,48.751,42.287
-0.16,-6,47.733,47.799,47.868,48.015,48.226,48.493,48.782,42.138
-0.08,-6,47.807,47.869,47.932,48.068,48.269,48.527,48.809,41.983
0,-6,47.88,47.936,47.994,48.119,48.31,48.559,48.834,41.824
0.08,-6,47.74,47.784,47.829,47.952,48.121,48.35,48.632,41.701
0.16,-6,47.758,47.795,47.834,47.947,48.103,48.318,48.596,41.571
0.24,-6,47.785,47.817,47.849,47.951,48.093,48.298,48.569,41.473
0.32,-6,47.812,47.837,47.863,47.954,48.085,48.278,48.541,41.308
0.4,-6,47.834,47.855,47.876,47.955,48.073,48.251,48.506,41.135
0.48,-6,47.851,47.867,47.881,47.95,48.054,48.222,48.468,40.968
0.56,-6,47.859,47.87,47.881,47.937,48.03,48.183,48.419,40.797
0.64,-6,47.86,47.867,47.872,47.917,47.998,48.138,48.364,40.628
0.72,-6,47.851,47.855,47.856,47.89,47.958,48.086,48.3,40.459
0.8,-6,47.846,47.837,47.831,47.855,47.912,48.024,48.226,40.292
0.88,-6,47.834,47.821,47.804,47.812,47.857,47.957,48.147,40.122
0.96,-6,47.814,47.797,47.776,47.762,47.795,47.883,48.059,39.951
1.04,-6,47.788,47.767,47.741,47.71,47.727,47.8,47.962,39.779
1.12,-6,47.757,47.731,47.701,47.657,47.652,47.712,47.861,39.606
1.2,-6,47.721,47.691,47.654,47.598,47.575,47.619,47.753,39.433
1.28,-6,47.687,47.646,47.606,47.535,47.5,47.519,47.638,39.259
1.36,-6,47.647,47.604,47.552,47.468,47.42,47.413,47.519,39.086
1.44,-6,47.598,47.557,47.503,47.4,47.338,47.313,47.396,38.913
1.52,-6,47.514,47.506,47.45,47.33,47.253,47.212,47.269,38.741
1.6,-6,47.424,47.423,47.394,47.265,47.167,47.109,47.137,38.569
1.68,-6,47.328,47.33,47.318,47.199,47.083,47.005,47.009,38.399
1.76,-6,47.227,47.232,47.224,47.133,46.999,46.901,46.884,38.229
1.84,-6,47.122,47.131,47.127,47.054,46.907,46.793,46.756,38.061
1.92,-6,47.014,47.027,47.028,46.96,46.809,46.684,46.628,37.893
2,-6,46.901,46.92,46.926,46.864,46.711,46.575,46.5,37.727
2.08,-6,46.786,46.811,46.822,46.768,46.615,46.468,46.374,37.562
2.16,-6,46.667,46.699,46.716,46.673,46.52,46.364,46.25,37.398
2.24,-6,46.547,46.585,46.609,46.578,46.427,46.264,46.129,37.236
2.32,-6,46.425,46.471,46.502,46.483,46.338,46.167,46.013,37.075
2.4,-6,46.302,46.355,46.394,46.391,46.251,46.074,45.901,36.915
2.48,-6,46.178,46.24,46.287,46.3,46.168,45.987,45.794,36.756
2.56,-6,46.054,46.125,46.18,46.211,46.089,45.905,45.693,36.598
2.64,-6,45.931,46.011,46.075,46.124,46.014,45.828,45.598,36.441
2.72,-6,45.809,45.898,45.972,46.04,45.943,45.757,45.51,36.285
2.8,-6,45.688,45.786,45.87,45.959,45.876,45.691,45.428,36.13
2.88,-6,45.568,45.676,45.769,45.88,45.813,45.631,45.352,35.976
2.96,-6,45.45,45.568,45.671,45.804,45.754,45.576,45.283,35.822
3.04,-6,45.334,45.461,45.574,45.729,45.697,45.525,45.221,35.669
3.12,-6,45.22,45.356,45.48,45.657,45.644,45.479,45.164,35.517
3.2,-6,45.108,45.253,45.386,45.586,45.593,45.437,45.112,35.366
3.28,-6,44.998,45.152,45.295,45.517,45.544,45.399,45.066,35.215
3.36,-6,44.889,45.052,45.204,45.448,45.496,45.363,45.025,35.064
3.44,-6,44.782,44.953,45.114,45.38,45.448,45.329,44.987,34.914
3.52,-6,44.676,44.855,45.024,45.311,45.401,45.296,44.952,34.765
3.6,-6,44.572,44.757,44.935,45.242,45.353,45.263,44.92,34.616
3.68,-6,44.468,44.66,44.845,45.172,45.303,45.231,44.89,34.467
3.76,-6,44.366,44.563,44.755,45.1,45.252,45.197,44.861,34.318
3.84,-6,44.26,44.462,44.661,45.025,45.202,45.183,44.867,34.17
3.92,-6,44.154,44.359,44.565,44.946,45.147,45.172,44.877,34.022
4,-6,44.048,44.255,44.469,44.866,45.088,45.158,44.887,33.874
4.08,-6,43.779,44.151,44.371,44.782,45.025,45.141,44.896,33.727
4.16,-6,43.57,43.959,44.272,44.695,44.958,45.12,44.902,33.58
4.24,-6,43.443,43.708,44.172,44.606,44.887,45.089,44.905,33.433
4.32,-6,43.354,43.551,43.909,44.513,44.811,45.034,44.904,33.286
4.4,-6,43.267,43.461,43.711,44.418,44.731,44.974,44.899,33.14
4.48,-6,43.183,43.372,43.586,44.319,44.647,44.909,44.888,32.993
4.56,-6,43.099,43.284,43.493,44.179,44.559,44.839,44.872,32.847
4.64,-6,43.018,43.197,43.4,43.911,44.466,44.763,44.849,32.701
4.72,-6,42.942,43.111,43.308,43.739,44.369,44.682,44.811,32.556
4.8,-6,42.875,43.027,43.216,43.638,44.267,44.597,44.745,32.41
4.88,-6,42.811,42.949,43.126,43.537,44.039,44.506,44.674,32.265
4.96,-6,42.749,42.878,43.036,43.435,43.829,44.411,44.599,32.12
5.04,-6,42.689,42.81,42.952,43.334,43.687,44.311,44.518,31.975
5.12,-6,42.631,42.744,42.875,43.233,43.579,44.207,44.433,31.831
5.2,-6,42.575,42.679,42.8,43.132,43.471,44.092,44.343,31.687
5.28,-6,42.52,42.617,42.728,43.032,43.362,43.81,44.248,31.543
5.36,-6,42.466,42.557,42.658,42.932,43.253,43.628,44.148,31.399
5.44,-6,42.412,42.498,42.589,42.841,43.144,43.507,44.045,31.256
5.52,-6,42.36,42.44,42.523,42.753,43.036,43.391,43.937,31.113
5.6,-6,42.307,42.383,42.459,42.668,42.928,43.274,43.714,30.97
5.68,-6,42.255,42.327,42.396,42.586,42.821,43.158,43.496,30.827
5.76,-6,42.202,42.271,42.334,42.506,42.716,43.041,43.342,30.685
5.84,-6,42.149,42.216,42.274,42.429,42.616,42.925,43.221,30.543
5.92,-6,42.093,42.16,42.214,42.355,42.522,42.809,43.099,30.402
6,-6,42.017,42.104,42.155,42.282,42.43,42.695,42.978,30.261
