X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,46.857,47.074,47.254,47.623,47.957,43.824
-5.92,-6,46.961,47.177,47.357,47.726,48.059,43.827
-5.84,-6,47.065,47.28,47.46,47.828,48.161,43.829
-5.76,-6,47.169,47.384,47.564,47.931,48.264,43.829
-5.68,-6,47.273,47.487,47.667,48.033,48.366,43.828
-5.6,-6,47.377,47.591,47.77,48.136,48.468,43.825
-5.52,-6,47.48,47.694,47.873,48.239,48.57,43.822
-5.44,-6,47.584,47.798,47.976,48.341,48.672,43.816
-5.36,-6,47.688,47.901,48.079,48.444,48.774,43.81
-5.28,-6,47.792,48.004,48.182,48.546,48.876,43.802
-5.2,-6,47.896,48.108,48.285,48.648,48.978,43.793
-5.12,-6,47.999,48.211,48.388,48.75,49.08,43.781
-5.04,-6,48.103,48.314,48.49,48.852,49.181,43.766
-4.96,-6,48.206,48.416,48.592,48.954,49.282,43.749
-4.88,-6,48.309,48.519,48.695,49.055,49.383,43.731
-4.8,-6,48.412,48.621,48.797,49.157,49.484,43.712
-4.72,-6,48.515,48.724,48.898,49.258,49.584,43.691
-4.64,-6,48.618,48.826,49,49.358,49.685,43.669
-4.56,-6,48.72,48.927,49.101,49.459,49.784,43.646
-4.48,-6,48.822,49.029,49.202,49.559,49.884,43.621
-4.4,-6,48.924,49.13,49.302,49.658,49.983,43.595
-4.32,-6,49.025,49.23,49.403,49.757,50.081,43.568
-4.24,-6,49.126,49.331,49.502,49.856,50.179,43.54
-4.16,-6,49.227,49.431,49.602,49.955,50.277,43.511
-4.08,-6,49.328,49.53,49.701,50.052,50.374,43.48
-4,-6,49.427,49.629,49.799,50.15,50.47,43.449
-3.92,-6,49.527,49.728,49.897,50.246,50.566,43.416
-3.84,-6,49.626,49.826,49.994,50.343,50.662,43.382
-3.76,-6,49.725,49.924,50.091,50.438,50.756,43.346
-3.68,-6,49.823,50.02,50.187,50.533,50.85,43.31
-3.6,-6,49.92,50.117,50.283,50.627,50.943,43.272
-3.52,-6,50.017,50.213,50.378,50.721,51.036,43.233
-3.44,-6,50.113,50.308,50.472,50.813,51.127,43.193
-3.36,-6,50.209,50.402,50.565,50.905,51.218,43.152
-3.28,-6,50.304,50.496,50.658,50.996,51.308,43.11
-3.2,-6,50.399,50.589,50.75,51.087,51.397,43.066
-3.12,-6,50.493,50.682,50.841,51.176,51.485,43.022
-3.04,-6,50.586,50.773,50.932,51.265,51.573,42.977
-2.96,-6,50.678,50.864,51.022,51.352,51.659,42.931
-2.88,-6,50.77,50.954,51.11,51.439,51.744,42.887
-2.8,-6,50.861,51.044,51.198,51.525,51.828,42.847
-2.72,-6,50.952,51.132,51.285,51.609,51.911,42.806
-2.64,-6,51.041,51.22,51.372,51.693,51.993,42.761
-2.56,-6,51.13,51.307,51.457,51.776,52.073,42.715
-2.48,-6,51.219,51.393,51.541,51.857,52.153,42.668
-2.4,-6,51.306,51.478,51.625,51.938,52.231,42.621
-2.32,-6,51.393,51.563,51.707,52.017,52.308,42.573
-2.24,-6,51.479,51.646,51.789,52.095,52.384,42.524
-2.16,-6,51.564,51.729,51.869,52.172,52.458,42.475
-2.08,-6,51.649,51.811,51.949,52.248,52.532,42.424
-2,-6,51.733,51.892,52.028,52.323,52.604,42.373
-1.92,-6,51.816,51.972,52.105,52.397,52.674,42.321
-1.84,-6,51.899,52.051,52.182,52.469,52.744,42.27
-1.76,-6,51.981,52.13,52.258,52.541,52.812,42.218
-1.68,-6,52.062,52.208,52.333,52.611,52.878,42.167
-1.6,-6,52.143,52.285,52.407,52.681,52.944,42.117
-1.52,-6,52.223,52.362,52.481,52.749,53.008,42.067
-1.44,-6,52.303,52.438,52.553,52.816,53.071,42.018
-1.36,-6,52.382,52.513,52.625,52.882,53.132,41.97
-1.28,-6,52.461,52.587,52.696,52.947,53.193,41.924
-1.2,-6,52.539,52.661,52.766,53.011,53.251,41.88
