X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,43.525,43.593,43.681,43.86,45.207
-5.92,-6,43.651,43.718,43.805,43.983,45.195
-5.84,-6,43.777,43.843,43.929,44.107,45.182
-5.76,-6,43.903,43.968,44.054,44.231,45.169
-5.68,-6,44.029,44.093,44.179,44.355,45.156
-5.6,-6,44.155,44.219,44.304,44.48,45.143
-5.52,-6,44.282,44.345,44.429,44.604,45.13
-5.44,-6,44.408,44.471,44.554,44.729,45.116
-5.36,-6,44.535,44.597,44.68,44.853,45.103
-5.28,-6,44.662,44.723,44.805,44.978,45.089
-5.2,-6,44.789,44.849,44.931,45.103,45.075
-5.12,-6,44.917,44.975,45.056,45.227,45.06
-5.04,-6,45.044,45.102,45.182,45.352,45.047
-4.96,-6,45.171,45.228,45.308,45.477,45.033
-4.88,-6,45.298,45.354,45.433,45.602,45.019
-4.8,-6,45.426,45.481,45.559,45.726,45.004
-4.72,-6,45.553,45.607,45.684,45.851,44.988
-4.64,-6,45.68,45.733,45.81,45.975,44.972
-4.56,-6,45.808,45.859,45.935,46.1,44.956
-4.48,-6,45.935,45.985,46.06,46.224,44.939
-4.4,-6,46.062,46.111,46.185,46.348,44.935
-4.32,-6,46.188,46.237,46.31,46.472,44.931
-4.24,-6,46.315,46.362,46.434,46.595,44.902
-4.16,-6,46.441,46.488,46.559,46.719,44.871
-4.08,-6,46.568,46.613,46.683,46.841,44.839
-4,-6,46.694,46.737,46.806,46.964,44.807
-3.92,-6,46.819,46.862,46.93,47.086,44.773
-3.84,-6,46.945,46.986,47.053,47.208,44.738
-3.76,-6,47.07,47.109,47.175,47.329,44.703
-3.68,-6,47.194,47.233,47.298,47.45,44.666
-3.6,-6,47.319,47.356,47.419,47.571,44.629
-3.52,-6,47.442,47.478,47.541,47.691,44.591
-3.44,-6,47.566,47.6,47.661,47.81,44.552
-3.36,-6,47.688,47.721,47.781,47.929,44.512
-3.28,-6,47.811,47.842,47.901,48.047,44.471
-3.2,-6,47.932,47.962,48.02,48.164,44.429
-3.12,-6,48.053,48.081,48.138,48.281,44.387
-3.04,-6,48.174,48.2,48.255,48.397,44.344
-2.96,-6,48.294,48.318,48.372,48.512,44.3
-2.88,-6,48.413,48.435,48.488,48.626,44.256
-2.8,-6,48.531,48.552,48.603,48.74,44.211
-2.72,-6,48.648,48.668,48.717,48.852,44.165
-2.64,-6,48.765,48.783,48.83,48.964,44.118
-2.56,-6,48.881,48.896,48.943,49.075,44.072
-2.48,-6,48.996,49.009,49.054,49.185,44.026
-2.4,-6,49.11,49.122,49.165,49.293,43.978
