X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,39.161,39.348,39.528,39.871,40.229,40.602,40.934,47.294
-5.92,-6,39.3,39.486,39.666,40.009,40.367,40.739,41.071,47.245
-5.84,-6,39.438,39.624,39.804,40.147,40.504,40.876,41.208,47.196
-5.76,-6,39.576,39.762,39.942,40.285,40.642,41.013,41.345,47.148
-5.68,-6,39.715,39.901,40.08,40.422,40.779,41.15,41.481,47.1
-5.6,-6,39.853,40.039,40.218,40.56,40.917,41.288,41.618,47.052
-5.52,-6,39.992,40.177,40.356,40.698,41.055,41.425,41.755,47.004
-5.44,-6,40.13,40.315,40.494,40.836,41.192,41.562,41.892,46.957
-5.36,-6,40.269,40.454,40.632,40.974,41.33,41.699,42.029,46.91
-5.28,-6,40.407,40.592,40.77,41.111,41.467,41.836,42.165,46.864
-5.2,-6,40.545,40.73,40.908,41.249,41.604,41.973,42.302,46.819
-5.12,-6,40.683,40.868,41.046,41.386,41.741,42.11,42.438,46.774
-5.04,-6,40.821,41.005,41.183,41.524,41.878,42.246,42.574,46.73
-4.96,-6,40.959,41.143,41.321,41.661,42.015,42.383,42.71,46.687
-4.88,-6,41.097,41.28,41.458,41.798,42.151,42.519,42.846,46.645
-4.8,-6,41.234,41.417,41.595,41.934,42.288,42.654,42.981,46.605
-4.72,-6,41.371,41.554,41.731,42.07,42.423,42.79,43.116,46.565
-4.64,-6,41.508,41.691,41.868,42.206,42.559,42.925,43.251,46.526
-4.56,-6,41.645,41.827,42.004,42.342,42.694,43.059,43.385,46.489
-4.48,-6,41.781,41.963,42.139,42.477,42.829,43.194,43.519,46.453
-4.4,-6,41.916,42.098,42.274,42.612,42.963,43.327,43.652,46.418
-4.32,-6,42.052,42.233,42.409,42.746,43.097,43.461,43.785,46.384
-4.24,-6,42.187,42.368,42.544,42.88,43.231,43.594,43.917,46.353
