X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,36.353,36.406,36.458,36.565,36.522,35.617
-5.92,-6,36.474,36.526,36.578,36.684,36.639,35.618
-5.84,-6,36.595,36.647,36.698,36.803,36.756,35.618
-5.76,-6,36.717,36.768,36.818,36.922,36.873,35.617
-5.68,-6,36.838,36.889,36.939,37.041,36.99,35.614
-5.6,-6,36.96,37.01,37.059,37.161,37.108,35.61
-5.52,-6,37.082,37.131,37.18,37.281,37.225,35.604
-5.44,-6,37.205,37.253,37.301,37.401,37.343,35.597
-5.36,-6,37.327,37.375,37.423,37.521,37.461,35.589
-5.28,-6,37.45,37.497,37.544,37.642,37.579,35.579
-5.2,-6,37.573,37.62,37.666,37.762,37.697,35.568
-5.12,-6,37.696,37.742,37.788,37.883,37.815,35.556
-5.04,-6,37.819,37.865,37.91,38.004,37.933,35.542
-4.96,-6,37.943,37.987,38.032,38.125,38.051,35.527
-4.88,-6,38.066,38.11,38.154,38.246,38.17,35.511
-4.8,-6,38.19,38.233,38.276,38.367,38.288,35.494
-4.72,-6,38.314,38.356,38.398,38.488,38.406,35.475
-4.64,-6,38.438,38.479,38.521,38.609,38.524,35.455
-4.56,-6,38.561,38.602,38.643,38.73,38.642,35.434
-4.48,-6,38.685,38.725,38.765,38.851,38.76,35.412
-4.4,-6,38.809,38.849,38.888,38.973,38.878,35.388
-4.32,-6,38.933,38.972,39.01,39.094,38.996,35.364
-4.24,-6,39.057,39.095,39.132,39.214,39.114,35.339
-4.16,-6,39.181,39.218,39.254,39.335,39.231,35.312
-4.08,-6,39.304,39.34,39.376,39.456,39.349,35.285
-4,-6,39.428,39.463,39.498,39.577,39.466,35.256
-3.92,-6,39.551,39.586,39.62,39.697,39.582,35.227
-3.84,-6,39.675,39.708,39.741,39.817,39.699,35.197
-3.76,-6,39.798,39.83,39.863,39.937,39.815,35.166
-3.68,-6,39.921,39.952,39.984,40.057,39.931,35.134
-3.6,-6,40.043,40.074,40.105,40.176,40.046,35.101
-3.52,-6,40.166,40.196,40.225,40.295,40.162,35.067
-3.44,-6,40.288,40.317,40.345,40.414,40.276,35.033
-3.36,-6,40.41,40.438,40.465,40.532,40.39,34.998
-3.28,-6,40.531,40.558,40.585,40.65,40.504,34.962
-3.2,-6,40.652,40.678,40.704,40.767,40.617,34.927
-3.12,-6,40.773,40.798,40.823,40.884,40.73,34.898
-3.04,-6,40.893,40.917,40.941,41.001,40.842,34.867
-2.96,-6,41.013,41.036,41.059,41.117,40.954,34.834
-2.88,-6,41.132,41.154,41.176,41.232,41.064,34.8
-2.8,-6,41.251,41.272,41.293,41.347,41.175,34.764
-2.72,-6,41.369,41.389,41.409,41.462,41.284,34.726
-2.64,-6,41.487,41.506,41.524,41.575,41.393,34.688
-2.56,-6,41.604,41.622,41.639,41.689,41.501,34.647
-2.48,-6,41.721,41.737,41.753,41.801,41.608,34.605
-2.4,-6,41.837,41.852,41.867,41.913,41.715,34.562
-2.32,-6,41.952,41.966,41.98,42.024,41.821,34.517
-2.24,-6,42.067,42.079,42.092,42.134,41.926,34.471
-2.16,-6,42.18,42.192,42.203,42.243,42.03,34.423
-2.08,-6,42.293,42.304,42.314,42.352,42.133,34.374
-2,-6,42.406,42.415,42.423,42.459,42.235,34.323
-1.92,-6,42.517,42.525,42.532,42.566,42.336,34.271
-1.84,-6,42.628,42.634,42.64,42.672,42.436,34.218
-1.76,-6,42.738,42.743,42.748,42.777,42.536,34.174
-1.68,-6,42.846,42.85,42.854,42.881,42.634,34.13
-1.6,-6,42.954,42.957,42.959,42.985,42.731,34.084
-1.52,-6,43.062,43.063,43.064,43.087,42.828,34.036
-1.44,-6,43.168,43.167,43.167,43.188,42.923,33.979
-1.36,-6,43.273,43.271,43.269,43.288,43.017,33.914
-1.28,-6,43.377,43.374,43.371,43.388,43.11,33.846
-1.2,-6,43.481,43.476,43.471,43.486,43.203,33.776
-1.12,-6,43.583,43.577,43.571,43.583,43.294,33.705
-1.04,-6,43.685,43.677,43.669,43.679,43.384,33.63
-0.96,-6,43.785,43.776,43.767,43.774,43.472,33.554
-0.88,-6,43.884,43.873,43.863,43.868,43.56,33.475
-0.8,-6,43.983,43.97,43.958,43.961,43.647,33.394
-0.72,-6,44.08,44.066,44.052,44.052,43.733,33.31
-0.64,-6,44.176,44.161,44.145,44.143,43.817,33.224
-0.56,-6,44.272,44.254,44.238,44.233,43.9,33.136
-0.48,-6,44.366,44.347,44.329,44.321,43.983,33.045
-0.4,-6,44.46,44.439,44.419,44.409,44.064,32.951
-0.32,-6,44.552,44.529,44.507,44.495,44.144,32.856
-0.24,-6,44.643,44.619,44.595,44.58,44.223,32.758
-0.16,-6,44.734,44.707,44.682,44.664,44.302,32.657
-0.08,-6,44.823,44.795,44.768,44.747,44.379,32.554
0,-6,44.912,44.882,44.853,44.829,44.455,32.448
0.08,-6,44.957,44.922,44.89,44.859,44.474,32.355
0.16,-6,45.029,44.992,44.957,44.922,44.529,32.263
0.24,-6,45.107,45.066,45.028,44.989,44.593,32.179
0.32,-6,45.185,45.141,45.101,45.058,44.665,32.048
0.4,-6,45.264,45.217,45.175,45.127,44.738,31.97
0.48,-6,45.343,45.293,45.249,45.197,44.812,31.865
0.56,-6,45.427,45.37,45.323,45.267,44.887,31.762
0.64,-6,45.512,45.453,45.4,45.337,44.962,31.657
0.72,-6,45.598,45.535,45.48,45.409,45.028,31.551
0.8,-6,45.684,45.618,45.56,45.484,45.092,31.443
0.88,-6,45.757,45.7,45.639,45.559,45.155,31.333
0.96,-6,45.822,45.784,45.719,45.633,45.221,31.222
