X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,30.134,30.357,30.476,29.184
-5.92,-6,30.263,30.484,30.603,29.213
-5.84,-6,30.392,30.612,30.73,29.241
-5.76,-6,30.522,30.74,30.858,29.269
-5.68,-6,30.652,30.869,30.986,29.298
-5.6,-6,30.782,30.998,31.114,29.327
-5.52,-6,30.912,31.127,31.242,29.355
-5.44,-6,31.043,31.256,31.37,29.384
-5.36,-6,31.174,31.385,31.499,29.413
-5.28,-6,31.305,31.515,31.628,29.442
-5.2,-6,31.436,31.644,31.757,29.471
-5.12,-6,31.567,31.774,31.886,29.5
-5.04,-6,31.699,31.904,32.015,29.528
-4.96,-6,31.831,32.034,32.144,29.557
-4.88,-6,31.962,32.164,32.274,29.586
-4.8,-6,32.094,32.295,32.403,29.647
-4.72,-6,32.226,32.425,32.533,29.711
-4.64,-6,32.358,32.555,32.662,29.776
-4.56,-6,32.49,32.686,32.792,29.842
-4.48,-6,32.622,32.816,32.921,29.909
-4.4,-6,32.754,32.946,33.051,29.977
-4.32,-6,32.886,33.076,33.18,30.045
-4.24,-6,33.018,33.207,33.309,30.113
-4.16,-6,33.15,33.337,33.438,30.183
-4.08,-6,33.281,33.466,33.567,30.252
-4,-6,33.413,33.596,33.696,30.321
-3.92,-6,33.544,33.726,33.825,30.391
-3.84,-6,33.675,33.855,33.953,30.46
-3.76,-6,33.806,33.984,34.081,30.529
-3.68,-6,33.937,34.113,34.209,30.598
-3.6,-6,34.067,34.241,34.336,30.666
-3.52,-6,34.197,34.369,34.463,30.733
-3.44,-6,34.327,34.497,34.59,30.799
-3.36,-6,34.456,34.624,34.716,30.865
-3.28,-6,34.585,34.751,34.842,30.915
-3.2,-6,34.714,34.877,34.967,30.921
-3.12,-6,34.842,35.003,35.092,30.914
-3.04,-6,34.969,35.129,35.216,30.906
-2.96,-6,35.096,35.253,35.34,30.896
-2.88,-6,35.222,35.378,35.463,30.884
-2.8,-6,35.348,35.501,35.585,30.871
-2.72,-6,35.473,35.624,35.707,30.856
-2.64,-6,35.597,35.746,35.828,30.839
-2.56,-6,35.72,35.867,35.948,30.82
-2.48,-6,35.843,35.988,36.068,30.8
-2.4,-6,35.965,36.108,36.187,30.778
-2.32,-6,36.086,36.227,36.304,30.755
-2.24,-6,36.206,36.345,36.421,30.73
-2.16,-6,36.326,36.462,36.537,30.704
-2.08,-6,36.444,36.578,36.652,30.676
-2,-6,36.561,36.693,36.766,30.647
-1.92,-6,36.678,36.807,36.879,30.617
-1.84,-6,36.793,36.92,36.991,30.584
-1.76,-6,36.907,37.032,37.102,30.565
-1.68,-6,37.02,37.143,37.212,30.545
-1.6,-6,37.132,37.253,37.32,30.523
-1.52,-6,37.242,37.361,37.427,30.499
-1.44,-6,37.352,37.468,37.534,30.473
-1.36,-6,37.46,37.574,37.639,30.435
-1.28,-6,37.566,37.679,37.742,30.39
