X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,42.299,42.516,42.691,34.885
-5.92,-6,42.426,42.643,42.815,34.91
-5.84,-6,42.554,42.769,42.94,34.936
-5.76,-6,42.682,42.896,43.065,34.963
-5.68,-6,42.811,43.024,43.191,34.991
-5.6,-6,42.941,43.153,43.317,35.02
-5.52,-6,43.071,43.281,43.444,35.049
-5.44,-6,43.202,43.411,43.572,35.079
-5.36,-6,43.333,43.541,43.7,35.108
-5.28,-6,43.465,43.671,43.828,35.137
-5.2,-6,43.597,43.803,43.957,35.167
-5.12,-6,43.73,43.934,44.086,35.196
-5.04,-6,43.864,44.066,44.216,35.227
-4.96,-6,43.998,44.199,44.347,35.257
-4.88,-6,44.133,44.333,44.478,35.288
-4.8,-6,44.268,44.467,44.61,35.319
-4.72,-6,44.404,44.601,44.742,35.35
-4.64,-6,44.541,44.736,44.874,35.382
-4.56,-6,44.678,44.872,45.008,35.413
-4.48,-6,44.815,45.008,45.141,35.444
-4.4,-6,44.954,45.145,45.276,35.475
-4.32,-6,45.092,45.282,45.41,35.506
-4.24,-6,45.232,45.42,45.546,35.536
-4.16,-6,45.372,45.558,45.682,35.566
-4.08,-6,45.513,45.698,45.818,35.595
-4,-6,45.654,45.837,45.955,35.624
-3.92,-6,45.796,45.977,46.093,35.652
-3.84,-6,45.938,46.118,46.231,35.68
-3.76,-6,46.081,46.26,46.369,35.72
-3.68,-6,46.225,46.402,46.509,35.817
-3.6,-6,46.37,46.545,46.648,35.916
-3.52,-6,46.515,46.688,46.789,35.928
-3.44,-6,46.66,46.832,46.93,35.939
-3.36,-6,46.807,46.977,47.072,35.949
-3.28,-6,46.954,47.123,47.214,35.957
-3.2,-6,47.102,47.269,47.357,35.965
-3.12,-6,47.25,47.416,47.501,35.971
-3.04,-6,47.4,47.563,47.645,35.977
-2.96,-6,47.55,47.711,47.79,35.981
