X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,51.688,51.766,51.843,51.989,52.119,52.169,44.797
-5.92,-6,51.789,51.866,51.941,52.085,52.212,52.261,44.787
-5.84,-6,51.889,51.965,52.039,52.18,52.306,52.354,44.776
-5.76,-6,51.991,52.065,52.138,52.277,52.4,52.447,44.765
-5.68,-6,52.092,52.165,52.237,52.373,52.494,52.54,44.753
-5.6,-6,52.194,52.266,52.336,52.47,52.588,52.633,44.739
-5.52,-6,52.296,52.367,52.435,52.567,52.682,52.726,44.725
-5.44,-6,52.398,52.468,52.535,52.664,52.777,52.82,44.71
-5.36,-6,52.501,52.569,52.635,52.762,52.872,52.914,44.694
-5.28,-6,52.604,52.671,52.735,52.859,52.967,53.008,44.678
-5.2,-6,52.707,52.773,52.836,52.957,53.063,53.102,44.66
-5.12,-6,52.811,52.875,52.937,53.056,53.158,53.197,44.642
-5.04,-6,52.915,52.978,53.038,53.154,53.254,53.292,44.623
-4.96,-6,53.019,53.081,53.139,53.253,53.35,53.386,44.603
-4.88,-6,53.123,53.184,53.24,53.352,53.446,53.481,44.583
-4.8,-6,53.228,53.287,53.342,53.451,53.542,53.576,44.562
-4.72,-6,53.333,53.391,53.444,53.55,53.639,53.672,44.54
-4.64,-6,53.439,53.495,53.546,53.649,53.735,53.767,44.517
-4.56,-6,53.544,53.599,53.649,53.749,53.832,53.863,44.494
-4.48,-6,53.65,53.703,53.752,53.849,53.929,53.958,44.471
-4.4,-6,53.756,53.808,53.855,53.949,54.026,54.054,44.447
-4.32,-6,53.862,53.912,53.958,54.049,54.123,54.15,44.422
-4.24,-6,53.969,54.017,54.061,54.149,54.22,54.246,44.397
-4.16,-6,54.076,54.123,54.164,54.25,54.317,54.342,44.371
-4.08,-6,54.183,54.228,54.268,54.35,54.414,54.438,44.345
-4,-6,54.29,54.334,54.372,54.451,54.512,54.534,44.32
