X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,49.769,49.834,49.916,50.078,50.323,50.428,43.732
-5.92,-6,49.864,49.929,50.009,50.17,50.414,50.519,43.735
-5.84,-6,49.96,50.023,50.103,50.263,50.506,50.611,43.736
-5.76,-6,50.055,50.118,50.197,50.356,50.597,50.702,43.737
-5.68,-6,50.151,50.213,50.291,50.449,50.689,50.794,43.737
-5.6,-6,50.247,50.308,50.385,50.542,50.781,50.885,43.736
-5.52,-6,50.342,50.403,50.479,50.635,50.873,50.977,43.735
-5.44,-6,50.438,50.497,50.573,50.728,50.965,51.068,43.732
-5.36,-6,50.534,50.592,50.667,50.821,51.057,51.16,43.729
-5.28,-6,50.63,50.687,50.762,50.914,51.148,51.251,43.725
-5.2,-6,50.726,50.783,50.856,51.007,51.24,51.343,43.72
-5.12,-6,50.822,50.878,50.95,51.099,51.332,51.434,43.715
-5.04,-6,50.918,50.973,51.044,51.192,51.423,51.525,43.708
-4.96,-6,51.014,51.067,51.138,51.285,51.515,51.617,43.701
-4.88,-6,51.11,51.162,51.232,51.378,51.606,51.708,43.693
-4.8,-6,51.206,51.257,51.326,51.47,51.698,51.799,43.685
-4.72,-6,51.301,51.352,51.42,51.563,51.789,51.889,43.676
-4.64,-6,51.397,51.447,51.514,51.655,51.88,51.98,43.666
-4.56,-6,51.493,51.541,51.607,51.747,51.971,52.071,43.658
-4.48,-6,51.588,51.636,51.701,51.84,52.062,52.161,43.65
-4.4,-6,51.684,51.73,51.794,51.932,52.152,52.252,43.641
-4.32,-6,51.779,51.824,51.887,52.024,52.243,52.342,43.632
-4.24,-6,51.874,51.918,51.981,52.116,52.333,52.432,43.622
-4.16,-6,51.968,52.012,52.073,52.208,52.424,52.521,43.611
-4.08,-6,52.063,52.105,52.166,52.299,52.513,52.611,43.6
-4,-6,52.157,52.198,52.258,52.39,52.603,52.699,43.588
-3.92,-6,52.251,52.291,52.35,52.481,52.692,52.788,43.576
-3.84,-6,52.344,52.384,52.442,52.571,52.78,52.876,43.562
-3.76,-6,52.437,52.476,52.533,52.661,52.868,52.963,43.546
-3.68,-6,52.53,52.567,52.623,52.75,52.956,53.051,43.53
-3.6,-6,52.622,52.658,52.713,52.839,53.043,53.137,43.514
-3.52,-6,52.714,52.749,52.803,52.927,53.129,53.223,43.498
-3.44,-6,52.806,52.839,52.892,53.015,53.215,53.308,43.481
-3.36,-6,52.896,52.929,52.981,53.102,53.3,53.393,43.464
-3.28,-6,52.986,53.018,53.068,53.188,53.385,53.477,43.447
-3.2,-6,53.076,53.106,53.156,53.274,53.469,53.56,43.43
-3.12,-6,53.165,53.194,53.242,53.359,53.552,53.643,43.414
-3.04,-6,53.253,53.281,53.328,53.443,53.634,53.725,43.4
-2.96,-6,53.341,53.367,53.413,53.527,53.716,53.806,43.384
-2.88,-6,53.428,53.452,53.498,53.609,53.797,53.886,43.366
-2.8,-6,53.514,53.537,53.581,53.691,53.877,53.966,43.349
-2.72,-6,53.599,53.621,53.664,53.772,53.956,54.044,43.332
-2.64,-6,53.684,53.704,53.746,53.853,54.034,54.122,43.315
-2.56,-6,53.767,53.787,53.827,53.932,54.111,54.199,43.298
-2.48,-6,53.85,53.868,53.907,54.01,54.187,54.274,43.281
-2.4,-6,53.932,53.948,53.986,54.088,54.263,54.349,43.264
-2.32,-6,54.013,54.028,54.064,54.164,54.337,54.423,43.247
-2.24,-6,54.093,54.106,54.141,54.239,54.41,54.495,43.23
-2.16,-6,54.172,54.183,54.217,54.314,54.482,54.567,43.214
-2.08,-6,54.25,54.26,54.292,54.387,54.553,54.637,43.197
-2,-6,54.326,54.335,54.366,54.459,54.623,54.706,43.181
-1.92,-6,54.402,54.409,54.438,54.53,54.691,54.774,43.164
-1.84,-6,54.476,54.482,54.51,54.599,54.759,54.841,43.147
-1.76,-6,54.55,54.554,54.58,54.668,54.825,54.906,43.135
-1.68,-6,54.622,54.624,54.649,54.735,54.889,54.971,43.122
-1.6,-6,54.693,54.694,54.717,54.801,54.953,55.034,43.109
-1.52,-6,54.763,54.762,54.784,54.866,55.015,55.095,43.096
-1.44,-6,54.832,54.829,54.85,54.929,55.077,55.156,43.082
-1.36,-6,54.899,54.894,54.914,54.991,55.136,55.215,43.066
-1.28,-6,54.965,54.959,54.976,55.052,55.194,55.273,43.047
-1.2,-6,55.03,55.021,55.038,55.112,55.251,55.329,43.027
-1.12,-6,55.093,55.083,55.098,55.17,55.307,55.384,43.007
-1.04,-6,55.155,55.143,55.157,55.226,55.361,55.437,42.986
-0.96,-6,55.215,55.202,55.214,55.282,55.414,55.489,42.964
-0.88,-6,55.274,55.259,55.27,55.335,55.465,55.54,42.941
-0.8,-6,55.332,55.315,55.324,55.388,55.514,55.589,42.917
-0.72,-6,55.388,55.369,55.377,55.439,55.563,55.637,42.892
-0.64,-6,55.443,55.422,55.428,55.488,55.609,55.683,42.866
-0.56,-6,55.496,55.474,55.478,55.536,55.654,55.727,42.838
-0.48,-6,55.548,55.524,55.526,55.582,55.698,55.77,42.81
-0.4,-6,55.598,55.572,55.573,55.627,55.74,55.812,42.779
-0.32,-6,55.646,55.619,55.618,55.67,55.781,55.852,42.747
-0.24,-6,55.693,55.664,55.662,55.712,55.82,55.891,42.713
-0.16,-6,55.739,55.708,55.704,55.752,55.858,55.928,42.676
-0.08,-6,55.783,55.75,55.745,55.791,55.894,55.964,42.638
0,-6,55.825,55.791,55.784,55.828,55.928,55.998,42.597
0.08,-6,55.752,55.71,55.697,55.742,55.831,55.897,42.556
0.16,-6,55.757,55.709,55.692,55.737,55.819,55.884,42.517
0.24,-6,55.772,55.721,55.701,55.744,55.82,55.884,42.778
0.32,-6,55.792,55.739,55.715,55.757,55.827,55.89,42.613
0.4,-6,55.814,55.758,55.731,55.771,55.838,55.9,42.458
0.48,-6,55.837,55.778,55.75,55.788,55.85,55.911,42.323
0.56,-6,55.861,55.8,55.769,55.805,55.864,55.925,42.198
0.64,-6,55.884,55.82,55.788,55.822,55.877,55.937,42.087
0.72,-6,55.907,55.841,55.806,55.839,55.891,55.95,41.988
