X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-6,-6,45.604,45.699,45.787,45.947,46.126,46.264,46.444,46.608,46.729,44.477
-5.92,-6,45.685,45.78,45.867,46.025,46.203,46.34,46.519,46.684,46.804,44.442
-5.84,-6,45.766,45.86,45.947,46.104,46.281,46.417,46.595,46.759,46.88,44.406
-5.76,-6,45.848,45.941,46.026,46.183,46.358,46.493,46.671,46.835,46.956,44.369
-5.68,-6,45.929,46.022,46.107,46.262,46.436,46.57,46.747,46.911,47.032,44.331
-5.6,-6,46.011,46.103,46.187,46.341,46.514,46.647,46.824,46.987,47.108,44.292
-5.52,-6,46.093,46.184,46.267,46.42,46.592,46.724,46.9,47.064,47.184,44.253
-5.44,-6,46.174,46.265,46.347,46.499,46.67,46.801,46.976,47.14,47.26,44.213
-5.36,-6,46.256,46.346,46.428,46.579,46.748,46.878,47.053,47.216,47.337,44.172
-5.28,-6,46.339,46.427,46.509,46.658,46.827,46.955,47.129,47.293,47.413,44.131
-5.2,-6,46.421,46.509,46.589,46.738,46.905,47.032,47.206,47.369,47.489,44.089
-5.12,-6,46.503,46.59,46.67,46.817,46.983,47.109,47.282,47.446,47.565,44.047
-5.04,-6,46.585,46.672,46.751,46.897,47.062,47.186,47.359,47.522,47.642,44.005
-4.96,-6,46.668,46.753,46.831,46.976,47.14,47.263,47.436,47.598,47.718,43.962
-4.88,-6,46.75,46.835,46.912,47.056,47.218,47.341,47.512,47.675,47.794,43.918
-4.8,-6,46.832,46.916,46.993,47.136,47.297,47.418,47.589,47.751,47.87,43.875
-4.72,-6,46.915,46.998,47.074,47.215,47.375,47.495,47.665,47.827,47.946,43.831
-4.64,-6,46.997,47.079,47.155,47.295,47.453,47.572,47.742,47.903,48.022,43.786
-4.56,-6,47.079,47.161,47.235,47.374,47.531,47.649,47.818,47.979,48.098,43.742
-4.48,-6,47.162,47.242,47.316,47.453,47.61,47.726,47.894,48.055,48.174,43.697
-4.4,-6,47.244,47.323,47.396,47.533,47.687,47.802,47.97,48.131,48.249,43.653
-4.32,-6,47.326,47.405,47.477,47.612,47.765,47.879,48.046,48.207,48.324,43.608
-4.24,-6,47.408,47.486,47.557,47.691,47.843,47.955,48.122,48.282,48.399,43.563
-4.16,-6,47.49,47.567,47.637,47.77,47.92,48.031,48.197,48.357,48.474,43.518
-4.08,-6,47.572,47.648,47.717,47.848,47.998,48.107,48.272,48.432,48.549,43.474
-4,-6,47.653,47.728,47.797,47.927,48.075,48.183,48.347,48.506,48.623,43.429
-3.92,-6,47.734,47.809,47.877,48.005,48.152,48.259,48.422,48.58,48.697,43.384
-3.84,-6,47.816,47.889,47.956,48.083,48.228,48.334,48.496,48.654,48.77,43.34
-3.76,-6,47.897,47.969,48.035,48.161,48.305,48.409,48.57,48.728,48.843,43.296
-3.68,-6,47.977,48.049,48.114,48.238,48.381,48.483,48.644,48.801,48.916,43.252
-3.6,-6,48.058,48.128,48.193,48.315,48.456,48.557,48.717,48.874,48.988,43.208
-3.52,-6,48.138,48.207,48.271,48.392,48.531,48.631,48.79,48.946,49.06,43.164
-3.44,-6,48.218,48.286,48.349,48.469,48.606,48.704,48.863,49.018,49.131,43.121
-3.36,-6,48.297,48.365,48.426,48.545,48.681,48.777,48.935,49.089,49.202,43.078
-3.28,-6,48.376,48.443,48.503,48.62,48.755,48.85,49.006,49.16,49.272,43.035
-3.2,-6,48.455,48.52,48.58,48.695,48.828,48.922,49.077,49.23,49.342,42.993
-3.12,-6,48.533,48.598,48.656,48.77,48.901,48.993,49.148,49.3,49.411,42.951
-3.04,-6,48.611,48.674,48.732,48.844,48.974,49.064,49.217,49.369,49.479,42.909
-2.96,-6,48.688,48.751,48.807,48.918,49.046,49.134,49.287,49.437,49.547,42.867
-2.88,-6,48.765,48.826,48.882,48.991,49.117,49.204,49.355,49.505,49.614,42.828
-2.8,-6,48.841,48.902,48.956,49.063,49.188,49.273,49.423,49.572,49.68,42.791
-2.72,-6,48.917,48.976,49.029,49.135,49.258,49.341,49.49,49.638,49.746,42.753
-2.64,-6,48.991,49.05,49.102,49.206,49.328,49.409,49.557,49.703,49.811,42.713
-2.56,-6,49.066,49.123,49.174,49.277,49.396,49.476,49.623,49.768,49.874,42.672
-2.48,-6,49.139,49.196,49.246,49.347,49.464,49.542,49.687,49.832,49.937,42.63
-2.4,-6,49.212,49.268,49.316,49.416,49.532,49.607,49.751,49.894,49.999,42.586
-2.32,-6,49.285,49.339,49.386,49.484,49.598,49.672,49.815,49.956,50.061,42.541
-2.24,-6,49.356,49.41,49.456,49.552,49.664,49.735,49.877,50.017,50.121,42.495
-2.16,-6,49.427,49.479,49.524,49.618,49.728,49.798,49.938,50.078,50.18,42.447
-2.08,-6,49.497,49.548,49.591,49.684,49.792,49.86,49.999,50.137,50.238,42.398
-2,-6,49.566,49.616,49.658,49.749,49.855,49.921,50.058,50.195,50.295,42.348
-1.92,-6,49.634,49.683,49.724,49.813,49.917,49.981,50.117,50.252,50.351,42.297
-1.84,-6,49.701,49.749,49.788,49.876,49.978,50.039,50.174,50.308,50.406,42.245
-1.76,-6,49.767,49.814,49.852,49.938,50.038,50.097,50.231,50.363,50.46,42.191
-1.68,-6,49.832,49.878,49.915,49.999,50.097,50.154,50.286,50.417,50.513,42.136
-1.6,-6,49.896,49.941,49.976,50.059,50.155,50.21,50.34,50.469,50.564,42.08
-1.52,-6,49.959,50.003,50.037,50.117,50.212,50.264,50.394,50.521,50.615,42.023
-1.44,-6,50.021,50.063,50.096,50.175,50.267,50.318,50.445,50.571,50.664,41.965
-1.36,-6,50.081,50.123,50.155,50.232,50.322,50.37,50.496,50.62,50.711,41.905
-1.28,-6,50.141,50.181,50.212,50.287,50.375,50.421,50.546,50.668,50.758,41.845
-1.2,-6,50.199,50.239,50.268,50.341,50.427,50.471,50.594,50.714,50.803,41.783
-1.12,-6,50.256,50.295,50.322,50.394,50.477,50.519,50.641,50.76,50.847,41.721
-1.04,-6,50.312,50.349,50.375,50.445,50.527,50.567,50.687,50.803,50.89,41.657
-0.96,-6,50.366,50.403,50.427,50.495,50.575,50.613,50.731,50.846,50.931,41.592
-0.88,-6,50.419,50.455,50.478,50.544,50.622,50.657,50.774,50.887,50.971,41.525
-0.8,-6,50.47,50.505,50.527,50.592,50.667,50.701,50.816,50.927,51.009,41.458
-0.72,-6,50.52,50.554,50.575,50.638,50.711,50.742,50.856,50.965,51.047,41.389
-0.64,-6,50.569,50.602,50.621,50.682,50.754,50.783,50.895,51.003,51.082,41.319
-0.56,-6,50.616,50.648,50.666,50.725,50.795,50.822,50.933,51.038,51.116,41.247
-0.48,-6,50.661,50.692,50.709,50.767,50.835,50.86,50.969,51.072,51.149,41.173
-0.4,-6,50.705,50.735,50.751,50.807,50.873,50.896,51.003,51.105,51.18,41.099
-0.32,-6,50.747,50.777,50.791,50.845,50.909,50.93,51.037,51.136,51.21,41.022
-0.24,-6,50.788,50.816,50.83,50.882,50.944,50.963,51.068,51.166,51.239,40.944
-0.16,-6,50.826,50.854,50.866,50.917,50.978,50.995,51.098,51.194,51.265,40.863
-0.08,-6,50.863,50.891,50.901,50.951,51.009,51.025,51.127,51.221,51.291,40.781
0,-6,50.899,50.925,50.935,50.983,51.04,51.053,51.154,51.246,51.314,40.696
0.08,-6,50.723,50.743,50.744,50.781,50.824,50.848,50.937,51.016,51.076,40.63
0.16,-6,50.698,50.716,50.713,50.742,50.779,50.803,50.888,50.96,51.015,40.565
0.24,-6,50.693,50.708,50.702,50.729,50.759,50.785,50.864,50.931,50.981,40.642
0.32,-6,50.696,50.71,50.701,50.725,50.75,50.776,50.851,50.912,50.961,40.572
0.4,-6,50.703,50.715,50.705,50.725,50.746,50.771,50.843,50.902,50.947,40.5
0.48,-6,50.711,50.723,50.71,50.727,50.746,50.769,50.839,50.893,50.936,40.426
0.56,-6,50.728,50.732,50.716,50.731,50.746,50.768,50.834,50.886,50.926,40.35
0.64,-6,50.749,50.753,50.731,50.733,50.747,50.766,50.832,50.879,50.918,40.272
0.72,-6,50.769,50.772,50.748,50.748,50.746,50.765,50.827,50.873,50.908,40.193
0.8,-6,50.788,50.79,50.763,50.761,50.756,50.762,50.823,50.865,50.899,40.113
0.88,-6,50.807,50.806,50.777,50.772,50.764,50.764,50.817,50.856,50.888,40.032
0.96,-6,50.825,50.822,50.791,50.782,50.771,50.768,50.813,50.846,50.876,39.949
1.04,-6,50.846,50.839,50.803,50.792,50.776,50.77,50.813,50.837,50.864,39.865
1.12,-6,50.865,50.857,50.818,50.799,50.78,50.77,50.811,50.831,50.851,39.781
1.2,-6,50.843,50.873,50.831,50.808,50.783,50.768,50.806,50.824,50.84,39.695
1.28,-6,50.794,50.828,50.842,50.817,50.783,50.765,50.8,50.815,50.829,39.608
1.36,-6,50.768,50.785,50.785,50.823,50.786,50.76,50.792,50.804,50.816,39.52
1.44,-6,50.759,50.766,50.741,50.795,50.787,50.754,50.782,50.791,50.801,39.432
1.52,-6,50.748,50.755,50.723,50.743,50.786,50.75,50.772,50.776,50.783,39.342
1.6,-6,50.734,50.741,50.708,50.707,50.751,50.744,50.762,50.759,50.764,39.251
1.68,-6,50.717,50.725,50.689,50.688,50.696,50.735,50.75,50.741,50.744,39.16
1.76,-6,50.698,50.706,50.669,50.666,50.655,50.716,50.736,50.721,50.721,39.068
1.84,-6,50.676,50.684,50.645,50.641,50.629,50.684,50.714,50.695,50.693,38.974
1.92,-6,50.652,50.659,50.618,50.614,50.6,50.654,50.684,50.663,50.66,38.881
2,-6,50.625,50.632,50.589,50.584,50.569,50.622,50.651,50.629,50.625,38.786
2.08,-6,50.595,50.602,50.558,50.551,50.535,50.587,50.616,50.593,50.588,38.691
2.16,-6,50.563,50.57,50.524,50.517,50.498,50.55,50.579,50.554,50.548,38.595
