X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,43.812,44.018,44.228,44.634,45.052,45.055,39.38
-5.92,-6,43.917,44.123,44.333,44.737,45.155,45.158,39.4
-5.84,-6,44.022,44.228,44.437,44.841,45.258,45.261,39.419
-5.76,-6,44.127,44.333,44.541,44.945,45.362,45.365,39.437
-5.68,-6,44.233,44.437,44.646,45.049,45.465,45.468,39.455
-5.6,-6,44.338,44.543,44.751,45.153,45.568,45.572,39.473
-5.52,-6,44.444,44.648,44.855,45.257,45.672,45.675,39.491
-5.44,-6,44.55,44.753,44.96,45.36,45.775,45.778,39.508
-5.36,-6,44.655,44.858,45.064,45.464,45.878,45.882,39.525
-5.28,-6,44.761,44.963,45.169,45.568,45.982,45.985,39.542
-5.2,-6,44.867,45.068,45.274,45.672,46.085,46.088,39.559
-5.12,-6,44.972,45.173,45.378,45.776,46.188,46.191,39.575
-5.04,-6,45.078,45.278,45.483,45.879,46.291,46.294,39.591
-4.96,-6,45.184,45.384,45.587,45.983,46.394,46.397,39.607
-4.88,-6,45.29,45.489,45.692,46.086,46.497,46.5,39.622
-4.8,-6,45.395,45.593,45.796,46.19,46.599,46.603,39.646
-4.72,-6,45.501,45.698,45.9,46.293,46.702,46.705,39.67
-4.64,-6,45.606,45.803,46.004,46.396,46.804,46.807,39.692
-4.56,-6,45.712,45.908,46.108,46.498,46.906,46.909,39.713
-4.48,-6,45.817,46.012,46.212,46.601,47.008,47.011,39.733
-4.4,-6,45.922,46.116,46.315,46.703,47.109,47.112,39.778
-4.32,-6,46.027,46.22,46.418,46.805,47.21,47.213,39.823
-4.24,-6,46.132,46.324,46.521,46.907,47.311,47.314,39.868
-4.16,-6,46.237,46.428,46.624,47.008,47.411,47.414,39.914
-4.08,-6,46.341,46.532,46.727,47.109,47.511,47.514,39.959
-4,-6,46.446,46.635,46.829,47.21,47.611,47.614,40.004
-3.92,-6,46.55,46.738,46.931,47.31,47.71,47.713,40.049
-3.84,-6,46.654,46.841,47.033,47.41,47.809,47.812,40.094
-3.76,-6,46.758,46.944,47.134,47.51,47.908,47.911,40.148
-3.68,-6,46.862,47.046,47.235,47.609,48.006,48.009,40.211
-3.6,-6,46.965,47.148,47.336,47.708,48.103,48.106,40.275
-3.52,-6,47.069,47.25,47.437,47.807,48.2,48.203,40.339
