X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,29.936,30.161,30.283,29.177
-5.92,-6,30.061,30.285,30.407,29.205
-5.84,-6,30.187,30.409,30.53,29.234
-5.76,-6,30.313,30.534,30.654,29.262
-5.68,-6,30.439,30.659,30.779,29.291
-5.6,-6,30.566,30.784,30.903,29.319
-5.52,-6,30.693,30.909,31.028,29.348
-5.44,-6,30.819,31.035,31.152,29.377
-5.36,-6,30.946,31.16,31.277,29.406
-5.28,-6,31.074,31.286,31.402,29.434
-5.2,-6,31.201,31.412,31.527,29.463
-5.12,-6,31.328,31.538,31.652,29.492
-5.04,-6,31.456,31.664,31.777,29.521
-4.96,-6,31.583,31.789,31.903,29.549
-4.88,-6,31.711,31.915,32.028,29.578
-4.8,-6,31.838,32.041,32.153,29.64
-4.72,-6,31.966,32.167,32.278,29.704
-4.64,-6,32.093,32.293,32.403,29.769
-4.56,-6,32.221,32.419,32.528,29.834
-4.48,-6,32.348,32.545,32.653,29.901
-4.4,-6,32.476,32.67,32.778,29.969
-4.32,-6,32.603,32.796,32.902,30.037
-4.24,-6,32.73,32.921,33.027,30.105
-4.16,-6,32.856,33.046,33.151,30.174
-4.08,-6,32.983,33.171,33.275,30.244
-4,-6,33.109,33.295,33.398,30.313
-3.92,-6,33.235,33.42,33.521,30.383
-3.84,-6,33.361,33.543,33.644,30.452
-3.76,-6,33.486,33.667,33.767,30.521
-3.68,-6,33.611,33.79,33.889,30.59
-3.6,-6,33.736,33.913,34.01,30.657
-3.52,-6,33.86,34.035,34.131,30.725
-3.44,-6,33.983,34.156,34.252,30.791
-3.36,-6,34.106,34.277,34.372,30.856
-3.28,-6,34.229,34.398,34.491,30.906
-3.2,-6,34.35,34.518,34.61,30.912
-3.12,-6,34.472,34.637,34.728,30.906
-3.04,-6,34.592,34.755,34.846,30.898
-2.96,-6,34.712,34.873,34.962,30.888
-2.88,-6,34.831,34.99,35.078,30.876
-2.8,-6,34.949,35.106,35.193,30.862
-2.72,-6,35.066,35.221,35.307,30.847
-2.64,-6,35.182,35.335,35.42,30.83
-2.56,-6,35.298,35.449,35.532,30.812
-2.48,-6,35.412,35.561,35.643,30.792
-2.4,-6,35.525,35.672,35.753,30.77
-2.32,-6,35.637,35.782,35.862,30.747
-2.24,-6,35.748,35.891,35.97,30.722
-2.16,-6,35.858,35.999,36.077,30.696
-2.08,-6,35.967,36.106,36.183,30.668
-2,-6,36.074,36.211,36.287,30.639
-1.92,-6,36.18,36.316,36.39,30.608
-1.84,-6,36.285,36.418,36.491,30.576
-1.76,-6,36.388,36.52,36.592,30.557
-1.68,-6,36.49,36.62,36.691,30.536
-1.6,-6,36.591,36.718,36.788,30.514
-1.52,-6,36.689,36.815,36.884,30.491
-1.44,-6,36.787,36.911,36.978,30.465
-1.36,-6,36.882,37.005,37.071,30.426
-1.28,-6,36.976,37.097,37.162,30.382
-1.2,-6,37.068,37.188,37.252,30.335
-1.12,-6,37.159,37.277,37.34,30.286
-1.04,-6,37.247,37.364,37.426,30.235
-0.96,-6,37.334,37.449,37.511,30.182
-0.88,-6,37.419,37.533,37.593,30.127
-0.8,-6,37.502,37.615,37.674,30.069
-0.72,-6,37.584,37.695,37.753,30.01
-0.64,-6,37.663,37.773,37.831,29.948
-0.56,-6,37.74,37.849,37.906,29.884
-0.48,-6,37.815,37.923,37.979,29.818
-0.4,-6,37.888,37.995,38.051,29.749
-0.32,-6,37.959,38.066,38.12,29.678
-0.24,-6,38.028,38.134,38.188,29.604
-0.16,-6,38.095,38.2,38.253,29.528
-0.08,-6,38.16,38.264,38.317,29.45
0,-6,38.223,38.326,38.379,29.368
0.08,-6,38.206,38.313,38.362,29.299
0.16,-6,38.24,38.348,38.394,29.232
0.24,-6,38.28,38.388,38.434,29.22
0.32,-6,38.323,38.431,38.476,29.083
0.4,-6,38.374,38.474,38.518,28.96
0.48,-6,38.43,38.52,38.559,28.855
