X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,47.048,47.274,47.464,47.851,48.203,43.821
-5.92,-6,47.152,47.378,47.568,47.954,48.305,43.824
-5.84,-6,47.256,47.482,47.671,48.057,48.407,43.825
-5.76,-6,47.36,47.585,47.774,48.159,48.51,43.826
-5.68,-6,47.464,47.689,47.878,48.262,48.612,43.825
-5.6,-6,47.569,47.793,47.981,48.365,48.715,43.822
-5.52,-6,47.673,47.896,48.085,48.468,48.817,43.818
-5.44,-6,47.777,48,48.188,48.571,48.92,43.813
-5.36,-6,47.881,48.104,48.291,48.673,49.022,43.807
-5.28,-6,47.985,48.208,48.395,48.776,49.124,43.799
-5.2,-6,48.089,48.311,48.498,48.879,49.226,43.789
-5.12,-6,48.193,48.415,48.601,48.981,49.328,43.778
-5.04,-6,48.297,48.518,48.704,49.083,49.43,43.762
-4.96,-6,48.401,48.621,48.807,49.185,49.531,43.746
-4.88,-6,48.504,48.724,48.909,49.287,49.632,43.728
-4.8,-6,48.608,48.827,49.012,49.389,49.733,43.708
-4.72,-6,48.711,48.93,49.114,49.49,49.834,43.688
-4.64,-6,48.814,49.032,49.216,49.591,49.935,43.666
-4.56,-6,48.917,49.134,49.317,49.692,50.035,43.642
-4.48,-6,49.019,49.236,49.419,49.792,50.135,43.618
-4.4,-6,49.122,49.338,49.52,49.892,50.234,43.592
-4.32,-6,49.224,49.439,49.62,49.992,50.333,43.565
-4.24,-6,49.325,49.54,49.721,50.091,50.432,43.537
-4.16,-6,49.427,49.64,49.82,50.19,50.53,43.507
-4.08,-6,49.528,49.74,49.92,50.288,50.627,43.477
-4,-6,49.628,49.84,50.019,50.386,50.724,43.445
-3.92,-6,49.728,49.939,50.118,50.484,50.821,43.412
-3.84,-6,49.828,50.038,50.216,50.58,50.917,43.378
-3.76,-6,49.927,50.136,50.313,50.677,51.012,43.343
-3.68,-6,50.026,50.234,50.41,50.772,51.107,43.306
-3.6,-6,50.124,50.331,50.506,50.867,51.2,43.269
-3.52,-6,50.222,50.428,50.602,50.961,51.294,43.23
-3.44,-6,50.32,50.524,50.697,51.055,51.386,43.19
-3.36,-6,50.416,50.62,50.792,51.148,51.478,43.148
-3.28,-6,50.512,50.714,50.886,51.24,51.569,43.106
-3.2,-6,50.608,50.809,50.979,51.331,51.658,43.063
-3.12,-6,50.703,50.902,51.071,51.422,51.748,43.019
-3.04,-6,50.798,50.995,51.163,51.511,51.836,42.974
-2.96,-6,50.891,51.087,51.254,51.6,51.923,42.927
-2.88,-6,50.985,51.179,51.344,51.688,52.009,42.884
-2.8,-6,51.077,51.27,51.434,51.775,52.095,42.844
-2.72,-6,51.169,51.36,51.522,51.861,52.179,42.802
-2.64,-6,51.261,51.449,51.61,51.946,52.262,42.757
-2.56,-6,51.351,51.538,51.697,52.03,52.344,42.711
-2.48,-6,51.441,51.626,51.783,52.114,52.425,42.665
-2.4,-6,51.531,51.713,51.869,52.196,52.505,42.617
-2.32,-6,51.62,51.8,51.954,52.277,52.584,42.569
-2.24,-6,51.708,51.886,52.037,52.358,52.662,42.521
-2.16,-6,51.796,51.971,52.121,52.437,52.739,42.471
-2.08,-6,51.884,52.056,52.203,52.515,52.814,42.421
-2,-6,51.971,52.14,52.284,52.593,52.889,42.369
-1.92,-6,52.057,52.223,52.365,52.669,52.962,42.318
-1.84,-6,52.143,52.306,52.446,52.745,53.034,42.266
-1.76,-6,52.229,52.388,52.525,52.82,53.105,42.215
-1.68,-6,52.314,52.47,52.604,52.893,53.175,42.164
-1.6,-6,52.399,52.551,52.682,52.966,53.244,42.113
-1.52,-6,52.483,52.632,52.76,53.039,53.312,42.063
-1.44,-6,52.568,52.713,52.837,53.11,53.378,42.014
-1.36,-6,52.652,52.793,52.914,53.18,53.444,41.967
-1.28,-6,52.737,52.873,52.991,53.25,53.509,41.92
-1.2,-6,52.821,52.953,53.067,53.32,53.573,41.876
-1.12,-6,52.905,53.033,53.143,53.389,53.636,41.834
-1.04,-6,52.99,53.112,53.219,53.457,53.698,41.794
-0.96,-6,53.074,53.192,53.294,53.525,53.76,41.758
-0.88,-6,53.159,53.272,53.37,53.592,53.821,41.724
-0.8,-6,53.243,53.352,53.445,53.659,53.881,41.695
-0.72,-6,53.328,53.432,53.521,53.726,53.941,41.669
-0.64,-6,53.414,53.512,53.597,53.793,54.001,41.651
-0.56,-6,53.499,53.592,53.673,53.86,54.06,41.637
-0.48,-6,53.585,53.673,53.749,53.927,54.119,41.629
-0.4,-6,53.671,53.754,53.825,53.994,54.178,41.625
-0.32,-6,53.758,53.835,53.902,54.061,54.236,41.627
-0.24,-6,53.844,53.917,53.979,54.128,54.295,41.633
-0.16,-6,53.931,53.999,54.056,54.196,54.354,41.645
-0.08,-6,54.018,54.081,54.134,54.264,54.413,41.662
0,-6,54.106,54.164,54.212,54.332,54.472,41.682
0.08,-6,53.992,54.039,54.098,54.197,54.318,41.705
0.16,-6,54.018,54.057,54.117,54.201,54.308,41.727
0.24,-6,54.066,54.098,54.157,54.226,54.321,41.942
0.32,-6,54.122,54.148,54.205,54.26,54.344,41.862
0.4,-6,54.181,54.202,54.256,54.3,54.372,41.784
0.48,-6,54.243,54.259,54.308,54.341,54.401,41.704
0.56,-6,54.303,54.314,54.361,54.383,54.432,41.621
0.64,-6,54.363,54.37,54.413,54.424,54.463,41.527
0.72,-6,54.423,54.424,54.464,54.465,54.493,41.427
0.8,-6,54.491,54.48,54.514,54.504,54.522,41.352
0.88,-6,54.557,54.542,54.565,54.542,54.55,41.285
0.96,-6,54.621,54.602,54.62,54.578,54.578,41.217
1.04,-6,54.684,54.66,54.674,54.619,54.605,41.148
1.12,-6,54.746,54.717,54.727,54.662,54.63,41.078
1.2,-6,54.809,54.775,54.778,54.704,54.66,41.007
1.28,-6,54.873,54.832,54.83,54.745,54.693,40.934
1.36,-6,54.936,54.891,54.881,54.785,54.724,40.86
1.44,-6,54.99,54.949,54.934,54.826,54.756,40.785
1.52,-6,55.035,55.004,54.987,54.866,54.788,40.709
1.6,-6,55.078,55.045,55.038,54.907,54.819,40.632
1.68,-6,55.12,55.084,55.082,54.95,54.851,40.554
