X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,44.128,44.335,44.546,44.955,45.381,45.385,39.377
-5.92,-6,44.23,44.436,44.647,45.056,45.481,45.484,39.396
-5.84,-6,44.333,44.537,44.748,45.156,45.58,45.584,39.415
-5.76,-6,44.434,44.638,44.848,45.256,45.68,45.683,39.434
-5.68,-6,44.536,44.74,44.949,45.356,45.78,45.783,39.452
-5.6,-6,44.638,44.841,45.05,45.456,45.879,45.882,39.47
-5.52,-6,44.74,44.943,45.151,45.557,45.978,45.982,39.488
-5.44,-6,44.842,45.044,45.252,45.657,46.078,46.081,39.505
-5.36,-6,44.945,45.146,45.353,45.757,46.177,46.181,39.522
-5.28,-6,45.047,45.247,45.453,45.857,46.277,46.28,39.539
-5.2,-6,45.149,45.349,45.554,45.957,46.376,46.379,39.555
-5.12,-6,45.251,45.45,45.655,46.058,46.475,46.479,39.571
-5.04,-6,45.353,45.551,45.756,46.158,46.574,46.578,39.587
-4.96,-6,45.455,45.652,45.856,46.258,46.674,46.677,39.603
-4.88,-6,45.556,45.753,45.957,46.358,46.773,46.776,39.618
-4.8,-6,45.658,45.855,46.058,46.458,46.872,46.875,39.643
-4.72,-6,45.76,45.956,46.158,46.557,46.971,46.974,39.666
-4.64,-6,45.861,46.057,46.259,46.657,47.07,47.073,39.689
-4.56,-6,45.963,46.158,46.36,46.757,47.169,47.172,39.71
-4.48,-6,46.064,46.259,46.46,46.856,47.267,47.271,39.729
-4.4,-6,46.166,46.359,46.56,46.956,47.366,47.37,39.774
-4.32,-6,46.267,46.46,46.66,47.055,47.465,47.468,39.819
-4.24,-6,46.368,46.561,46.761,47.154,47.564,47.567,39.865
-4.16,-6,46.469,46.661,46.86,47.253,47.662,47.665,39.91
-4.08,-6,46.57,46.761,46.96,47.352,47.76,47.763,39.955
-4,-6,46.671,46.861,47.059,47.45,47.858,47.861,40
-3.92,-6,46.771,46.961,47.158,47.549,47.955,47.958,40.045
-3.84,-6,46.871,47.06,47.257,47.646,48.052,48.055,40.09
-3.76,-6,46.971,47.159,47.355,47.743,48.148,48.152,40.144
-3.68,-6,47.07,47.258,47.453,47.84,48.244,48.247,40.207
-3.6,-6,47.169,47.356,47.551,47.936,48.339,48.343,40.271
-3.52,-6,47.268,47.454,47.648,48.032,48.434,48.437,40.335
-3.44,-6,47.366,47.552,47.744,48.127,48.528,48.531,40.4
-3.36,-6,47.464,47.648,47.84,48.221,48.621,48.624,40.466
-3.28,-6,47.562,47.745,47.935,48.315,48.713,48.717,40.515
-3.2,-6,47.658,47.841,48.03,48.408,48.805,48.808,40.51
-3.12,-6,47.754,47.936,48.124,48.5,48.895,48.899,40.493
-3.04,-6,47.85,48.03,48.217,48.591,48.985,48.988,40.474
-2.96,-6,47.945,48.124,48.31,48.681,49.074,49.077,40.453
-2.88,-6,48.04,48.217,48.402,48.771,49.162,49.165,40.432
-2.8,-6,48.134,48.309,48.493,48.86,49.248,49.252,40.409
-2.72,-6,48.228,48.401,48.583,48.947,49.334,49.337,40.385
-2.64,-6,48.32,48.492,48.672,49.034,49.418,49.421,40.359
-2.56,-6,48.413,48.582,48.761,49.119,49.501,49.504,40.332
-2.48,-6,48.505,48.672,48.848,49.203,49.582,49.586,40.305
-2.4,-6,48.596,48.761,48.935,49.287,49.663,49.666,40.275
-2.32,-6,48.687,48.85,49.021,49.369,49.742,49.745,40.245
-2.24,-6,48.778,48.938,49.107,49.45,49.821,49.824,40.214
-2.16,-6,48.868,49.025,49.191,49.531,49.898,49.901,40.182
-2.08,-6,48.956,49.112,49.275,49.611,49.974,49.977,40.149
-2,-6,49.044,49.197,49.358,49.689,50.048,50.051,40.115
-1.92,-6,49.132,49.281,49.439,49.766,50.122,50.125,40.081
-1.84,-6,49.218,49.365,49.519,49.842,50.194,50.197,40.046
-1.76,-6,49.303,49.447,49.599,49.916,50.264,50.267,40.027
-1.68,-6,49.387,49.528,49.677,49.989,50.333,50.335,40.008
-1.6,-6,49.472,49.609,49.754,50.061,50.4,50.403,39.989
-1.52,-6,49.555,49.688,49.83,50.131,50.464,50.467,39.97
-1.44,-6,49.639,49.768,49.906,50.2,50.527,50.53,39.942
-1.36,-6,49.723,49.847,49.981,50.268,50.589,50.592,39.907
-1.28,-6,49.806,49.926,50.055,50.335,50.65,50.653,39.873
-1.2,-6,49.89,50.005,50.13,50.402,50.71,50.713,39.841
-1.12,-6,49.974,50.084,50.204,50.468,50.769,50.772,39.811
-1.04,-6,50.058,50.163,50.278,50.534,50.828,50.83,39.784
-0.96,-6,50.143,50.243,50.353,50.6,50.885,50.887,39.761
-0.88,-6,50.227,50.322,50.427,50.665,50.942,50.944,39.742
-0.8,-6,50.312,50.401,50.501,50.729,50.997,51,39.728
-0.72,-6,50.397,50.481,50.575,50.794,51.053,51.055,39.72
-0.64,-6,50.483,50.561,50.649,50.858,51.107,51.109,39.718
-0.56,-6,50.568,50.641,50.723,50.922,51.161,51.163,39.723
-0.48,-6,50.654,50.721,50.797,50.986,51.215,51.217,39.735
-0.4,-6,50.74,50.801,50.872,51.049,51.268,51.27,39.755
-0.32,-6,50.826,50.881,50.946,51.113,51.32,51.322,39.781
-0.24,-6,50.911,50.961,51.02,51.176,51.372,51.374,39.816
-0.16,-6,50.997,51.041,51.094,51.24,51.424,51.426,39.857
-0.08,-6,51.082,51.121,51.168,51.303,51.476,51.478,39.904
0,-6,51.166,51.2,51.241,51.366,51.527,51.529,39.955
0.08,-6,51.058,51.08,51.108,51.209,51.37,51.371,40.017
0.16,-6,51.081,51.094,51.114,51.199,51.35,51.352,40.078
0.24,-6,51.119,51.126,51.138,51.208,51.349,51.35,40.27
0.32,-6,51.163,51.163,51.168,51.225,51.353,51.354,40.154
0.4,-6,51.207,51.201,51.199,51.245,51.361,51.362,40.044
0.48,-6,51.249,51.238,51.23,51.262,51.367,51.368,39.947
0.56,-6,51.289,51.273,51.258,51.28,51.372,51.373,39.797
0.64,-6,51.329,51.303,51.283,51.293,51.372,51.373,39.706
0.72,-6,51.374,51.337,51.303,51.304,51.371,51.372,39.645
0.8,-6,51.414,51.372,51.33,51.309,51.365,51.365,39.586
0.88,-6,51.449,51.402,51.354,51.313,51.355,51.355,39.525
0.96,-6,51.482,51.428,51.374,51.323,51.341,51.341,39.462
1.04,-6,51.512,51.451,51.39,51.328,51.323,51.323,39.398
1.12,-6,51.542,51.472,51.403,51.329,51.31,51.31,39.332
1.2,-6,51.572,51.493,51.413,51.327,51.295,51.295,39.265
1.28,-6,51.597,51.513,51.423,51.323,51.276,51.276,39.197
1.36,-6,51.587,51.53,51.434,51.317,51.254,51.254,39.127
1.44,-6,51.562,51.521,51.441,51.308,51.231,51.23,39.055
1.52,-6,51.549,51.489,51.438,51.302,51.205,51.204,38.982
1.6,-6,51.539,51.465,51.398,51.295,51.179,51.179,38.908
1.68,-6,51.526,51.447,51.359,51.285,51.151,51.151,38.832
1.76,-6,51.511,51.427,51.334,51.264,51.125,51.124,38.755
1.84,-6,51.493,51.404,51.305,51.21,51.1,51.099,38.676
1.92,-6,51.474,51.38,51.274,51.161,51.074,51.073,38.596
2,-6,51.451,51.352,51.24,51.122,51.047,51.045,38.515
2.08,-6,51.428,51.323,51.204,51.08,51.009,51.009,38.433
2.16,-6,51.402,51.291,51.165,51.036,50.943,50.943,38.349
2.24,-6,51.374,51.258,51.124,50.989,50.88,50.879,38.264
2.32,-6,51.345,51.223,51.081,50.94,50.826,50.825,38.178
2.4,-6,51.356,51.186,51.036,50.889,50.77,50.769,38.091
2.48,-6,51.368,51.147,50.989,50.835,50.712,50.711,38.002
2.56,-6,51.382,51.148,50.939,50.779,50.651,50.65,37.913
2.64,-6,51.395,51.151,50.887,50.72,50.587,50.586,37.822
2.72,-6,51.409,51.156,50.872,50.658,50.521,50.521,37.73
2.8,-6,51.421,51.16,50.862,50.594,50.453,50.452,37.638
2.88,-6,51.432,51.165,50.853,50.528,50.381,50.38,37.544
2.96,-6,51.441,51.168,50.845,50.458,50.306,50.305,37.449
3.04,-6,51.446,51.171,50.838,50.39,50.227,50.226,37.354
3.12,-6,51.448,51.171,50.83,50.35,50.146,50.145,37.258
3.2,-6,51.445,51.168,50.821,50.31,50.061,50.06,37.16
3.28,-6,51.437,51.162,50.812,50.271,49.972,49.971,37.062
3.36,-6,51.423,51.152,50.8,50.231,49.88,49.879,36.964
3.44,-6,51.369,51.136,50.785,50.19,49.784,49.783,36.864
3.52,-6,51.292,51.115,50.768,50.149,49.685,49.683,36.764
3.6,-6,51.209,51.09,50.746,50.106,49.6,49.598,36.663
3.68,-6,51.119,51.006,50.72,50.061,49.513,49.512,36.561
3.76,-6,51.025,50.916,50.689,50.014,49.425,49.423,36.459
3.84,-6,50.924,50.82,50.653,49.965,49.334,49.332,36.357
3.92,-6,50.817,50.719,50.601,49.913,49.242,49.239,36.253
4,-6,50.706,50.613,50.497,49.858,49.147,49.145,36.149
4.08,-6,50.588,50.499,50.388,49.793,49.041,49.039,36.045
4.16,-6,50.464,50.379,50.274,49.684,48.92,48.917,35.94
4.24,-6,50.335,50.255,50.155,49.571,48.796,48.793,35.835
4.32,-6,50.202,50.126,50.032,49.456,48.671,48.668,35.73
