X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,36.195,36.257,36.32,36.438,36.402,35.614
-5.92,-6,36.31,36.371,36.431,36.548,36.512,35.615
-5.84,-6,36.425,36.484,36.543,36.658,36.62,35.615
-5.76,-6,36.54,36.597,36.655,36.769,36.729,35.613
-5.68,-6,36.654,36.709,36.767,36.878,36.838,35.611
-5.6,-6,36.768,36.822,36.878,36.988,36.946,35.606
-5.52,-6,36.882,36.935,36.99,37.097,37.055,35.601
-5.44,-6,36.996,37.048,37.102,37.206,37.164,35.594
-5.36,-6,37.111,37.161,37.214,37.315,37.272,35.586
-5.28,-6,37.226,37.275,37.326,37.424,37.38,35.576
-5.2,-6,37.341,37.388,37.437,37.534,37.489,35.565
-5.12,-6,37.456,37.502,37.549,37.643,37.597,35.553
-5.04,-6,37.571,37.614,37.66,37.751,37.706,35.539
-4.96,-6,37.687,37.728,37.772,37.86,37.814,35.524
-4.88,-6,37.802,37.841,37.884,37.969,37.922,35.508
-4.8,-6,37.917,37.954,37.995,38.076,38.028,35.49
-4.72,-6,38.032,38.067,38.106,38.183,38.134,35.472
-4.64,-6,38.148,38.182,38.219,38.292,38.241,35.452
-4.56,-6,38.266,38.299,38.335,38.405,38.353,35.431
-4.48,-6,38.385,38.418,38.455,38.526,38.469,35.408
-4.4,-6,38.505,38.539,38.577,38.65,38.587,35.385
-4.32,-6,38.627,38.662,38.701,38.775,38.706,35.361
-4.24,-6,38.747,38.784,38.824,38.899,38.824,35.335
-4.16,-6,38.868,38.906,38.946,39.022,38.941,35.309
-4.08,-6,38.989,39.027,39.069,39.145,39.059,35.281
-4,-6,39.11,39.149,39.191,39.267,39.176,35.253
-3.92,-6,39.231,39.27,39.312,39.389,39.292,35.223
-3.84,-6,39.351,39.391,39.433,39.51,39.408,35.193
-3.76,-6,39.471,39.511,39.554,39.631,39.524,35.162
-3.68,-6,39.591,39.631,39.674,39.752,39.64,35.13
-3.6,-6,39.711,39.751,39.794,39.872,39.754,35.097
-3.52,-6,39.83,39.871,39.913,39.991,39.868,35.064
