X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,39.152,39.338,39.517,39.86,40.214,40.582,40.91,46.006
-5.92,-6,39.291,39.476,39.655,39.998,40.352,40.719,41.047,45.978
-5.84,-6,39.429,39.615,39.793,40.136,40.49,40.856,41.184,45.95
-5.76,-6,39.568,39.753,39.932,40.274,40.627,40.994,41.321,45.922
-5.68,-6,39.707,39.892,40.07,40.413,40.765,41.131,41.458,45.895
-5.6,-6,39.846,40.031,40.209,40.551,40.903,41.269,41.595,45.868
-5.52,-6,39.985,40.169,40.347,40.689,41.041,41.406,41.732,45.843
-5.44,-6,40.124,40.308,40.486,40.827,41.179,41.544,41.869,45.818
-5.36,-6,40.262,40.447,40.624,40.966,41.317,41.681,42.006,45.793
-5.28,-6,40.401,40.585,40.763,41.104,41.455,41.818,42.143,45.77
-5.2,-6,40.54,40.724,40.901,41.242,41.592,41.955,42.28,45.747
-5.12,-6,40.679,40.862,41.039,41.38,41.73,42.092,42.416,45.726
-5.04,-6,40.817,41,41.177,41.517,41.867,42.229,42.553,45.705
-4.96,-6,40.955,41.139,41.315,41.655,42.004,42.366,42.689,45.685
-4.88,-6,41.094,41.277,41.453,41.792,42.141,42.502,42.825,45.665
-4.8,-6,41.232,41.414,41.591,41.93,42.278,42.638,42.96,45.652
-4.72,-6,41.369,41.552,41.728,42.067,42.414,42.774,43.095,45.637
-4.64,-6,41.507,41.689,41.865,42.203,42.55,42.909,43.23,45.62
-4.56,-6,41.644,41.826,42.002,42.339,42.686,43.044,43.365,45.602
-4.48,-6,41.781,41.963,42.138,42.475,42.821,43.179,43.499,45.582
-4.4,-6,41.918,42.099,42.274,42.611,42.956,43.313,43.632,45.561
-4.32,-6,42.054,42.235,42.409,42.746,43.091,43.447,43.765,45.538
-4.24,-6,42.19,42.37,42.545,42.881,43.225,43.58,43.898,45.514
-4.16,-6,42.325,42.505,42.679,43.015,43.358,43.713,44.03,45.489
-4.08,-6,42.46,42.64,42.814,43.149,43.491,43.845,44.161,45.463
-4,-6,42.595,42.774,42.947,43.282,43.624,43.976,44.292,45.435
-3.92,-6,42.729,42.907,43.08,43.415,43.756,44.107,44.422,45.407
-3.84,-6,42.862,43.04,43.213,43.547,43.887,44.237,44.551,45.378
-3.76,-6,42.995,43.173,43.345,43.678,44.017,44.367,44.68,45.347
-3.68,-6,43.127,43.305,43.477,43.809,44.147,44.496,44.807,45.317
-3.6,-6,43.259,43.436,43.607,43.939,44.276,44.623,44.934,45.285
-3.52,-6,43.39,43.566,43.737,44.068,44.404,44.75,45.06,45.253
-3.44,-6,43.521,43.696,43.867,44.197,44.532,44.877,45.185,45.22
-3.36,-6,43.65,43.826,43.996,44.325,44.659,45.002,45.309,45.187
-3.28,-6,43.78,43.954,44.124,44.452,44.785,45.126,45.432,45.156
-3.2,-6,43.908,44.082,44.251,44.578,44.91,45.25,45.554,45.129
-3.12,-6,44.036,44.209,44.377,44.703,45.034,45.372,45.675,45.082
-3.04,-6,44.163,44.335,44.503,44.828,45.157,45.493,45.795,45.033
-2.96,-6,44.289,44.461,44.628,44.952,45.279,45.614,45.913,44.982
-2.88,-6,44.415,44.586,44.752,45.075,45.4,45.733,46.031,44.927
-2.8,-6,44.54,44.71,44.875,45.197,45.52,45.851,46.147,44.87
-2.72,-6,44.665,44.833,44.998,45.318,45.64,45.968,46.262,44.811
-2.64,-6,44.788,44.956,45.12,45.438,45.758,46.084,46.375,44.75
-2.56,-6,44.911,45.078,45.241,45.558,45.875,46.199,46.488,44.687
-2.48,-6,45.034,45.199,45.361,45.676,45.992,46.312,46.599,44.622
-2.4,-6,45.155,45.32,45.481,45.794,46.107,46.425,46.709,44.557
-2.32,-6,45.277,45.44,45.6,45.911,46.221,46.536,46.817,44.49
