X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,38.436,38.964,39.42,32.34
-5.92,-6,38.557,39.084,39.54,32.32
-5.84,-6,38.678,39.205,39.661,32.3
-5.76,-6,38.799,39.326,39.782,32.281
-5.68,-6,38.92,39.447,39.902,32.263
-5.6,-6,39.04,39.567,40.023,32.247
-5.52,-6,39.161,39.688,40.143,32.233
-5.44,-6,39.282,39.808,40.263,32.22
-5.36,-6,39.402,39.929,40.384,32.21
-5.28,-6,39.523,40.049,40.504,32.202
-5.2,-6,39.643,40.169,40.624,32.196
-5.12,-6,39.763,40.289,40.743,32.193
-5.04,-6,39.882,40.408,40.863,32.193
-4.96,-6,40.002,40.528,40.982,32.195
-4.88,-6,40.121,40.647,41.101,32.202
-4.8,-6,40.24,40.765,41.219,32.211
-4.72,-6,40.358,40.883,41.337,32.224
-4.64,-6,40.476,41.001,41.455,32.24
-4.56,-6,40.594,41.119,41.572,32.265
-4.48,-6,40.711,41.236,41.689,32.346
-4.4,-6,40.827,41.352,41.805,32.432
-4.32,-6,40.944,41.468,41.921,32.522
-4.24,-6,41.059,41.583,42.036,32.616
-4.16,-6,41.174,41.698,42.151,32.714
-4.08,-6,41.288,41.812,42.265,32.814
-4,-6,41.401,41.925,42.378,32.916
-3.92,-6,41.514,42.038,42.49,33.019
-3.84,-6,41.626,42.149,42.602,33.121
-3.76,-6,41.737,42.26,42.713,33.224
-3.68,-6,41.848,42.37,42.823,33.325
-3.6,-6,41.957,42.479,42.931,33.424
-3.52,-6,42.065,42.588,43.039,33.52
-3.44,-6,42.173,42.695,43.146,33.613
-3.36,-6,42.279,42.801,43.252,33.702
-3.28,-6,42.385,42.906,43.357,33.787
-3.2,-6,42.489,43.01,43.46,33.867
-3.12,-6,42.592,43.112,43.563,33.942
-3.04,-6,42.694,43.214,43.664,34.012
-2.96,-6,42.795,43.314,43.764,34.057
-2.88,-6,42.895,43.413,43.862,34.062
-2.8,-6,42.993,43.51,43.959,34.048
-2.72,-6,43.09,43.607,44.055,34.029
-2.64,-6,43.186,43.701,44.149,34.005
-2.56,-6,43.281,43.795,44.242,33.977
-2.48,-6,43.374,43.887,44.333,33.946
-2.4,-6,43.466,43.977,44.423,33.91
-2.32,-6,43.556,44.066,44.511,33.871
-2.24,-6,43.645,44.153,44.597,33.828
-2.16,-6,43.733,44.239,44.682,33.782
-2.08,-6,43.82,44.324,44.765,33.734
-2,-6,43.906,44.407,44.846,33.683
-1.92,-6,43.99,44.488,44.926,33.629
-1.84,-6,44.074,44.568,45.004,33.574
-1.76,-6,44.156,44.647,45.08,33.517
-1.68,-6,44.238,44.724,45.155,33.46
-1.6,-6,44.318,44.8,45.228,33.401
-1.52,-6,44.399,44.875,45.299,33.343
-1.44,-6,44.478,44.949,45.369,33.285
-1.36,-6,44.558,45.022,45.438,33.228
-1.28,-6,44.638,45.094,45.505,33.173
-1.2,-6,44.718,45.166,45.571,33.121
-1.12,-6,44.799,45.237,45.636,33.074
-1.04,-6,44.88,45.308,45.7,33.031
-0.96,-6,44.964,45.379,45.763,32.996
-0.88,-6,45.049,45.451,45.826,32.968
-0.8,-6,45.137,45.523,45.888,32.95
-0.72,-6,45.227,45.597,45.951,32.942
-0.64,-6,45.321,45.672,46.013,32.946
-0.56,-6,45.419,45.75,46.077,32.963
-0.48,-6,45.522,45.83,46.141,32.992
-0.4,-6,45.63,45.914,46.207,33.033
-0.32,-6,45.744,46.001,46.275,33.084
-0.24,-6,45.863,46.092,46.346,33.141
-0.16,-6,45.989,46.188,46.419,33.201
-0.08,-6,46.12,46.289,46.495,33.257
0,-6,46.258,46.395,46.576,33.304
0.08,-6,46.384,46.49,46.643,33.352
0.16,-6,46.511,46.585,46.71,33.375
0.24,-6,46.627,46.67,46.766,33.615
0.32,-6,46.729,46.741,46.808,33.363
0.4,-6,46.816,46.797,46.836,33.124
0.48,-6,46.887,46.841,46.849,32.904
0.56,-6,46.943,46.869,46.852,32.795
0.64,-6,46.985,46.888,46.841,32.65
0.72,-6,47.018,46.893,46.823,32.518
0.8,-6,47.04,46.89,46.797,32.411
0.88,-6,47.055,46.882,46.76,32.305
0.96,-6,47.065,46.868,46.723,32.199
1.04,-6,47.07,46.851,46.683,32.093
1.12,-6,47.075,46.834,46.641,31.988
1.2,-6,47.078,46.82,46.602,31.884
1.28,-6,47.084,46.807,46.566,31.781
1.36,-6,47.098,46.806,46.536,31.678
1.44,-6,47.114,46.811,46.517,31.577
1.52,-6,47.131,46.822,46.507,31.476
1.6,-6,47.147,46.835,46.502,31.376
1.68,-6,47.138,46.838,46.498,31.277
1.76,-6,47.134,46.85,46.506,31.178
1.84,-6,47.135,46.871,46.527,31.08
1.92,-6,47.14,46.901,46.559,30.982
2,-6,47.15,46.938,46.602,30.885
2.08,-6,47.171,46.988,46.67,30.787
2.16,-6,47.21,47.052,46.762,30.69
2.24,-6,47.248,47.116,46.859,30.592
2.32,-6,47.28,47.175,46.957,30.494
2.4,-6,47.303,47.244,47.052,30.396
2.48,-6,47.316,47.307,47.142,30.298
2.56,-6,47.311,47.363,47.224,30.199
2.64,-6,47.281,47.408,47.286,30.099
2.72,-6,47.238,47.442,47.35,29.999
2.8,-6,47.183,47.462,47.408,29.899
2.88,-6,47.037,47.468,47.459,29.797
2.96,-6,46.818,47.459,47.502,29.695
3.04,-6,46.688,47.419,47.536,29.592
3.12,-6,46.591,47.366,47.56,29.488
3.2,-6,46.492,47.3,47.574,29.384
3.28,-6,46.393,47.224,47.577,29.278
3.36,-6,46.296,47.08,47.568,29.172
3.44,-6,46.202,46.853,47.546,29.065
3.52,-6,46.113,46.689,47.503,28.958
3.6,-6,46.029,46.577,47.443,28.849
3.68,-6,45.951,46.466,47.372,28.74
3.76,-6,45.879,46.357,47.292,28.63
3.84,-6,45.813,46.252,47.203,28.519
3.92,-6,45.755,46.15,47.093,28.407
4,-6,45.702,46.054,46.871,28.295
4.08,-6,45.676,45.962,46.649,28.182
4.16,-6,45.671,45.876,46.53,28.068
4.24,-6,45.677,45.797,46.414,27.954
4.32,-6,45.691,45.724,46.301,27.839
4.4,-6,45.713,45.657,46.192,27.723
4.48,-6,45.742,45.596,46.088,27.607
4.56,-6,45.775,45.541,45.991,27.49
4.64,-6,45.812,45.492,45.899,27.373
4.72,-6,45.85,45.447,45.814,27.256
4.8,-6,45.888,45.407,45.735,27.138
4.88,-6,45.925,45.372,45.661,27.019
4.96,-6,45.959,45.348,45.592,26.9
5.04,-6,45.988,45.346,45.528,26.781
5.12,-6,46.013,45.351,45.47,26.661
5.2,-6,46.032,45.363,45.417,26.541
5.28,-6,46.044,45.381,45.369,26.421
5.36,-6,46.031,45.405,45.327,26.301
5.44,-6,46.006,45.432,45.289,26.18
5.52,-6,45.979,45.462,45.255,26.059
5.6,-6,45.949,45.494,45.225,25.938
5.68,-6,45.917,45.527,45.198,25.817
5.76,-6,45.883,45.559,45.174,25.696
5.84,-6,45.847,45.59,45.152,25.574
5.92,-6,45.81,45.618,45.133,25.453
6,-6,45.771,45.643,45.115,25.332
-6,-5.92,38.552,39.079,39.534,32.575
-5.92,-5.92,38.674,39.201,39.656,32.553
-5.84,-5.92,38.797,39.324,39.779,32.533
-5.76,-5.92,38.919,39.446,39.901,32.514
-5.68,-5.92,39.042,39.568,40.023,32.496
-5.6,-5.92,39.164,39.691,40.145,32.479
-5.52,-5.92,39.287,39.813,40.267,32.464
-5.44,-5.92,39.409,39.935,40.39,32.451
-5.36,-5.92,39.532,40.057,40.512,32.44
-5.28,-5.92,39.654,40.179,40.633,32.431
-5.2,-5.92,39.776,40.301,40.755,32.425
-5.12,-5.92,39.897,40.423,40.877,32.422
-5.04,-5.92,40.019,40.544,40.998,32.421
-4.96,-5.92,40.14,40.665,41.119,32.423
-4.88,-5.92,40.261,40.786,41.24,32.429
-4.8,-5.92,40.382,40.907,41.36,32.438
-4.72,-5.92,40.502,41.027,41.48,32.451
-4.64,-5.92,40.622,41.147,41.6,32.467
-4.56,-5.92,40.742,41.266,41.719,32.491
-4.48,-5.92,40.861,41.385,41.838,32.572
-4.4,-5.92,40.979,41.503,41.956,32.658
-4.32,-5.92,41.098,41.621,42.074,32.749
-4.24,-5.92,41.215,41.739,42.191,32.843
-4.16,-5.92,41.332,41.855,42.308,32.941
-4.08,-5.92,41.448,41.971,42.423,33.042
-4,-5.92,41.564,42.087,42.539,33.144
