X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,37.893,37.966,38.067,37.024
-5.92,-6,38.014,38.085,38.186,37.044
-5.84,-6,38.135,38.205,38.305,37.065
-5.76,-6,38.257,38.326,38.424,37.085
-5.68,-6,38.378,38.446,38.543,37.106
-5.6,-6,38.501,38.567,38.663,37.127
-5.52,-6,38.623,38.689,38.783,37.147
-5.44,-6,38.746,38.81,38.903,37.168
-5.36,-6,38.869,38.932,39.024,37.188
-5.28,-6,38.993,39.054,39.145,37.209
-5.2,-6,39.117,39.177,39.266,37.229
-5.12,-6,39.241,39.3,39.387,37.249
-5.04,-6,39.366,39.423,39.509,37.269
-4.96,-6,39.491,39.547,39.631,37.289
-4.88,-6,39.616,39.67,39.753,37.308
-4.8,-6,39.741,39.795,39.876,37.328
-4.72,-6,39.867,39.919,39.999,37.347
-4.64,-6,39.993,40.044,40.122,37.365
-4.56,-6,40.12,40.169,40.246,37.384
-4.48,-6,40.246,40.295,40.371,37.402
-4.4,-6,40.373,40.421,40.496,37.424
-4.32,-6,40.5,40.547,40.621,37.485
-4.24,-6,40.627,40.673,40.746,37.557
-4.16,-6,40.755,40.8,40.872,37.568
-4.08,-6,40.882,40.926,40.998,37.578
-4,-6,41.009,41.053,41.124,37.587
-3.92,-6,41.137,41.18,41.25,37.595
-3.84,-6,41.264,41.306,41.376,37.602
-3.76,-6,41.392,41.433,41.502,37.609
-3.68,-6,41.519,41.559,41.627,37.614
-3.6,-6,41.646,41.686,41.752,37.619
-3.52,-6,41.773,41.812,41.877,37.623
-3.44,-6,41.9,41.937,42.002,37.626
-3.36,-6,42.026,42.063,42.126,37.628
-3.28,-6,42.152,42.187,42.249,37.63
-3.2,-6,42.278,42.312,42.372,37.629
-3.12,-6,42.403,42.436,42.495,37.625
-3.04,-6,42.528,42.559,42.616,37.62
-2.96,-6,42.652,42.682,42.738,37.614
-2.88,-6,42.776,42.804,42.858,37.606
-2.8,-6,42.899,42.926,42.978,37.598
-2.72,-6,43.021,43.047,43.097,37.588
-2.64,-6,43.143,43.167,43.215,37.578
-2.56,-6,43.264,43.286,43.333,37.566
-2.48,-6,43.385,43.405,43.449,37.554
-2.4,-6,43.504,43.523,43.565,37.54
-2.32,-6,43.623,43.64,43.68,37.526
-2.24,-6,43.741,43.756,43.793,37.511
-2.16,-6,43.858,43.871,43.906,37.495
-2.08,-6,43.974,43.985,44.018,37.479
