X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-6,-6,53.951,54.063,54.172,54.392,54.676,54.964,55.224,55.532,55.726,51.019
-5.92,-6,54.044,54.156,54.264,54.483,54.765,55.053,55.311,55.619,55.812,50.985
-5.84,-6,54.137,54.248,54.355,54.573,54.855,55.141,55.399,55.706,55.898,50.951
-5.76,-6,54.23,54.34,54.447,54.664,54.944,55.229,55.486,55.792,55.984,50.917
-5.68,-6,54.323,54.433,54.539,54.755,55.034,55.318,55.574,55.879,56.071,50.884
-5.6,-6,54.417,54.525,54.63,54.846,55.124,55.406,55.661,55.966,56.157,50.851
-5.52,-6,54.51,54.618,54.722,54.937,55.214,55.495,55.749,56.052,56.243,50.819
-5.44,-6,54.604,54.711,54.814,55.028,55.303,55.584,55.837,56.139,56.329,50.787
-5.36,-6,54.698,54.804,54.906,55.12,55.393,55.672,55.924,56.226,56.415,50.756
-5.28,-6,54.791,54.897,54.999,55.211,55.483,55.761,56.011,56.312,56.501,50.725
-5.2,-6,54.885,54.99,55.091,55.302,55.573,55.849,56.099,56.399,56.587,50.694
-5.12,-6,54.979,55.083,55.183,55.393,55.663,55.938,56.186,56.485,56.673,50.664
-5.04,-6,55.073,55.176,55.275,55.484,55.752,56.026,56.273,56.571,56.759,50.635
-4.96,-6,55.167,55.269,55.367,55.576,55.842,56.114,56.361,56.657,56.845,50.607
-4.88,-6,55.261,55.362,55.459,55.667,55.932,56.203,56.448,56.743,56.93,50.579
-4.8,-6,55.355,55.455,55.551,55.758,56.021,56.291,56.534,56.829,57.015,50.557
-4.72,-6,55.449,55.548,55.643,55.849,56.111,56.379,56.621,56.915,57.1,50.536
-4.64,-6,55.542,55.641,55.735,55.939,56.2,56.466,56.707,57,57.185,50.516
-4.56,-6,55.636,55.733,55.827,56.03,56.289,56.554,56.794,57.085,57.27,50.497
-4.48,-6,55.73,55.826,55.918,56.121,56.378,56.641,56.88,57.17,57.354,50.485
-4.4,-6,55.823,55.919,56.01,56.211,56.467,56.728,56.965,57.255,57.438,50.473
-4.32,-6,55.917,56.011,56.101,56.301,56.555,56.815,57.051,57.339,57.521,50.46
-4.24,-6,56.01,56.103,56.192,56.391,56.643,56.901,57.136,57.423,57.605,50.448
-4.16,-6,56.103,56.195,56.283,56.481,56.731,56.988,57.221,57.506,57.688,50.435
-4.08,-6,56.196,56.287,56.374,56.57,56.819,57.074,57.305,57.589,57.77,50.422
-4,-6,56.289,56.378,56.464,56.66,56.906,57.159,57.389,57.672,57.852,50.409
-3.92,-6,56.381,56.47,56.554,56.748,56.993,57.244,57.473,57.754,57.934,50.396
-3.84,-6,56.473,56.561,56.644,56.837,57.08,57.329,57.556,57.836,58.015,50.382
-3.76,-6,56.565,56.651,56.733,56.925,57.166,57.413,57.638,57.917,58.095,50.369
-3.68,-6,56.656,56.742,56.822,57.013,57.252,57.497,57.72,57.998,58.175,50.355
-3.6,-6,56.747,56.831,56.911,57.1,57.337,57.58,57.802,58.078,58.254,50.342
-3.52,-6,56.838,56.921,56.999,57.187,57.422,57.663,57.883,58.158,58.333,50.328
-3.44,-6,56.929,57.01,57.087,57.274,57.506,57.745,57.964,58.237,58.411,50.314
-3.36,-6,57.019,57.099,57.174,57.36,57.59,57.827,58.043,58.315,58.489,50.3
-3.28,-6,57.108,57.187,57.261,57.445,57.673,57.908,58.123,58.392,58.565,50.288
-3.2,-6,57.197,57.275,57.347,57.53,57.756,57.988,58.201,58.469,58.641,50.276
-3.12,-6,57.286,57.362,57.433,57.614,57.838,58.068,58.279,58.545,58.717,50.265
-3.04,-6,57.374,57.449,57.518,57.698,57.919,58.147,58.356,58.621,58.791,50.253
-2.96,-6,57.461,57.535,57.603,57.781,58,58.226,58.432,58.695,58.865,50.242
-2.88,-6,57.548,57.62,57.687,57.864,58.08,58.303,58.508,58.769,58.937,50.225
-2.8,-6,57.634,57.705,57.77,57.946,58.159,58.38,58.583,58.842,59.009,50.196
-2.72,-6,57.72,57.789,57.853,58.027,58.238,58.456,58.656,58.914,59.08,50.168
-2.64,-6,57.805,57.873,57.935,58.107,58.316,58.531,58.729,58.984,59.15,50.139
-2.56,-6,57.889,57.955,58.016,58.187,58.393,58.606,58.802,59.054,59.219,50.109
-2.48,-6,57.973,58.037,58.096,58.266,58.469,58.679,58.873,59.124,59.287,50.079
