X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,46.215,46.303,46.397,46.561,46.715,46.909,47.276,42.778
-5.92,-6,46.34,46.427,46.521,46.685,46.838,47.032,47.398,42.743
-5.84,-6,46.465,46.552,46.645,46.809,46.962,47.155,47.521,42.707
-5.76,-6,46.59,46.677,46.77,46.933,47.085,47.278,47.644,42.67
-5.68,-6,46.715,46.802,46.895,47.058,47.209,47.402,47.767,42.634
-5.6,-6,46.841,46.927,47.02,47.182,47.333,47.525,47.89,42.597
-5.52,-6,46.966,47.053,47.145,47.307,47.457,47.649,48.013,42.559
-5.44,-6,47.092,47.178,47.27,47.431,47.581,47.772,48.136,42.521
-5.36,-6,47.217,47.303,47.395,47.556,47.705,47.896,48.259,42.483
-5.28,-6,47.343,47.428,47.52,47.68,47.828,48.019,48.382,42.445
-5.2,-6,47.468,47.554,47.645,47.805,47.952,48.143,48.505,42.406
-5.12,-6,47.594,47.679,47.77,47.929,48.076,48.266,48.628,42.366
-5.04,-6,47.72,47.804,47.895,48.054,48.2,48.389,48.751,42.327
-4.96,-6,47.845,47.929,48.019,48.178,48.323,48.512,48.874,42.287
-4.88,-6,47.971,48.055,48.144,48.302,48.447,48.635,48.996,42.246
-4.8,-6,48.096,48.18,48.269,48.426,48.57,48.758,49.118,42.205
-4.72,-6,48.221,48.304,48.393,48.55,48.693,48.88,49.24,42.164
-4.64,-6,48.346,48.429,48.517,48.673,48.816,49.003,49.362,42.123
-4.56,-6,48.471,48.553,48.641,48.797,48.938,49.125,49.483,42.081
-4.48,-6,48.595,48.677,48.765,48.92,49.06,49.246,49.604,42.039
-4.4,-6,48.719,48.801,48.889,49.043,49.182,49.368,49.725,41.996
-4.32,-6,48.843,48.925,49.012,49.165,49.304,49.489,49.845,41.953
-4.24,-6,48.967,49.048,49.135,49.287,49.425,49.609,49.965,41.91
-4.16,-6,49.09,49.171,49.257,49.409,49.545,49.729,50.084,41.866
-4.08,-6,49.213,49.293,49.379,49.53,49.666,49.849,50.203,41.822
-4,-6,49.336,49.415,49.5,49.651,49.785,49.968,50.322,41.778
-3.92,-6,49.458,49.537,49.621,49.771,49.904,50.086,50.439,41.734
-3.84,-6,49.579,49.658,49.742,49.891,50.023,50.204,50.556,41.689
