X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,38.898,38.965,39.055,39.221,39.439,41.293
-5.92,-6,39.026,39.092,39.182,39.346,39.564,41.273
-5.84,-6,39.153,39.219,39.308,39.472,39.688,41.252
-5.76,-6,39.281,39.346,39.435,39.597,39.812,41.231
-5.68,-6,39.41,39.474,39.562,39.723,39.937,41.209
-5.6,-6,39.539,39.602,39.689,39.849,40.062,41.187
-5.52,-6,39.668,39.73,39.817,39.976,40.188,41.166
-5.44,-6,39.797,39.859,39.944,40.102,40.313,41.146
-5.36,-6,39.926,39.987,40.072,40.229,40.439,41.126
-5.28,-6,40.056,40.116,40.2,40.356,40.564,41.106
-5.2,-6,40.186,40.245,40.329,40.483,40.69,41.084
-5.12,-6,40.316,40.375,40.457,40.61,40.816,41.064
-5.04,-6,40.446,40.504,40.586,40.738,40.942,41.046
-4.96,-6,40.577,40.634,40.714,40.865,41.068,41.019
-4.88,-6,40.707,40.763,40.843,40.993,41.194,40.982
-4.8,-6,40.838,40.893,40.972,41.12,41.321,40.944
-4.72,-6,40.969,41.023,41.101,41.248,41.447,40.905
-4.64,-6,41.099,41.153,41.23,41.376,41.573,40.864
-4.56,-6,41.23,41.283,41.359,41.503,41.699,40.823
-4.48,-6,41.361,41.413,41.489,41.631,41.826,40.781
-4.4,-6,41.492,41.543,41.618,41.759,41.952,40.738
-4.32,-6,41.623,41.673,41.747,41.886,42.078,40.694
-4.24,-6,41.754,41.803,41.876,42.014,42.204,40.65
-4.16,-6,41.885,41.933,42.005,42.141,42.329,40.604
-4.08,-6,42.016,42.063,42.134,42.268,42.455,40.558
-4,-6,42.147,42.193,42.262,42.396,42.58,40.511
-3.92,-6,42.278,42.323,42.391,42.522,42.705,40.464
-3.84,-6,42.408,42.452,42.519,42.649,42.83,40.416
-3.76,-6,42.539,42.581,42.647,42.776,42.955,40.367
-3.68,-6,42.669,42.711,42.775,42.902,43.079,40.318
-3.6,-6,42.799,42.84,42.903,43.028,43.203,40.268
-3.52,-6,42.929,42.968,43.031,43.153,43.327,40.218
-3.44,-6,43.058,43.097,43.158,43.279,43.45,40.167
-3.36,-6,43.188,43.225,43.285,43.403,43.573,40.116
-3.28,-6,43.317,43.352,43.411,43.528,43.696,40.064
