X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,37.428,37.489,37.575,37.724,37.972,37.398
-5.92,-6,37.548,37.609,37.694,37.843,38.09,37.399
-5.84,-6,37.669,37.729,37.814,37.962,38.208,37.399
-5.76,-6,37.789,37.849,37.934,38.082,38.326,37.398
-5.68,-6,37.91,37.97,38.054,38.201,38.445,37.401
-5.6,-6,38.031,38.09,38.174,38.321,38.564,37.412
-5.52,-6,38.152,38.211,38.294,38.44,38.682,37.399
-5.44,-6,38.273,38.332,38.415,38.56,38.801,37.384
-5.36,-6,38.394,38.452,38.535,38.68,38.92,37.368
-5.28,-6,38.515,38.573,38.656,38.8,39.039,37.35
-5.2,-6,38.636,38.694,38.776,38.92,39.158,37.332
-5.12,-6,38.758,38.815,38.897,39.039,39.277,37.313
-5.04,-6,38.879,38.936,39.017,39.159,39.395,37.292
-4.96,-6,39,39.057,39.138,39.279,39.514,37.271
-4.88,-6,39.121,39.178,39.258,39.399,39.633,37.249
-4.8,-6,39.242,39.298,39.378,39.518,39.751,37.226
-4.72,-6,39.363,39.419,39.499,39.638,39.87,37.202
-4.64,-6,39.484,39.539,39.619,39.757,39.988,37.177
-4.56,-6,39.605,39.66,39.738,39.876,40.106,37.151
-4.48,-6,39.725,39.78,39.858,39.995,40.224,37.125
-4.4,-6,39.846,39.9,39.978,40.114,40.341,37.098
-4.32,-6,39.966,40.019,40.097,40.233,40.459,37.07
-4.24,-6,40.086,40.139,40.216,40.351,40.576,37.041
-4.16,-6,40.205,40.258,40.335,40.469,40.692,37.012
-4.08,-6,40.324,40.377,40.453,40.586,40.808,36.982
-4,-6,40.443,40.495,40.571,40.703,40.924,36.952
-3.92,-6,40.561,40.613,40.688,40.82,41.04,36.922
-3.84,-6,40.679,40.731,40.805,40.936,41.155,36.89
-3.76,-6,40.797,40.848,40.922,41.052,41.269,36.859
-3.68,-6,40.914,40.964,41.038,41.167,41.383,36.827
-3.6,-6,41.03,41.08,41.153,41.282,41.496,36.794
-3.52,-6,41.146,41.196,41.268,41.396,41.609,36.762
-3.44,-6,41.261,41.31,41.383,41.509,41.721,36.728
-3.36,-6,41.376,41.425,41.496,41.622,41.832,36.695
-3.28,-6,41.49,41.538,41.609,41.734,41.943,36.661
-3.2,-6,41.603,41.651,41.721,41.846,42.052,36.629
-3.12,-6,41.715,41.763,41.833,41.956,42.161,36.6
-3.04,-6,41.827,41.874,41.943,42.066,42.269,36.57
-2.96,-6,41.937,41.984,42.053,42.174,42.377,36.539
-2.88,-6,42.047,42.093,42.162,42.282,42.483,36.507
-2.8,-6,42.156,42.202,42.27,42.389,42.588,36.474
-2.72,-6,42.264,42.309,42.377,42.495,42.693,36.44
-2.64,-6,42.37,42.415,42.483,42.6,42.796,36.405
-2.56,-6,42.476,42.521,42.587,42.704,42.898,36.369
-2.48,-6,42.581,42.625,42.691,42.807,42.999,36.332
-2.4,-6,42.684,42.728,42.793,42.908,43.099,36.293
-2.32,-6,42.786,42.83,42.895,43.009,43.197,36.254
-2.24,-6,42.887,42.93,42.995,43.108,43.295,36.215
-2.16,-6,42.987,43.03,43.094,43.205,43.391,36.174
-2.08,-6,43.086,43.128,43.191,43.302,43.486,36.132
-2,-6,43.183,43.224,43.287,43.397,43.579,36.089
-1.92,-6,43.278,43.32,43.382,43.491,43.671,36.045
-1.84,-6,43.372,43.413,43.475,43.583,43.762,36
-1.76,-6,43.465,43.506,43.567,43.674,43.851,35.966
-1.68,-6,43.556,43.596,43.657,43.763,43.938,35.931
-1.6,-6,43.645,43.685,43.746,43.851,44.025,35.895
-1.52,-6,43.733,43.773,43.833,43.937,44.109,35.858
-1.44,-6,43.82,43.859,43.918,44.022,44.192,35.812
-1.36,-6,43.904,43.943,44.002,44.105,44.273,35.758
-1.28,-6,43.987,44.026,44.084,44.186,44.353,35.702
-1.2,-6,44.068,44.107,44.165,44.266,44.431,35.645
-1.12,-6,44.147,44.186,44.243,44.344,44.507,35.586
-1.04,-6,44.225,44.263,44.32,44.42,44.581,35.525
-0.96,-6,44.3,44.338,44.395,44.494,44.654,35.462
-0.88,-6,44.374,44.412,44.468,44.566,44.725,35.396
-0.8,-6,44.446,44.483,44.539,44.637,44.794,35.329
-0.72,-6,44.515,44.553,44.609,44.705,44.861,35.26
-0.64,-6,44.583,44.62,44.676,44.772,44.927,35.189
-0.56,-6,44.649,44.686,44.741,44.837,44.99,35.116
-0.48,-6,44.713,44.75,44.805,44.9,45.052,35.04
-0.4,-6,44.774,44.811,44.866,44.961,45.112,34.962
-0.32,-6,44.834,44.871,44.925,45.02,45.17,34.882
-0.24,-6,44.892,44.928,44.983,45.076,45.226,34.799
-0.16,-6,44.947,44.984,45.038,45.131,45.28,34.714
-0.08,-6,45,45.037,45.091,45.184,45.332,34.627
0,-6,45.052,45.088,45.142,45.235,45.382,34.537
0.08,-6,45.019,45.063,45.115,45.204,45.344,34.458
0.16,-6,45.039,45.086,45.136,45.224,45.36,34.38
0.24,-6,45.067,45.115,45.165,45.251,45.385,34.389
0.32,-6,45.097,45.146,45.196,45.281,45.413,34.204
0.4,-6,45.127,45.178,45.227,45.311,45.442,34.062
0.48,-6,45.158,45.209,45.258,45.342,45.471,33.938
0.56,-6,45.19,45.24,45.288,45.371,45.5,33.821
0.64,-6,45.229,45.275,45.317,45.4,45.528,33.82
0.72,-6,45.267,45.312,45.354,45.427,45.555,33.725
0.8,-6,45.304,45.348,45.389,45.46,45.582,33.629
0.88,-6,45.342,45.383,45.422,45.493,45.606,33.532
0.96,-6,45.379,45.418,45.455,45.524,45.633,33.433
1.04,-6,45.418,45.452,45.489,45.554,45.662,33.332
1.12,-6,45.459,45.489,45.52,45.583,45.689,33.23
1.2,-6,45.497,45.527,45.555,45.612,45.714,33.127
1.28,-6,45.518,45.562,45.589,45.64,45.738,33.022
1.36,-6,45.53,45.583,45.622,45.67,45.762,32.916
1.44,-6,45.54,45.594,45.644,45.7,45.784,32.808
1.52,-6,45.548,45.603,45.654,45.727,45.807,32.7
1.6,-6,45.556,45.61,45.661,45.748,45.83,32.59
1.68,-6,45.561,45.615,45.667,45.754,45.852,32.478
1.76,-6,45.564,45.619,45.671,45.759,45.872,32.366
1.84,-6,45.567,45.622,45.674,45.762,45.885,32.253
1.92,-6,45.569,45.624,45.676,45.764,45.888,32.138
2,-6,45.57,45.624,45.676,45.764,45.89,32.023
2.08,-6,45.569,45.622,45.674,45.762,45.89,31.907
2.16,-6,45.566,45.618,45.67,45.758,45.887,31.789
2.24,-6,45.562,45.613,45.665,45.752,45.883,31.671
2.32,-6,45.556,45.606,45.656,45.743,45.877,31.552
2.4,-6,45.548,45.597,45.645,45.732,45.868,31.433
2.48,-6,45.538,45.586,45.632,45.719,45.856,31.312
2.56,-6,45.528,45.574,45.618,45.705,45.843,31.191
2.64,-6,45.516,45.561,45.604,45.69,45.829,31.069
2.72,-6,45.503,45.547,45.589,45.673,45.813,30.947
