X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,40.703,40.733,40.764,36.586
-5.92,-6,40.812,40.84,40.869,36.587
-5.84,-6,40.921,40.947,40.975,36.587
-5.76,-6,41.03,41.055,41.082,36.587
-5.68,-6,41.14,41.163,41.188,36.587
-5.6,-6,41.25,41.272,41.295,36.587
-5.52,-6,41.36,41.381,41.402,36.586
-5.44,-6,41.471,41.49,41.51,36.586
-5.36,-6,41.582,41.6,41.618,36.585
-5.28,-6,41.693,41.71,41.726,36.585
-5.2,-6,41.805,41.82,41.835,36.584
-5.12,-6,41.917,41.931,41.943,36.583
-5.04,-6,42.03,42.042,42.052,36.582
-4.96,-6,42.143,42.153,42.162,36.581
-4.88,-6,42.256,42.264,42.271,36.58
-4.8,-6,42.369,42.376,42.381,36.589
-4.72,-6,42.483,42.488,42.491,36.597
-4.64,-6,42.597,42.601,42.601,36.605
-4.56,-6,42.711,42.713,42.712,36.613
-4.48,-6,42.825,42.826,42.823,36.62
-4.4,-6,42.94,42.939,42.933,36.627
-4.32,-6,43.055,43.052,43.045,36.633
-4.24,-6,43.17,43.165,43.156,36.64
-4.16,-6,43.286,43.279,43.267,36.645
-4.08,-6,43.401,43.393,43.379,36.65
-4,-6,43.517,43.507,43.49,36.656
-3.92,-6,43.633,43.621,43.602,36.66
-3.84,-6,43.749,43.735,43.714,36.665
-3.76,-6,43.865,43.849,43.826,36.669
-3.68,-6,43.981,43.963,43.938,36.672
-3.6,-6,44.097,44.078,44.05,36.675
-3.52,-6,44.214,44.192,44.162,36.678
-3.44,-6,44.33,44.307,44.274,36.68
-3.36,-6,44.447,44.421,44.386,36.681
-3.28,-6,44.563,44.536,44.498,36.681
-3.2,-6,44.68,44.651,44.611,36.676
-3.12,-6,44.796,44.765,44.723,36.661
-3.04,-6,44.913,44.88,44.835,36.646
-2.96,-6,45.03,44.994,44.947,36.63
-2.88,-6,45.146,45.109,45.058,36.614
-2.8,-6,45.262,45.223,45.17,36.597
-2.72,-6,45.379,45.338,45.282,36.579
-2.64,-6,45.495,45.452,45.393,36.561
-2.56,-6,45.611,45.566,45.505,36.542
-2.48,-6,45.727,45.68,45.616,36.523
-2.4,-6,45.842,45.793,45.727,36.503
-2.32,-6,45.958,45.907,45.837,36.483
-2.24,-6,46.073,46.02,45.948,36.462
-2.16,-6,46.188,46.133,46.058,36.441
-2.08,-6,46.303,46.246,46.168,36.419
-2,-6,46.417,46.358,46.278,36.397
-1.92,-6,46.531,46.471,46.387,36.374
-1.84,-6,46.645,46.583,46.497,36.351
-1.76,-6,46.758,46.694,46.605,36.338
-1.68,-6,46.871,46.805,46.714,36.326
-1.6,-6,46.984,46.916,46.822,36.312
-1.52,-6,47.096,47.026,46.93,36.298
-1.44,-6,47.207,47.136,47.037,36.275
-1.36,-6,47.318,47.246,47.144,36.245
-1.28,-6,47.429,47.355,47.251,36.215
-1.2,-6,47.539,47.464,47.357,36.183
-1.12,-6,47.649,47.572,47.462,36.15
-1.04,-6,47.757,47.679,47.567,36.116
-0.96,-6,47.866,47.786,47.672,36.08
-0.88,-6,47.973,47.893,47.776,36.043
-0.8,-6,48.08,47.999,47.88,36.004
-0.72,-6,48.187,48.104,47.983,35.964
-0.64,-6,48.292,48.209,48.086,35.922
-0.56,-6,48.397,48.312,48.188,35.878
-0.48,-6,48.501,48.416,48.29,35.832
-0.4,-6,48.616,48.535,48.411,35.784
-0.32,-6,48.734,48.655,48.531,35.734
-0.24,-6,48.851,48.775,48.651,35.681
-0.16,-6,48.968,48.894,48.772,35.626
-0.08,-6,49.085,49.013,48.892,35.569
0,-6,49.2,49.132,49.011,35.509
0.08,-6,49.277,49.213,49.091,35.459
0.16,-6,49.38,49.32,49.199,35.407
0.24,-6,49.487,49.431,49.311,35.455
0.32,-6,49.595,49.543,49.425,35.3
0.4,-6,49.702,49.655,49.539,35.162
0.48,-6,49.792,49.767,49.653,35.047
0.56,-6,49.88,49.879,49.767,34.981
0.64,-6,49.969,49.99,49.882,34.891
0.72,-6,50.06,50.095,49.995,34.81
0.8,-6,50.149,50.186,50.111,34.74
0.88,-6,50.239,50.276,50.226,34.669
0.96,-6,50.328,50.365,50.342,34.597
1.04,-6,50.416,50.454,50.452,34.523
1.12,-6,50.504,50.543,50.541,34.448
1.2,-6,50.592,50.631,50.629,34.371
