X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,40.093,40.312,40.589,40.982,41.323,41.655,38.367
-5.92,-6,40.205,40.423,40.7,41.091,41.432,41.763,38.447
-5.84,-6,40.317,40.535,40.811,41.201,41.541,41.872,38.525
-5.76,-6,40.43,40.647,40.922,41.312,41.651,41.981,38.601
-5.68,-6,40.542,40.759,41.033,41.422,41.76,42.09,38.675
-5.6,-6,40.655,40.871,41.144,41.532,41.87,42.198,38.747
-5.52,-6,40.768,40.983,41.256,41.642,41.979,42.307,38.817
-5.44,-6,40.881,41.095,41.367,41.753,42.088,42.416,38.884
-5.36,-6,40.994,41.208,41.478,41.863,42.198,42.525,38.949
-5.28,-6,41.107,41.32,41.59,41.973,42.307,42.634,39.012
-5.2,-6,41.22,41.432,41.701,42.083,42.417,42.742,39.072
-5.12,-6,41.333,41.545,41.813,42.194,42.526,42.851,39.129
-5.04,-6,41.447,41.657,41.924,42.304,42.635,42.959,39.183
-4.96,-6,41.56,41.769,42.035,42.414,42.744,43.067,39.235
-4.88,-6,41.673,41.882,42.147,42.524,42.853,43.175,39.284
-4.8,-6,41.787,41.994,42.258,42.634,42.962,43.283,39.291
-4.72,-6,41.9,42.106,42.369,42.743,43.071,43.391,39.295
-4.64,-6,42.013,42.218,42.48,42.853,43.179,43.499,39.298
-4.56,-6,42.126,42.33,42.59,42.962,43.287,43.606,39.3
-4.48,-6,42.239,42.442,42.701,43.071,43.395,43.713,39.299
-4.4,-6,42.352,42.554,42.811,43.18,43.502,43.819,39.298
-4.32,-6,42.465,42.665,42.921,43.288,43.61,43.925,39.295
-4.24,-6,42.578,42.777,43.031,43.396,43.716,44.031,39.29
-4.16,-6,42.69,42.888,43.141,43.504,43.823,44.137,39.285
-4.08,-6,42.802,42.999,43.25,43.612,43.929,44.241,39.278
-4,-6,42.915,43.11,43.359,43.719,44.035,44.346,39.271
-3.92,-6,43.027,43.22,43.468,43.825,44.14,44.45,39.263
-3.84,-6,43.138,43.331,43.577,43.932,44.244,44.553,39.254
-3.76,-6,43.25,43.44,43.685,44.038,44.349,44.656,39.245
-3.68,-6,43.361,43.55,43.792,44.143,44.452,44.758,39.235
-3.6,-6,43.473,43.659,43.9,44.248,44.555,44.86,39.225
-3.52,-6,43.583,43.768,44.006,44.352,44.658,44.961,39.215
-3.44,-6,43.694,43.877,44.113,44.456,44.76,45.061,39.205
-3.36,-6,43.804,43.985,44.219,44.559,44.861,45.161,39.194
-3.28,-6,43.915,44.093,44.324,44.662,44.961,45.26,39.186
-3.2,-6,44.024,44.201,44.429,44.764,45.061,45.358,39.179
-3.12,-6,44.134,44.308,44.534,44.865,45.16,45.455,39.157
-3.04,-6,44.243,44.415,44.638,44.966,45.259,45.551,39.133
-2.96,-6,44.352,44.522,44.742,45.066,45.356,45.647,39.107
-2.88,-6,44.461,44.628,44.845,45.166,45.453,45.741,39.079
-2.8,-6,44.569,44.734,44.947,45.265,45.549,45.835,39.051
-2.72,-6,44.678,44.839,45.049,45.363,45.644,45.927,39.021
-2.64,-6,44.786,44.944,45.151,45.46,45.738,46.019,38.991
-2.56,-6,44.893,45.048,45.252,45.557,45.831,46.109,38.961
-2.48,-6,45.001,45.153,45.352,45.653,45.923,46.199,38.932
-2.4,-6,45.108,45.257,45.452,45.748,46.015,46.288,38.904
-2.32,-6,45.215,45.36,45.552,45.842,46.106,46.375,38.878
-2.24,-6,45.322,45.464,45.651,45.936,46.195,46.461,38.854
-2.16,-6,45.429,45.567,45.749,46.029,46.284,46.547,38.833
-2.08,-6,45.536,45.669,45.847,46.121,46.372,46.631,38.815
-2,-6,45.643,45.772,45.945,46.213,46.458,46.714,38.802
-1.92,-6,45.749,45.874,46.042,46.304,46.544,46.796,38.794
-1.84,-6,45.856,45.976,46.139,46.394,46.629,46.876,38.791
-1.76,-6,45.962,46.078,46.235,46.484,46.713,46.956,38.811
-1.68,-6,46.069,46.18,46.331,46.572,46.797,47.034,38.835
-1.6,-6,46.176,46.282,46.427,46.661,46.879,47.112,38.864
-1.52,-6,46.282,46.384,46.523,46.749,46.96,47.188,38.897
-1.44,-6,46.389,46.485,46.618,46.836,47.041,47.263,38.922
-1.36,-6,46.496,46.587,46.713,46.923,47.121,47.337,38.942
-1.28,-6,46.603,46.688,46.808,47.009,47.2,47.41,38.965
-1.2,-6,46.71,46.79,46.903,47.095,47.278,47.482,38.991
-1.12,-6,46.818,46.892,46.998,47.18,47.356,47.553,39.02
-1.04,-6,46.925,46.993,47.092,47.265,47.433,47.622,39.051
-0.96,-6,47.033,47.095,47.186,47.35,47.509,47.691,39.085
-0.88,-6,47.14,47.197,47.281,47.434,47.584,47.759,39.121
-0.8,-6,47.248,47.299,47.375,47.519,47.66,47.827,39.158
-0.72,-6,47.356,47.401,47.469,47.603,47.734,47.893,39.197
-0.64,-6,47.464,47.502,47.563,47.686,47.808,47.958,39.236
-0.56,-6,47.571,47.604,47.657,47.77,47.882,48.023,39.274
-0.48,-6,47.678,47.706,47.751,47.853,47.955,48.087,39.312
-0.4,-6,47.785,47.807,47.845,47.936,48.028,48.151,39.347
-0.32,-6,47.892,47.908,47.939,48.019,48.1,48.214,39.379
-0.24,-6,47.998,48.008,48.032,48.101,48.173,48.276,39.407
-0.16,-6,48.103,48.108,48.125,48.184,48.244,48.338,39.429
-0.08,-6,48.207,48.207,48.217,48.266,48.316,48.399,39.444
0,-6,48.31,48.306,48.309,48.348,48.387,48.46,39.451
0.08,-6,48.377,48.367,48.361,48.387,48.418,48.478,39.46
0.16,-6,48.463,48.448,48.436,48.451,48.472,48.52,39.464
0.24,-6,48.55,48.53,48.511,48.516,48.527,48.564,39.727
0.32,-6,48.634,48.61,48.585,48.581,48.581,48.607,39.701
0.4,-6,48.714,48.687,48.656,48.642,48.633,48.647,39.662
0.48,-6,48.791,48.76,48.724,48.702,48.682,48.685,39.616
0.56,-6,48.863,48.829,48.788,48.757,48.728,48.719,39.561
0.64,-6,48.93,48.894,48.848,48.81,48.77,48.75,39.5
0.72,-6,48.995,48.954,48.904,48.858,48.809,48.777,39.435
0.8,-6,49.058,49.012,48.956,48.903,48.844,48.801,39.369
0.88,-6,49.118,49.07,49.006,48.944,48.876,48.822,39.302
0.96,-6,49.174,49.123,49.055,48.982,48.905,48.84,39.234
1.04,-6,49.226,49.173,49.1,49.019,48.931,48.855,39.165
1.12,-6,49.275,49.22,49.143,49.056,48.954,48.868,39.096
1.2,-6,49.323,49.264,49.184,49.091,48.977,48.878,39.027
1.28,-6,49.368,49.308,49.222,49.123,49,48.886,38.957
1.36,-6,49.413,49.348,49.259,49.153,49.022,48.893,38.886
1.44,-6,49.457,49.388,49.294,49.182,49.041,48.903,38.816
1.52,-6,49.499,49.429,49.331,49.21,49.06,48.911,38.744
1.6,-6,49.537,49.468,49.367,49.238,49.079,48.918,38.672
1.68,-6,49.564,49.505,49.401,49.266,49.097,48.925,38.6
1.76,-6,49.587,49.539,49.434,49.292,49.115,48.932,38.527
1.84,-6,49.604,49.557,49.458,49.313,49.129,48.937,38.453
1.92,-6,49.616,49.571,49.474,49.329,49.142,48.941,38.379
2,-6,49.627,49.584,49.488,49.345,49.154,48.946,38.304
2.08,-6,49.635,49.594,49.501,49.36,49.166,48.951,38.228
2.16,-6,49.642,49.603,49.512,49.374,49.179,48.957,38.151
2.24,-6,49.647,49.611,49.522,49.388,49.191,48.963,38.073
2.32,-6,49.656,49.627,49.533,49.411,49.22,48.991,37.994
2.4,-6,49.667,49.647,49.547,49.436,49.252,49.023,37.915
2.48,-6,49.677,49.665,49.57,49.461,49.285,49.056,37.834
2.56,-6,49.685,49.682,49.593,49.484,49.317,49.091,37.753
2.64,-6,49.69,49.697,49.614,49.506,49.349,49.126,37.67
2.72,-6,49.691,49.711,49.633,49.524,49.381,49.162,37.586
2.8,-6,49.691,49.723,49.651,49.549,49.412,49.199,37.501
2.88,-6,49.69,49.727,49.667,49.573,49.442,49.235,37.415
2.96,-6,49.687,49.726,49.681,49.595,49.471,49.271,37.328
3.04,-6,49.651,49.723,49.693,49.617,49.498,49.306,37.24
3.12,-6,49.609,49.718,49.703,49.637,49.514,49.34,37.151
3.2,-6,49.59,49.713,49.699,49.655,49.537,49.373,37.06
3.28,-6,49.579,49.699,49.694,49.672,49.559,49.405,36.969
3.36,-6,49.568,49.651,49.687,49.686,49.58,49.435,36.877
