X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,49.73,49.78,49.851,49.993,50.216,50.317,43.728
-5.92,-6,49.826,49.876,49.946,50.087,50.309,50.41,43.73
-5.84,-6,49.923,49.972,50.041,50.181,50.401,50.502,43.732
-5.76,-6,50.02,50.068,50.137,50.275,50.494,50.595,43.733
-5.68,-6,50.117,50.164,50.232,50.369,50.587,50.687,43.733
-5.6,-6,50.214,50.26,50.327,50.464,50.68,50.78,43.732
-5.52,-6,50.311,50.357,50.423,50.558,50.773,50.872,43.731
-5.44,-6,50.408,50.453,50.518,50.652,50.866,50.965,43.728
-5.36,-6,50.506,50.549,50.614,50.747,50.959,51.057,43.725
-5.28,-6,50.603,50.646,50.709,50.841,51.052,51.15,43.721
-5.2,-6,50.7,50.742,50.805,50.935,51.145,51.242,43.716
-5.12,-6,50.797,50.838,50.9,51.029,51.238,51.335,43.71
-5.04,-6,50.894,50.935,50.996,51.124,51.331,51.427,43.704
-4.96,-6,50.992,51.031,51.091,51.218,51.424,51.519,43.697
-4.88,-6,51.089,51.127,51.186,51.312,51.517,51.611,43.689
-4.8,-6,51.186,51.223,51.282,51.406,51.609,51.703,43.68
-4.72,-6,51.283,51.319,51.377,51.499,51.701,51.795,43.671
-4.64,-6,51.379,51.415,51.472,51.593,51.794,51.887,43.662
-4.56,-6,51.476,51.511,51.566,51.686,51.885,51.978,43.654
-4.48,-6,51.573,51.606,51.661,51.78,51.977,52.069,43.646
-4.4,-6,51.669,51.701,51.755,51.873,52.069,52.16,43.637
-4.32,-6,51.765,51.796,51.849,51.965,52.16,52.251,43.627
-4.24,-6,51.861,51.891,51.943,52.058,52.251,52.341,43.617
-4.16,-6,51.956,51.986,52.037,52.15,52.341,52.431,43.607
-4.08,-6,52.052,52.08,52.13,52.242,52.432,52.521,43.596
