X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,37.813,37.875,37.953,38.074,38.275,38.113
-5.92,-6,37.927,37.989,38.066,38.187,38.387,38.106
-5.84,-6,38.04,38.103,38.179,38.299,38.499,38.099
-5.76,-6,38.154,38.216,38.292,38.412,38.611,38.091
-5.68,-6,38.268,38.33,38.406,38.525,38.724,38.082
-5.6,-6,38.383,38.445,38.52,38.639,38.837,38.073
-5.52,-6,38.498,38.559,38.634,38.752,38.95,38.064
-5.44,-6,38.613,38.673,38.748,38.865,39.063,38.054
-5.36,-6,38.728,38.788,38.862,38.979,39.176,38.048
-5.28,-6,38.843,38.903,38.977,39.093,39.289,38.048
-5.2,-6,38.958,39.018,39.091,39.207,39.403,38.025
-5.12,-6,39.073,39.133,39.205,39.321,39.516,38
-5.04,-6,39.189,39.247,39.32,39.435,39.629,37.975
-4.96,-6,39.304,39.362,39.434,39.549,39.743,37.948
-4.88,-6,39.419,39.477,39.549,39.663,39.856,37.921
-4.8,-6,39.534,39.592,39.663,39.777,39.969,37.893
-4.72,-6,39.649,39.707,39.778,39.89,40.083,37.863
-4.64,-6,39.763,39.822,39.892,40.004,40.196,37.834
-4.56,-6,39.878,39.936,40.006,40.118,40.309,37.803
-4.48,-6,39.992,40.051,40.121,40.231,40.421,37.772
-4.4,-6,40.106,40.165,40.234,40.345,40.534,37.739
-4.32,-6,40.22,40.279,40.348,40.458,40.646,37.707
-4.24,-6,40.334,40.393,40.462,40.571,40.759,37.674
-4.16,-6,40.449,40.506,40.575,40.683,40.87,37.64
-4.08,-6,40.563,40.62,40.688,40.796,40.982,37.605
-4,-6,40.677,40.733,40.801,40.908,41.093,37.571
-3.92,-6,40.791,40.845,40.913,41.019,41.204,37.535
-3.84,-6,40.904,40.957,41.025,41.13,41.314,37.5
-3.76,-6,41.016,41.069,41.136,41.241,41.424,37.464
-3.68,-6,41.128,41.18,41.247,41.352,41.534,37.428
-3.6,-6,41.239,41.291,41.358,41.461,41.642,37.391
-3.52,-6,41.349,41.401,41.468,41.571,41.751,37.355
