X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-6,-6,54.556,54.65,54.737,54.914,55.195,55.445,55.661,55.922,56.091,51.585
-5.92,-6,54.651,54.744,54.83,55.006,55.286,55.534,55.75,56.01,56.178,51.538
-5.84,-6,54.746,54.839,54.923,55.099,55.377,55.624,55.838,56.098,56.265,51.492
-5.76,-6,54.841,54.933,55.017,55.191,55.468,55.714,55.927,56.186,56.353,51.446
-5.68,-6,54.936,55.028,55.111,55.284,55.56,55.804,56.016,56.274,56.44,51.401
-5.6,-6,55.032,55.122,55.205,55.376,55.651,55.895,56.105,56.362,56.527,51.355
-5.52,-6,55.128,55.217,55.299,55.469,55.743,55.985,56.194,56.45,56.615,51.311
-5.44,-6,55.224,55.313,55.393,55.562,55.835,56.075,56.283,56.538,56.702,51.266
-5.36,-6,55.32,55.408,55.487,55.655,55.927,56.166,56.373,56.626,56.79,51.223
-5.28,-6,55.417,55.503,55.582,55.748,56.018,56.256,56.462,56.714,56.877,51.179
-5.2,-6,55.513,55.599,55.676,55.842,56.11,56.347,56.551,56.802,56.965,51.137
-5.12,-6,55.61,55.695,55.771,55.935,56.202,56.437,56.64,56.89,57.052,51.095
-5.04,-6,55.707,55.791,55.866,56.029,56.295,56.528,56.73,56.978,57.14,51.053
-4.96,-6,55.804,55.887,55.961,56.122,56.387,56.619,56.819,57.066,57.227,51.013
-4.88,-6,55.901,55.983,56.056,56.216,56.479,56.709,56.908,57.154,57.314,50.973
-4.8,-6,55.998,56.079,56.151,56.309,56.571,56.8,56.997,57.242,57.401,50.933
-4.72,-6,56.096,56.175,56.246,56.403,56.663,56.89,57.086,57.33,57.488,50.895
-4.64,-6,56.193,56.272,56.341,56.496,56.755,56.981,57.175,57.417,57.575,50.857
-4.56,-6,56.291,56.368,56.437,56.59,56.847,57.071,57.264,57.505,57.662,50.819
-4.48,-6,56.388,56.464,56.532,56.684,56.939,57.161,57.353,57.592,57.748,50.789
-4.4,-6,56.486,56.561,56.627,56.777,57.031,57.251,57.441,57.679,57.835,50.761
-4.32,-6,56.583,56.657,56.722,56.871,57.123,57.341,57.529,57.766,57.921,50.733
-4.24,-6,56.681,56.754,56.817,56.964,57.215,57.431,57.618,57.853,58.006,50.708
-4.16,-6,56.778,56.85,56.912,57.057,57.306,57.521,57.705,57.939,58.092,50.688
-4.08,-6,56.876,56.946,57.007,57.15,57.397,57.61,57.793,58.025,58.177,50.669
-4,-6,56.973,57.042,57.102,57.243,57.489,57.699,57.881,58.111,58.262,50.649
-3.92,-6,57.07,57.138,57.197,57.336,57.58,57.788,57.968,58.196,58.347,50.629
-3.84,-6,57.168,57.234,57.291,57.429,57.67,57.877,58.054,58.281,58.431,50.609
-3.76,-6,57.265,57.33,57.386,57.521,57.761,57.965,58.141,58.366,58.515,50.589
-3.68,-6,57.362,57.426,57.48,57.614,57.851,58.053,58.227,58.451,58.598,50.568
-3.6,-6,57.459,57.521,57.574,57.706,57.941,58.141,58.313,58.534,58.681,50.547
-3.52,-6,57.555,57.617,57.668,57.798,58.031,58.228,58.398,58.618,58.763,50.526
-3.44,-6,57.652,57.712,57.761,57.889,58.12,58.315,58.483,58.701,58.845,50.505
-3.36,-6,57.748,57.807,57.855,57.98,58.209,58.402,58.567,58.783,58.926,50.484
-3.28,-6,57.844,57.901,57.948,58.071,58.298,58.488,58.651,58.865,59.007,50.462
-3.2,-6,57.94,57.996,58.041,58.162,58.386,58.574,58.735,58.947,59.087,50.441
-3.12,-6,58.036,58.09,58.133,58.252,58.474,58.659,58.818,59.027,59.167,50.419
-3.04,-6,58.131,58.184,58.225,58.342,58.561,58.744,58.9,59.108,59.246,50.398
-2.96,-6,58.226,58.277,58.317,58.431,58.648,58.828,58.982,59.187,59.324,50.379
-2.88,-6,58.321,58.37,58.409,58.52,58.734,58.912,59.063,59.266,59.402,50.36
-2.8,-6,58.415,58.463,58.5,58.609,58.82,58.995,59.144,59.344,59.479,50.341
-2.72,-6,58.51,58.556,58.59,58.697,58.906,59.077,59.224,59.422,59.555,50.323
-2.64,-6,58.603,58.648,58.68,58.784,58.991,59.159,59.303,59.499,59.631,50.304
-2.56,-6,58.697,58.739,58.77,58.872,59.075,59.241,59.382,59.575,59.705,50.282
-2.48,-6,58.789,58.83,58.86,58.958,59.159,59.321,59.46,59.65,59.779,50.255
-2.4,-6,58.882,58.921,58.948,59.044,59.242,59.401,59.537,59.725,59.852,50.228
-2.32,-6,58.974,59.011,59.037,59.13,59.324,59.48,59.613,59.798,59.924,50.201
-2.24,-6,59.065,59.101,59.124,59.215,59.406,59.559,59.689,59.871,59.995,50.174
-2.16,-6,59.156,59.19,59.212,59.299,59.487,59.637,59.764,59.943,60.066,50.147
-2.08,-6,59.247,59.279,59.298,59.383,59.567,59.714,59.838,60.014,60.135,50.12
-2,-6,59.337,59.367,59.384,59.466,59.647,59.79,59.911,60.085,60.204,50.093
-1.92,-6,59.426,59.455,59.47,59.548,59.726,59.866,59.983,60.154,60.271,50.066
